o,Donor-HCP,HCP,Pooled-Income-Quantile,Pooling,Repeated,S-HCP,Std-CP,Subsampling
0,1.0,1.0,1.0,0.9351111111111111,1.0,1.0,1.0,1.0
5,1.0,,1.0,,,0.9644074074074075,0.1422962962962963,
10,1.0,,1.0,,,0.9511851851851852,0.09018518518518517,
15,0.9994444444444445,,1.0,,,0.9354074074074074,0.06666666666666665,
20,0.957925925925926,,1.0,,,0.9451851851851852,0.053481481481481484,
