dataset,method,o,alpha,nominal_coverage,width_mean,width_se,width_std,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,Std-CP,5,0.1,0.9,6.186534129564632,0.16801477492517639,5.313093693241036,4.976991776550673,3.3094045201073614,7.375139675463504,0.6090783101639119,81.0125687018139,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,5,0.05,0.95,6.186534129564632,0.16801477492517639,5.313093693241036,4.976991776550673,3.3094045201073614,7.375139675463504,0.6090783101639119,81.0125687018139,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,10,0.1,0.9,46.52805337450662,6.472664399621583,204.68362032690507,12.469147066546313,7.254636154247172,27.427608832217295,1.164797642300389,4737.1595449011065,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,10,0.05,0.95,46.52805337450662,6.472664399621583,204.68362032690507,12.469147066546313,7.254636154247172,27.427608832217295,1.164797642300389,4737.1595449011065,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,15,0.1,0.9,8.657120063665548,0.20348162812408907,6.434654068714966,7.140335338872662,5.243788034206745,9.893891117245333,2.1645314044819237,67.4541291555025,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,15,0.05,0.95,8.657120063665548,0.20348162812408907,6.434654068714966,7.140335338872662,5.243788034206745,9.893891117245333,2.1645314044819237,67.4541291555025,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,20,0.1,0.9,6.797695111847204,0.09270836900081114,2.9316960420191176,6.280945806251863,4.733816189238676,8.132264841910278,1.533630774836606,22.873091694503756,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,20,0.05,0.95,6.797695111847204,0.09270836900081114,2.9316960420191176,6.280945806251863,4.733816189238676,8.132264841910278,1.533630774836606,22.873091694503756,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,25,0.1,0.9,6.602761673472205,0.07539635861170788,2.384242204958476,6.196778641186211,4.88295017813962,7.836665952352825,1.9298779654742129,18.950751949773636,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,25,0.05,0.95,6.602761673472205,0.07539635861170788,2.384242204958476,6.196778641186211,4.88295017813962,7.836665952352825,1.9298779654742129,18.950751949773636,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,30,0.1,0.9,6.423896200248728,0.06718202860840165,2.124482282331415,6.267364619499128,4.954339820761906,7.554339932238198,2.3394879771034507,26.558533240276915,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,30,0.05,0.95,6.423896200248728,0.06718202860840165,2.124482282331415,6.267364619499128,4.954339820761906,7.554339932238198,2.3394879771034507,26.558533240276915,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,35,0.1,0.9,6.485239377625303,0.06359060474527213,2.0109114878257137,6.203732000992296,5.02834899823233,7.605450462811198,2.3935121765159124,15.98968311926549,1000.0,1000.0,0.0,1.0,0.0
fixedN21,Std-CP,35,0.05,0.95,6.485239377625303,0.06359060474527213,2.0109114878257137,6.203732000992296,5.02834899823233,7.605450462811198,2.3935121765159124,15.98968311926549,1000.0,1000.0,0.0,1.0,0.0
