dataset,method,o,alpha,nominal_coverage,width_mean,width_se,width_std,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
poissonNmean21,GHCP,0,0.125,0.875,31.07931896732797,0.25532100664227353,8.073959154765639,30.169725199991802,25.217807275727417,36.18120493795642,11.706457733291334,59.12591177171713,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,GHCP,0,0.1,0.9,33.82376575230555,0.342555284620502,8.501998575699881,32.69915826728593,27.913563406674406,38.87195108735278,13.29720684841942,70.07298763787111,1000.0,616.0,384.0,0.616,0.384
poissonNmean21,GHCP,0,0.075,0.925,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,GHCP,0,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,GHCP,5,0.125,0.875,19.10093121893684,0.14899695317532952,4.711697364594986,18.486167427048677,15.681185761504022,22.019404609844123,8.375238081325193,35.65846154706593,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,GHCP,5,0.1,0.9,20.896511672623674,0.16332439274251395,5.164770785302184,20.15777207102531,17.288297883101993,23.951162543589355,9.505884027919812,43.83306554175012,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,GHCP,5,0.075,0.925,23.383948200491837,0.2690059188138534,5.230072818508622,22.892911208515017,19.31939389201327,26.39685063230156,12.141317005434278,39.2587641567898,378.0,378.0,0.0,1.0,0.0
poissonNmean21,GHCP,5,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,GHCP,10,0.125,0.875,12.175202723650061,0.08559654178197634,2.7068003186481304,11.773288652996225,10.221592072229544,13.857788164468502,6.484178920071276,23.699408620770345,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,GHCP,10,0.1,0.9,13.406595007354166,0.09552066795323137,3.020628743528652,13.025532149040213,11.317085641403743,15.180456104435592,6.971773063146763,25.953272653621475,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,GHCP,10,0.075,0.925,15.054206556093792,0.10512756161577098,3.324425395655274,14.57083530234169,12.623867726769948,17.05356748789908,8.304100376709322,28.460366610544504,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,GHCP,10,0.05,0.95,16.49638890181703,0.2439173276238355,3.42354283672415,16.377576911436478,13.961851800889292,18.63044423372947,9.629619740893284,26.492633913089264,197.0,197.0,0.0,1.0,0.0
poissonNmean21,GHCP,15,0.125,0.875,9.622750539401357,0.061013103881604455,1.929403753823304,9.476840239018681,8.223630162911387,10.800130922248709,5.329780406413292,18.44800419166889,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,GHCP,15,0.1,0.9,10.323259031109934,0.06670234875434555,2.1093134734662704,10.099710558672943,8.873535563834844,11.55664708554021,5.683290116539151,20.15274746684203,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,GHCP,15,0.075,0.925,11.384001626213093,0.0719945807846305,2.276668544684247,11.137343627125144,9.71544777179562,12.825995344396677,6.725880415258089,20.320396883005216,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,GHCP,15,0.05,0.95,13.070883318252811,0.08835397250797268,2.7475102276110976,12.805290894973323,11.068568086641605,14.838896429494689,7.007703979199064,24.43856931519258,967.0,967.0,0.0,1.0,0.0
poissonNmean21,GHCP,20,0.125,0.875,8.060909301103251,0.049228603235344975,1.5567451225242421,7.887880436581128,6.9395253468447144,8.986561589396585,4.3095383707925805,14.840029255759426,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,GHCP,20,0.1,0.9,8.699202241409782,0.05253444636679724,1.6612850613503678,8.537883914339083,7.521537948004671,9.566657627684732,4.672407783302795,14.975116257050068,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,GHCP,20,0.075,0.925,9.589246322481186,0.0606332895951882,1.9106703107768277,9.376606408316931,8.221082210168131,10.723325427712671,5.627188673248895,18.8453471176402,993.0,993.0,0.0,1.0,0.0
poissonNmean21,GHCP,20,0.05,0.95,10.76486362140786,0.06978098367281113,2.1303209748640377,10.502339903007423,9.241220815844102,12.038018660839317,6.206021673977304,20.781212533859986,932.0,932.0,0.0,1.0,0.0
poissonNmean21,GHCP,25,0.125,0.875,7.90892671973101,0.07180939369167696,2.089887772571584,7.633764509453925,6.401571125623288,9.129859621194264,3.4876181114162073,17.315340168637412,847.0,847.0,0.0,1.0,0.0
poissonNmean21,GHCP,25,0.1,0.9,8.675178895760775,0.08185634851784451,2.3267946038447955,8.313576370002798,7.046282819770716,10.023910937884992,3.4764822375919806,19.40223317999655,1000.0,808.0,192.0,0.808,0.192
poissonNmean21,GHCP,25,0.075,0.925,8.939671538766374,0.08812108518298818,2.3414354382733227,8.739586664722363,7.278772272646463,10.250336861404989,3.5139584646649737,17.315340168637412,706.0,706.0,0.0,1.0,0.0
poissonNmean21,GHCP,25,0.05,0.95,9.872962575904594,0.11040008242903294,2.39341675312899,9.621416481860706,8.164301944181735,11.466385119157641,3.917443036897144,19.687344742019,470.0,470.0,0.0,1.0,0.0
poissonNmean21,GHCP,30,0.125,0.875,6.513125488354058,0.0748505356539069,2.235513721140556,6.211961220943886,4.954362073711396,7.70447803667109,1.9156000075276285,15.55310318577974,892.0,892.0,0.0,1.0,0.0
poissonNmean21,GHCP,30,0.1,0.9,7.695588607782773,0.08543833464759185,2.4599712973277508,7.304433836662032,5.952802777165241,9.091218794993072,2.6017817657323388,16.82630518536615,1000.0,829.0,171.0,0.829,0.171
poissonNmean21,GHCP,30,0.075,0.925,7.725672480885186,0.0881071554565569,2.5060252416327575,7.344852015882044,5.927643598150382,9.179427170216062,2.7213613658081677,18.791239684147136,809.0,809.0,0.0,1.0,0.0
poissonNmean21,GHCP,30,0.05,0.95,8.482715573756872,0.4087802800734288,2.452681680440573,7.935614278067831,6.810276339716863,10.413384345473359,4.131732538040319,15.08874241631316,36.0,36.0,0.0,1.0,0.0
poissonNmean21,GHCP,35,0.125,0.875,6.306372704168594,0.06467864392568355,2.0381471220706575,6.027643127348505,4.796140713045321,7.479319542444216,2.323690890011872,14.649218061464836,993.0,993.0,0.0,1.0,0.0
poissonNmean21,GHCP,35,0.1,0.9,7.626951789264013,0.07427618841503923,2.3394051697264153,7.3402679502518895,5.961957253986997,9.026131830863868,2.657075352418973,18.67578152513643,1000.0,992.0,8.0,0.992,0.008
poissonNmean21,GHCP,35,0.075,0.925,7.575520762760006,0.07434847168658953,2.3322204266015465,7.278350645544009,5.86670611068168,8.865823326496884,2.8640456998726354,15.592943163797344,984.0,984.0,0.0,1.0,0.0
poissonNmean21,GHCP,35,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,GHCP no within,0,0.125,0.875,31.07931896732797,0.25532100664227353,8.073959154765639,30.169725199991802,25.217807275727417,36.18120493795642,11.706457733291334,59.12591177171713,1000.0,1000.0,0.0,1.0,0.0
