dataset,method,o,alpha,nominal_coverage,coverage_mean,coverage_se,coverage_std,coverage_n
fixedN21,HCP,0,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,HCP,0,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,HCP,5,0.125,0.875,0.911,0.009004387819280108,0.28488622318420415,1000.0
fixedN21,HCP,5,0.1,0.9,0.935,0.0077958322198467015,0.24664921616708177,1000.0
fixedN21,HCP,5,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,HCP,5,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,HCP,10,0.125,0.875,0.911,0.009004387819280108,0.28488622318420415,1000.0
fixedN21,HCP,10,0.1,0.9,0.935,0.0077958322198467015,0.24664921616708177,1000.0
fixedN21,HCP,10,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,HCP,10,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,HCP,15,0.125,0.875,0.911,0.009004387819280108,0.28488622318420415,1000.0
fixedN21,HCP,15,0.1,0.9,0.935,0.0077958322198467015,0.24664921616708177,1000.0
fixedN21,HCP,15,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,HCP,15,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,HCP,20,0.125,0.875,0.911,0.009004387819280108,0.28488622318420415,1000.0
fixedN21,HCP,20,0.1,0.9,0.935,0.0077958322198467015,0.24664921616708177,1000.0
fixedN21,HCP,20,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,HCP,20,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,HCP,25,0.125,0.875,0.911,0.009004387819280108,0.28488622318420415,1000.0
fixedN21,HCP,25,0.1,0.9,0.935,0.0077958322198467015,0.24664921616708177,1000.0
fixedN21,HCP,25,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,HCP,25,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,HCP,30,0.125,0.875,0.911,0.009004387819280108,0.28488622318420415,1000.0
fixedN21,HCP,30,0.1,0.9,0.935,0.0077958322198467015,0.24664921616708177,1000.0
fixedN21,HCP,30,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,HCP,30,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,HCP,35,0.125,0.875,0.911,0.009004387819280108,0.28488622318420415,1000.0
fixedN21,HCP,35,0.1,0.9,0.935,0.0077958322198467015,0.24664921616708177,1000.0
fixedN21,HCP,35,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,HCP,35,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.125,0.875,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.1,0.9,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.075,0.925,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,0,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,Std-CP,5,0.125,0.875,0.741,0.013853483316480371,0.4383048152953731,1000.0
fixedN21,Std-CP,5,0.1,0.9,0.79,0.01288021738946979,0.4075120440748544,1000.0
fixedN21,Std-CP,5,0.075,0.925,0.741,0.013853483316480371,0.4383048152953731,1000.0
fixedN21,Std-CP,5,0.05,0.95,0.741,0.013853483316480371,0.4383048152953731,1000.0
fixedN21,Std-CP,10,0.125,0.875,0.834,0.011766222843376714,0.37226681638655706,1000.0
fixedN21,Std-CP,10,0.1,0.9,0.829,0.011906258858264422,0.3766973598273564,1000.0
fixedN21,Std-CP,10,0.075,0.925,0.834,0.011766222843376714,0.37226681638655706,1000.0
fixedN21,Std-CP,10,0.05,0.95,0.834,0.011766222843376714,0.37226681638655706,1000.0
fixedN21,Std-CP,15,0.125,0.875,0.891,0.009854897259738428,0.3117951510466707,1000.0
fixedN21,Std-CP,15,0.1,0.9,0.891,0.009854897259738428,0.3117951510466707,1000.0
fixedN21,Std-CP,15,0.075,0.925,0.891,0.009854897259738428,0.3117951510466707,1000.0
fixedN21,Std-CP,15,0.05,0.95,0.891,0.009854897259738428,0.3117951510466707,1000.0
