dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,0.125,GHCP no within,20,0.875,0.859,0.34819569244928955,0.011005407761641547,1000.0,24.849089255676727,6.479981075706046,0.20491499394019094,24.19947992369094,20.1759586804983,28.64232399693289,8.561791964257356,54.22010382460773,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,GHCP no within,25,0.875,0.878,0.32744957355785825,0.010349685985574635,1000.0,15.31112130125851,8.662945172773666,0.27394637991125664,13.771333017110038,8.314142512653909,20.588665259203065,2.418051258009548,48.01813250398969,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,GHCP no within,30,0.875,0.9,0.3001501125938321,0.009486832980505136,1000.0,15.590505300298757,8.645451215948986,0.27339317242271033,13.985772516336223,8.780574347631322,20.866419557078345,2.696188419974188,48.01813250398969,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,GHCP no within,35,0.875,0.888,0.3155242550986462,0.00997276290703835,1000.0,15.3298965089137,8.64722704221049,0.27344932897986124,13.670558101881063,8.346609904883685,20.49522983331781,2.5465256272932546,47.76790803062764,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,0,0.875,0.911,0.28488622318420415,0.009004387819280108,1000.0,31.219307568564677,7.82428332420863,0.24742556362972937,30.35813833682827,25.527659792351567,35.82308269414262,11.112052931917038,60.58304587023633,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,5,0.875,0.911,0.28488622318420415,0.009004387819280108,1000.0,31.219307568564677,7.82428332420863,0.24742556362972937,30.35813833682827,25.527659792351567,35.82308269414262,11.112052931917038,60.58304587023633,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,10,0.875,0.911,0.28488622318420415,0.009004387819280108,1000.0,31.219307568564677,7.82428332420863,0.24742556362972937,30.35813833682827,25.527659792351567,35.82308269414262,11.112052931917038,60.58304587023633,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,15,0.875,0.911,0.28488622318420415,0.009004387819280108,1000.0,31.219307568564677,7.82428332420863,0.24742556362972937,30.35813833682827,25.527659792351567,35.82308269414262,11.112052931917038,60.58304587023633,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,20,0.875,0.911,0.28488622318420415,0.009004387819280108,1000.0,31.219307568564677,7.82428332420863,0.24742556362972937,30.35813833682827,25.527659792351567,35.82308269414262,11.112052931917038,60.58304587023633,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,25,0.875,0.911,0.28488622318420415,0.009004387819280108,1000.0,31.219307568564677,7.82428332420863,0.24742556362972937,30.35813833682827,25.527659792351567,35.82308269414262,11.112052931917038,60.58304587023633,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,30,0.875,0.911,0.28488622318420415,0.009004387819280108,1000.0,31.219307568564677,7.82428332420863,0.24742556362972937,30.35813833682827,25.527659792351567,35.82308269414262,11.112052931917038,60.58304587023633,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,35,0.875,0.911,0.28488622318420415,0.009004387819280108,1000.0,31.219307568564677,7.82428332420863,0.24742556362972937,30.35813833682827,25.527659792351567,35.82308269414262,11.112052931917038,60.58304587023633,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,0,0.875,1.0,0.0,0.0,1000.0,,,,,,,,,0.0,0.0,0.0,,
fixedN21,0.125,Std-CP,5,0.875,0.741,0.4383048152953731,0.013853483316480371,1000.0,6.469145226873996,4.893547524281552,0.15474756015007832,5.207219107056863,3.556442537027942,7.980404463449145,0.6013195741254342,60.762112628236224,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,10,0.875,0.834,0.37226681638655706,0.011766222843376714,1000.0,89.58035405775618,1036.8982075401054,32.78960037572711,11.659591439365649,6.799269634497088,24.726657785904052,0.5344939608710906,30318.625542312628,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,15,0.875,0.891,0.3117951510466707,0.009854897259738428,1000.0,9.179306097546089,6.659229243110442,0.21058331869428137,7.507978733874267,5.292988172665932,10.810353636893499,1.9301179481303643,86.93945689193266,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,20,0.875,0.897,0.304110972316823,0.009612023720320294,1000.0,6.801589151206143,2.8945411794986566,0.09153342908366033,6.200737609411845,4.772698494383981,8.210104186893691,1.8168185819184048,26.578315039489112,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,25,0.875,0.929,0.25695335184625445,0.008121514637061239,1000.0,6.754456730991766,2.3768950952764882,0.0751640226035663,6.399965011987058,5.046480115199997,8.084289790310365,2.188390545245671,17.214348181311713,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,30,0.875,0.866,0.3408227694273963,0.010772372069326236,1000.0,5.072263762038087,1.6124895461782354,0.05099139669134482,4.904338036889818,3.8551841024094986,6.008401914071369,1.757525856712976,12.099781654625986,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,Std-CP,35,0.875,0.892,0.3105357184486713,0.009815090422405694,1000.0,5.228861535253513,1.626818259982104,0.05144451040695402,5.049658120608516,4.06818385248711,6.248822689882015,1.5268564909484024,12.82850210473957,1000.0,1000.0,0.0,1.0,0.0
