puma,N_j,y_mean,y_sd,income_mean,income_sd,age_mean,age_sd,hours_mean,hours_sd,entry_recency_mean,entry_recency_sd,age_sq_mean,age_sq_sd,prop_female,prop_married,prop_educ_BAplus,prop_educ_<HS,prop_educ_SomeCollege,prop_educ_HS,english_mean,resid_mean,resid_sd,resid_q25,resid_median,resid_q75
3704,22,46045.454545454544,30056.260377478564,46045.454545454544,30056.260377478564,40.59090909090909,7.404368664827226,42.63636363636363,6.214770842386436,12.272727272727273,4.929810371913945,1699.9545454545455,599.1549189342577,0.3181818181818182,0.8636363636363636,0.36363636363636365,0.09090909090909091,0.3181818181818182,0.22727272727272727,2.090909090909091,-13195.939767015538,34879.1084857618,-25550.633736220196,-11199.96394245838,-640.7908050469632
3705,70,73733.42857142857,81036.09648176588,73733.42857142857,81036.09648176588,37.7,7.279811273234564,44.3,9.580097122136351,11.042857142857143,5.528413338134828,1473.5285714285715,575.7322677246593,0.4714285714285714,0.8142857142857143,0.5571428571428572,0.08571428571428572,0.24285714285714285,0.11428571428571428,1.6285714285714286,-2984.783144038401,73080.1400925875,-33061.35389635306,-14914.603744677694,6754.371322701218
3706,48,55239.583333333336,44045.35254341551,55239.583333333336,44045.35254341551,38.541666666666664,7.98924365534042,43.0,5.98579879665551,11.125,5.556767007394505,1547.9583333333333,644.49917743649,0.5,0.7291666666666666,0.4791666666666667,0.14583333333333334,0.22916666666666666,0.14583333333333334,1.8541666666666667,-12936.990913523625,34670.34647675126,-31485.101442357543,-11215.584504403943,6284.5584100460865
3707,54,41161.11111111111,22320.88806533372,41161.11111111111,22320.88806533372,36.166666666666664,6.5148596474839815,40.24074074074074,1.2728690692154783,12.277777777777779,5.100561074081973,1349.6851851851852,509.4152335312899,0.2777777777777778,0.5925925925925926,0.09259259259259259,0.4444444444444444,0.24074074074074073,0.2222222222222222,2.240740740740741,906.3101773216188,18806.678692694586,-11561.17374844955,-2077.1636275799137,10612.948740431655
3708,53,58064.15094339623,48247.10172379279,58064.15094339623,48247.10172379279,38.943396226415096,8.436220203429656,41.62264150943396,4.460193230956995,12.660377358490566,4.90268135516135,1586.4150943396226,674.7931145618538,0.4339622641509434,0.7358490566037735,0.5283018867924528,0.11320754716981132,0.18867924528301888,0.16981132075471697,1.6603773584905661,-13671.778108226603,46642.410413242775,-33422.85714212553,-10566.726033430408,4695.9517875205565
3710,64,37168.75,26038.011743517505,37168.75,26038.011743517505,37.296875,9.166328456964237,41.90625,5.347358790257676,10.125,5.621670090211147,1473.765625,732.4595821166679,0.34375,0.578125,0.265625,0.296875,0.1875,0.25,2.34375,-10988.718362972697,24317.799628092795,-21501.848238315404,-8215.099131097635,2194.8981471179986
3711,28,106019.64285714286,120818.42539398758,106019.64285714286,120818.42539398758,40.0,8.050764858994132,42.32142857142857,5.6898452197171965,11.571428571428571,5.56063260076,1662.5,624.9204690139319,0.5,0.8214285714285714,0.7142857142857143,0.03571428571428571,0.10714285714285714,0.14285714285714285,1.3214285714285714,19334.720378809845,94115.10238545468,-32000.798641540583,-8158.624599580346,53989.95213111446
3712,46,35320.217391304344,25091.991682972424,35320.217391304344,25091.991682972424,39.41304347826087,7.931865654032675,41.76086956521739,4.243608436270537,12.456521739130435,5.045158390814485,1614.9347826086957,638.0136328105959,0.3695652173913043,0.5,0.2391304347826087,0.43478260869565216,0.2391304347826087,0.08695652173913043,2.717391304347826,-8733.570456557838,24910.629919094416,-19469.06904993321,-3952.8796426030985,832.8719574101087
3713,47,51891.70212765958,43469.46376076513,51891.70212765958,43469.46376076513,37.4468085106383,8.502706757360572,41.95744680851064,6.389384697900207,10.425531914893616,5.033559898758937,1473.0212765957447,670.2931704262502,0.46808510638297873,0.7446808510638298,0.5957446808510638,0.0425531914893617,0.2765957446808511,0.0851063829787234,1.7234042553191489,-14871.105058948186,27133.067028469464,-26135.582034108913,-13523.359805205502,129.38162651122002
3714,63,68838.09523809524,99441.61144428395,68838.09523809524,99441.61144428395,38.63492063492063,7.915484186893082,44.82539682539682,10.842776222488295,9.158730158730158,5.634588885613771,1554.3174603174602,627.3266840818968,0.49206349206349204,0.7619047619047619,0.5238095238095238,0.19047619047619047,0.07936507936507936,0.20634920634920634,2.0317460317460316,3432.099525665844,88838.07891148995,-36162.68453258556,-10867.523122416198,6642.568856286865
