tau_B,alpha,experiment,o,method,coverage_mean,width_mean,width_median,width_std,n_infinite,base_seed
0.0,0.05,5,0,Repeated,1.0,,,,100,12345
0.0,0.05,5,0,S-HCP-within,1.0,,,,100,12345
0.0,0.05,5,0,Std-CP,1.0,,,,100,12345
0.0,0.05,5,0,Subsampling,1.0,,,,100,12345
0.0,0.05,5,5,Donor-HCP-no-within,1.0,,,,100,12345
0.0,0.05,5,5,Donor-HCP-within,1.0,,,,100,12345
0.0,0.05,5,5,HCP,1.0,,,,100,12345
0.0,0.05,5,5,Pooling,0.93,9.049150297509073,9.049150297509073,7.781967552403668e-16,0,12345
0.0,0.05,5,5,Repeated,1.0,,,,100,12345
0.0,0.05,5,5,S-HCP-within,0.93,8.786923096704733,8.715129360783013,0.7390749507086065,0,12345
0.0,0.05,5,5,Std-CP,0.84,6.912704007199237,5.598389621624804,4.975283808746187,0,12345
0.0,0.05,5,5,Subsampling,1.0,,,,100,12345
0.0,0.05,5,10,Donor-HCP-no-within,1.0,11.868698886128593,11.403403418592667,1.2947224296098463,0,12345
