dataset,alpha,nominal_coverage,o,dataset_id,mean_width,sd_upper,sd_width,relative_instability,coverage_mean,n_finite,n_reruns,base_seed
poissonNmean21,0.1,0.9,20,7,5.753425095960588,0.2568416783678883,0.4885994832236586,0.04464152640975787,0.0,50,50,456
poissonNmean21,0.1,0.9,20,9,4.157958513560928,0.1452725579940156,0.22640261730999522,0.034938433733818657,1.0,50,50,456
poissonNmean21,0.1,0.9,20,2,5.747950304782903,0.24993120401770838,0.37607316126112283,0.04348179625174198,1.0,50,50,456
poissonNmean21,0.1,0.9,20,10,5.181916141553987,0.09014643701904243,0.18344562029940303,0.01739635195871941,0.74,50,50,456
poissonNmean21,0.1,0.9,20,0,6.2303261934879615,0.19084143023497316,0.42896745132719555,0.030631049532277094,1.0,50,50,456
poissonNmean21,0.1,0.9,20,8,5.513216552252901,0.19937561623022193,0.43764158675189146,0.03616321150105192,1.0,50,50,456
poissonNmean21,0.1,0.9,20,6,6.158008783595847,0.25953126744121996,0.18723477415107087,0.042145322710902634,1.0,50,50,456
poissonNmean21,0.1,0.9,20,12,6.290438194256483,0.46486790030955205,0.9255558458977958,0.07390071819384572,1.0,50,50,456
poissonNmean21,0.1,0.9,20,11,4.874931054916054,0.17823304748254573,0.29046537665439426,0.03656114219355147,1.0,50,50,456
poissonNmean21,0.1,0.9,25,0,3.9254848724833686,8.97195690676443e-16,0.0,2.285566547372408e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,20,18,4.799337507732138,0.3414104966896028,0.6228310265376917,0.07113700508446462,1.0,50,50,456
poissonNmean21,0.1,0.9,20,20,6.158913404723705,0.3585280261976326,0.7046408235545899,0.05821287013430845,0.7,31,50,456
poissonNmean21,0.1,0.9,25,1,8.003069803572233,0.34524459147911546,0.8636142064447992,0.043139020395025526,1.0,50,50,456
poissonNmean21,0.1,0.9,25,3,5.610086539236708,4.532466518368395e-16,0.0,8.079138328203167e-17,1.0,25,50,456
poissonNmean21,0.1,0.9,20,13,5.405462756923018,0.29728622333892113,0.5264156642781835,0.05499736779393649,1.0,50,50,456
poissonNmean21,0.1,0.9,25,6,4.720508471710711,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,25,5,4.48849816942677,0.0,0.0,0.0,1.0,24,50,456
poissonNmean21,0.1,0.9,20,14,4.718104316560837,0.3846804481794572,0.20773129406306332,0.08153284081261304,1.0,50,50,456
poissonNmean21,0.1,0.9,20,15,4.767768383461014,0.18468652331091215,0.13443073534716699,0.0387364713335434,1.0,50,50,456
poissonNmean21,0.1,0.9,25,2,5.077124860297228,0.020688540241711885,0.10389933492827459,0.004074853546245212,0.0,50,50,456
poissonNmean21,0.1,0.9,20,17,6.088314168269583,0.25762534673755727,0.4577317292227845,0.04231472614869666,1.0,50,50,456
poissonNmean21,0.1,0.9,20,16,5.597301241078511,0.37850299822030986,0.2520383894952701,0.06762240978607369,1.0,50,50,456
poissonNmean21,0.1,0.9,20,23,4.6253775509727255,0.15211319703839946,0.2905872503138408,0.032886655275613075,1.0,50,50,456
poissonNmean21,0.1,0.9,20,22,5.948323371443276,0.09603023947704241,0.14129024273921512,0.016144085228799863,1.0,50,50,456
poissonNmean21,0.1,0.9,20,19,4.675937639829764,0.20337011760034596,0.27875563137731796,0.043492906292854246,1.0,50,50,456
poissonNmean21,0.1,0.9,25,10,5.659987169423596,0.29114582919422505,0.6615574132109086,0.051439309044206696,1.0,50,50,456
poissonNmean21,0.1,0.9,25,14,6.369120707335411,3.588782762705772e-15,8.97195690676443e-16,5.634659676919794e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,20,21,5.461092408023847,0.22932397648435002,0.34816868876783097,0.04199232669042736,1.0,50,50,456
poissonNmean21,0.1,0.9,25,15,,0.0,0.0,,1.0,0,50,456
poissonNmean21,0.1,0.9,25,4,4.740345930988482,0.101938974684833,0.19230917628339458,0.021504543374870563,0.0,50,50,456
poissonNmean21,0.1,0.9,25,8,3.9969758428828714,0.38864883933970323,0.8143735305204941,0.09723572386151455,1.0,50,50,456
poissonNmean21,0.1,0.9,25,7,5.985493802824631,0.20675307795323178,0.40248970342309814,0.03454235937152961,1.0,31,50,456
poissonNmean21,0.1,0.9,25,13,,0.0,0.0,,1.0,0,50,456
poissonNmean21,0.1,0.9,25,11,5.275398188918709,3.623071274882353e-15,9.057678187205882e-16,6.867863135891489e-16,1.0,26,50,456
poissonNmean21,0.1,0.9,20,24,4.942147343870982,0.045864849356915045,0.13717199881296932,0.009280348432710018,1.0,50,50,456
poissonNmean21,0.1,0.9,25,9,4.676424288704859,0.4006052205437183,0.3517750807976434,0.08566485755180832,1.0,50,50,456
poissonNmean21,0.1,0.9,30,1,5.292659496184487,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,30,2,5.927806195572178,1.794391381352886e-15,8.97195690676443e-16,3.027074978755582e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,25,18,6.934285509544008,0.0,0.0,0.0,1.0,24,50,456
poissonNmean21,0.1,0.9,25,21,6.954025170297814,0.17793806516579128,0.3792927006871193,0.025587779855299385,0.0,50,50,456
poissonNmean21,0.1,0.9,30,3,6.326548297695992,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,30,4,3.832608678720477,8.97195690676443e-16,4.485978453382215e-16,2.3409530319593527e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,25,19,5.2321523791520415,0.23755092606319406,0.3946646803327061,0.04540214214894353,1.0,50,50,456
poissonNmean21,0.1,0.9,30,0,7.106327762786102,3.588782762705772e-15,8.97195690676443e-16,5.050122767344404e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,25,20,5.866578439239758,0.16924047049022725,0.3006149124822683,0.02884824131187427,0.36,32,50,456
poissonNmean21,0.1,0.9,25,17,5.567072321930479,0.101186430889507,0.2659392059740437,0.018175878637484422,1.0,50,50,456
poissonNmean21,0.1,0.9,25,22,,0.0,0.0,,1.0,0,50,456
poissonNmean21,0.1,0.9,25,24,5.694731445944745,0.03649076783433571,0.05559492103362591,0.006407811883793225,1.0,50,50,456
poissonNmean21,0.1,0.9,25,23,5.054685527017296,0.23636341739575784,0.48926221119071356,0.046761250750891485,0.76,50,50,456
poissonNmean21,0.1,0.9,25,12,4.890024721366883,0.3001570289429293,0.40128743160929586,0.06138149519600546,1.0,50,50,456
poissonNmean21,0.1,0.9,30,5,3.8092813676399624,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,30,6,6.959308998851955,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,30,7,8.420890635669206,3.588782762705772e-15,0.0,4.2617615142802195e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,30,10,5.537021749017002,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,30,13,7.502992908458482,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,30,11,2.8915227677829063,4.485978453382215e-16,4.485978453382215e-16,1.5514242195719827e-16,0.0,50,50,456
poissonNmean21,0.1,0.9,25,16,5.3464936754322965,0.34141709870446785,0.6362598281788769,0.06385813197036322,1.0,50,50,456
poissonNmean21,0.1,0.9,30,12,3.8948164237481033,4.485978453382215e-16,4.485978453382215e-16,1.1517817440713207e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,30,8,,0.0,0.0,,1.0,0,50,456
poissonNmean21,0.1,0.9,30,9,5.237499252022026,8.97195690676443e-16,0.0,1.7130230430678633e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,30,14,5.066270126599289,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,30,15,4.29191610944414,4.485978453382215e-16,0.0,1.0452157821796775e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,30,16,3.9848945182103805,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,30,18,6.259527538860418,0.0,0.0,0.0,0.0,50,50,456
poissonNmean21,0.1,0.9,30,19,4.782630495043783,1.794391381352886e-15,0.0,3.7518921505903606e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,30,23,5.537065551859492,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,30,17,,0.0,0.0,,1.0,0,50,456
poissonNmean21,0.1,0.9,30,20,8.891920967252467,3.588782762705772e-15,0.0,4.0360038915355735e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,30,21,6.292612053146506,3.588782762705772e-15,0.0,5.703168624404974e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,30,22,4.039492619613621,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,35,1,4.655989359707185,1.794391381352886e-15,8.97195690676443e-16,3.853942186555459e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,35,2,5.23493715626494,8.97195690676443e-16,8.97195690676443e-16,1.7138614349987355e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,35,3,4.913307546595778,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,35,4,6.926563994623393,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,35,0,6.481242768081702,0.0,8.97195690676443e-16,0.0,0.0,50,50,456
poissonNmean21,0.1,0.9,30,24,7.2279583622491055,3.588782762705772e-15,8.97195690676443e-16,4.965140338175743e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,35,6,7.040404048756293,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,35,5,6.31457613221967,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,35,7,4.942123312031162,8.97195690676443e-16,0.0,1.8154053106936837e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,35,8,3.845844454095543,8.97195690676443e-16,0.0,2.3328964584643957e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,35,13,6.049292215478325,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,35,9,6.369906774323019,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,35,11,5.917403051339387,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,35,14,4.282167707470108,8.97195690676443e-16,8.97195690676443e-16,2.095190454851437e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,35,12,6.278013319563981,1.794391381352886e-15,8.97195690676443e-16,2.858215314327351e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,35,10,5.498703662027494,0.0,8.97195690676443e-16,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,35,16,7.6943340886325045,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,35,18,5.276096925900377,1.794391381352886e-15,8.97195690676443e-16,3.4009825948121096e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,35,17,11.199053205357089,0.0,1.794391381352886e-15,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,35,19,2.9778018523678025,0.0,0.0,0.0,1.0,50,50,456
poissonNmean21,0.1,0.9,35,20,3.472928977755139,0.0,4.485978453382215e-16,0.0,0.0,50,50,456
poissonNmean21,0.1,0.9,35,21,4.452188290749563,1.794391381352886e-15,0.0,4.030358251202321e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,35,15,6.182660573315375,3.588782762705772e-15,8.97195690676443e-16,5.804592893543454e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,35,22,4.758994548141392,8.97195690676443e-16,0.0,1.8852631193428019e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,35,24,6.191865862586327,3.588782762705772e-15,8.97195690676443e-16,5.795963353131727e-16,1.0,50,50,456
poissonNmean21,0.1,0.9,35,23,9.799856726555284,3.588782762705772e-15,0.0,3.6620767658582426e-16,1.0,50,50,456
poissonNmean21,0.125,0.875,0,0,8.547707684366477,0.1642528755438396,0.3677054419530293,0.019216014586490086,1.0,50,50,456
poissonNmean21,0.125,0.875,0,3,6.311714175946578,0.20840141805556184,0.22254844080808223,0.03301819636411333,1.0,50,50,456
poissonNmean21,0.125,0.875,0,4,9.862337929620347,0.6189025895282382,0.18264593936750836,0.06275414551243864,1.0,50,50,456
poissonNmean21,0.125,0.875,0,1,12.108769766910779,0.7353180696473063,1.548214103492385,0.06072607571222345,1.0,50,50,456
poissonNmean21,0.125,0.875,0,6,14.902282040079347,1.0269063236539842,1.8172869675632715,0.0689093335431542,1.0,50,50,456
poissonNmean21,0.125,0.875,0,12,12.9384870324345,1.4599976984447227,3.448610994030953,0.11284145470678036,1.0,50,50,456
poissonNmean21,0.125,0.875,0,5,7.590478993866489,0.7254924415795916,0.19282730286926303,0.0955792700521045,1.0,50,50,456
poissonNmean21,0.125,0.875,0,13,11.566408239204806,0.424777715757594,1.986707017167372,0.036725118720761805,1.0,50,50,456
poissonNmean21,0.125,0.875,0,2,9.203257865867117,0.5409640915967815,0.8222143040281787,0.058779629939860724,1.0,50,50,456
poissonNmean21,0.125,0.875,0,8,13.53464294218451,0.9118169395672096,1.101191764160346,0.06736911667800828,1.0,50,50,456
poissonNmean21,0.125,0.875,0,7,10.906523390235352,0.28205931376179505,1.2865091057918463,0.02586152375690348,1.0,50,50,456
poissonNmean21,0.125,0.875,0,14,10.494034651822654,0.3287901469570514,0.6011174746797647,0.03133114744384283,1.0,50,50,456
poissonNmean21,0.125,0.875,0,16,11.387999601616514,1.6230288840505602,0.5337590465538501,0.1425209818079176,0.88,50,50,456
poissonNmean21,0.125,0.875,0,15,8.008092037534109,0.9124401033210895,0.5713993858040146,0.1139397623109802,0.68,50,50,456
poissonNmean21,0.125,0.875,0,10,9.49861378261191,0.3411882686397864,0.29714501723447934,0.03591979592478674,1.0,50,50,456
poissonNmean21,0.125,0.875,0,11,7.37249985152997,0.14527506690127795,0.4371221653009724,0.019704994211852022,1.0,50,50,456
poissonNmean21,0.125,0.875,0,9,14.055985215021492,1.2078856793344372,3.743254803731098,0.08593390366145105,1.0,50,50,456
poissonNmean21,0.125,0.875,0,17,7.455656069161272,0.21274020213114753,0.21536828236754388,0.02853406865307292,1.0,50,50,456
poissonNmean21,0.125,0.875,5,0,7.393974558898468,0.2043780374731292,0.26168151109614957,0.027641160494279116,1.0,50,50,456
poissonNmean21,0.125,0.875,0,20,10.838167542393407,0.7210824570549258,0.8282037273435175,0.06653176879158007,1.0,50,50,456
poissonNmean21,0.125,0.875,0,21,11.388886416247358,0.8874106650569945,0.7488383801609757,0.07791900214151022,1.0,50,50,456
poissonNmean21,0.125,0.875,5,3,7.612098399589636,2.230212913713461,2.1269702164905286,0.2929826700392747,1.0,50,50,456
poissonNmean21,0.125,0.875,0,22,8.677288812839189,0.2899295192588466,0.18558968247178778,0.0334124546862907,1.0,50,50,456
poissonNmean21,0.125,0.875,0,19,10.52115012684265,2.4648213505605083,3.3142499577930695,0.23427299495251952,1.0,50,50,456
poissonNmean21,0.125,0.875,0,23,8.727137665402163,0.38254237952609405,0.6930783128909705,0.04383365935003453,1.0,50,50,456
poissonNmean21,0.125,0.875,0,24,10.767569258401506,0.42362521626126814,0.8125402784634398,0.03934269713944308,1.0,50,50,456
poissonNmean21,0.125,0.875,5,1,7.019390134037155,0.7234728568410425,0.9771439894840965,0.10306776557879423,0.86,50,50,456
poissonNmean21,0.125,0.875,0,18,15.79879016324798,1.9973342182032074,4.774915585621593,0.1264232385875671,1.0,50,50,456
poissonNmean21,0.125,0.875,5,5,5.493358980022325,0.25702128708831173,0.31771148276018923,0.046787637222147675,1.0,50,50,456
poissonNmean21,0.125,0.875,5,4,6.35812448180213,0.1237680008883029,0.3601521422283866,0.019466117916147253,1.0,50,50,456
poissonNmean21,0.125,0.875,5,2,7.365710040504882,0.28084316407744675,0.4641260158904762,0.03812845774990572,1.0,50,50,456
poissonNmean21,0.125,0.875,5,7,8.212753037941841,0.5264493318690007,1.3482658599053259,0.06410144435573234,1.0,50,50,456
poissonNmean21,0.125,0.875,5,6,6.340195357459134,0.3281094140559991,0.39006871171765206,0.05175067889193412,1.0,50,50,456
poissonNmean21,0.125,0.875,5,12,8.074087287102554,0.2734402263762044,0.5214063674557221,0.03386639463422626,1.0,50,50,456
poissonNmean21,0.125,0.875,5,9,5.798184384695638,0.3694108893499693,0.41839761749669324,0.06371147670381659,1.0,50,50,456
poissonNmean21,0.125,0.875,5,10,6.304003566028911,0.6427696266883142,0.34900403433140614,0.10196212929701988,0.54,50,50,456
poissonNmean21,0.125,0.875,5,8,6.462216490388963,0.42693771383471035,0.2639619459222844,0.06606676122189352,1.0,50,50,456
poissonNmean21,0.125,0.875,5,16,6.11374660242961,0.25682052138436945,0.35298790955818315,0.04200706016868751,1.0,50,50,456
poissonNmean21,0.125,0.875,5,18,6.329616851740816,0.15901313879970652,0.22324041639038514,0.02512207966521285,1.0,50,50,456
poissonNmean21,0.125,0.875,5,11,7.03709256189494,0.5446189384521953,0.5293980308732814,0.077392606912867,1.0,50,50,456
poissonNmean21,0.125,0.875,5,14,5.917721789422227,0.20436231471486316,0.40707348870541155,0.034533951068831156,0.0,50,50,456
poissonNmean21,0.125,0.875,5,19,6.0033712416064455,0.10156044318160723,0.16983754911841625,0.016917235182415707,1.0,50,50,456
poissonNmean21,0.125,0.875,5,15,6.592980502309838,0.5707229717074739,0.16938219833690557,0.08656524488545389,1.0,50,50,456
poissonNmean21,0.125,0.875,5,17,6.721808749786573,0.32264719617891074,0.47571948173330425,0.04800005596546544,1.0,50,50,456
poissonNmean21,0.125,0.875,5,13,7.3835011907542025,0.4782507543669929,0.3711578790221208,0.06477289594885824,0.54,50,50,456
poissonNmean21,0.125,0.875,5,21,6.544412125303829,0.1908698075446478,0.644649901182277,0.029165309868957334,1.0,50,50,456
poissonNmean21,0.125,0.875,5,22,8.650485415754519,0.30776823328771913,0.5033260451749253,0.0355781460225576,1.0,50,50,456
poissonNmean21,0.125,0.875,5,20,6.17161052627598,0.429290712785271,0.28223468625201265,0.06955894429137119,1.0,50,50,456
poissonNmean21,0.125,0.875,5,23,7.864953512829332,0.4350006336410819,0.5766499978994251,0.05530873551019822,0.92,50,50,456
poissonNmean21,0.125,0.875,10,0,5.291702393054382,0.16159513633555625,0.4461198353964086,0.03053745738756166,1.0,50,50,456
poissonNmean21,0.125,0.875,10,4,5.434803428882975,0.25691094276583665,0.4565757768440633,0.04727143237609976,0.72,50,50,456
poissonNmean21,0.125,0.875,10,5,5.647465533856842,0.16860365582631004,0.39774286761881983,0.02985474719863673,1.0,50,50,456
poissonNmean21,0.125,0.875,10,7,5.608995761986104,0.18402215589121756,0.3153267101963658,0.032808396315503134,0.1,50,50,456
poissonNmean21,0.125,0.875,10,6,5.999478340848659,0.2244578314321828,0.4236482931290454,0.03741289136822386,1.0,50,50,456
poissonNmean21,0.125,0.875,10,9,5.156737657450939,0.2589541893832857,0.3254109322916481,0.05021666925582773,1.0,50,50,456
poissonNmean21,0.125,0.875,10,1,6.993232460763219,0.15556308111368367,0.4003062145500613,0.022244803384772086,1.0,50,50,456
poissonNmean21,0.125,0.875,5,24,6.890169539978368,0.19626709794762026,0.2689259802951159,0.028485089780277955,1.0,50,50,456
poissonNmean21,0.125,0.875,10,2,6.241230695180068,0.37440208992200275,0.21202731647559844,0.0599885035832986,1.0,50,50,456
poissonNmean21,0.125,0.875,10,11,5.670883660670894,0.33239163018526136,0.22535081249303146,0.05861372760835967,1.0,50,50,456
poissonNmean21,0.125,0.875,10,3,5.484890383965972,0.10068698724434837,0.17537087804106488,0.018357155785407767,1.0,50,50,456
poissonNmean21,0.125,0.875,10,10,5.213602036344904,0.405923914260698,0.5427872733127621,0.0778586304499142,1.0,50,50,456
poissonNmean21,0.125,0.875,10,8,5.821410678975442,0.20411861356765454,0.35804582099623083,0.03506342789125797,1.0,50,50,456
poissonNmean21,0.125,0.875,10,14,6.532994600938696,0.3698908092760394,0.3060291978693504,0.05661887570255936,1.0,50,50,456
poissonNmean21,0.125,0.875,10,12,6.21285019919269,0.5090085297062239,0.6082563309429057,0.08192834421991463,0.96,50,50,456
poissonNmean21,0.125,0.875,10,13,5.6296020521808625,0.21371206416481084,0.27443599433762883,0.03796219736029485,1.0,50,50,456
poissonNmean21,0.125,0.875,10,15,5.857360805375045,0.1878016510634055,0.2821391056307224,0.03206250345566353,1.0,50,50,456
poissonNmean21,0.125,0.875,10,19,5.186788371266946,0.1173818969656732,0.3434522218594481,0.022630940104656903,1.0,50,50,456
poissonNmean21,0.125,0.875,10,18,5.0399970867667,0.15022240775579232,0.30550063500293767,0.029806050513446668,1.0,50,50,456
poissonNmean21,0.125,0.875,10,17,5.93251908747855,0.42145926931505695,0.5027869434233206,0.07104221041692195,1.0,50,50,456
poissonNmean21,0.125,0.875,10,24,4.313932301220401,0.24734281336208122,0.2705551441090856,0.057335812454012904,1.0,50,50,456
poissonNmean21,0.125,0.875,10,22,5.938125581191615,0.15336182868658482,0.21285887537895376,0.025826639499228882,1.0,50,50,456
poissonNmean21,0.125,0.875,10,16,5.951031327201695,0.07257006395759857,0.14881055672731505,0.012194535697684288,1.0,50,50,456
poissonNmean21,0.125,0.875,10,20,5.109859437867149,0.25445345594939556,0.2286922640017778,0.04979656662642059,0.0,50,50,456
poissonNmean21,0.125,0.875,15,0,5.291751085057765,0.15429495315348246,0.23666423844474294,0.029157636229179926,1.0,50,50,456
poissonNmean21,0.125,0.875,10,23,6.4405255278049784,0.22301889907836678,0.3428879936619706,0.03462743810509742,1.0,50,50,456
poissonNmean21,0.125,0.875,15,1,5.220390222051355,0.380184083481199,0.33279919110295453,0.07282675572321592,1.0,50,50,456
poissonNmean21,0.125,0.875,15,2,5.398613341578486,0.1999700250602755,0.19278381753223717,0.03704099782812133,0.0,50,50,456
poissonNmean21,0.125,0.875,10,21,5.862299998872701,0.2089052680455645,0.2264554279308583,0.03563537657331358,1.0,50,50,456
poissonNmean21,0.125,0.875,15,5,4.960499042330318,0.11204089006830092,0.10700796746849567,0.0225866166109906,1.0,50,50,456
poissonNmean21,0.125,0.875,15,3,5.472393620151326,0.3818462605181949,0.3333404346369357,0.06977682656307824,1.0,50,50,456
poissonNmean21,0.125,0.875,15,4,5.975587093255654,0.13341303195701118,0.25413358230997146,0.022326347164714207,1.0,50,50,456
poissonNmean21,0.125,0.875,15,7,7.183124628532839,2.2833431896827845,2.4318547563715076,0.31787603692867566,1.0,50,50,456
poissonNmean21,0.125,0.875,15,6,5.947825488758074,0.26440081726998527,0.2128737197144857,0.044453358251637785,1.0,50,50,456
poissonNmean21,0.125,0.875,15,9,5.040954013232139,0.2558535571267666,0.21470773231683254,0.05075498734072351,0.42,50,50,456
poissonNmean21,0.125,0.875,15,11,4.718457367455624,0.1410386248355464,0.14383910499643485,0.029890833772987957,1.0,50,50,456
poissonNmean21,0.125,0.875,15,8,4.845507529090657,0.18042254707475244,0.5650000378737007,0.03723501531915106,1.0,50,50,456
poissonNmean21,0.125,0.875,15,12,5.148830793315167,0.13534878790766955,0.34605155253027614,0.026287286054029135,1.0,50,50,456
poissonNmean21,0.125,0.875,15,10,6.393147366843655,0.4017973416254292,0.5611287707844904,0.06284812762321786,1.0,50,50,456
poissonNmean21,0.125,0.875,15,14,4.658734193717678,0.1710087908743542,0.27178825277355767,0.03670713626567496,1.0,50,50,456
poissonNmean21,0.125,0.875,15,17,5.514026854887435,0.355269797754524,0.5364494987713844,0.06443018996899257,1.0,50,50,456
poissonNmean21,0.125,0.875,15,13,5.407061394863999,0.09836842239556869,0.22431146288036646,0.018192584698410456,1.0,50,50,456
poissonNmean21,0.125,0.875,15,15,5.092966792323461,0.23194406110361301,0.2610327789913271,0.0455420328782073,1.0,50,50,456
poissonNmean21,0.125,0.875,15,16,5.438774521495224,0.15927136950953943,0.26844694842681494,0.029284422231527378,1.0,50,50,456
poissonNmean21,0.125,0.875,15,18,5.142850928915003,0.19295378898401597,0.2064353845716869,0.0375188376352032,1.0,50,50,456
poissonNmean21,0.125,0.875,15,19,5.388345028037638,0.2067698037697523,0.21698284244667201,0.03837352706514695,1.0,50,50,456
poissonNmean21,0.125,0.875,15,20,6.120822189991261,0.2581306998036312,0.39597600081693407,0.04217255326020175,1.0,50,50,456
poissonNmean21,0.125,0.875,15,21,5.338869801689072,0.23896198262931542,0.3487139381802909,0.04475890806584464,1.0,50,50,456
poissonNmean21,0.125,0.875,15,24,5.868771999961252,0.14458303905434353,0.5897823477820417,0.02463599523977045,0.0,50,50,456
poissonNmean21,0.125,0.875,20,0,4.731415595968755,0.2976394378005107,0.11937144370422414,0.06290705852474775,0.4,50,50,456
poissonNmean21,0.125,0.875,20,6,5.716389110775606,0.20210724701848495,0.3814183595565718,0.035355753973693865,1.0,50,50,456
poissonNmean21,0.125,0.875,20,3,5.046672725429541,0.3107827053761171,0.5147674507769237,0.06158170388385254,1.0,50,50,456
poissonNmean21,0.125,0.875,15,22,5.657074656531141,0.35403970934732054,0.4078310367402721,0.0625835313908362,1.0,50,50,456
poissonNmean21,0.125,0.875,20,4,5.137572909419126,0.19007288781514753,0.3286622381781543,0.036996630737185565,1.0,50,50,456
poissonNmean21,0.125,0.875,15,23,4.600817385631388,0.17135035809548824,0.30520173598101186,0.03724345996227215,1.0,50,50,456
poissonNmean21,0.125,0.875,20,5,4.550576501675746,0.5625988628224916,1.113107812235201,0.12363243703634365,1.0,50,50,456
poissonNmean21,0.125,0.875,20,1,5.603922544884906,0.20332023318615564,0.23323368844786616,0.03628177076996546,1.0,50,50,456
poissonNmean21,0.125,0.875,20,2,4.937449980365178,0.5214213156171188,0.43258324651472774,0.10560538692860925,1.0,50,50,456
poissonNmean21,0.125,0.875,20,8,5.169878119408781,0.17359483739773132,0.1629312213928668,0.03357812957833972,1.0,50,50,456
poissonNmean21,0.125,0.875,20,10,4.913653393368898,0.24109220211018403,0.2772265123729,0.04906577302248143,0.0,50,50,456
poissonNmean21,0.125,0.875,20,9,4.874253073219141,0.15529725285442086,0.301707264881678,0.031860728304748585,1.0,50,50,456
poissonNmean21,0.125,0.875,20,11,5.725670610488924,0.25171940319865826,0.3812350966276436,0.04396330496859713,1.0,50,50,456
poissonNmean21,0.125,0.875,20,7,5.144367702710383,0.43623840723988433,0.33243389433490683,0.08479922751440297,1.0,50,50,456
poissonNmean21,0.125,0.875,20,14,6.829984926655722,0.1556594186434041,0.3265114258050293,0.022790594754595186,1.0,39,50,456
poissonNmean21,0.125,0.875,25,2,6.606761716668323,0.0,8.97195690676443e-16,0.0,0.0,50,50,456
poissonNmean21,0.125,0.875,20,21,4.5158381064322,0.19138557475906784,0.3105135603403445,0.042380964562583626,1.0,50,50,456
poissonNmean21,0.125,0.875,20,12,4.3112311220965545,0.4541781333167318,0.3498539238732655,0.10534766530815556,0.0,50,50,456
poissonNmean21,0.125,0.875,25,0,6.992485072771364,0.1432498480497565,0.30537580777596784,0.020486257254601705,1.0,50,50,456
poissonNmean21,0.125,0.875,20,20,5.009008354210184,0.2836133660936367,0.35634880665179197,0.05662066142398291,0.0,50,50,456
poissonNmean21,0.125,0.875,20,16,5.690636319996272,0.3073544053682607,0.513897548926356,0.05401055138390254,1.0,50,50,456
poissonNmean21,0.125,0.875,20,13,4.7625520718839,0.17274864774392493,0.14921474217071926,0.03627228534964691,1.0,50,50,456
poissonNmean21,0.125,0.875,20,17,5.349356499206871,0.2030905418836674,0.28925438077206855,0.03796541545020955,0.0,50,50,456
poissonNmean21,0.125,0.875,20,15,4.813839101308588,0.26660013704803814,0.6077232634449208,0.05538202076084468,1.0,50,50,456
poissonNmean21,0.125,0.875,20,18,4.700012054577376,0.09755079800845666,0.16619767642921235,0.020755435704351278,0.96,50,50,456
