puma,n_obs,eligible_min_size,target_eligible,baplus_share,baplus_stratum,income_min,income_median,income_mean,income_max,income_range,income_iqr,dhcp_width_o20_ols_trim2_corr,width_over_puma_range_ols_trim2_corr,width_over_puma_iqr_ols_trim2_corr,width_over_puma_median_ols_trim2_corr,dhcp_width_o20_rf_trim2_corr,width_over_puma_range_rf_trim2_corr,width_over_puma_iqr_rf_trim2_corr,width_over_puma_median_rf_trim2_corr
5500,8,False,False,0.25,"(0.2, 0.429]",18000.0,20700.0,25075.0,50000.0,32000.0,7300.0,120067.0,3.75209375,16.447534246575344,5.800338164251207,111566.0,3.4864375,15.283013698630137,5.389661835748792
5700,1,False,False,1.0,"(0.8, 1.0]",50000.0,50000.0,50000.0,50000.0,0.0,0.0,120067.0,,,2.40134,111566.0,,,2.23132
5901,11,False,False,0.7272727272727273,"(0.612, 0.8]",21000.0,65000.0,60727.27272727273,100000.0,79000.0,49000.0,120067.0,1.5198354430379746,2.4503469387755104,1.8471846153846154,111566.0,1.4122278481012658,2.2768571428571427,1.7164
5902,5,False,False,0.6,"(0.429, 0.612]",19200.0,29700.0,28980.0,46000.0,26800.0,10000.0,120067.0,4.4801119402985075,12.0067,4.042659932659933,111566.0,4.1629104477611945,11.1566,3.7564309764309765
5903,22,True,True,0.9090909090909091,"(0.8, 1.0]",16000.0,84500.0,80373.63636363637,190000.0,174000.0,80500.0,120067.0,0.6900402298850574,1.4915155279503105,1.4209112426035504,111566.0,0.641183908045977,1.385913043478261,1.3203076923076924
5904,54,True,True,0.9259259259259259,"(0.8, 1.0]",10000.0,79000.0,90387.77777777778,220000.0,210000.0,63697.5,120067.0,0.5717476190476191,1.8849562384708975,1.5198354430379746,111566.0,0.5312666666666667,1.7514973115114407,1.4122278481012658
5905,25,True,True,0.52,"(0.429, 0.612]",14400.0,40000.0,54752.0,170000.0,155600.0,37400.0,120067.0,0.7716388174807198,3.210347593582888,3.001675,111566.0,0.7170051413881748,2.983048128342246,2.78915
5906,7,False,False,0.5714285714285714,"(0.429, 0.612]",23000.0,58000.0,80714.28571428571,208000.0,185000.0,73000.0,120067.0,0.6490108108108108,1.6447534246575342,2.0701206896551723,111566.0,0.6030594594594595,1.5283013698630137,1.923551724137931
5907,13,False,False,0.6923076923076923,"(0.612, 0.8]",13200.0,30300.0,53500.0,150000.0,136800.0,45000.0,120067.0,0.8776827485380116,2.6681555555555554,3.9626072607260725,111566.0,0.8155409356725146,2.4792444444444444,3.682046204620462
5908,8,False,False,0.625,"(0.612, 0.8]",15000.0,68000.0,64962.5,110000.0,95000.0,60325.0,120067.0,1.2638631578947368,1.990335681723995,1.7656911764705883,111566.0,1.174378947368421,1.8494156651471199,1.6406764705882353
5909,12,False,False,0.8333333333333334,"(0.8, 1.0]",10800.0,34500.0,41633.333333333336,94000.0,83200.0,23900.0,120067.0,1.4431129807692307,5.023723849372385,3.4802028985507247,111566.0,1.3409375,4.668033472803347,3.2337971014492752
5910,12,False,False,0.6666666666666666,"(0.612, 0.8]",24000.0,60000.0,64725.833333333336,138000.0,114000.0,49750.0,120067.0,1.053219298245614,2.4134070351758794,2.001116666666667,111566.0,0.9786491228070175,2.2425326633165827,1.8594333333333333
5911,6,False,False,0.5,"(0.429, 0.612]",10000.0,31500.0,35333.333333333336,82000.0,72000.0,28000.0,120067.0,1.6675972222222222,4.288107142857143,3.8116507936507937,111566.0,1.5495277777777778,3.9845,3.541777777777778
5912,19,False,False,0.3157894736842105,"(0.2, 0.429]",12000.0,30000.0,35142.10526315789,80000.0,68000.0,29500.0,120067.0,1.7656911764705883,4.07006779661017,4.002233333333334,111566.0,1.6406764705882353,3.781898305084746,3.7188666666666665
5913,15,False,False,0.06666666666666667,"(-0.001, 0.2]",12000.0,30000.0,42380.0,180000.0,168000.0,13350.0,120067.0,0.7146845238095239,8.99378277153558,4.002233333333334,111566.0,0.6640833333333334,8.357003745318352,3.7188666666666665
5914,11,False,False,0.45454545454545453,"(0.429, 0.612]",12000.0,48000.0,53363.63636363636,142000.0,130000.0,42000.0,120067.0,0.9235923076923077,2.8587380952380954,2.5013958333333335,111566.0,0.8582,2.6563333333333334,2.324291666666667
5915,2,False,False,1.0,"(0.8, 1.0]",72000.0,141000.0,141000.0,210000.0,138000.0,69000.0,120067.0,0.8700507246376812,1.7401014492753624,0.8515390070921985,111566.0,0.8084492753623188,1.6168985507246376,0.7912482269503546
5916,11,False,False,0.2727272727272727,"(0.2, 0.429]",15000.0,32000.0,28327.272727272728,40000.0,25000.0,15200.0,120067.0,4.80268,7.899144736842105,3.75209375,111566.0,4.46264,7.339868421052632,3.4864375
5917,15,False,False,0.4,"(0.2, 0.429]",11500.0,40000.0,60326.666666666664,168900.0,157400.0,60250.0,120067.0,0.7628144853875477,1.9928132780082988,3.001675,111566.0,0.7088055908513342,1.8517178423236516,2.78915
5918,11,False,False,0.6363636363636364,"(0.612, 0.8]",20500.0,58000.0,69954.54545454546,180000.0,159500.0,40500.0,120067.0,0.7527711598746082,2.9646172839506173,2.0701206896551723,111566.0,0.6994733542319749,2.754716049382716,1.923551724137931
6101,7,False,False,0.7142857142857143,"(0.612, 0.8]",15000.0,35000.0,54385.71428571428,150000.0,135000.0,37650.0,120067.0,0.8893851851851852,3.1890305444887117,3.430485714285714,111566.0,0.8264148148148148,2.9632403718459495,3.1876
6102,10,False,False,0.8,"(0.612, 0.8]",12000.0,75000.0,97900.0,300000.0,288000.0,64250.0,120067.0,0.41689930555555554,1.8687470817120622,1.6008933333333333,111566.0,0.38738194444444446,1.7364357976653697,1.4875466666666666
6103,3,False,False,0.6666666666666666,"(0.612, 0.8]",27000.0,60000.0,55666.666666666664,80000.0,53000.0,26500.0,120067.0,2.2654150943396227,4.5308301886792455,2.001116666666667,111566.0,2.105018867924528,4.210037735849056,1.8594333333333333
6502,6,False,False,0.6666666666666666,"(0.612, 0.8]",25000.0,37500.0,39666.666666666664,58000.0,33000.0,16250.0,120067.0,3.6383939393939393,7.388738461538462,3.2017866666666666,111566.0,3.3807878787878787,6.8656,2.975093333333333
6503,4,False,False,1.0,"(0.8, 1.0]",21800.0,41600.0,42750.0,66000.0,44200.0,26650.0,120067.0,2.716447963800905,4.505328330206379,2.8862259615384613,111566.0,2.5241176470588234,4.186341463414634,2.681875
6504,2,False,False,0.5,"(0.429, 0.612]",15000.0,52500.0,52500.0,90000.0,75000.0,37500.0,120067.0,1.6008933333333333,3.2017866666666666,2.2869904761904762,111566.0,1.4875466666666666,2.975093333333333,2.1250666666666667
6505,3,False,False,0.0,"(-0.001, 0.2]",15000.0,18000.0,17000.0,18000.0,3000.0,1500.0,120067.0,40.022333333333336,80.04466666666667,6.670388888888889,111566.0,37.18866666666667,74.37733333333334,6.198111111111111
6506,1,False,False,0.0,"(-0.001, 0.2]",49000.0,49000.0,49000.0,49000.0,0.0,0.0,120067.0,,,2.4503469387755104,111566.0,,,2.2768571428571427
6507,2,False,False,0.0,"(-0.001, 0.2]",22400.0,25500.0,25500.0,28600.0,6200.0,3100.0,120067.0,19.365645161290324,38.73129032258065,4.708509803921569,111566.0,17.99451612903226,35.98903225806452,4.3751372549019605
6508,6,False,False,0.16666666666666666,"(-0.001, 0.2]",15000.0,34000.0,36666.666666666664,72000.0,57000.0,21750.0,120067.0,2.106438596491228,5.520321839080459,3.5313823529411765,111566.0,1.957298245614035,5.129471264367816,3.2813529411764706
6509,5,False,False,0.4,"(0.2, 0.429]",20000.0,23700.0,25080.0,33600.0,13600.0,4100.0,120067.0,8.82845588235294,29.284634146341464,5.066118143459915,111566.0,8.203382352941176,27.21121951219512,4.707426160337553
6510,10,False,False,0.9,"(0.8, 1.0]",18000.0,29000.0,39180.0,120000.0,102000.0,16950.0,120067.0,1.1771274509803922,7.083598820058997,4.1402413793103445,111566.0,1.0937843137254901,6.5820648967551625,3.847103448275862
6511,7,False,False,0.42857142857142855,"(0.2, 0.429]",12000.0,25000.0,33885.71428571428,80000.0,68000.0,19900.0,120067.0,1.7656911764705883,6.0335175879396985,4.80268,111566.0,1.6406764705882353,5.606331658291457,4.46264
6512,3,False,False,1.0,"(0.8, 1.0]",24000.0,24000.0,34333.333333333336,55000.0,31000.0,15500.0,120067.0,3.8731290322580647,7.746258064516129,5.002791666666667,111566.0,3.5989032258064517,7.1978064516129034,4.648583333333334
6513,8,False,False,0.5,"(0.429, 0.612]",20000.0,60000.0,69625.0,125000.0,105000.0,91000.0,120067.0,1.1434952380952381,1.3194175824175824,2.001116666666667,111566.0,1.0625333333333333,1.226,1.8594333333333333
6514,4,False,False,0.25,"(0.2, 0.429]",30000.0,44500.0,49750.0,80000.0,50000.0,20750.0,120067.0,2.40134,5.7863614457831325,2.698134831460674,111566.0,2.23132,5.37667469879518,2.5071011235955054
6515,1,False,False,0.0,"(-0.001, 0.2]",25900.0,25900.0,25900.0,25900.0,0.0,0.0,120067.0,,,4.635791505791506,111566.0,,,4.307567567567568
6701,5,False,False,0.6,"(0.429, 0.612]",10000.0,37000.0,32660.0,51000.0,41000.0,12700.0,120067.0,2.9284634146341464,9.454094488188977,3.2450540540540542,111566.0,2.721121951219512,8.784724409448819,3.0152972972972973
6702,10,False,False,0.7,"(0.612, 0.8]",16300.0,55000.0,59215.0,120050.0,103750.0,31300.0,120067.0,1.1572722891566265,3.8360063897763577,2.1830363636363637,111566.0,1.0753349397590362,3.564408945686901,2.028472727272727
6703,8,False,False,0.25,"(0.2, 0.429]",11000.0,26505.0,40626.25,110000.0,99000.0,34750.0,120067.0,1.2127979797979798,3.4551654676258994,4.529975476325221,111566.0,1.126929292929293,3.2105323741007195,4.209243538954914
6704,11,False,False,0.45454545454545453,"(0.429, 0.612]",17000.0,27800.0,41781.818181818184,105000.0,88000.0,38250.0,120067.0,1.3643977272727272,3.1390065359477126,4.318956834532374,111566.0,1.2677954545454546,2.9167581699346403,4.0131654676259
6705,12,False,False,0.5833333333333334,"(0.429, 0.612]",12000.0,57150.0,59775.0,120000.0,108000.0,45500.0,120067.0,1.1117314814814814,2.638835164835165,2.100909886264217,111566.0,1.0330185185185186,2.452,1.9521609798775152
6706,8,False,False,0.375,"(0.2, 0.429]",20000.0,41500.0,90040.0,280320.0,260320.0,102750.0,120067.0,0.4612284880147511,1.1685352798053528,2.8931807228915662,111566.0,0.4285725261216964,1.0858004866180049,2.68833734939759
6707,3,False,False,0.3333333333333333,"(0.2, 0.429]",12000.0,15000.0,44000.0,105000.0,93000.0,46500.0,120067.0,1.2910430107526882,2.5820860215053765,8.004466666666668,111566.0,1.1996344086021506,2.3992688172043013,7.437733333333333
6708,10,False,False,0.1,"(-0.001, 0.2]",11000.0,21500.0,24900.0,56000.0,45000.0,15000.0,120067.0,2.6681555555555554,8.004466666666668,5.584511627906977,111566.0,2.4792444444444444,7.437733333333333,5.189116279069768
6709,9,False,False,0.2222222222222222,"(0.2, 0.429]",10000.0,36000.0,48522.22222222222,140000.0,130000.0,45000.0,120067.0,0.9235923076923077,2.6681555555555554,3.3351944444444444,111566.0,0.8582,2.4792444444444444,3.0990555555555557
6710,10,False,False,0.5,"(0.429, 0.612]",20000.0,50000.0,47400.0,112000.0,92000.0,24500.0,120067.0,1.3050760869565217,4.900693877551021,2.40134,111566.0,1.2126739130434783,4.553714285714285,2.23132
6711,7,False,False,0.42857142857142855,"(0.2, 0.429]",17000.0,30000.0,31771.428571428572,55000.0,38000.0,18200.0,120067.0,3.159657894736842,6.597087912087912,4.002233333333334,111566.0,2.9359473684210524,6.13,3.7188666666666665
6712,15,False,False,1.0,"(0.8, 1.0]",13000.0,72700.0,73860.0,190000.0,177000.0,62000.0,120067.0,0.6783446327683615,1.9365645161290324,1.6515405777166436,111566.0,0.630316384180791,1.7994516129032259,1.534607977991747
7101,2,False,False,0.0,"(-0.001, 0.2]",35000.0,35500.0,35500.0,36000.0,1000.0,500.0,120067.0,120.067,240.134,3.382169014084507,111566.0,111.566,223.132,3.1427042253521127
7102,1,False,False,0.0,"(-0.001, 0.2]",15600.0,15600.0,15600.0,15600.0,0.0,0.0,120067.0,,,7.696602564102564,111566.0,,,7.151666666666666
7103,1,False,False,0.0,"(-0.001, 0.2]",67000.0,67000.0,67000.0,67000.0,0.0,0.0,120067.0,,,1.792044776119403,111566.0,,,1.6651641791044776
7105,2,False,False,1.0,"(0.8, 1.0]",85000.0,85000.0,85000.0,85000.0,0.0,0.0,120067.0,,,1.4125529411764706,111566.0,,,1.3125411764705883
7106,4,False,False,0.5,"(0.429, 0.612]",20000.0,51500.0,55000.0,97000.0,77000.0,44000.0,120067.0,1.5593116883116882,2.7287954545454545,2.331398058252427,111566.0,1.448909090909091,2.5355909090909092,2.1663300970873784
7107,4,False,False,0.75,"(0.612, 0.8]",25000.0,37500.0,44550.0,78200.0,53200.0,24550.0,120067.0,2.2568984962406016,4.89071283095723,3.2017866666666666,111566.0,2.0971052631578946,4.544439918533605,2.975093333333333
7108,8,False,False,0.0,"(-0.001, 0.2]",15000.0,24450.0,28087.5,54800.0,39800.0,10500.0,120067.0,3.0167587939698493,11.434952380952382,4.910715746421268,111566.0,2.8031658291457284,10.625333333333334,4.5630265848670755
7109,1,False,False,0.0,"(-0.001, 0.2]",42000.0,42000.0,42000.0,42000.0,0.0,0.0,120067.0,,,2.8587380952380954,111566.0,,,2.6563333333333334
7110,6,False,False,0.16666666666666666,"(-0.001, 0.2]",20000.0,27800.0,33750.0,60000.0,40000.0,12925.0,120067.0,3.001675,9.289516441005803,4.318956834532374,111566.0,2.78915,8.631798839458414,4.0131654676259
7111,10,False,False,0.6,"(0.429, 0.612]",12900.0,37500.0,50190.0,160000.0,147100.0,36000.0,120067.0,0.8162270564242012,3.3351944444444444,3.2017866666666666,111566.0,0.7584364377974168,3.0990555555555557,2.975093333333333
7112,10,False,False,0.4,"(0.2, 0.429]",15000.0,40000.0,38640.0,61000.0,46000.0,29975.0,120067.0,2.6101521739130433,4.00557130942452,3.001675,111566.0,2.4253478260869565,3.7219683069224354,2.78915
7113,9,False,False,0.6666666666666666,"(0.612, 0.8]",20000.0,49000.0,51100.0,100000.0,80000.0,33000.0,120067.0,1.5008375,3.6383939393939393,2.4503469387755104,111566.0,1.394575,3.3807878787878787,2.2768571428571427
7114,13,False,False,0.6153846153846154,"(0.612, 0.8]",10700.0,40000.0,39792.307692307695,90000.0,79300.0,26600.0,120067.0,1.5140857503152585,4.513796992481203,3.001675,111566.0,1.4068852459016394,4.194210526315789,2.78915
7115,3,False,False,1.0,"(0.8, 1.0]",50000.0,80000.0,110000.0,200000.0,150000.0,75000.0,120067.0,0.8004466666666666,1.6008933333333333,1.5008375,111566.0,0.7437733333333333,1.4875466666666666,1.394575
7301,5,False,False,0.2,"(-0.001, 0.2]",19500.0,28000.0,40800.0,96000.0,76500.0,21500.0,120067.0,1.5695032679738563,5.584511627906977,4.288107142857143,111566.0,1.4583790849673202,5.189116279069768,3.9845
7302,6,False,False,0.3333333333333333,"(0.2, 0.429]",18000.0,33750.0,59283.333333333336,140700.0,122700.0,52750.0,120067.0,0.9785411572942135,2.2761516587677724,3.5575407407407407,111566.0,0.9092583537082315,2.114995260663507,3.3056592592592593
7303,8,False,False,0.625,"(0.612, 0.8]",16000.0,41250.0,38187.5,67000.0,51000.0,24000.0,120067.0,2.3542549019607844,5.002791666666667,2.9107151515151517,111566.0,2.1875686274509802,4.648583333333334,2.704630303030303
7304,8,False,False,1.0,"(0.8, 1.0]",17000.0,100150.0,108450.0,245000.0,228000.0,18825.0,120067.0,0.526609649122807,6.378061088977423,1.198871692461308,111566.0,0.4893245614035088,5.926480743691899,1.113989016475287
7305,6,False,False,0.3333333333333333,"(0.2, 0.429]",22000.0,44000.0,60833.333333333336,130000.0,108000.0,56250.0,120067.0,1.1117314814814814,2.1345244444444442,2.7287954545454545,111566.0,1.0330185185185186,1.9833955555555556,2.5355909090909092
7306,4,False,False,0.0,"(-0.001, 0.2]",10000.0,22600.0,37300.0,94000.0,84000.0,24900.0,120067.0,1.4293690476190477,4.821967871485944,5.312699115044248,111566.0,1.3281666666666667,4.480562248995984,4.936548672566372
7307,1,False,False,0.0,"(-0.001, 0.2]",50000.0,50000.0,50000.0,50000.0,0.0,0.0,120067.0,,,2.40134,111566.0,,,2.23132
7308,14,False,False,0.7857142857142857,"(0.612, 0.8]",39000.0,100000.0,104407.14285714286,223800.0,184800.0,17575.0,120067.0,0.6497132034632035,6.831692745376956,1.20067,111566.0,0.6037121212121213,6.3479943100995735,1.11566
7309,5,False,False,1.0,"(0.8, 1.0]",31000.0,54000.0,72402.0,140000.0,109000.0,73010.0,120067.0,1.101532110091743,1.6445281468292015,2.2234629629629628,111566.0,1.0235412844036698,1.5280920421860018,2.066037037037037
7310,10,False,False,1.0,"(0.8, 1.0]",19500.0,80000.0,75620.0,158000.0,138500.0,74300.0,120067.0,0.8669097472924188,1.6159757738896365,1.5008375,111566.0,0.8055306859205776,1.5015612382234185,1.394575
7311,22,True,True,0.6818181818181818,"(0.612, 0.8]",20000.0,52500.0,64636.36363636364,173000.0,153000.0,60750.0,120067.0,0.7847516339869282,1.9764115226337449,2.2869904761904762,111566.0,0.7291895424836601,1.8364773662551441,2.1250666666666667
7312,34,True,True,0.8823529411764706,"(0.8, 1.0]",19500.0,54000.0,69509.70588235294,250000.0,230500.0,65000.0,120067.0,0.5208980477223427,1.8471846153846154,2.2234629629629628,111566.0,0.4840173535791757,1.7164,2.066037037037037
7313,10,False,False,0.7,"(0.612, 0.8]",10100.0,55000.0,73887.0,280000.0,269900.0,41000.0,120067.0,0.4448573545757688,2.9284634146341464,2.1830363636363637,111566.0,0.41336050389032974,2.721121951219512,2.028472727272727
7314,3,False,False,0.6666666666666666,"(0.612, 0.8]",30700.0,60000.0,86900.0,170000.0,139300.0,69650.0,120067.0,0.8619310839913855,1.723862167982771,2.001116666666667,111566.0,0.8009045226130653,1.6018090452261307,1.8594333333333333
7315,12,False,False,0.6666666666666666,"(0.612, 0.8]",12000.0,46250.0,49383.333333333336,90100.0,78100.0,39500.0,120067.0,1.537349551856594,3.039670886075949,2.596043243243243,111566.0,1.4285019206145966,2.8244556962025316,2.412237837837838
7316,8,False,False,0.625,"(0.612, 0.8]",16000.0,53500.0,57750.0,117500.0,101500.0,23625.0,120067.0,1.1829261083743843,5.082201058201059,2.2442429906542056,111566.0,1.0991724137931034,4.7223703703703706,2.0853457943925235
7317,15,False,False,0.2,"(-0.001, 0.2]",15000.0,30000.0,31406.666666666668,56000.0,41000.0,18500.0,120067.0,2.9284634146341464,6.4901081081081085,4.002233333333334,111566.0,2.721121951219512,6.030594594594595,3.7188666666666665
7318,5,False,False,0.0,"(-0.001, 0.2]",18000.0,34600.0,31720.0,41000.0,23000.0,15000.0,120067.0,5.220304347826087,8.004466666666668,3.4701445086705203,111566.0,4.850695652173913,7.437733333333333,3.224450867052023
7319,5,False,False,0.4,"(0.2, 0.429]",19000.0,60000.0,57800.0,100000.0,81000.0,10000.0,120067.0,1.4823086419753086,12.0067,2.001116666666667,111566.0,1.377358024691358,11.1566,1.8594333333333333
7320,11,False,False,0.6363636363636364,"(0.612, 0.8]",14500.0,47000.0,57563.63636363636,125000.0,110500.0,57650.0,120067.0,1.086579185520362,2.082688638334779,2.554617021276596,111566.0,1.0096470588235293,1.9352298352124893,2.373744680851064
7321,11,False,False,0.18181818181818182,"(-0.001, 0.2]",13000.0,28000.0,28136.363636363636,61000.0,48000.0,16250.0,120067.0,2.5013958333333335,7.388738461538462,4.288107142857143,111566.0,2.324291666666667,6.8656,3.9845
7322,17,False,False,0.11764705882352941,"(-0.001, 0.2]",15600.0,45000.0,46441.17647058824,126000.0,110400.0,28400.0,120067.0,1.0875634057971015,4.227711267605634,2.6681555555555554,111566.0,1.0105615942028985,3.9283802816901408,2.4792444444444444
7501,16,False,False,0.8125,"(0.8, 1.0]",12000.0,62500.0,81293.75,225000.0,213000.0,72250.0,120067.0,0.5636948356807512,1.6618269896193771,1.921072,111566.0,0.5237840375586854,1.544166089965398,1.785056
7502,16,False,False,0.75,"(0.612, 0.8]",10000.0,66000.0,84031.25,200000.0,190000.0,109375.0,120067.0,0.6319315789473684,1.0977554285714286,1.8191969696969696,111566.0,0.5871894736842105,1.020032,1.6903939393939393
7503,22,True,True,0.6363636363636364,"(0.612, 0.8]",17400.0,64000.0,89068.18181818182,214300.0,196900.0,102800.0,120067.0,0.6097866937531742,1.167966926070039,1.876046875,111566.0,0.5666124936515998,1.085272373540856,1.74321875
7504,16,False,False,0.9375,"(0.8, 1.0]",40000.0,123000.0,126581.25,200000.0,160000.0,84000.0,120067.0,0.75041875,1.4293690476190477,0.9761544715447155,111566.0,0.6972875,1.3281666666666667,0.9070406504065041
7505,10,False,False,0.8,"(0.612, 0.8]",22000.0,113230.0,117759.0,275000.0,253000.0,71032.5,120067.0,0.4745731225296443,1.6903107732376026,1.0603815243310077,111566.0,0.44097233201581026,1.5706331608770634,0.9853042479908152
7506,10,False,False,0.7,"(0.612, 0.8]",13000.0,44000.0,55300.0,125000.0,112000.0,29000.0,120067.0,1.0720267857142858,4.1402413793103445,2.7287954545454545,111566.0,0.996125,3.847103448275862,2.5355909090909092
7507,5,False,False,0.6,"(0.429, 0.612]",11000.0,35000.0,31620.0,48000.0,37000.0,5900.0,120067.0,3.2450540540540542,20.350338983050847,3.430485714285714,111566.0,3.0152972972972973,18.90949152542373,3.1876
7701,11,False,False,0.2727272727272727,"(0.2, 0.429]",26000.0,39000.0,55818.181818181816,120000.0,94000.0,38500.0,120067.0,1.277308510638298,3.1186233766233764,3.0786410256410255,111566.0,1.186872340425532,2.897818181818182,2.8606666666666665
7702,15,False,False,0.13333333333333333,"(-0.001, 0.2]",13000.0,25000.0,31766.666666666668,92000.0,79000.0,10000.0,120067.0,1.5198354430379746,12.0067,4.80268,111566.0,1.4122278481012658,11.1566,4.46264
7703,20,False,False,0.65,"(0.612, 0.8]",11000.0,45000.0,49490.5,160000.0,149000.0,31500.0,120067.0,0.8058187919463087,3.8116507936507937,2.6681555555555554,111566.0,0.748765100671141,3.541777777777778,2.4792444444444444
7704,14,False,False,0.21428571428571427,"(0.2, 0.429]",15900.0,25000.0,29221.428571428572,50000.0,34100.0,17500.0,120067.0,3.521026392961877,6.860971428571428,4.80268,111566.0,3.2717302052785926,6.3752,4.46264
7901,1,False,False,1.0,"(0.8, 1.0]",75000.0,75000.0,75000.0,75000.0,0.0,0.0,120067.0,,,1.6008933333333333,111566.0,,,1.4875466666666666
7902,1,False,False,0.0,"(-0.001, 0.2]",65000.0,65000.0,65000.0,65000.0,0.0,0.0,120067.0,,,1.8471846153846154,111566.0,,,1.7164
8101,15,False,False,0.5333333333333333,"(0.429, 0.612]",15000.0,37000.0,48400.0,205000.0,190000.0,35500.0,120067.0,0.6319315789473684,3.382169014084507,3.2450540540540542,111566.0,0.5871894736842105,3.1427042253521127,3.0152972972972973
8102,16,False,False,0.875,"(0.8, 1.0]",20000.0,90000.0,86887.5,205000.0,185000.0,55025.0,120067.0,0.6490108108108108,2.182044525215811,1.3340777777777777,111566.0,0.6030594594594595,2.027551113130395,1.2396222222222222
8103,27,True,True,0.7407407407407407,"(0.612, 0.8]",10100.0,80000.0,75893.33333333333,160000.0,149900.0,50000.0,120067.0,0.8009806537691795,2.40134,1.5008375,111566.0,0.7442695130086725,2.23132,1.394575
8104,36,True,True,0.8333333333333334,"(0.8, 1.0]",10000.0,102500.0,106890.55555555556,247700.0,237700.0,98950.0,120067.0,0.5051198990323937,1.213410813542193,1.1713853658536586,111566.0,0.4693563315103071,1.1274987367357252,1.088448780487805
8105,24,True,True,0.8333333333333334,"(0.8, 1.0]",12500.0,90500.0,105733.33333333333,252000.0,239500.0,117000.0,120067.0,0.5013235908141962,1.0262136752136752,1.326707182320442,111566.0,0.46582881002087684,0.9535555555555556,1.2327734806629835
8106,11,False,False,0.8181818181818182,"(0.8, 1.0]",30000.0,80000.0,95000.0,200000.0,170000.0,65500.0,120067.0,0.7062764705882353,1.8330839694656489,1.5008375,111566.0,0.6562705882352942,1.7032977099236641,1.394575
8301,8,False,False,0.125,"(-0.001, 0.2]",19000.0,29500.0,47512.5,187000.0,168000.0,12825.0,120067.0,0.7146845238095239,9.361949317738791,4.07006779661017,111566.0,0.6640833333333334,8.699103313840157,3.781898305084746
8302,5,False,False,0.2,"(-0.001, 0.2]",10000.0,44000.0,54000.0,108000.0,98000.0,84000.0,120067.0,1.2251734693877552,1.4293690476190477,2.7287954545454545,111566.0,1.1384285714285713,1.3281666666666667,2.5355909090909092
8303,11,False,False,0.7272727272727273,"(0.612, 0.8]",10000.0,40000.0,48136.36363636364,110000.0,100000.0,32000.0,120067.0,1.20067,3.75209375,3.001675,111566.0,1.11566,3.4864375,2.78915
8501,88,True,True,0.9431818181818182,"(0.8, 1.0]",13100.0,98500.0,107725.56818181818,302000.0,288900.0,94312.5,120067.0,0.4156005538248529,1.2730762094102055,1.2189543147208122,111566.0,0.38617514710972656,1.1829396951623592,1.1326497461928935
8502,122,True,True,0.9180327868852459,"(0.8, 1.0]",10000.0,110000.0,109640.98360655738,301000.0,291000.0,69250.0,120067.0,0.4126013745704467,1.7338194945848375,1.0915181818181818,111566.0,0.3833883161512027,1.6110613718411553,1.0142363636363636
8503,109,True,True,0.9908256880733946,"(0.8, 1.0]",10000.0,111000.0,104582.84403669725,300500.0,290500.0,69820.0,120067.0,0.4133115318416523,1.7196648524778,1.0816846846846846,111566.0,0.3840481927710843,1.5979089086221714,1.0050990990990991
8504,65,True,True,0.8615384615384616,"(0.8, 1.0]",10000.0,100000.0,102317.38461538461,250000.0,240000.0,75000.0,120067.0,0.5002791666666667,1.6008933333333333,1.20067,111566.0,0.4648583333333333,1.4875466666666666,1.11566
8505,12,False,False,0.75,"(0.612, 0.8]",26000.0,105000.0,96858.33333333333,175000.0,149000.0,71250.0,120067.0,0.8058187919463087,1.6851508771929824,1.1434952380952381,111566.0,0.748765100671141,1.565838596491228,1.0625333333333333
8506,9,False,False,0.7777777777777778,"(0.612, 0.8]",36000.0,98000.0,89022.22222222222,177000.0,141000.0,49200.0,120067.0,0.8515390070921985,2.4403861788617887,1.2251734693877552,111566.0,0.7912482269503546,2.26760162601626,1.1384285714285713
8507,28,True,True,1.0,"(0.8, 1.0]",13500.0,138000.0,140735.7142857143,290800.0,277300.0,61250.0,120067.0,0.4329859358095925,1.9602775510204082,0.8700507246376812,111566.0,0.4023296069239091,1.8214857142857144,0.8084492753623188
8508,33,True,True,0.9393939393939394,"(0.8, 1.0]",12000.0,140000.0,133286.0606060606,300000.0,288000.0,64200.0,120067.0,0.41689930555555554,1.870202492211838,0.8576214285714285,111566.0,0.38738194444444446,1.7377881619937694,0.7969
8509,33,True,True,0.8484848484848485,"(0.8, 1.0]",15000.0,70000.0,84045.45454545454,200000.0,185000.0,100000.0,120067.0,0.6490108108108108,1.20067,1.715242857142857,111566.0,0.6030594594594595,1.11566,1.5938
8510,30,True,True,0.6333333333333333,"(0.612, 0.8]",12000.0,60000.0,73356.66666666667,185000.0,173000.0,64700.0,120067.0,0.694028901734104,1.8557496136012366,2.001116666666667,111566.0,0.6448901734104047,1.7243585780525503,1.8594333333333333
8511,21,True,True,0.8095238095238095,"(0.8, 1.0]",15000.0,62000.0,102914.28571428571,302000.0,287000.0,105000.0,120067.0,0.41835191637630664,1.1434952380952381,1.9365645161290324,111566.0,0.3887317073170732,1.0625333333333333,1.7994516129032259
8512,20,False,False,0.9,"(0.8, 1.0]",30000.0,139500.0,145000.0,302000.0,272000.0,90375.0,120067.0,0.44142279411764707,1.328542185338866,0.8606953405017921,111566.0,0.4101691176470588,1.234478561549101,0.7997562724014337
