dataset,method,o,alpha,nominal_coverage,coverage_mean,coverage_se,coverage_std,coverage_n
fixedN21,D-HCP,15,0.2,0.8,0.837,0.011680368144883107,0.36955049393495276,1000.0
fixedN21,D-HCP,15,0.175,0.825,0.859,0.011005407761641547,0.34819569244928955,1000.0
fixedN21,D-HCP,15,0.15,0.85,0.876,0.010422283818818216,0.3297464673544399,1000.0
fixedN21,D-HCP,15,0.125,0.875,0.894,0.009734680272099335,0.30799165387857325,1000.0
fixedN21,D-HCP,15,0.1,0.9,0.93,0.008068457101577721,0.25527468571161765,1000.0
fixedN21,D-HCP,15,0.075,0.925,0.958,0.006343185319695463,0.20068950215762726,1000.0
fixedN21,D-HCP,15,0.05,0.95,0.983,0.004087909000944127,0.1293357171384909,1000.0
fixedN21,D-HCP,20,0.25,0.75,0.763,0.013447341744746431,0.4254550646214145,1000.0
fixedN21,D-HCP,20,0.225,0.775,0.791,0.012857643641040918,0.4067978422810088,1000.0
fixedN21,D-HCP,20,0.2,0.8,0.818,0.01220147532063234,0.38603759535183224,1000.0
fixedN21,D-HCP,20,0.175,0.825,0.828,0.011933817494833748,0.3775692765024169,1000.0
fixedN21,D-HCP,20,0.15,0.85,0.854,0.011166198995181844,0.35328290194801226,1000.0
fixedN21,D-HCP,20,0.125,0.875,0.874,0.010493998284733994,0.3320154126456093,1000.0
fixedN21,D-HCP,20,0.1,0.9,0.893,0.009775019181566856,0.3092679204939411,1000.0
fixedN21,D-HCP,20,0.075,0.925,0.926,0.008277922444671728,0.2619018758859749,1000.0
fixedN21,D-HCP,20,0.05,0.95,0.952,0.006759881655768837,0.21387319079712103,1000.0
fixedN21,D-HCP,25,0.25,0.75,0.785,0.012991343271578961,0.4110279113928201,1000.0
fixedN21,D-HCP,25,0.225,0.775,0.785,0.012991343271578961,0.4110279113928201,1000.0
fixedN21,D-HCP,25,0.2,0.8,0.853,0.011197812286335219,0.3542831022170216,1000.0
fixedN21,D-HCP,25,0.175,0.825,0.853,0.011197812286335219,0.3542831022170216,1000.0
fixedN21,D-HCP,25,0.15,0.85,0.853,0.011197812286335219,0.3542831022170216,1000.0
fixedN21,D-HCP,25,0.125,0.875,0.925,0.00832916562447884,0.26352313834736496,1000.0
fixedN21,D-HCP,25,0.1,0.9,0.913,0.008912407082264588,0.2819760814510878,1000.0
fixedN21,D-HCP,25,0.075,0.925,0.925,0.00832916562447884,0.26352313834736496,1000.0
fixedN21,D-HCP,25,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,D-HCP,30,0.25,0.75,0.736,0.013939296969359681,0.4410198391212106,1000.0
fixedN21,D-HCP,30,0.225,0.775,0.799,0.01267276607532862,0.40094857495663927,1000.0
fixedN21,D-HCP,30,0.2,0.8,0.799,0.01267276607532862,0.40094857495663927,1000.0
fixedN21,D-HCP,30,0.175,0.825,0.874,0.010493998284733994,0.3320154126456093,1000.0
fixedN21,D-HCP,30,0.15,0.85,0.874,0.010493998284733994,0.3320154126456093,1000.0
fixedN21,D-HCP,30,0.125,0.875,0.874,0.010493998284733994,0.3320154126456093,1000.0
fixedN21,D-HCP,30,0.1,0.9,0.928,0.00817410545564467,0.2586172517116421,1000.0
fixedN21,D-HCP,30,0.075,0.925,0.935,0.0077958322198467015,0.2466492161670818,1000.0
fixedN21,D-HCP,30,0.05,0.95,1.0,0.0,0.0,1000.0
fixedN21,D-HCP,35,0.25,0.75,0.764,0.013427732496590778,0.4248346554654934,1000.0
fixedN21,D-HCP,35,0.225,0.775,0.764,0.013427732496590778,0.4248346554654934,1000.0
fixedN21,D-HCP,35,0.2,0.8,0.831,0.011850696182081458,0.3749394345485409,1000.0
fixedN21,D-HCP,35,0.175,0.825,0.831,0.011850696182081458,0.3749394345485409,1000.0
