alpha,experiment,o,method,coverage,width,n_infinite,n_total,proportion_infinite
0.05,17,0,dhcp_with,1.0,inf,1,1,1.0
0.05,17,0,dhcp_without,1.0,inf,1,1,1.0
0.05,17,0,hcp,1.0,inf,1,1,1.0
0.05,17,0,pool,0.93,31.532463086718337,0,1,0.0
0.05,17,0,rep,1.0,inf,1,1,1.0
0.05,17,0,stdcp,1.0,inf,1,1,1.0
0.05,17,0,sub,1.0,inf,1,1,1.0
0.05,17,5,dhcp_with,1.0,inf,1,1,1.0
0.05,17,5,dhcp_without,1.0,inf,1,1,1.0
0.05,17,5,hcp,1.0,inf,1,1,1.0
0.05,17,5,pool,0.93,31.532463086718337,0,1,0.0
0.05,17,5,rep,1.0,inf,1,1,1.0
0.05,17,5,stdcp,0.73,5.211709663444168,0,1,0.0
0.05,17,5,sub,1.0,inf,1,1,1.0
0.05,17,10,dhcp_with,1.0,inf,1,1,1.0
0.05,17,10,dhcp_without,1.0,inf,1,1,1.0
0.05,17,10,hcp,1.0,inf,1,1,1.0
0.05,17,10,pool,0.93,31.532463086718337,0,1,0.0
0.05,17,10,rep,1.0,inf,1,1,1.0
0.05,17,10,stdcp,0.83,10.338196987790162,0,1,0.0
0.05,17,10,sub,1.0,inf,1,1,1.0
0.05,17,15,dhcp_with,0.98,33.736061330050326,0,1,0.0
0.05,17,15,dhcp_without,0.98,33.736061330050326,0,1,0.0
0.05,17,15,hcp,1.0,inf,1,1,1.0
0.05,17,15,pool,0.93,31.532463086718337,0,1,0.0
0.05,17,15,rep,1.0,inf,1,1,1.0
0.05,17,15,stdcp,0.87,5.99694213668217,0,1,0.0
0.05,17,15,sub,1.0,inf,1,1,1.0
0.05,17,20,dhcp_with,0.95,31.036247558015717,0,1,0.0
0.05,17,20,dhcp_without,0.95,31.036247558015717,0,1,0.0
0.05,17,20,hcp,1.0,inf,1,1,1.0
0.05,17,20,pool,0.93,31.532463086718337,0,1,0.0
0.05,17,20,rep,1.0,inf,1,1,1.0
0.05,17,20,stdcp,0.92,5.93248556774122,0,1,0.0
0.05,17,20,sub,1.0,inf,1,1,1.0
0.05,17,25,dhcp_with,1.0,inf,1,1,1.0
0.05,17,25,dhcp_without,1.0,inf,1,1,1.0
0.05,17,25,hcp,1.0,inf,1,1,1.0
0.05,17,25,pool,0.93,31.532463086718337,0,1,0.0
0.05,17,25,rep,1.0,inf,1,1,1.0
0.05,17,25,stdcp,0.89,5.978757399993077,0,1,0.0
0.05,17,25,sub,1.0,inf,1,1,1.0
0.05,17,30,dhcp_with,1.0,inf,1,1,1.0
0.05,17,30,dhcp_without,1.0,inf,1,1,1.0
0.05,17,30,hcp,1.0,inf,1,1,1.0
0.05,17,30,pool,0.93,31.532463086718337,0,1,0.0
0.05,17,30,rep,1.0,inf,1,1,1.0
0.05,17,30,stdcp,0.95,5.622803502972276,0,1,0.0
0.05,17,30,sub,1.0,inf,1,1,1.0
0.05,17,35,dhcp_with,1.0,inf,1,1,1.0
0.05,17,35,dhcp_without,1.0,inf,1,1,1.0
0.05,17,35,hcp,1.0,inf,1,1,1.0
0.05,17,35,pool,0.93,31.532463086718337,0,1,0.0
0.05,17,35,rep,1.0,inf,1,1,1.0
0.05,17,35,stdcp,0.95,5.536670034490194,0,1,0.0
0.05,17,35,sub,1.0,inf,1,1,1.0
0.05,18,0,dhcp_with,1.0,inf,1,1,1.0
0.05,18,0,dhcp_without,1.0,inf,1,1,1.0
0.05,18,0,hcp,1.0,inf,1,1,1.0
0.05,18,0,pool,0.97,38.71850952160959,0,1,0.0
0.05,18,0,rep,1.0,inf,1,1,1.0
0.05,18,0,stdcp,1.0,inf,1,1,1.0
0.05,18,0,sub,1.0,inf,1,1,1.0
0.05,18,5,dhcp_with,1.0,inf,1,1,1.0
0.05,18,5,dhcp_without,1.0,inf,1,1,1.0
0.05,18,5,hcp,1.0,inf,1,1,1.0
0.05,18,5,pool,0.97,38.71850952160959,0,1,0.0
0.05,18,5,rep,1.0,inf,1,1,1.0
0.05,18,5,stdcp,0.69,4.8827886395458995,0,1,0.0
0.05,18,5,sub,1.0,inf,1,1,1.0
0.05,18,10,dhcp_with,1.0,inf,1,1,1.0
0.05,18,10,dhcp_without,1.0,inf,1,1,1.0
0.05,18,10,hcp,1.0,inf,1,1,1.0
0.05,18,10,pool,0.97,38.71850952160959,0,1,0.0
0.05,18,10,rep,1.0,inf,1,1,1.0
0.05,18,10,stdcp,0.82,11.284390311557475,0,1,0.0
0.05,18,10,sub,1.0,inf,1,1,1.0
0.05,18,15,dhcp_with,0.99,41.4037689293614,0,1,0.0
0.05,18,15,dhcp_without,0.99,41.4037689293614,0,1,0.0
0.05,18,15,hcp,1.0,inf,1,1,1.0
0.05,18,15,pool,0.97,38.71850952160959,0,1,0.0
0.05,18,15,rep,1.0,inf,1,1,1.0
0.05,18,15,stdcp,0.84,6.912259367119976,0,1,0.0
0.05,18,15,sub,1.0,inf,1,1,1.0
0.05,18,20,dhcp_with,0.97,38.92744111060967,0,1,0.0
0.05,18,20,dhcp_without,0.97,38.92744111060967,0,1,0.0
0.05,18,20,hcp,1.0,inf,1,1,1.0
0.05,18,20,pool,0.97,38.71850952160959,0,1,0.0
0.05,18,20,rep,1.0,inf,1,1,1.0
0.05,18,20,stdcp,0.92,5.795607527808146,0,1,0.0
0.05,18,20,sub,1.0,inf,1,1,1.0
0.05,18,25,dhcp_with,1.0,inf,1,1,1.0
0.05,18,25,dhcp_without,1.0,inf,1,1,1.0
0.05,18,25,hcp,1.0,inf,1,1,1.0
0.05,18,25,pool,0.97,38.71850952160959,0,1,0.0
0.05,18,25,rep,1.0,inf,1,1,1.0
0.05,18,25,stdcp,0.91,5.702096183232809,0,1,0.0
0.05,18,25,sub,1.0,inf,1,1,1.0
0.05,18,30,dhcp_with,1.0,inf,1,1,1.0
0.05,18,30,dhcp_without,1.0,inf,1,1,1.0
0.05,18,30,hcp,1.0,inf,1,1,1.0
0.05,18,30,pool,0.97,38.71850952160959,0,1,0.0
0.05,18,30,rep,1.0,inf,1,1,1.0
0.05,18,30,stdcp,0.94,5.669097801499733,0,1,0.0
0.05,18,30,sub,1.0,inf,1,1,1.0
0.05,18,35,dhcp_with,1.0,inf,1,1,1.0
0.05,18,35,dhcp_without,1.0,inf,1,1,1.0
0.05,18,35,hcp,1.0,inf,1,1,1.0
0.05,18,35,pool,0.97,38.71850952160959,0,1,0.0
0.05,18,35,rep,1.0,inf,1,1,1.0
0.05,18,35,stdcp,0.95,5.863621016055263,0,1,0.0
0.05,18,35,sub,1.0,inf,1,1,1.0
0.05,19,0,dhcp_with,1.0,inf,1,1,1.0
0.05,19,0,dhcp_without,1.0,inf,1,1,1.0
0.05,19,0,hcp,1.0,inf,1,1,1.0
0.05,19,0,pool,0.67,19.291889493136157,0,1,0.0
0.05,19,0,rep,1.0,inf,1,1,1.0
0.05,19,0,stdcp,1.0,inf,1,1,1.0
0.05,19,0,sub,1.0,inf,1,1,1.0
0.05,19,5,dhcp_with,1.0,inf,1,1,1.0
0.05,19,5,dhcp_without,1.0,inf,1,1,1.0
0.05,19,5,hcp,1.0,inf,1,1,1.0
0.05,19,5,pool,0.67,19.291889493136157,0,1,0.0
0.05,19,5,rep,1.0,inf,1,1,1.0
0.05,19,5,stdcp,0.78,5.430028992580828,0,1,0.0
0.05,19,5,sub,1.0,inf,1,1,1.0
0.05,19,10,dhcp_with,1.0,inf,1,1,1.0
0.05,19,10,dhcp_without,1.0,inf,1,1,1.0
0.05,19,10,hcp,1.0,inf,1,1,1.0
0.05,19,10,pool,0.67,19.291889493136157,0,1,0.0
0.05,19,10,rep,1.0,inf,1,1,1.0
0.05,19,10,stdcp,0.85,9.921601907774747,0,1,0.0
0.05,19,10,sub,1.0,inf,1,1,1.0
0.05,19,15,dhcp_with,0.95,25.82322915339445,0,1,0.0
0.05,19,15,dhcp_without,0.95,25.82322915339445,0,1,0.0
0.05,19,15,hcp,1.0,inf,1,1,1.0
0.05,19,15,pool,0.67,19.291889493136157,0,1,0.0
0.05,19,15,rep,1.0,inf,1,1,1.0
0.05,19,15,stdcp,0.88,6.406910257335202,0,1,0.0
0.05,19,15,sub,1.0,inf,1,1,1.0
0.05,19,20,dhcp_with,0.84,20.407432375748023,0,1,0.0
0.05,19,20,dhcp_without,0.84,20.407432375748023,0,1,0.0
0.05,19,20,hcp,1.0,inf,1,1,1.0
0.05,19,20,pool,0.67,19.291889493136157,0,1,0.0
0.05,19,20,rep,1.0,inf,1,1,1.0
0.05,19,20,stdcp,0.93,5.9843926310514615,0,1,0.0
0.05,19,20,sub,1.0,inf,1,1,1.0
0.05,19,25,dhcp_with,1.0,inf,1,1,1.0
0.05,19,25,dhcp_without,1.0,inf,1,1,1.0
0.05,19,25,hcp,1.0,inf,1,1,1.0
0.05,19,25,pool,0.67,19.291889493136157,0,1,0.0
0.05,19,25,rep,1.0,inf,1,1,1.0
0.05,19,25,stdcp,0.94,5.815756161922996,0,1,0.0
0.05,19,25,sub,1.0,inf,1,1,1.0
0.05,19,30,dhcp_with,1.0,inf,1,1,1.0
0.05,19,30,dhcp_without,1.0,inf,1,1,1.0
0.05,19,30,hcp,1.0,inf,1,1,1.0
0.05,19,30,pool,0.67,19.291889493136157,0,1,0.0
0.05,19,30,rep,1.0,inf,1,1,1.0
0.05,19,30,stdcp,0.9,5.777178317454025,0,1,0.0
0.05,19,30,sub,1.0,inf,1,1,1.0
0.05,19,35,dhcp_with,1.0,inf,1,1,1.0
0.05,19,35,dhcp_without,1.0,inf,1,1,1.0
0.05,19,35,hcp,1.0,inf,1,1,1.0
0.05,19,35,pool,0.67,19.291889493136157,0,1,0.0
0.05,19,35,rep,1.0,inf,1,1,1.0
0.05,19,35,stdcp,0.96,5.715825407043276,0,1,0.0
0.05,19,35,sub,1.0,inf,1,1,1.0
0.05,20,0,dhcp_with,1.0,inf,1,1,1.0
0.05,20,0,dhcp_without,1.0,inf,1,1,1.0
0.05,20,0,hcp,1.0,inf,1,1,1.0
0.05,20,0,pool,1.0,55.10426655914775,0,1,0.0
0.05,20,0,rep,1.0,inf,1,1,1.0
0.05,20,0,stdcp,1.0,inf,1,1,1.0
0.05,20,0,sub,1.0,inf,1,1,1.0
0.05,20,5,dhcp_with,1.0,inf,1,1,1.0
0.05,20,5,dhcp_without,1.0,inf,1,1,1.0
0.05,20,5,hcp,1.0,inf,1,1,1.0
0.05,20,5,pool,1.0,55.10426655914775,0,1,0.0
0.05,20,5,rep,1.0,inf,1,1,1.0
0.05,20,5,stdcp,0.67,4.607975446921194,0,1,0.0
0.05,20,5,sub,1.0,inf,1,1,1.0
0.05,20,10,dhcp_with,1.0,inf,1,1,1.0
0.05,20,10,dhcp_without,1.0,inf,1,1,1.0
0.05,20,10,hcp,1.0,inf,1,1,1.0
0.05,20,10,pool,1.0,55.10426655914775,0,1,0.0
0.05,20,10,rep,1.0,inf,1,1,1.0
0.05,20,10,stdcp,0.83,9.362644373711426,0,1,0.0
0.05,20,10,sub,1.0,inf,1,1,1.0
0.05,20,15,dhcp_with,1.0,57.64613562649286,0,1,0.0
0.05,20,15,dhcp_without,1.0,57.64613562649286,0,1,0.0
0.05,20,15,hcp,1.0,inf,1,1,1.0
0.05,20,15,pool,1.0,55.10426655914775,0,1,0.0
0.05,20,15,rep,1.0,inf,1,1,1.0
0.05,20,15,stdcp,0.91,6.253973182261904,0,1,0.0
0.05,20,15,sub,1.0,inf,1,1,1.0
0.05,20,20,dhcp_with,1.0,54.41613368122446,0,1,0.0
0.05,20,20,dhcp_without,1.0,54.41613368122446,0,1,0.0
0.05,20,20,hcp,1.0,inf,1,1,1.0
0.05,20,20,pool,1.0,55.10426655914775,0,1,0.0
0.05,20,20,rep,1.0,inf,1,1,1.0
0.05,20,20,stdcp,0.93,5.087695531026775,0,1,0.0
0.05,20,20,sub,1.0,inf,1,1,1.0
0.05,20,25,dhcp_with,1.0,inf,1,1,1.0
0.05,20,25,dhcp_without,1.0,inf,1,1,1.0
0.05,20,25,hcp,1.0,inf,1,1,1.0
0.05,20,25,pool,1.0,55.10426655914775,0,1,0.0
0.05,20,25,rep,1.0,inf,1,1,1.0
0.05,20,25,stdcp,0.94,4.857809942547668,0,1,0.0
0.05,20,25,sub,1.0,inf,1,1,1.0
0.05,20,30,dhcp_with,1.0,inf,1,1,1.0
0.05,20,30,dhcp_without,1.0,inf,1,1,1.0
0.05,20,30,hcp,1.0,inf,1,1,1.0
0.05,20,30,pool,1.0,55.10426655914775,0,1,0.0
0.05,20,30,rep,1.0,inf,1,1,1.0
0.05,20,30,stdcp,0.99,5.233703184370251,0,1,0.0
0.05,20,30,sub,1.0,inf,1,1,1.0
0.05,20,35,dhcp_with,1.0,inf,1,1,1.0
0.05,20,35,dhcp_without,1.0,inf,1,1,1.0
0.05,20,35,hcp,1.0,inf,1,1,1.0
0.05,20,35,pool,1.0,55.10426655914775,0,1,0.0
0.05,20,35,rep,1.0,inf,1,1,1.0
0.05,20,35,stdcp,0.99,5.02670023762284,0,1,0.0
0.05,20,35,sub,1.0,inf,1,1,1.0
0.05,21,0,dhcp_with,1.0,inf,1,1,1.0
0.05,21,0,dhcp_without,1.0,inf,1,1,1.0
0.05,21,0,hcp,1.0,inf,1,1,1.0
0.05,21,0,pool,0.87,26.694636730613627,0,1,0.0
0.05,21,0,rep,1.0,inf,1,1,1.0
0.05,21,0,stdcp,1.0,inf,1,1,1.0
0.05,21,0,sub,1.0,inf,1,1,1.0
0.05,21,5,dhcp_with,1.0,inf,1,1,1.0
0.05,21,5,dhcp_without,1.0,inf,1,1,1.0
0.05,21,5,hcp,1.0,inf,1,1,1.0
0.05,21,5,pool,0.87,26.694636730613627,0,1,0.0
0.05,21,5,rep,1.0,inf,1,1,1.0
0.05,21,5,stdcp,0.67,4.852212224561421,0,1,0.0
0.05,21,5,sub,1.0,inf,1,1,1.0
0.05,21,10,dhcp_with,1.0,inf,1,1,1.0
0.05,21,10,dhcp_without,1.0,inf,1,1,1.0
0.05,21,10,hcp,1.0,inf,1,1,1.0
0.05,21,10,pool,0.87,26.694636730613627,0,1,0.0
0.05,21,10,rep,1.0,inf,1,1,1.0
0.05,21,10,stdcp,0.82,10.50628778526716,0,1,0.0
0.05,21,10,sub,1.0,inf,1,1,1.0
0.05,21,15,dhcp_with,0.99,35.42429867939914,0,1,0.0
0.05,21,15,dhcp_without,0.99,35.42429867939914,0,1,0.0
0.05,21,15,hcp,1.0,inf,1,1,1.0
0.05,21,15,pool,0.87,26.694636730613627,0,1,0.0
0.05,21,15,rep,1.0,inf,1,1,1.0
0.05,21,15,stdcp,0.85,6.72481828851298,0,1,0.0
0.05,21,15,sub,1.0,inf,1,1,1.0
0.05,21,20,dhcp_with,0.97,29.8029871583578,0,1,0.0
0.05,21,20,dhcp_without,0.97,29.8029871583578,0,1,0.0
0.05,21,20,hcp,1.0,inf,1,1,1.0
0.05,21,20,pool,0.87,26.694636730613627,0,1,0.0
0.05,21,20,rep,1.0,inf,1,1,1.0
0.05,21,20,stdcp,0.87,5.0229374664635635,0,1,0.0
0.05,21,20,sub,1.0,inf,1,1,1.0
0.05,21,25,dhcp_with,1.0,inf,1,1,1.0
0.05,21,25,dhcp_without,1.0,inf,1,1,1.0
0.05,21,25,hcp,1.0,inf,1,1,1.0
0.05,21,25,pool,0.87,26.694636730613627,0,1,0.0
0.05,21,25,rep,1.0,inf,1,1,1.0
0.05,21,25,stdcp,0.92,5.1525524365685715,0,1,0.0
0.05,21,25,sub,1.0,inf,1,1,1.0
0.05,21,30,dhcp_with,1.0,inf,1,1,1.0
0.05,21,30,dhcp_without,1.0,inf,1,1,1.0
0.05,21,30,hcp,1.0,inf,1,1,1.0
0.05,21,30,pool,0.87,26.694636730613627,0,1,0.0
0.05,21,30,rep,1.0,inf,1,1,1.0
0.05,21,30,stdcp,0.87,5.131728897239022,0,1,0.0
0.05,21,30,sub,1.0,inf,1,1,1.0
0.05,21,35,dhcp_with,1.0,inf,1,1,1.0
0.05,21,35,dhcp_without,1.0,inf,1,1,1.0
0.05,21,35,hcp,1.0,inf,1,1,1.0
0.05,21,35,pool,0.87,26.694636730613627,0,1,0.0
0.05,21,35,rep,1.0,inf,1,1,1.0
0.05,21,35,stdcp,0.94,5.057561601181787,0,1,0.0
0.05,21,35,sub,1.0,inf,1,1,1.0
0.05,22,0,dhcp_with,1.0,inf,1,1,1.0
0.05,22,0,dhcp_without,1.0,inf,1,1,1.0
0.05,22,0,hcp,1.0,inf,1,1,1.0
0.05,22,0,pool,0.76,21.284966849862798,0,1,0.0
0.05,22,0,rep,1.0,inf,1,1,1.0
0.05,22,0,stdcp,1.0,inf,1,1,1.0
0.05,22,0,sub,1.0,inf,1,1,1.0
0.05,22,5,dhcp_with,1.0,inf,1,1,1.0
0.05,22,5,dhcp_without,1.0,inf,1,1,1.0
0.05,22,5,hcp,1.0,inf,1,1,1.0
0.05,22,5,pool,0.76,21.284966849862798,0,1,0.0
0.05,22,5,rep,1.0,inf,1,1,1.0
0.05,22,5,stdcp,0.76,5.404486337843535,0,1,0.0
0.05,22,5,sub,1.0,inf,1,1,1.0
0.05,22,10,dhcp_with,1.0,inf,1,1,1.0
0.05,22,10,dhcp_without,1.0,inf,1,1,1.0
0.05,22,10,hcp,1.0,inf,1,1,1.0
0.05,22,10,pool,0.76,21.284966849862798,0,1,0.0
0.05,22,10,rep,1.0,inf,1,1,1.0
0.05,22,10,stdcp,0.84,11.434607022310656,0,1,0.0
0.05,22,10,sub,1.0,inf,1,1,1.0
0.05,22,15,dhcp_with,0.94,24.23808703634241,0,1,0.0
0.05,22,15,dhcp_without,0.94,24.23808703634241,0,1,0.0
0.05,22,15,hcp,1.0,inf,1,1,1.0
0.05,22,15,pool,0.76,21.284966849862798,0,1,0.0
0.05,22,15,rep,1.0,inf,1,1,1.0
0.05,22,15,stdcp,0.95,7.115251672125124,0,1,0.0
0.05,22,15,sub,1.0,inf,1,1,1.0
0.05,22,20,dhcp_with,0.87,22.66020379518512,0,1,0.0
0.05,22,20,dhcp_without,0.87,22.66020379518512,0,1,0.0
0.05,22,20,hcp,1.0,inf,1,1,1.0
0.05,22,20,pool,0.76,21.284966849862798,0,1,0.0
0.05,22,20,rep,1.0,inf,1,1,1.0
0.05,22,20,stdcp,0.95,5.878796924275393,0,1,0.0
0.05,22,20,sub,1.0,inf,1,1,1.0
0.05,22,25,dhcp_with,1.0,inf,1,1,1.0
0.05,22,25,dhcp_without,1.0,inf,1,1,1.0
0.05,22,25,hcp,1.0,inf,1,1,1.0
0.05,22,25,pool,0.76,21.284966849862798,0,1,0.0
0.05,22,25,rep,1.0,inf,1,1,1.0
0.05,22,25,stdcp,0.97,5.9043087936442,0,1,0.0
0.05,22,25,sub,1.0,inf,1,1,1.0
0.05,22,30,dhcp_with,1.0,inf,1,1,1.0
0.05,22,30,dhcp_without,1.0,inf,1,1,1.0
0.05,22,30,hcp,1.0,inf,1,1,1.0
0.05,22,30,pool,0.76,21.284966849862798,0,1,0.0
0.05,22,30,rep,1.0,inf,1,1,1.0
0.05,22,30,stdcp,0.94,5.728860038720146,0,1,0.0
0.05,22,30,sub,1.0,inf,1,1,1.0
0.05,22,35,dhcp_with,1.0,inf,1,1,1.0
0.05,22,35,dhcp_without,1.0,inf,1,1,1.0
0.05,22,35,hcp,1.0,inf,1,1,1.0
0.05,22,35,pool,0.76,21.284966849862798,0,1,0.0
0.05,22,35,rep,1.0,inf,1,1,1.0
0.05,22,35,stdcp,0.95,5.226916640780376,0,1,0.0
0.05,22,35,sub,1.0,inf,1,1,1.0
0.05,23,0,dhcp_with,1.0,inf,1,1,1.0
0.05,23,0,dhcp_without,1.0,inf,1,1,1.0
0.05,23,0,hcp,1.0,inf,1,1,1.0
0.05,23,0,pool,0.96,75.52383484027254,0,1,0.0
0.05,23,0,rep,1.0,inf,1,1,1.0
0.05,23,0,stdcp,1.0,inf,1,1,1.0
0.05,23,0,sub,1.0,inf,1,1,1.0
0.05,23,5,dhcp_with,1.0,inf,1,1,1.0
0.05,23,5,dhcp_without,1.0,inf,1,1,1.0
0.05,23,5,hcp,1.0,inf,1,1,1.0
0.05,23,5,pool,0.96,75.52383484027254,0,1,0.0
0.05,23,5,rep,1.0,inf,1,1,1.0
0.05,23,5,stdcp,0.76,4.811032316184878,0,1,0.0
0.05,23,5,sub,1.0,inf,1,1,1.0
0.05,23,10,dhcp_with,1.0,inf,1,1,1.0
0.05,23,10,dhcp_without,1.0,inf,1,1,1.0
0.05,23,10,hcp,1.0,inf,1,1,1.0
0.05,23,10,pool,0.96,75.52383484027254,0,1,0.0
0.05,23,10,rep,1.0,inf,1,1,1.0
0.05,23,10,stdcp,0.82,11.433221409036003,0,1,0.0
0.05,23,10,sub,1.0,inf,1,1,1.0
0.05,23,15,dhcp_with,1.0,76.97321222294417,0,1,0.0
0.05,23,15,dhcp_without,1.0,76.97321222294417,0,1,0.0
0.05,23,15,hcp,1.0,inf,1,1,1.0
0.05,23,15,pool,0.96,75.52383484027254,0,1,0.0
0.05,23,15,rep,1.0,inf,1,1,1.0
0.05,23,15,stdcp,0.89,6.7533620115403945,0,1,0.0
0.05,23,15,sub,1.0,inf,1,1,1.0
0.05,23,20,dhcp_with,0.98,75.52383484027254,0,1,0.0
0.05,23,20,dhcp_without,0.98,75.52383484027254,0,1,0.0
0.05,23,20,hcp,1.0,inf,1,1,1.0
0.05,23,20,pool,0.96,75.52383484027254,0,1,0.0
0.05,23,20,rep,1.0,inf,1,1,1.0
0.05,23,20,stdcp,0.92,5.655211355553396,0,1,0.0
0.05,23,20,sub,1.0,inf,1,1,1.0
0.05,23,25,dhcp_with,1.0,inf,1,1,1.0
0.05,23,25,dhcp_without,1.0,inf,1,1,1.0
0.05,23,25,hcp,1.0,inf,1,1,1.0
0.05,23,25,pool,0.96,75.52383484027254,0,1,0.0
0.05,23,25,rep,1.0,inf,1,1,1.0
0.05,23,25,stdcp,0.92,5.8594786871997115,0,1,0.0
0.05,23,25,sub,1.0,inf,1,1,1.0
0.05,23,30,dhcp_with,1.0,inf,1,1,1.0
0.05,23,30,dhcp_without,1.0,inf,1,1,1.0
0.05,23,30,hcp,1.0,inf,1,1,1.0
0.05,23,30,pool,0.96,75.52383484027254,0,1,0.0
0.05,23,30,rep,1.0,inf,1,1,1.0
0.05,23,30,stdcp,0.95,5.655536001912226,0,1,0.0
0.05,23,30,sub,1.0,inf,1,1,1.0
0.05,23,35,dhcp_with,1.0,inf,1,1,1.0
0.05,23,35,dhcp_without,1.0,inf,1,1,1.0
0.05,23,35,hcp,1.0,inf,1,1,1.0
0.05,23,35,pool,0.96,75.52383484027254,0,1,0.0
0.05,23,35,rep,1.0,inf,1,1,1.0
0.05,23,35,stdcp,0.97,6.002374668030521,0,1,0.0
0.05,23,35,sub,1.0,inf,1,1,1.0
0.05,24,0,dhcp_with,1.0,inf,1,1,1.0
0.05,24,0,dhcp_without,1.0,inf,1,1,1.0
0.05,24,0,hcp,1.0,inf,1,1,1.0
0.05,24,0,pool,0.81,33.17814486243074,0,1,0.0
0.05,24,0,rep,1.0,inf,1,1,1.0
0.05,24,0,stdcp,1.0,inf,1,1,1.0
0.05,24,0,sub,1.0,inf,1,1,1.0
0.05,24,5,dhcp_with,1.0,inf,1,1,1.0
0.05,24,5,dhcp_without,1.0,inf,1,1,1.0
0.05,24,5,hcp,1.0,inf,1,1,1.0
0.05,24,5,pool,0.81,33.17814486243074,0,1,0.0
0.05,24,5,rep,1.0,inf,1,1,1.0
0.05,24,5,stdcp,0.79,5.254102874620697,0,1,0.0
0.05,24,5,sub,1.0,inf,1,1,1.0
0.05,24,10,dhcp_with,1.0,inf,1,1,1.0
0.05,24,10,dhcp_without,1.0,inf,1,1,1.0
0.05,24,10,hcp,1.0,inf,1,1,1.0
0.05,24,10,pool,0.81,33.17814486243074,0,1,0.0
0.05,24,10,rep,1.0,inf,1,1,1.0
0.05,24,10,stdcp,0.89,11.3475861996668,0,1,0.0
0.05,24,10,sub,1.0,inf,1,1,1.0
0.05,24,15,dhcp_with,0.98,47.07014562641772,0,1,0.0
0.05,24,15,dhcp_without,0.98,47.07014562641772,0,1,0.0
0.05,24,15,hcp,1.0,inf,1,1,1.0
0.05,24,15,pool,0.81,33.17814486243074,0,1,0.0
0.05,24,15,rep,1.0,inf,1,1,1.0
0.05,24,15,stdcp,0.92,6.153858245059526,0,1,0.0
0.05,24,15,sub,1.0,inf,1,1,1.0
0.05,24,20,dhcp_with,0.91,34.178992123252755,0,1,0.0
0.05,24,20,dhcp_without,0.91,34.178992123252755,0,1,0.0
0.05,24,20,hcp,1.0,inf,1,1,1.0
0.05,24,20,pool,0.81,33.17814486243074,0,1,0.0
0.05,24,20,rep,1.0,inf,1,1,1.0
0.05,24,20,stdcp,0.88,5.835174214425393,0,1,0.0
0.05,24,20,sub,1.0,inf,1,1,1.0
0.05,24,25,dhcp_with,1.0,inf,1,1,1.0
0.05,24,25,dhcp_without,1.0,inf,1,1,1.0
0.05,24,25,hcp,1.0,inf,1,1,1.0
0.05,24,25,pool,0.81,33.17814486243074,0,1,0.0
0.05,24,25,rep,1.0,inf,1,1,1.0
0.05,24,25,stdcp,0.95,5.403971794105157,0,1,0.0
0.05,24,25,sub,1.0,inf,1,1,1.0
0.05,24,30,dhcp_with,1.0,inf,1,1,1.0
0.05,24,30,dhcp_without,1.0,inf,1,1,1.0
0.05,24,30,hcp,1.0,inf,1,1,1.0
0.05,24,30,pool,0.81,33.17814486243074,0,1,0.0
0.05,24,30,rep,1.0,inf,1,1,1.0
0.05,24,30,stdcp,0.93,5.154119772104303,0,1,0.0
0.05,24,30,sub,1.0,inf,1,1,1.0
0.05,24,35,dhcp_with,1.0,inf,1,1,1.0
0.05,24,35,dhcp_without,1.0,inf,1,1,1.0
0.05,24,35,hcp,1.0,inf,1,1,1.0
0.05,24,35,pool,0.81,33.17814486243074,0,1,0.0
0.05,24,35,rep,1.0,inf,1,1,1.0
0.05,24,35,stdcp,0.98,5.606476782441954,0,1,0.0
0.05,24,35,sub,1.0,inf,1,1,1.0
0.05,25,0,dhcp_with,1.0,inf,1,1,1.0
0.05,25,0,dhcp_without,1.0,inf,1,1,1.0
0.05,25,0,hcp,1.0,inf,1,1,1.0
0.05,25,0,pool,0.9,24.790167147010685,0,1,0.0
0.05,25,0,rep,1.0,inf,1,1,1.0
0.05,25,0,stdcp,1.0,inf,1,1,1.0
0.05,25,0,sub,1.0,inf,1,1,1.0
0.05,25,5,dhcp_with,1.0,inf,1,1,1.0
0.05,25,5,dhcp_without,1.0,inf,1,1,1.0
0.05,25,5,hcp,1.0,inf,1,1,1.0
0.05,25,5,pool,0.9,24.790167147010685,0,1,0.0
0.05,25,5,rep,1.0,inf,1,1,1.0
0.05,25,5,stdcp,0.67,5.47443475260969,0,1,0.0
0.05,25,5,sub,1.0,inf,1,1,1.0
0.05,25,10,dhcp_with,1.0,inf,1,1,1.0
0.05,25,10,dhcp_without,1.0,inf,1,1,1.0
0.05,25,10,hcp,1.0,inf,1,1,1.0
0.05,25,10,pool,0.9,24.790167147010685,0,1,0.0
0.05,25,10,rep,1.0,inf,1,1,1.0
0.05,25,10,stdcp,0.85,11.656158024115857,0,1,0.0
0.05,25,10,sub,1.0,inf,1,1,1.0
0.05,25,15,dhcp_with,0.98,26.886517471057825,0,1,0.0
0.05,25,15,dhcp_without,0.98,26.886517471057825,0,1,0.0
0.05,25,15,hcp,1.0,inf,1,1,1.0
0.05,25,15,pool,0.9,24.790167147010685,0,1,0.0
0.05,25,15,rep,1.0,inf,1,1,1.0
0.05,25,15,stdcp,0.81,6.500104663532525,0,1,0.0
0.05,25,15,sub,1.0,inf,1,1,1.0
