test_state,test_obs_index,year_of_entry,n_observed_so_far,method,covered,width,infinite,lower,upper,true_y,mu_hat,n_cal_groups,n_cal_total_obs,n_test_total
TN,4,2017.0,4,HCP.sample,1,2.069585021688532,0,9.522342725390292,11.591927747078824,10.373522431293592,10.959886521397886,19,660,38
TN,4,2017.0,4,HCP,0,0.9822120574089084,0,10.468780492693432,11.45099255010234,10.373522431293592,10.959886521397886,19,660,38
TN,4,2017.0,4,Pooling,0,0.8935117172285238,0,10.513130662783624,11.406642380012148,10.373522431293592,10.959886521397886,19,660,38
TN,4,2017.0,4,Subsampling,0,0.6969979366005106,0,10.61138755309763,11.308385489698141,10.373522431293592,10.959886521397886,19,660,38
TN,4,2017.0,4,Repeated,0,0.9822120574089084,0,10.468780492693432,11.45099255010234,10.373522431293592,10.959886521397886,19,660,38
TN,5,2017.0,5,HCP++,1,1.696677897614638,0,9.78095456725009,11.477632464864728,10.239995502805316,10.856017685936877,19,660,38
TN,5,2017.0,5,HCP.sample,0,2.0519953904887203,0,10.276386195941685,12.328381586430405,10.239995502805316,10.856017685936877,19,660,38
TN,5,2017.0,5,HCP,0,0.9822120574089084,0,10.364911657232422,11.34712371464133,10.239995502805316,10.856017685936877,19,660,38
TN,5,2017.0,5,Pooling,0,0.8935117172285238,0,10.409261827322615,11.302773544551139,10.239995502805316,10.856017685936877,19,660,38
TN,5,2017.0,5,Subsampling,0,0.8935117172285238,0,10.409261827322615,11.302773544551139,10.239995502805316,10.856017685936877,19,660,38
TN,5,2017.0,5,Repeated,0,0.9822120574089084,0,10.364911657232422,11.34712371464133,10.239995502805316,10.856017685936877,19,660,38
TN,6,2017.0,6,HCP++,1,1.8254104961122373,0,9.898030650146884,11.723441146259121,11.225256725762893,11.206197076703205,19,660,38
TN,6,2017.0,6,HCP.sample,1,1.615926871794347,0,10.061703471871681,11.677630343666028,11.225256725762893,11.206197076703205,19,660,38
TN,6,2017.0,6,HCP,1,0.9822120574089084,0,10.715091047998751,11.69730310540766,11.225256725762893,11.206197076703205,19,660,38
TN,6,2017.0,6,Pooling,1,0.8935117172285238,0,10.759441218088943,11.652952935317467,11.225256725762893,11.206197076703205,19,660,38
TN,6,2017.0,6,Subsampling,1,1.1436601384952958,0,10.634367007455557,11.778027145950853,11.225256725762893,11.206197076703205,19,660,38
TN,6,2017.0,6,Repeated,1,0.9822120574089084,0,10.715091047998751,11.69730310540766,11.225256725762893,11.206197076703205,19,660,38
TN,7,2017.0,7,HCP++,1,1.7275204818597238,0,9.90575076377217,11.633271245631894,10.596659732783579,11.09910043444663,19,660,38
TN,7,2017.0,7,HCP.sample,1,1.3932760652943124,0,9.893788780168581,11.287064845462893,10.596659732783579,11.09910043444663,19,660,38
TN,7,2017.0,7,HCP,0,0.9822120574089084,0,10.607994405742176,11.590206463151084,10.596659732783579,11.09910043444663,19,660,38
TN,7,2017.0,7,Pooling,0,0.8935117172285238,0,10.652344575832368,11.545856293060892,10.596659732783579,11.09910043444663,19,660,38
TN,7,2017.0,7,Subsampling,0,0.9822120574089084,0,10.607994405742176,11.590206463151084,10.596659732783579,11.09910043444663,19,660,38
TN,7,2017.0,7,Repeated,0,0.9986607803839149,0,10.599770044254672,11.598430824638587,10.596659732783579,11.09910043444663,19,660,38
TN,8,2017.0,8,HCP++,1,1.6039087784968373,0,10.727570803954285,12.331479582451122,11.156264806643742,11.640165684192354,19,660,38
TN,8,2017.0,8,HCP.sample,1,1.5230494189168802,0,10.582670932633695,12.105720351550575,11.156264806643742,11.640165684192354,19,660,38
TN,8,2017.0,8,HCP,1,0.9822120574089084,0,11.1490596554879,12.131271712896808,11.156264806643742,11.640165684192354,19,660,38
TN,8,2017.0,8,Pooling,0,0.8935117172285238,0,11.193409825578092,12.086921542806616,11.156264806643742,11.640165684192354,19,660,38
TN,8,2017.0,8,Subsampling,1,0.9834968363353127,0,11.148417266024698,12.13191410236001,11.156264806643742,11.640165684192354,19,660,38
TN,8,2017.0,8,Repeated,1,0.9822120574089084,0,11.1490596554879,12.131271712896808,11.156264806643742,11.640165684192354,19,660,38
TN,9,2017.0,9,HCP++,1,1.6500975152851467,0,9.648819944830425,11.298917460115572,10.491301994830229,10.684267994209334,19,660,38
TN,9,2017.0,9,HCP.sample,1,1.3336481247592076,0,9.879164226773725,11.212812351532932,10.491301994830229,10.684267994209334,19,660,38
TN,9,2017.0,9,HCP,1,0.9822120574089084,0,10.19316196550488,11.175374022913788,10.491301994830229,10.684267994209334,19,660,38
TN,9,2017.0,9,Pooling,1,0.8935117172285238,0,10.237512135595072,11.131023852823596,10.491301994830229,10.684267994209334,19,660,38
TN,9,2017.0,9,Subsampling,1,1.2414122900422413,0,10.063561849188213,11.304974139230454,10.491301994830229,10.684267994209334,19,660,38
TN,9,2017.0,9,Repeated,1,0.9822120574089084,0,10.19316196550488,11.175374022913788,10.491301994830229,10.684267994209334,19,660,38
TN,10,2017.0,10,HCP++,1,1.8527837330066497,0,9.756226672972883,11.609010405979532,11.002116507732017,10.928305665981558,19,660,38
TN,10,2017.0,10,HCP.sample,1,1.6120659152932575,0,9.574526908722426,11.186592824015683,11.002116507732017,10.928305665981558,19,660,38
TN,10,2017.0,10,HCP,1,0.9822120574089084,0,10.437199637277104,11.419411694686012,11.002116507732017,10.928305665981558,19,660,38
TN,10,2017.0,10,Pooling,1,0.8935117172285238,0,10.481549807367296,11.37506152459582,11.002116507732017,10.928305665981558,19,660,38
TN,10,2017.0,10,Subsampling,1,1.1379050979478968,0,10.35935311700761,11.497258214955506,11.002116507732017,10.928305665981558,19,660,38
TN,10,2017.0,10,Repeated,1,0.9986607803839149,0,10.4289752757896,11.427636056173515,11.002116507732017,10.928305665981558,19,660,38
TN,11,2017.0,11,HCP++,1,1.818167939796723,0,9.974800629104786,11.79296856890151,10.915106645867503,11.090253014807043,19,660,38
TN,11,2017.0,11,HCP.sample,1,1.646885270356929,0,10.014124308713921,11.66100957907085,10.915106645867503,11.090253014807043,19,660,38
TN,11,2017.0,11,HCP,1,0.9822120574089084,0,10.599146986102589,11.581359043511497,10.915106645867503,11.090253014807043,19,660,38
TN,11,2017.0,11,Pooling,1,0.8935117172285238,0,10.643497156192781,11.537008873421305,10.915106645867503,11.090253014807043,19,660,38
TN,11,2017.0,11,Subsampling,1,0.8136944454779886,0,10.683405792068049,11.497100237546038,10.915106645867503,11.090253014807043,19,660,38
TN,11,2017.0,11,Repeated,1,0.9822120574089084,0,10.599146986102589,11.581359043511497,10.915106645867503,11.090253014807043,19,660,38
TN,12,2017.0,12,HCP++,1,1.5165178229397895,0,10.150349600946733,11.666867423886522,10.703266939811954,11.051765908112209,19,660,38
TN,12,2017.0,12,HCP.sample,1,1.5447442817519779,0,10.182008174425736,11.726752456177714,10.703266939811954,11.051765908112209,19,660,38
TN,12,2017.0,12,HCP,1,0.9822120574089084,0,10.560659879407755,11.542871936816663,10.703266939811954,11.051765908112209,19,660,38
TN,12,2017.0,12,Pooling,1,0.8935117172285238,0,10.605010049497947,11.498521766726471,10.703266939811954,11.051765908112209,19,660,38
TN,12,2017.0,12,Subsampling,1,0.9822120574089084,0,10.560659879407755,11.542871936816663,10.703266939811954,11.051765908112209,19,660,38
TN,12,2017.0,12,Repeated,1,0.9822120574089084,0,10.560659879407755,11.542871936816663,10.703266939811954,11.051765908112209,19,660,38
TN,13,2017.0,13,HCP++,1,1.871160995230838,0,9.198344012279572,11.06950500751041,10.714439990727769,10.54479680407135,19,660,38
TN,13,2017.0,13,HCP.sample,1,1.382316807044596,0,9.38095764141589,10.763274448460486,10.714439990727769,10.54479680407135,19,660,38
TN,13,2017.0,13,HCP,1,0.9822120574089084,0,10.053690775366896,11.035902832775804,10.714439990727769,10.54479680407135,19,660,38
TN,13,2017.0,13,Pooling,1,0.8935117172285238,0,10.098040945457088,10.991552662685612,10.714439990727769,10.54479680407135,19,660,38
TN,13,2017.0,13,Subsampling,1,0.5609821913592157,0,10.264305708391742,10.825287899750958,10.714439990727769,10.54479680407135,19,660,38
TN,13,2017.0,13,Repeated,1,0.9822120574089084,0,10.053690775366896,11.035902832775804,10.714439990727769,10.54479680407135,19,660,38
TN,14,2017.0,14,HCP++,1,1.7983106033502985,0,9.91336356979122,11.71167417314152,11.429554725537322,11.044686581265898,19,660,38
TN,14,2017.0,14,HCP.sample,1,1.5990018370122847,0,9.874855267776349,11.473857104788634,11.429554725537322,11.044686581265898,19,660,38
TN,14,2017.0,14,HCP,1,0.9822120574089084,0,10.553580552561444,11.535792609970352,11.429554725537322,11.044686581265898,19,660,38
TN,14,2017.0,14,Pooling,1,0.8935117172285238,0,10.597930722651636,11.49144243988016,11.429554725537322,11.044686581265898,19,660,38
TN,14,2017.0,14,Subsampling,1,1.107213795705853,0,10.491079683412972,11.598293479118825,11.429554725537322,11.044686581265898,19,660,38
TN,14,2017.0,14,Repeated,1,0.9986607803839149,0,10.54535619107394,11.544016971457856,11.429554725537322,11.044686581265898,19,660,38
TN,15,2017.0,15,HCP++,1,1.961727664030029,0,9.826709819702382,11.78843748373241,10.819798284210286,11.380703193361779,19,660,38
TN,15,2017.0,15,HCP.sample,1,1.8268329070081002,0,10.269692898967971,12.096525805976071,10.819798284210286,11.380703193361779,19,660,38
TN,15,2017.0,15,HCP,0,0.9822120574089084,0,10.889597164657324,11.871809222066233,10.819798284210286,11.380703193361779,19,660,38
TN,15,2017.0,15,Pooling,0,0.8935117172285238,0,10.933947334747517,11.82745905197604,10.819798284210286,11.380703193361779,19,660,38
TN,15,2017.0,15,Subsampling,0,0.8136944454779886,0,10.973855970622784,11.787550416100773,10.819798284210286,11.380703193361779,19,660,38
TN,15,2017.0,15,Repeated,0,0.9834968363353127,0,10.888954775194122,11.872451611529435,10.819798284210286,11.380703193361779,19,660,38
TN,16,2017.0,16,HCP++,1,2.082611424798209,0,9.817120488553858,11.899731913352067,10.819798284210286,10.9229908122657,19,660,38
TN,16,2017.0,16,HCP.sample,1,1.695181633973931,0,10.437392778436232,12.132574412410163,10.819798284210286,10.9229908122657,19,660,38
TN,16,2017.0,16,HCP,1,0.9822120574089084,0,10.431884783561246,11.414096840970155,10.819798284210286,10.9229908122657,19,660,38
TN,16,2017.0,16,Pooling,1,0.8935117172285238,0,10.476234953651439,11.369746670879962,10.819798284210286,10.9229908122657,19,660,38
TN,16,2017.0,16,Subsampling,1,1.1436601384952958,0,10.351160743018053,11.494820881513348,10.819798284210286,10.9229908122657,19,660,38
TN,16,2017.0,16,Repeated,1,0.9822120574089084,0,10.431884783561246,11.414096840970155,10.819798284210286,10.9229908122657,19,660,38
TN,17,2017.0,17,HCP++,1,1.865965584112999,0,9.431798205213047,11.297763789326046,10.87806606028079,10.73368298823492,19,660,38
TN,17,2017.0,17,HCP.sample,1,1.7542473922045474,0,9.506634198226612,11.26088159043116,10.87806606028079,10.73368298823492,19,660,38
TN,17,2017.0,17,HCP,1,0.9822120574089084,0,10.242576959530465,11.224789016939374,10.87806606028079,10.73368298823492,19,660,38
TN,17,2017.0,17,Pooling,1,0.8935117172285238,0,10.286927129620658,11.180438846849182,10.87806606028079,10.73368298823492,19,660,38
TN,17,2017.0,17,Subsampling,1,0.8935117172285238,0,10.286927129620658,11.180438846849182,10.87806606028079,10.73368298823492,19,660,38
TN,17,2017.0,17,Repeated,1,0.9986607803839149,0,10.234352598042962,11.233013378426877,10.87806606028079,10.73368298823492,19,660,38
TN,18,2017.0,18,HCP++,1,1.5962840419287687,0,10.076840605690299,11.673124647619067,11.472113887062386,11.416412782218973,19,660,38
TN,18,2017.0,18,HCP.sample,1,1.705391333737058,0,10.44000664100781,12.145397974744869,11.472113887062386,11.416412782218973,19,660,38
TN,18,2017.0,18,HCP,1,0.9822120574089084,0,10.92530675351452,11.907518810923428,11.472113887062386,11.416412782218973,19,660,38
TN,18,2017.0,18,Pooling,1,0.8935117172285238,0,10.969656923604711,11.863168640833235,11.472113887062386,11.416412782218973,19,660,38
TN,18,2017.0,18,Subsampling,1,1.1436601384952958,0,10.844582712971325,11.988242851466621,11.472113887062386,11.416412782218973,19,660,38
TN,18,2017.0,18,Repeated,1,0.9834968363353127,0,10.924664364051317,11.90816120038663,11.472113887062386,11.416412782218973,19,660,38
TN,19,2017.0,19,HCP++,1,1.9728268151087924,0,9.600806442913624,11.573633258022417,10.563620718477313,11.105938803754318,19,660,38
TN,19,2017.0,19,HCP.sample,1,1.7619711152618862,0,9.545980907843626,11.307952023105512,10.563620718477313,11.105938803754318,19,660,38
TN,19,2017.0,19,HCP,0,0.9822120574089084,0,10.614832775049864,11.597044832458772,10.563620718477313,11.105938803754318,19,660,38
TN,19,2017.0,19,Pooling,0,0.8935117172285238,0,10.659182945140056,11.55269466236858,10.563620718477313,11.105938803754318,19,660,38
TN,19,2017.0,19,Subsampling,0,0.8935117172285238,0,10.659182945140056,11.55269466236858,10.563620718477313,11.105938803754318,19,660,38
TN,19,2017.0,19,Repeated,0,0.9822120574089084,0,10.614832775049864,11.597044832458772,10.563620718477313,11.105938803754318,19,660,38
TN,20,2017.0,20,HCP++,1,1.9322751882897649,0,9.933842667985179,11.866117856274943,11.156264806643742,11.133837660278651,19,660,38
TN,20,2017.0,20,HCP.sample,1,1.5887781807509995,0,10.288285760613848,11.877063941364847,11.156264806643742,11.133837660278651,19,660,38
TN,20,2017.0,20,HCP,1,0.9822120574089084,0,10.642731631574197,11.624943688983105,11.156264806643742,11.133837660278651,19,660,38
TN,20,2017.0,20,Pooling,1,0.8935117172285238,0,10.68708180166439,11.580593518892913,11.156264806643742,11.133837660278651,19,660,38
TN,20,2017.0,20,Subsampling,1,1.557820452419648,0,10.354927434068827,11.912747886488475,11.156264806643742,11.133837660278651,19,660,38
TN,20,2017.0,20,Repeated,1,0.9834968363353127,0,10.642089242110995,11.625586078446307,11.156264806643742,11.133837660278651,19,660,38
TN,21,2018.0,21,HCP++,1,1.9043866685124762,0,9.357235212804726,11.261621881317202,10.778977123006351,10.545245466244332,19,660,38
TN,21,2018.0,21,HCP.sample,1,1.81152474957306,0,10.252932004916989,12.064456754490049,10.778977123006351,10.545245466244332,19,660,38
TN,21,2018.0,21,HCP,1,0.9822120574089084,0,10.054139437539877,11.036351494948786,10.778977123006351,10.545245466244332,19,660,38
TN,21,2018.0,21,Pooling,1,0.8935117172285238,0,10.09848960763007,10.992001324858593,10.778977123006351,10.545245466244332,19,660,38
TN,21,2018.0,21,Subsampling,1,0.8136944454779886,0,10.138398243505337,10.952092688983326,10.778977123006351,10.545245466244332,19,660,38
TN,21,2018.0,21,Repeated,1,0.9986607803839149,0,10.045915076052374,11.044575856436289,10.778977123006351,10.545245466244332,19,660,38
TN,22,2018.0,22,HCP++,1,1.5407415221171945,0,10.363183711175813,11.903925233293007,10.776891660007811,10.935444474746557,19,660,38
TN,22,2018.0,22,HCP.sample,1,1.6865841136716462,0,10.296722424212058,11.983306537883704,10.776891660007811,10.935444474746557,19,660,38
TN,22,2018.0,22,HCP,1,0.9822120574089084,0,10.444338446042103,11.426550503451011,10.776891660007811,10.935444474746557,19,660,38
TN,22,2018.0,22,Pooling,1,0.8935117172285238,0,10.488688616132295,11.382200333360819,10.776891660007811,10.935444474746557,19,660,38
TN,22,2018.0,22,Subsampling,1,0.9822120574089084,0,10.444338446042103,11.426550503451011,10.776891660007811,10.935444474746557,19,660,38
TN,22,2018.0,22,Repeated,1,0.9822120574089084,0,10.444338446042103,11.426550503451011,10.776891660007811,10.935444474746557,19,660,38
TN,23,2018.0,23,HCP++,1,1.859375366011971,0,10.062336321929767,11.921711687941738,11.461642696843066,11.313411793970792,19,660,38
TN,23,2018.0,23,HCP.sample,1,1.4729245096086174,0,10.294372359548317,11.767296869156935,11.461642696843066,11.313411793970792,19,660,38
TN,23,2018.0,23,HCP,1,0.9822120574089084,0,10.822305765266337,11.804517822675246,11.461642696843066,11.313411793970792,19,660,38
TN,23,2018.0,23,Pooling,1,0.8935117172285238,0,10.86665593535653,11.760167652585054,11.461642696843066,11.313411793970792,19,660,38
TN,23,2018.0,23,Subsampling,1,1.6936412629075583,0,10.466591162517012,12.16023242542457,11.461642696843066,11.313411793970792,19,660,38
TN,23,2018.0,23,Repeated,1,0.9822120574089084,0,10.822305765266337,11.804517822675246,11.461642696843066,11.313411793970792,19,660,38
TN,24,2018.0,24,HCP++,1,2.078972443477511,0,9.958567661680435,12.037540105157946,10.819798284210286,11.191663735106559,19,660,38
TN,24,2018.0,24,HCP.sample,1,1.5459082169941247,0,9.987087209210895,11.53299542620502,10.819798284210286,11.191663735106559,19,660,38
TN,24,2018.0,24,HCP,1,0.9822120574089084,0,10.700557706402105,11.682769763811013,10.819798284210286,11.191663735106559,19,660,38
TN,24,2018.0,24,Pooling,1,0.8935117172285238,0,10.744907876492297,11.63841959372082,10.819798284210286,11.191663735106559,19,660,38
TN,24,2018.0,24,Subsampling,1,0.9986607803839149,0,10.692333344914601,11.690994125298516,10.819798284210286,11.191663735106559,19,660,38
TN,24,2018.0,24,Repeated,1,0.9822120574089084,0,10.700557706402105,11.682769763811013,10.819798284210286,11.191663735106559,19,660,38
TN,25,2018.0,25,HCP++,1,2.0614797135529805,0,8.685641638470235,10.747121352023216,10.491301994830229,10.317802540035501,19,660,38
TN,25,2018.0,25,HCP.sample,1,1.6453086529200505,0,8.92922736786429,10.57453602078434,10.491301994830229,10.317802540035501,19,660,38
TN,25,2018.0,25,HCP,1,0.9822120574089084,0,9.826696511331047,10.808908568739955,10.491301994830229,10.317802540035501,19,660,38
TN,25,2018.0,25,Pooling,1,0.8935117172285238,0,9.87104668142124,10.764558398649763,10.491301994830229,10.317802540035501,19,660,38
TN,25,2018.0,25,Subsampling,1,1.0908731883290947,0,9.772365945870954,10.863239134200048,10.491301994830229,10.317802540035501,19,660,38
TN,25,2018.0,25,Repeated,1,0.9822120574089084,0,9.826696511331047,10.808908568739955,10.491301994830229,10.317802540035501,19,660,38
TN,26,2018.0,26,HCP++,1,2.0166229304595724,0,10.53007103813009,12.546693968589663,11.156264806643742,11.592263620516215,19,660,38
TN,26,2018.0,26,HCP.sample,1,1.7266130006345186,0,10.908425164258139,12.635038164892658,11.156264806643742,11.592263620516215,19,660,38
TN,26,2018.0,26,HCP,1,0.9822120574089084,0,11.101157591811761,12.08336964922067,11.156264806643742,11.592263620516215,19,660,38
TN,26,2018.0,26,Pooling,1,0.8935117172285238,0,11.145507761901953,12.039019479130477,11.156264806643742,11.592263620516215,19,660,38
TN,26,2018.0,26,Subsampling,1,0.8935117172285238,0,11.145507761901953,12.039019479130477,11.156264806643742,11.592263620516215,19,660,38
TN,26,2018.0,26,Repeated,1,0.9834968363353127,0,11.100515202348559,12.084012038683872,11.156264806643742,11.592263620516215,19,660,38
TN,27,2018.0,27,HCP++,1,2.0118748104739232,0,10.220806505958118,12.232681316432041,12.013706813470414,11.508429517660518,19,660,38
TN,27,2018.0,27,HCP.sample,1,1.5325334335532865,0,10.570070214873036,12.102603648426323,12.013706813470414,11.508429517660518,19,660,38
TN,27,2018.0,27,HCP,0,0.9822120574089084,0,11.017323488956064,11.999535546364973,12.013706813470414,11.508429517660518,19,660,38
TN,27,2018.0,27,Pooling,0,0.8935117172285238,0,11.061673659046257,11.95518537627478,12.013706813470414,11.508429517660518,19,660,38
TN,27,2018.0,27,Subsampling,0,0.8136944454779886,0,11.101582294921524,11.915276740399513,12.013706813470414,11.508429517660518,19,660,38
TN,27,2018.0,27,Repeated,0,0.9822120574089084,0,11.017323488956064,11.999535546364973,12.013706813470414,11.508429517660518,19,660,38
TN,28,2018.0,28,HCP++,1,2.1707830312507497,0,9.996225328253496,12.167008359504246,11.19822841866684,11.159402318256294,19,660,38
TN,28,2018.0,28,HCP.sample,1,1.332847624148684,0,10.877540514203961,12.210388138352645,11.19822841866684,11.159402318256294,19,660,38
TN,28,2018.0,28,HCP,1,0.9822120574089084,0,10.66829628955184,11.650508346960748,11.19822841866684,11.159402318256294,19,660,38
TN,28,2018.0,28,Pooling,1,0.8935117172285238,0,10.712646459642032,11.606158176870556,11.19822841866684,11.159402318256294,19,660,38
TN,28,2018.0,28,Subsampling,1,1.0908731883290947,0,10.613965724091747,11.704838912420842,11.19822841866684,11.159402318256294,19,660,38
TN,28,2018.0,28,Repeated,1,0.9834968363353127,0,10.667653900088638,11.65115073642395,11.19822841866684,11.159402318256294,19,660,38
TN,29,2018.0,29,HCP++,1,2.0326007209789125,0,9.352758152125153,11.385358873104066,11.156264806643742,10.666690913477076,19,660,38
TN,29,2018.0,29,HCP.sample,1,1.469629946208471,0,9.841117069499157,11.310747015707628,11.156264806643742,10.666690913477076,19,660,38
TN,29,2018.0,29,HCP,1,0.9822120574089084,0,10.175584884772622,11.15779694218153,11.156264806643742,10.666690913477076,19,660,38
TN,29,2018.0,29,Pooling,0,0.8935117172285238,0,10.219935054862814,11.113446772091338,11.156264806643742,10.666690913477076,19,660,38
TN,29,2018.0,29,Subsampling,0,0.8935117172285238,0,10.219935054862814,11.113446772091338,11.156264806643742,10.666690913477076,19,660,38
TN,29,2018.0,29,Repeated,1,0.9834968363353127,0,10.17494249530942,11.158439331644733,11.156264806643742,10.666690913477076,19,660,38
TN,30,2018.0,30,HCP++,1,1.9145644375763489,0,10.996464065405421,12.91102850298177,11.097425172408931,11.892126789195075,19,660,38
TN,30,2018.0,30,HCP.sample,0,1.4095169432213162,0,11.290376962221261,12.699893905442577,11.097425172408931,11.892126789195075,19,660,38
TN,30,2018.0,30,HCP,0,0.9822120574089084,0,11.40102076049062,12.383232817899529,11.097425172408931,11.892126789195075,19,660,38
TN,30,2018.0,30,Pooling,0,0.8935117172285238,0,11.445370930580813,12.338882647809337,11.097425172408931,11.892126789195075,19,660,38
TN,30,2018.0,30,Subsampling,0,0.8136944454779886,0,11.48527956645608,12.29897401193407,11.097425172408931,11.892126789195075,19,660,38
TN,30,2018.0,30,Repeated,0,0.9986607803839149,0,11.392796399003117,12.391457179387032,11.097425172408931,11.892126789195075,19,660,38
TN,31,2018.0,31,HCP++,0,2.191997879510918,0,10.470906950099309,12.662904829610227,12.989976472461,11.42939303128596,19,660,38
TN,31,2018.0,31,HCP.sample,0,1.5730126766336632,0,10.620688176241856,12.19370085287552,12.989976472461,11.42939303128596,19,660,38
TN,31,2018.0,31,HCP,0,0.9822120574089084,0,10.938287002581506,11.920499059990414,12.989976472461,11.42939303128596,19,660,38
TN,31,2018.0,31,Pooling,0,0.8935117172285238,0,10.982637172671698,11.876148889900222,12.989976472461,11.42939303128596,19,660,38
TN,31,2018.0,31,Subsampling,0,0.9986607803839149,0,10.930062641094002,11.928723421477917,12.989976472461,11.42939303128596,19,660,38
TN,31,2018.0,31,Repeated,0,0.9822120574089084,0,10.938287002581506,11.920499059990414,12.989976472461,11.42939303128596,19,660,38
TN,32,2018.0,32,HCP++,0,1.8845238500843742,0,9.43030369282909,11.314827542913465,13.102162710901053,10.868885938509063,19,660,38
TN,32,2018.0,32,HCP.sample,0,1.4367504000583473,0,9.698104338115046,11.134854738173393,13.102162710901053,10.868885938509063,19,660,38
TN,32,2018.0,32,HCP,0,0.9822120574089084,0,10.377779909804609,11.359991967213517,13.102162710901053,10.868885938509063,19,660,38
TN,32,2018.0,32,Pooling,0,0.8935117172285238,0,10.422130079894801,11.315641797123325,13.102162710901053,10.868885938509063,19,660,38
TN,32,2018.0,32,Subsampling,0,0.9822120574089084,0,10.377779909804609,11.359991967213517,13.102162710901053,10.868885938509063,19,660,38
TN,32,2018.0,32,Repeated,0,0.9822120574089084,0,10.377779909804609,11.359991967213517,13.102162710901053,10.868885938509063,19,660,38
TN,33,2018.0,33,HCP++,0,1.8795107561140476,0,10.56016187388164,12.439672629995687,12.73670383776449,11.600060991436196,19,660,38
TN,33,2018.0,33,HCP.sample,0,1.6888847790170622,0,10.837911404230024,12.526796183247086,12.73670383776449,11.600060991436196,19,660,38
TN,33,2018.0,33,HCP,0,0.9822120574089084,0,11.108954962731742,12.09116702014065,12.73670383776449,11.600060991436196,19,660,38
TN,33,2018.0,33,Pooling,0,0.8935117172285238,0,11.153305132821934,12.046816850050458,12.73670383776449,11.600060991436196,19,660,38
TN,33,2018.0,33,Subsampling,0,0.9822120574089084,0,11.108954962731742,12.09116702014065,12.73670383776449,11.600060991436196,19,660,38
TN,33,2018.0,33,Repeated,0,0.9822120574089084,0,11.108954962731742,12.09116702014065,12.73670383776449,11.600060991436196,19,660,38
TN,34,2018.0,34,HCP++,1,2.0548884559946714,0,10.148841456697566,12.203729912692237,10.308985993422082,10.553154859375706,19,660,38
TN,34,2018.0,34,HCP.sample,1,1.7493344902007557,0,10.202990121951895,11.952324612152651,10.308985993422082,10.553154859375706,19,660,38
TN,34,2018.0,34,HCP,1,0.9822120574089084,0,10.062048830671252,11.04426088808016,10.308985993422082,10.553154859375706,19,660,38
TN,34,2018.0,34,Pooling,1,0.8935117172285238,0,10.106399000761444,10.999910717989968,10.308985993422082,10.553154859375706,19,660,38
TN,34,2018.0,34,Subsampling,1,0.8136944454779886,0,10.146307636636712,10.9600020821147,10.308985993422082,10.553154859375706,19,660,38
TN,34,2018.0,34,Repeated,1,0.9986607803839149,0,10.053824469183748,11.052485249567663,10.308985993422082,10.553154859375706,19,660,38
TN,35,2018.0,35,HCP++,1,1.8761539695144513,0,10.140547125650365,12.016701095164816,10.596659732783579,10.51057763205417,19,660,38
TN,35,2018.0,35,HCP.sample,1,1.715575053641519,0,10.168939186516951,11.88451424015847,10.596659732783579,10.51057763205417,19,660,38
TN,35,2018.0,35,HCP,1,0.9822120574089084,0,10.019471603349716,11.001683660758625,10.596659732783579,10.51057763205417,19,660,38
TN,35,2018.0,35,Pooling,1,0.8935117172285238,0,10.063821773439908,10.957333490668432,10.596659732783579,10.51057763205417,19,660,38
TN,35,2018.0,35,Subsampling,1,0.8136944454779886,0,10.103730409315176,10.917424854793165,10.596659732783579,10.51057763205417,19,660,38
TN,35,2018.0,35,Repeated,1,0.9834968363353127,0,10.018829213886514,11.002326050221827,10.596659732783579,10.51057763205417,19,660,38
TN,36,2018.0,36,HCP++,1,2.023082142847212,0,10.211202068862724,12.234284211709936,10.714439990727769,11.13898085135928,19,660,38
TN,36,2018.0,36,HCP.sample,1,1.4906073515064264,0,10.454889974216417,11.945497325722844,10.714439990727769,11.13898085135928,19,660,38
TN,36,2018.0,36,HCP,1,0.9822120574089084,0,10.647874822654826,11.630086880063734,10.714439990727769,11.13898085135928,19,660,38
TN,36,2018.0,36,Pooling,1,0.8935117172285238,0,10.692224992745018,11.585736709973542,10.714439990727769,11.13898085135928,19,660,38
TN,36,2018.0,36,Subsampling,1,0.9822120574089084,0,10.647874822654826,11.630086880063734,10.714439990727769,11.13898085135928,19,660,38
TN,36,2018.0,36,Repeated,1,0.9822120574089084,0,10.647874822654826,11.630086880063734,10.714439990727769,11.13898085135928,19,660,38
TN,37,2018.0,37,HCP++,1,2.142217561100324,0,9.323960276686117,11.466177837786441,10.819798284210286,10.448480263253046,19,660,38
TN,37,2018.0,37,HCP.sample,1,1.4689124203335524,0,9.73825738379424,11.207169804127792,10.819798284210286,10.448480263253046,19,660,38
TN,37,2018.0,37,HCP,1,0.9822120574089084,0,9.957374234548592,10.9395862919575,10.819798284210286,10.448480263253046,19,660,38
TN,37,2018.0,37,Pooling,1,0.8935117172285238,0,10.001724404638784,10.895236121867308,10.819798284210286,10.448480263253046,19,660,38
TN,37,2018.0,37,Subsampling,1,0.9822120574089084,0,9.957374234548592,10.9395862919575,10.819798284210286,10.448480263253046,19,660,38
TN,37,2018.0,37,Repeated,1,0.9822120574089084,0,9.957374234548592,10.9395862919575,10.819798284210286,10.448480263253046,19,660,38
DE,0,2017.0,0,HCP++,1,0.999822656714862,0,10.81081192273339,11.810634579448251,10.819798284210286,11.31090431291474,19,660,8
