dataset,method,o,alpha,nominal_coverage,width_mean,width_se,width_std,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
poissonNmean21,HCP,35,0.1,0.9,33.93008247883251,0.1415593810158081,10.009759825684812,31.753194727818396,26.62807925761387,39.20040167859225,19.257787113983216,64.67403265279722,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,HCP,35,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,Std-CP,0,0.1,0.9,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,Std-CP,0,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,Std-CP,5,0.1,0.9,6.22895666927413,0.0668398717241816,4.726292654980779,5.169168222177124,3.4375713910796875,7.733864210987118,0.0752701445485146,113.48511065486728,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,5,0.05,0.95,6.274347224833579,0.07208856440071568,5.09743127337492,5.098760098851439,3.341199642641172,7.723603920663378,0.1519222085533709,147.01539626803014,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,10,0.1,0.9,78.7056155233197,19.05672259459982,1347.513777383243,12.111706433805782,7.158127425481249,25.92061961193066,0.9520579351897068,70073.30614735532,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,10,0.05,0.95,45.3472039948722,3.5302483873745096,249.62625739853897,11.85825222046588,6.8372216954096405,24.214490485156205,0.7207366048545651,9038.010788335068,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,15,0.1,0.9,9.092894454739511,0.10816887599623301,7.648694573026313,7.491096665298369,5.423019489138691,10.563021152721078,1.0355818095088294,300.26453268222207,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,15,0.05,0.95,9.070058784099551,0.09224237876837806,6.522521153989814,7.512466050152584,5.477492989236538,10.55818049728624,1.5659934467246082,131.05652285877062,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,20,0.1,0.9,7.011916419379949,0.04218703653190327,2.9830739609873413,6.493425584364321,4.9471173166499325,8.346384264197171,1.5141126624800345,35.02409805319153,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,20,0.05,0.95,6.941630394947978,0.04265866050193692,3.0164228117254326,6.3876346690758234,4.893698050826034,8.320109493440492,1.2126518498919006,35.89065773151569,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,25,0.1,0.9,6.775571079143684,0.03487157920607908,2.465793012730232,6.3874297883558775,5.000530012244456,8.111430592516495,1.6322704822084582,23.654289375526368,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,25,0.05,0.95,6.743458274728921,0.03422483090844613,2.4200610020325204,6.384344119005432,5.02855799783032,8.028896466993022,1.853978986656493,26.313573638720996,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,30,0.1,0.9,6.526374551982486,0.030339990501492803,2.1453613024741003,6.205293959043433,5.000057387506237,7.721130613219579,1.938592924808276,18.584033358460808,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,30,0.05,0.95,6.451567324149742,0.03045459966486004,2.1534653941344093,6.171012958306619,4.900437212268878,7.67644842382913,1.8676083482327748,20.38797112341792,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,35,0.1,0.9,6.539249080586737,0.028823762463335286,2.0381477897134648,6.2982745508853375,5.080076311384438,7.690963594721426,1.9282448989761924,20.56902225439592,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,Std-CP,35,0.05,0.95,6.450466276252453,0.028830547805252776,2.0386275858417173,6.167272630283155,4.977442641419264,7.593758025207065,1.8821219606034916,23.157918060025004,5000.0,5000.0,0.0,1.0,0.0
