dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,0.1,HCP,0,0.9,0.9428,0.2322476001804064,0.0032841485959073176,5000.0,33.915909916646115,10.081519647319805,0.1425742181457049,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,HCP,5,0.9,0.9428,0.2322476001804064,0.0032841485959073176,5000.0,33.915909916646115,10.081519647319805,0.1425742181457049,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,HCP,10,0.9,0.9428,0.2322476001804064,0.0032841485959073176,5000.0,33.915909916646115,10.081519647319805,0.1425742181457049,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,HCP,15,0.9,0.9428,0.2322476001804064,0.0032841485959073176,5000.0,33.915909916646115,10.081519647319805,0.1425742181457049,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,HCP,20,0.9,0.9428,0.2322476001804064,0.0032841485959073176,5000.0,33.915909916646115,10.081519647319805,0.1425742181457049,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,HCP,25,0.9,0.9428,0.2322476001804064,0.0032841485959073176,5000.0,33.915909916646115,10.081519647319805,0.1425742181457049,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,HCP,30,0.9,0.9428,0.2322476001804064,0.0032841485959073176,5000.0,33.915909916646115,10.081519647319805,0.1425742181457049,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,HCP,35,0.9,0.9428,0.2322476001804064,0.0032841485959073176,5000.0,33.915909916646115,10.081519647319805,0.1425742181457049,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,0,0.9,1.0,0.0,0.0,5000.0,,,,,,,,,0.0,0.0,0.0,,
fixedN21,0.1,Std-CP,5,0.9,0.75,0.4330560096586818,0.006123724356957945,5000.0,6.271231331233725,4.6060745913902785,0.06513973156446244,5.263510011893441,3.4461666907777646,7.647885017427895,0.3662609778296186,61.28367337150455,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,10,0.9,0.8332,0.3728344956039106,0.005272148708069604,5000.0,66.09119894156541,709.6389757113301,10.035810638395144,12.280746732226305,7.076315497353147,25.234176503967866,1.249504858360325,31727.38812170892,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,15,0.9,0.8838,0.3204966514968981,0.004532053839044721,5000.0,9.173607367758027,6.548131246120693,0.09260456016462919,7.592974516436337,5.518733444449403,10.738333097000925,1.299018829170978,126.62309250163986,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,20,0.9,0.9108,0.28506071620338086,0.004030964152656284,5000.0,6.923876405724304,2.9388467077745473,0.04156156871870285,6.403178900019669,4.955150932297558,8.298833766063858,1.535720443477235,37.75167366623392,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,25,0.9,0.9274,0.25950473703134663,0.003669584172627738,5000.0,6.749520279148608,2.450868292714554,0.03466051179147115,6.367267905941734,4.998251228461996,8.0124930383451,1.6853892876487877,31.060282944404143,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,30,0.9,0.9396,0.23825027311322794,0.0033690307211422105,5000.0,6.474245685690222,2.1708674814725617,0.030700702344132202,6.173451235972304,4.886137574894443,7.705441674214213,1.8148896794647775,21.554512210203185,5000.0,5000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,35,0.9,0.95,0.21796674494147056,0.0030822070014844896,5000.0,6.539035490237085,2.052602985765335,0.029028189806368454,6.2947192030253145,5.056278246037909,7.714163745747207,2.079928245736271,17.75425567827166,5000.0,5000.0,0.0,1.0,0.0
