dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
poissonNmean21,0.05,HCP,15,0.95,1.0,0.0,0.0,5000.0,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,0.05,HCP,20,0.95,1.0,0.0,0.0,5000.0,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,0.05,HCP,25,0.95,1.0,0.0,0.0,5000.0,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,0.05,HCP,30,0.95,1.0,0.0,0.0,5000.0,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,0.05,HCP,35,0.95,1.0,0.0,0.0,5000.0,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,0.05,Std-CP,0,0.95,1.0,0.0,0.0,5000.0,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,0.05,Std-CP,5,0.95,0.7506,0.4327090100951025,0.0061188175328244585,5000.0,6.274347224833579,5.09743127337492,0.07208856440071568,5.098760098851439,3.341199642641172,7.723603920663378,0.1519222085533709,147.01539626803014,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.05,Std-CP,10,0.95,0.8262,0.3789753085055692,0.005358984232109663,5000.0,45.3472039948722,249.62625739853897,3.5302483873745096,11.85825222046588,6.8372216954096405,24.214490485156205,0.7207366048545651,9038.010788335068,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.05,Std-CP,15,0.95,0.8932,0.3088896932053799,0.004367923076245735,5000.0,9.070058784099551,6.522521153989814,0.09224237876837806,7.512466050152584,5.477492989236538,10.55818049728624,1.5659934467246082,131.05652285877062,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.05,Std-CP,20,0.95,0.9108,0.28506071620338086,0.004030964152656284,5000.0,6.941630394947978,3.0164228117254326,0.04265866050193692,6.3876346690758234,4.893698050826034,8.320109493440492,1.2126518498919006,35.89065773151569,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.05,Std-CP,25,0.95,0.9296,0.2558455225058224,0.0036178402397010296,5000.0,6.743458274728921,2.4200610020325204,0.03422483090844613,6.384344119005432,5.02855799783032,8.028896466993022,1.853978986656493,26.313573638720996,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.05,Std-CP,30,0.95,0.9442,0.22955805230894427,0.0032461164489278557,5000.0,6.451567324149742,2.1534653941344093,0.03045459966486004,6.171012958306619,4.900437212268878,7.67644842382913,1.8676083482327748,20.38797112341792,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.05,Std-CP,35,0.95,0.9504,0.21713882622407907,0.0030704996336101387,5000.0,6.450466276252453,2.0386275858417173,0.028830547805252776,6.167272630283155,4.977442641419264,7.593758025207065,1.8821219606034916,23.157918060025004,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP,0,0.9,0.9392,0.2389869932791141,0.003379448475713159,5000.0,33.93008247883251,10.009759825684812,0.1415593810158081,31.753194727818396,26.62807925761387,39.20040167859225,19.257787113983216,64.67403265279722,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP,5,0.9,0.9532,0.21123135121649758,0.002986963675708158,5000.0,29.673841378395544,9.930981103126094,0.14044528163711842,27.378009835473495,22.06015348563661,35.246966771364754,11.697455612583822,74.35638999655097,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP,10,0.9,0.9392,0.23898699327911407,0.003379448475713159,5000.0,22.77104778687943,7.777209860260886,0.10998635661802708,20.916532186884417,17.04946227761097,26.735443674496977,9.103039559540726,68.97355773745691,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP,15,0.9,0.9136,0.2809819036273212,0.003973286800622377,5000.0,18.3946697740172,7.450074564343164,0.1053599648958493,16.876174598401825,13.608797527324256,21.589196674691724,6.918358436647104,76.0756549165003,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP,20,0.9,0.918,0.27439216135240146,0.0038801030914139374,5000.0,14.090531032890658,4.309030259837214,0.0609388903413785,13.428970233841952,10.930153472807994,16.3092950937284,7.026374280188847,39.792806848402336,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP,25,0.9,0.941,0.23564826759644175,0.003332236486205625,5000.0,7.600662939197533,2.42222740908132,0.03713779985435076,7.100040541113308,5.882822854782716,8.937409239060894,2.427479920744041,17.180487630865006,4254.0,4254.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP,30,0.9,0.9462,0.22564517089587738,0.0031907854832313614,5000.0,6.021891388466245,1.6748299404035687,0.025540917146178573,5.831942001072532,4.825155558833408,7.005577181299939,1.8701081244156268,12.949064459229271,4300.0,4300.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP,35,0.9,0.948,0.22204923141554544,0.00313993630508646,5000.0,6.206847203669387,1.6714460213756492,0.023637816322039932,5.992053999434253,5.024591943783735,7.1905417155555735,2.1750646986151017,14.367579263219383,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP no within,0,0.9,0.9392,0.2389869932791141,0.003379448475713159,5000.0,33.93008247883251,10.009759825684812,0.1415593810158081,31.753194727818396,26.62807925761387,39.20040167859225,19.257787113983216,64.67403265279722,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP no within,5,0.9,0.937,0.24298726008108396,0.003436015133843271,5000.0,34.05846797600401,11.984103209174865,0.16948081291294026,31.321873608967636,24.944805921971252,41.01113694398349,13.146523273916491,93.45531312878076,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP no within,10,0.9,0.93,0.25517253497294906,0.003608323710533742,5000.0,31.950870833400188,11.59714503979492,0.16400839800085842,29.21824789031404,23.27279135210774,37.75157642526455,11.736033529281684,97.96420191815491,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP no within,15,0.9,0.9074,0.2899000662464256,0.004099396053079039,5000.0,29.46245249218006,12.31488142285276,0.1741587232721485,26.78690618262396,21.679237563857676,34.816143762008224,10.615438861532052,124.58749579128934,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP no within,20,0.9,0.909,0.28763787495637966,0.004067407036429965,5000.0,26.61655116792675,8.843066083829669,0.1250598398871345,24.98170978991418,20.386313959874023,31.00899235421246,10.0261475645717,78.82316725979409,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP no within,25,0.9,0.921,0.26976574043221685,0.0038146821623826,5000.0,20.03215945474539,7.941776297199183,0.11462966707579343,19.492498957247307,13.81214885554978,25.194785395832383,3.2881929189028662,59.16144903987792,4800.0,4800.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP no within,30,0.9,0.9128,0.2821561312757235,0.003989891226587513,5000.0,14.757797978805376,7.570055263501114,0.10814364662144449,13.23182603266606,8.796840969927048,19.142696933234717,2.875751609414671,56.98284410045541,4900.0,4900.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP no within,35,0.9,0.9206,0.2703890938118816,0.0038234968288204454,5000.0,14.73952338424228,7.522571886582481,0.10638523185931505,13.26619683178882,8.816005234734998,18.994230405617657,2.875751609414671,57.28642080994999,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,0,0.9,0.9392,0.2389869932791141,0.003379448475713159,5000.0,33.93008247883251,10.009759825684812,0.1415593810158081,31.753194727818396,26.62807925761387,39.20040167859225,19.257787113983216,64.67403265279722,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,5,0.9,0.9392,0.2389869932791141,0.003379448475713159,5000.0,33.93008247883251,10.009759825684812,0.1415593810158081,31.753194727818396,26.62807925761387,39.20040167859225,19.257787113983216,64.67403265279722,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,10,0.9,0.9392,0.2389869932791141,0.003379448475713159,5000.0,33.93008247883251,10.009759825684812,0.1415593810158081,31.753194727818396,26.62807925761387,39.20040167859225,19.257787113983216,64.67403265279722,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,15,0.9,0.9392,0.2389869932791141,0.003379448475713159,5000.0,33.93008247883251,10.009759825684812,0.1415593810158081,31.753194727818396,26.62807925761387,39.20040167859225,19.257787113983216,64.67403265279722,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,20,0.9,0.9392,0.2389869932791141,0.003379448475713159,5000.0,33.93008247883251,10.009759825684812,0.1415593810158081,31.753194727818396,26.62807925761387,39.20040167859225,19.257787113983216,64.67403265279722,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,25,0.9,0.9392,0.2389869932791141,0.003379448475713159,5000.0,33.93008247883251,10.009759825684812,0.1415593810158081,31.753194727818396,26.62807925761387,39.20040167859225,19.257787113983216,64.67403265279722,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,30,0.9,0.9392,0.2389869932791141,0.003379448475713159,5000.0,33.93008247883251,10.009759825684812,0.1415593810158081,31.753194727818396,26.62807925761387,39.20040167859225,19.257787113983216,64.67403265279722,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,35,0.9,0.9392,0.2389869932791141,0.003379448475713159,5000.0,33.93008247883251,10.009759825684812,0.1415593810158081,31.753194727818396,26.62807925761387,39.20040167859225,19.257787113983216,64.67403265279722,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,0,0.9,1.0,0.0,0.0,5000.0,,,,,,,,,0.0,0.0,0.0,,
poissonNmean21,0.1,Std-CP,5,0.9,0.7472,0.43466072515146553,0.006146416191570499,5000.0,6.22895666927413,4.726292654980779,0.0668398717241816,5.169168222177124,3.4375713910796875,7.733864210987118,0.0752701445485146,113.48511065486728,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,10,0.9,0.831,0.3747893987543988,0.005299792448766273,5000.0,78.7056155233197,1347.513777383243,19.05672259459982,12.111706433805782,7.158127425481249,25.92061961193066,0.9520579351897068,70073.30614735532,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,15,0.9,0.8886,0.3146582939768054,0.004449495252273004,5000.0,9.092894454739511,7.648694573026313,0.10816887599623301,7.491096665298369,5.423019489138691,10.563021152721078,1.0355818095088294,300.26453268222207,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,20,0.9,0.9078,0.2893370062412275,0.004091433978448142,5000.0,7.011916419379949,2.9830739609873413,0.04218703653190327,6.493425584364321,4.9471173166499325,8.346384264197171,1.5141126624800345,35.02409805319153,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,25,0.9,0.9356,0.24548868189508807,0.0034713870426675273,5000.0,6.775571079143684,2.465793012730232,0.03487157920607908,6.3874297883558775,5.000530012244456,8.111430592516495,1.6322704822084582,23.654289375526368,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,30,0.9,0.9366,0.24370539276694875,0.0034461700480388374,5000.0,6.526374551982486,2.1453613024741003,0.030339990501492803,6.205293959043433,5.000057387506237,7.721130613219579,1.938592924808276,18.584033358460808,5000.0,5000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,35,0.9,0.9466,0.22485228864821916,0.0031795735563122296,5000.0,6.539249080586737,2.0381477897134648,0.028823762463335286,6.2982745508853375,5.080076311384438,7.690963594721426,1.9282448989761924,20.56902225439592,5000.0,5000.0,0.0,1.0,0.0
