dataset,method,o,alpha,nominal_coverage,width_mean,width_se,width_std,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,D-HCP,0,0.1,0.9,33.915909916646115,0.1425742181457049,10.081519647319805,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP,0,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,D-HCP,5,0.1,0.9,29.39127554583327,0.12928970131441603,9.142162453700687,28.105480547047435,23.342627821451877,33.70078578609436,11.24944965419016,76.62453521724679,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP,5,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,D-HCP,10,0.1,0.9,23.119530174888183,0.10287703228992298,7.274504716055196,22.073944933661288,18.2050780949498,26.63341273124111,9.289764798304637,60.51478847381718,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP,10,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,D-HCP,15,0.1,0.9,19.356592941050355,0.08861470704716981,6.266006026591311,18.466755500284,15.177305257118597,22.054690610364204,7.586894290209251,51.88642550648554,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP,15,0.05,0.95,22.74368047312137,0.10209353855620389,7.219103342842201,20.822999719028918,17.65175104509389,26.711648159573237,10.852474895950072,61.02928977731921,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP,20,0.1,0.9,15.086360708616098,0.05951683709611019,4.208475910543458,14.6460617216539,12.284976214724416,17.214042902655194,6.206957061738617,37.17113892714587,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP,20,0.05,0.95,17.252139998355542,0.08205549594778085,5.802199761830111,15.757355102867706,13.203497283930073,20.135438327682955,8.029478415128189,68.41971873287777,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.1,0.9,6.022473797704822,0.02543712306182032,1.7986762210889862,5.801159507811839,4.719376895788969,7.099401757200841,1.1352935153117467,15.096217030392763,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,D-HCP,30,0.1,0.9,6.0551935663777146,0.024589425121834235,1.7387349249127835,5.845338252131706,4.82924370594746,7.034207358240827,1.9805485495752249,15.127111119495233,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,D-HCP,35,0.1,0.9,6.23900284547017,0.023980581570418585,1.695683184524013,6.057584303728833,5.017321858768234,7.239651744366355,2.0287806772123966,14.523905107188313,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP,35,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,D-HCP no within,0,0.1,0.9,33.915909916646115,0.1425742181457049,10.081519647319805,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,D-HCP no within,5,0.1,0.9,33.4263466051119,0.15345416833649267,10.850848303207595,31.935624455042653,26.230517283397248,38.41259351226451,12.263459069738191,89.09162699947743,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,D-HCP no within,10,0.1,0.9,31.811832636509923,0.15062132834026803,10.650536266072905,29.953253300313428,24.75281824104332,36.576446303914075,11.675694233852926,86.74791232072357,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.05,0.95,37.5711398985563,0.17089723558656822,12.084259416929736,34.5014778933191,29.220178501563225,43.61441814809206,17.264008167154053,123.3669487854612,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.1,0.9,30.32854858084906,0.14757335676214633,10.435012128897533,28.654805971638584,23.229445305946733,34.68802475444232,11.313126878731564,84.99998811332549,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.05,0.95,33.5104972040704,0.1676614054384411,11.85545167287888,30.59391893845562,25.194943492079297,39.842873449766486,13.515994237880632,108.7150701784326,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.1,0.9,27.240945352420205,0.11518767752638344,8.144998788803502,26.246313541937454,21.72449596434347,31.237522617612974,10.429874039065057,72.0927337701367,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.05,0.95,31.755349118215598,0.1673946416450962,11.83658862415396,28.716094837750447,23.613356208597235,37.72398901405559,12.446381701990443,91.23526575363508,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.1,0.9,15.157596997814474,0.10696392113853946,7.563491397936435,13.747817276915042,9.147520299815925,19.71971344162749,2.718453293762753,49.89718371636802,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.05,0.95,16.345218589949468,0.11097624474908406,7.847205521269533,14.909004931916183,10.164484614567124,20.9228853491988,2.8941228720350027,70.22614618707068,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,30,0.1,0.9,14.619424811886967,0.106016201645184,7.496477509895002,13.25009298508215,8.643853240864887,19.01924987490753,2.5688325683154725,49.04382745522487,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,30,0.05,0.95,16.59283057936017,0.11095087297807271,7.845411466136249,15.14652302413761,10.436945557070505,21.167059009589433,3.4588711794854774,72.14104617185531,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,35,0.1,0.9,14.912922389987855,0.10621476431183158,7.510518010702701,13.489676377002827,8.971221689896993,19.44347161353929,2.774411774087499,49.89718371636802,5000.0,5000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,35,0.05,0.95,16.79146222162898,0.1108176756677667,7.83599299400093,15.350701665857862,10.665170249227835,21.41029199003536,3.4588711794854774,72.14104617185531,5000.0,5000.0,0.0,1.0,0.0
fixedN21,HCP,0,0.1,0.9,33.915909916646115,0.1425742181457049,10.081519647319805,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,HCP,0,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,HCP,5,0.1,0.9,33.915909916646115,0.1425742181457049,10.081519647319805,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,HCP,5,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,HCP,10,0.1,0.9,33.915909916646115,0.1425742181457049,10.081519647319805,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,HCP,10,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,HCP,15,0.1,0.9,33.915909916646115,0.1425742181457049,10.081519647319805,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,HCP,15,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,HCP,20,0.1,0.9,33.915909916646115,0.1425742181457049,10.081519647319805,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,HCP,20,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,HCP,25,0.1,0.9,33.915909916646115,0.1425742181457049,10.081519647319805,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,HCP,25,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
fixedN21,HCP,30,0.1,0.9,33.915909916646115,0.1425742181457049,10.081519647319805,32.80845342980442,26.28595701746731,40.30128074415427,17.151095130494255,65.50671759538383,5000.0,5000.0,0.0,1.0,0.0
fixedN21,HCP,30,0.05,0.95,,,,,,,,,0.0,0.0,0.0,,
