w_local,width_nonincreasing_o_gt0,max_upward_step,widths
0.1428571428571429,True,-0.9544107110095226,"o=5:28.57, o=10:27.62, o=15:26.4, o=20:25.39"
0.2857142857142857,True,-0.8703872402291069,"o=5:24.27, o=10:23.34, o=15:22.15, o=20:21.28"
0.4285714285714286,True,-0.7638395000739528,"o=5:20.04, o=10:19.11, o=15:17.99, o=20:17.23"
0.5714285714285715,True,-0.6291404701279966,"o=5:15.93, o=10:14.96, o=15:13.97, o=20:13.34"
0.7142857142857143,True,-0.48370237443771025,"o=5:12.08, o=10:11.07, o=15:10.17, o=20:9.689"
0.8571428571428572,True,-0.3962933812059948,"o=5:8.957, o=10:7.815, o=15:7.044, o=20:6.648"
