puma,N_j,age_mean,age_sd,hours_mean,hours_sd,entry_recency_mean,entry_recency_sd,age_sq_mean,age_sq_sd,prop_female,prop_married,prop_educ_BAplus,prop_educ_<HS,prop_educ_SomeCollege,prop_educ_HS,english_mean,resid_mean,resid_sd,resid_q25,resid_median,resid_q75
1307,48,37.875,7.496453061991271,44.833333333333336,10.500928699219859,11.229166666666666,5.256159844606777,1489.5416666666667,598.8816513047495,0.4166666666666667,0.6458333333333334,0.2708333333333333,0.16666666666666666,0.2916666666666667,0.2708333333333333,1.7708333333333333,-7203.56783065559,40538.51132966835,-30289.34188564626,-8958.353396055929,15199.625040179162
1308,38,38.36842105263158,8.361498160832117,41.6578947368421,4.3013279897151175,10.447368421052632,4.688671617449137,1540.2105263157894,644.7680143420845,0.34210526315789475,0.7105263157894737,0.47368421052631576,0.18421052631578946,0.18421052631578946,0.15789473684210525,1.5789473684210527,-10951.208690884769,38764.52961516499,-38388.4956290386,-6035.623747719961,10081.176642855324
1901,76,36.11842105263158,7.50105255772043,45.36842105263158,8.737417017651778,12.605263157894736,5.220674151533615,1360.0657894736842,581.0377001084943,0.3157894736842105,0.7105263157894737,0.039473684210526314,0.631578947368421,0.11842105263157894,0.21052631578947367,2.8552631578947367,-11014.310255344859,21694.403869561134,-21039.018510882408,-9605.907289990573,2749.1358351769013
1904,42,34.76190476190476,7.400756466969535,45.166666666666664,12.47420101877914,11.023809523809524,5.874658662582729,1261.857142857143,561.8944684976201,0.30952380952380953,0.5952380952380952,0.047619047619047616,0.5952380952380952,0.16666666666666666,0.19047619047619047,2.619047619047619,-6790.708450011141,28654.12215633606,-22845.900995522243,-7729.727555336649,7280.196953674662
1907,36,37.916666666666664,8.449429397471592,41.111111111111114,2.4234305999998997,11.777777777777779,5.275881029261429,1507.0833333333333,663.3165318523062,0.3055555555555556,0.6388888888888888,0.027777777777777776,0.8333333333333334,0.05555555555555555,0.08333333333333333,2.9444444444444446,-3415.1463235496794,29009.602157346595,-21856.024300645608,-2299.6390091504,11440.30554102549
2500,32,40.75,9.301404680598413,44.90625,10.023711806865597,9.03125,5.772484090982422,1744.375,747.083004845534,0.34375,0.6875,0.1875,0.34375,0.1875,0.28125,2.65625,-17918.592710194393,37749.29127022902,-27047.74577856346,-5599.683782448308,3848.6572665967105
2901,57,37.29824561403509,8.241803097365246,41.96491228070175,4.605760803760181,12.473684210526315,5.148180202605212,1457.8947368421052,647.8906897499467,0.40350877192982454,0.7017543859649122,0.10526315789473684,0.49122807017543857,0.10526315789473684,0.2982456140350877,2.43859649122807,-5399.6379713041715,18558.43093402636,-14226.28959607787,-6709.04671752479,1884.1433139379951
3702,50,40.12,5.633862632622959,43.0,7.406560798180411,11.6,4.985693819032899,1640.72,453.9822454498342,0.42,0.84,0.64,0.1,0.16,0.1,1.56,-16966.403970993237,43748.92300328666,-43561.73811781747,-14231.607506789762,4244.884384126148
3705,70,37.7,7.279811273234564,44.3,9.580097122136351,11.042857142857143,5.528413338134828,1473.5285714285715,575.7322677246593,0.4714285714285714,0.8142857142857143,0.5571428571428572,0.08571428571428572,0.24285714285714285,0.11428571428571428,1.6285714285714286,-4841.4206129816275,79282.33752050501,-41557.63224517813,-17187.333656849776,5981.957225336839
3706,48,38.541666666666664,7.98924365534042,43.0,5.98579879665551,11.125,5.556767007394505,1547.9583333333333,644.49917743649,0.5,0.7291666666666666,0.4791666666666667,0.14583333333333334,0.22916666666666666,0.14583333333333334,1.8541666666666667,-13638.176359032223,40982.81122897863,-43221.64205795925,-19730.909027307775,10741.021181170276
3707,54,36.166666666666664,6.5148596474839815,40.24074074074074,1.2728690692154783,12.277777777777779,5.100561074081973,1349.6851851851852,509.4152335312899,0.2777777777777778,0.5925925925925926,0.09259259259259259,0.4444444444444444,0.24074074074074073,0.2222222222222222,2.240740740740741,-275.38389137932813,23282.54933240658,-14107.349152816263,-2834.4317791403155,16411.10037013628
3708,53,38.943396226415096,8.436220203429656,41.62264150943396,4.460193230956995,12.660377358490566,4.90268135516135,1586.4150943396226,674.7931145618538,0.4339622641509434,0.7358490566037735,0.5283018867924528,0.11320754716981132,0.18867924528301888,0.16981132075471697,1.6603773584905661,-15932.127917150774,48274.361223736756,-42058.308616178314,-19308.674511524063,5250.0358554543345
3710,64,37.296875,9.166328456964237,41.90625,5.347358790257676,10.125,5.621670090211147,1473.765625,732.4595821166679,0.34375,0.578125,0.265625,0.296875,0.1875,0.25,2.34375,-10691.75949671625,28657.588692269066,-25542.511775872597,-12850.701785574798,9003.729998847499
3712,46,39.41304347826087,7.931865654032675,41.76086956521739,4.243608436270537,12.456521739130435,5.045158390814485,1614.9347826086957,638.0136328105959,0.3695652173913043,0.5,0.2391304347826087,0.43478260869565216,0.2391304347826087,0.08695652173913043,2.717391304347826,-10207.466026369953,30578.861778708717,-20186.284818970256,-5175.165067101363,9890.75754717648
3713,47,37.4468085106383,8.502706757360572,41.95744680851064,6.389384697900207,10.425531914893616,5.033559898758937,1473.0212765957447,670.2931704262502,0.46808510638297873,0.7446808510638298,0.5957446808510638,0.0425531914893617,0.2765957446808511,0.0851063829787234,1.7234042553191489,-23554.30313211751,34602.60055975785,-46013.042367898975,-19308.024004817707,-5806.061396215242
3714,63,38.63492063492063,7.915484186893082,44.82539682539682,10.842776222488295,9.158730158730158,5.634588885613771,1554.3174603174602,627.3266840818968,0.49206349206349204,0.7619047619047619,0.5238095238095238,0.19047619047619047,0.07936507936507936,0.20634920634920634,2.0317460317460316,768.9509592980003,94371.07708740115,-39375.658376789506,-13983.079066216596,9417.632203481277
3715,49,38.38775510204081,8.167048443110206,43.673469387755105,7.717371516860628,9.571428571428571,5.354126134736337,1538.9591836734694,648.7530975900254,0.42857142857142855,0.673469387755102,0.5714285714285714,0.08163265306122448,0.22448979591836735,0.12244897959183673,1.7755102040816326,-28131.416524910077,61764.1943290346,-65190.82082603953,-28863.392354031268,-15938.873269108008
3716,40,38.55,8.378697040862864,41.0,3.7893237337253676,12.175,6.020850523442766,1554.55,664.8749622181718,0.475,0.675,0.2,0.25,0.225,0.325,2.225,-11964.431527849118,27686.701795637535,-26391.98461012893,-10147.024240463856,5174.025456924013
3717,97,39.47422680412371,8.678388847573652,43.175257731958766,7.701474844251087,9.474226804123711,5.396937371295939,1632.7525773195875,677.0532203190011,0.4639175257731959,0.6494845360824743,0.5257731958762887,0.07216494845360824,0.12371134020618557,0.27835051546391754,2.020618556701031,-5619.153197192413,71392.67253838174,-39005.60313217755,-10944.702639998082,7331.518648357538
3718,42,35.19047619047619,8.474461189399523,42.61904761904762,6.343625111767935,8.452380952380953,4.779031338489264,1308.4761904761904,646.8483155436976,0.42857142857142855,0.4523809523809524,0.6666666666666666,0.07142857142857142,0.19047619047619047,0.07142857142857142,1.5238095238095237,-31715.36028543053,35033.192504522754,-59937.972512600805,-41086.887570658655,-4889.405155260392
3719,119,40.09243697478992,8.225623047483955,43.168067226890756,6.6782207715385065,9.546218487394958,5.389487411807193,1674.4957983193278,653.939585064553,0.3949579831932773,0.6470588235294118,0.46218487394957986,0.058823529411764705,0.3025210084033613,0.17647058823529413,1.6974789915966386,-6555.06038572207,65428.220201670425,-40882.567478277735,-16106.050013529486,15810.5681126571
3721,48,37.833333333333336,7.217983844547025,43.645833333333336,8.976303516631724,9.854166666666666,5.716678038985442,1482.375,561.2356286365504,0.4166666666666667,0.6458333333333334,0.2916666666666667,0.2708333333333333,0.125,0.3125,2.4375,-8102.771686513423,43463.39839887046,-34114.35503478043,-6268.7163285694405,10649.866932169862
3722,74,37.554054054054056,7.382210924514717,41.54054054054054,4.919040972321236,11.135135135135135,5.473033078410796,1464.0675675675675,564.0076345320518,0.21621621621621623,0.6351351351351351,0.28378378378378377,0.28378378378378377,0.16216216216216217,0.2702702702702703,2.2162162162162162,-14030.672918607572,35536.9586698625,-27562.53701725119,-15032.253316472008,4120.920179934015
3723,84,37.916666666666664,7.198072588963239,42.29761904761905,5.645725031405197,12.071428571428571,4.570164412127055,1488.8690476190477,559.5053921542531,0.40476190476190477,0.5952380952380952,0.23809523809523808,0.35714285714285715,0.11904761904761904,0.2857142857142857,2.2142857142857144,-17310.483133241458,34255.40170400737,-39875.65583795046,-17316.988456621373,3291.132392620326
3724,68,39.76470588235294,8.171880521366381,44.5735294117647,8.857606860638459,11.161764705882353,5.487054763136696,1647.0294117647059,664.3692771610301,0.4117647058823529,0.6470588235294118,0.5735294117647058,0.11764705882352941,0.17647058823529413,0.1323529411764706,1.6176470588235294,-10681.484890448868,61303.09542641053,-47659.23080521823,-18719.550124573434,7431.16882104228
3725,77,37.41558441558441,8.327744765400094,41.66233766233766,5.006864733885998,10.61038961038961,5.610506694811282,1468.3766233766235,658.0684862567405,0.4025974025974026,0.6103896103896104,0.5194805194805194,0.15584415584415584,0.16883116883116883,0.15584415584415584,1.7922077922077921,-11565.429139247346,49557.070159016745,-37639.19395499729,-14584.141535251169,4516.595651515818
3727,39,40.666666666666664,7.682287670977253,44.51282051282051,6.382013355277203,9.102564102564102,5.128839366987592,1711.2820512820513,626.7052504847514,0.358974358974359,0.717948717948718,0.717948717948718,0.05128205128205128,0.10256410256410256,0.1282051282051282,1.358974358974359,-5533.12564221317,58907.93451896695,-45781.32157424037,-13720.17098955909,14722.546262499236
3729,76,36.723684210526315,7.403780447330992,45.473684210526315,11.50475111619604,7.684210526315789,5.734597983737633,1402.7236842105262,580.4575574190694,0.3026315789473684,0.5263157894736842,0.8157894736842105,0.07894736842105263,0.02631578947368421,0.07894736842105263,1.355263157894737,-19018.90473579139,73278.43014929391,-58995.14844167142,-25306.09922781463,-2873.45637053877
3730,71,37.12676056338028,6.979417858378384,43.098591549295776,6.693610876003784,9.887323943661972,6.2508269070686,1426.4225352112676,541.6096554839851,0.4788732394366197,0.5492957746478874,0.6197183098591549,0.1267605633802817,0.11267605633802817,0.14084507042253522,1.6056338028169015,-19466.257506102207,43655.48700109244,-44791.31206461345,-25371.16814469028,-52.67953010382189
3732,76,36.68421052631579,7.958576968806738,44.98684210526316,8.159237580481207,10.5,5.483308003994183,1408.2368421052631,623.6092551894133,0.4605263157894737,0.42105263157894735,0.3157894736842105,0.25,0.21052631578947367,0.2236842105263158,2.0789473684210527,-2306.2491437624726,72273.36290475148,-25914.99478794497,-3876.1090298881463,10698.760559977061
3733,98,36.6530612244898,7.954901284731393,41.10204081632653,3.6083802686614543,10.153061224489797,5.666599629146007,1406.0816326530612,607.9364398659571,0.41836734693877553,0.5102040816326531,0.3673469387755102,0.336734693877551,0.11224489795918367,0.1836734693877551,2.2244897959183674,-16737.850360664655,35951.05144445987,-32843.60162709073,-11139.289465259062,8282.158840931435
3734,117,35.92307692307692,8.031354339082164,44.06837606837607,10.402856450999986,10.717948717948717,5.472259436665541,1354.4188034188035,626.0597806549533,0.2564102564102564,0.4358974358974359,0.18803418803418803,0.4700854700854701,0.09401709401709402,0.24786324786324787,2.5811965811965814,-7832.53814274152,52577.85756655173,-27123.405756904016,-8538.347333996819,6490.0986349802115
3735,52,35.34615384615385,7.388078938887958,43.90384615384615,7.317075423977874,11.115384615384615,5.529435833200722,1302.8846153846155,561.3327507045841,0.34615384615384615,0.5384615384615384,0.34615384615384615,0.15384615384615385,0.28846153846153844,0.21153846153846154,2.0576923076923075,-8956.112396035733,74963.23125934217,-40959.53036171956,-8785.182055840254,11210.22760585563
3736,68,37.88235294117647,8.686117611289603,41.838235294117645,5.5787718493227025,8.191176470588236,5.376170064777364,1509.4117647058824,682.681286082304,0.5441176470588235,0.6617647058823529,0.5588235294117647,0.14705882352941177,0.10294117647058823,0.19117647058823528,2.088235294117647,-19057.569665404186,29310.644443011286,-40812.359819822086,-18504.42688498269,846.017264567643
3737,82,38.1219512195122,7.733828598289114,42.15853658536585,5.5276398915133695,10.024390243902438,5.15913575343514,1512.3658536585365,607.9760698709136,0.5365853658536586,0.6219512195121951,0.32926829268292684,0.2073170731707317,0.2073170731707317,0.25609756097560976,2.292682926829268,-6168.353341211008,38663.783681828645,-29368.221561554958,-7150.892869201867,15163.934671815223
3738,58,37.293103448275865,8.246229591779432,42.55172413793103,8.373249832930478,12.620689655172415,4.278988182609138,1457.603448275862,654.752395671084,0.29310344827586204,0.5344827586206896,0.2413793103448276,0.39655172413793105,0.13793103448275862,0.22413793103448276,2.6206896551724137,-15455.473798987692,29120.933968349033,-31576.758967483867,-10234.599422022598,2341.502388406341
3739,34,37.588235294117645,7.290997550149933,40.8235294117647,3.554515593603345,11.735294117647058,5.270321843598915,1464.4705882352941,570.0770939514482,0.4117647058823529,0.8235294117647058,0.4117647058823529,0.14705882352941177,0.23529411764705882,0.20588235294117646,2.2058823529411766,-14443.844473559444,37654.34862858378,-31122.429540577403,-9255.647486125352,6844.214854607686
3740,46,37.06521739130435,7.16907610323067,41.78260869565217,4.278696808236312,13.043478260869565,5.30809244556159,1424.108695652174,560.8322477755069,0.34782608695652173,0.6521739130434783,0.30434782608695654,0.2826086956521739,0.13043478260869565,0.2826086956521739,1.9130434782608696,-15072.288296652468,27597.16144893766,-30073.466924824497,-14959.876568121137,825.616347391282
3741,62,38.32258064516129,7.201489357681478,41.935483870967744,4.405179394727937,14.048387096774194,4.546399834402712,1519.6451612903227,563.303636398241,0.41935483870967744,0.46774193548387094,0.08064516129032258,0.4838709677419355,0.03225806451612903,0.4032258064516129,2.3225806451612905,-4422.108105198752,35072.566467557794,-19243.405803262176,-4396.976419265862,9798.215973129176
3742,84,38.80952380952381,7.926585114520599,43.19047619047619,7.62759130840798,11.05952380952381,6.141604496758725,1568.2619047619048,632.4907755705773,0.23809523809523808,0.47619047619047616,0.11904761904761904,0.5595238095238095,0.09523809523809523,0.2261904761904762,2.8333333333333335,-8790.583724756536,28749.72701244551,-17632.991438653982,-5486.510159928264,10449.049315257842
3743,36,37.94444444444444,9.248766541527715,43.44444444444444,8.987115998375339,12.583333333333334,5.479181377854594,1522.9444444444443,731.3719766671186,0.2777777777777778,0.5555555555555556,0.25,0.5555555555555556,0.05555555555555555,0.1388888888888889,2.4166666666666665,-15150.45830057166,30190.344310272376,-31438.514674270562,-10557.818944112238,6475.604514542159
3744,94,35.340425531914896,7.328766698589325,42.52127659574468,7.1987584404508596,11.053191489361701,5.2165308401224175,1302.0851063829787,551.7974862187217,0.3191489361702128,0.4148936170212766,0.23404255319148937,0.35106382978723405,0.18085106382978725,0.23404255319148937,2.276595744680851,-10780.831473886105,32372.318949116976,-23352.55302067138,-9476.230582915858,7168.813757611591
3745,83,37.1566265060241,7.188204985931931,43.04819277108434,7.192312315951735,11.433734939759036,5.414958439775511,1431.6626506024097,557.8573835822906,0.2891566265060241,0.6024096385542169,0.03614457831325301,0.6506024096385542,0.08433734939759036,0.2289156626506024,2.783132530120482,-7760.5025281334665,25422.52236972666,-17378.07273827096,-6620.663174996473,8130.532205861717
3746,58,37.05172413793103,9.054266056246739,41.86206896551724,4.497360925410137,10.517241379310345,5.786376557052963,1453.396551724138,708.8860532406663,0.3620689655172414,0.4482758620689655,0.27586206896551724,0.39655172413793105,0.1724137931034483,0.15517241379310345,2.4310344827586206,-16342.250403792814,35469.9149990629,-36384.12762096167,-12747.381546610355,114.46110445302475
3747,50,38.96,8.181512259792981,43.04,6.8480892612912285,12.8,4.7423407636279515,1583.48,649.5624976608077,0.24,0.6,0.32,0.28,0.18,0.22,1.74,-8170.372370642887,78422.6405590168,-33851.88838091599,-18394.44426676305,1712.7565117469057
3748,37,36.78378378378378,6.988622241961633,43.891891891891895,5.748351376137644,8.891891891891891,5.8584401781806505,1400.5675675675675,516.9764953038936,0.4594594594594595,0.6756756756756757,0.7027027027027027,0.10810810810810811,0.08108108108108109,0.10810810810810811,1.3783783783783783,-193.89397154616293,91509.31521305564,-45450.45616751682,-23892.861365191842,15497.483151688532
3749,45,36.666666666666664,7.58287544405155,44.644444444444446,10.749536048245302,12.355555555555556,4.406377380134573,1400.6666666666667,585.4189253703867,0.4,0.5111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,2.111111111111111,-16039.920585911912,30105.33672632181,-27244.332334089326,-8393.336524856335,2275.861251678085
3750,87,37.229885057471265,7.65035513604204,42.04597701149425,6.147239966746679,12.448275862068966,4.833888657273998,1443.9195402298851,601.6222298123943,0.27586206896551724,0.5977011494252874,0.034482758620689655,0.5747126436781609,0.11494252873563218,0.27586206896551724,2.67816091954023,9654.180346804098,81970.3434730488,-14399.65882593779,-4015.265752497129,12699.548071418278
3751,92,37.56521739130435,7.238942834338112,42.59782608695652,7.226416409484582,12.456521739130435,5.634300454795327,1462.9782608695652,572.809405393131,0.2717391304347826,0.5217391304347826,0.03260869565217391,0.6413043478260869,0.07608695652173914,0.25,2.641304347826087,-1840.2052913086666,20612.637684225156,-14877.081459743014,133.16225615148142,11864.038826410455
3752,56,36.660714285714285,7.520340383288477,41.357142857142854,3.6849994273026394,12.410714285714286,5.001006392223962,1399.5535714285713,592.1804982709812,0.39285714285714285,0.6071428571428571,0.125,0.5357142857142857,0.14285714285714285,0.19642857142857142,2.357142857142857,-4910.161577284093,30744.9070261683,-19823.07681013574,-1119.7415064921079,15737.752691116519
3755,53,38.54716981132076,8.657069227239953,41.660377358490564,4.531697747009032,11.773584905660377,4.866057911041948,1559.4150943396226,703.3925874470611,0.37735849056603776,0.5283018867924528,0.4339622641509434,0.07547169811320754,0.20754716981132076,0.2830188679245283,1.528301886792453,-1371.2635835600042,74143.08692649903,-34306.33918815246,-11394.47937134601,10221.65403528465
3757,38,39.3421052631579,7.676838861636938,40.26315789473684,1.1314714296070714,12.421052631578947,5.2020348354838495,1605.1842105263158,616.9939267852646,0.3684210526315789,0.7105263157894737,0.05263157894736842,0.5526315789473685,0.21052631578947367,0.18421052631578946,2.026315789473684,-10656.521077710544,23965.912506034765,-29097.623513500163,-8592.35142351556,6006.096116626191
3758,73,38.76712328767123,8.662692274513876,42.84931506849315,5.8799830708295415,9.04109589041096,5.568857742851919,1576.9041095890411,671.8963867786537,0.3150684931506849,0.5753424657534246,0.2602739726027397,0.1506849315068493,0.3013698630136986,0.2876712328767123,1.9452054794520548,-15445.6059672094,34476.39715158027,-34558.2084789068,-14378.185993019637,1677.8698184140376
3759,36,40.55555555555556,7.9586231560290965,43.111111111111114,7.641158393025339,11.166666666666666,5.151976042535247,1706.3333333333333,645.3465956921356,0.3055555555555556,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.1388888888888889,0.3055555555555556,1.8055555555555556,-23093.97448737663,29972.36639396801,-45994.178634765485,-21320.85768281245,-5762.952777074672
3761,60,38.93333333333333,6.82683306647483,41.71666666666667,4.190755227704318,8.716666666666667,5.7991573516072625,1561.6333333333334,546.0191517925848,0.36666666666666664,0.85,0.7666666666666667,0.03333333333333333,0.1,0.1,1.6166666666666667,-16712.48633704029,43201.757514147095,-39564.24682365189,-15819.89001684275,8366.114062276574
3762,35,38.857142857142854,7.357040873895433,43.31428571428572,8.234687852834096,11.942857142857143,4.550002308615167,1562.4571428571428,579.8823076765685,0.6,0.7142857142857143,0.4,0.14285714285714285,0.2571428571428571,0.2,1.9714285714285715,-5767.501183949863,48126.876143724825,-29632.869956385213,-7087.606019598345,18736.332703737862
3763,33,40.90909090909091,7.015000161990538,43.121212121212125,7.432015102571341,12.909090909090908,4.732623719748621,1721.2727272727273,586.325755911724,0.3939393939393939,0.7878787878787878,0.3939393939393939,0.30303030303030304,0.24242424242424243,0.06060606060606061,1.5151515151515151,-29979.3007336919,28508.36273908587,-47628.237041004875,-26200.23576293903,-4571.696334897802
3764,45,40.08888888888889,7.437076106246393,42.86666666666667,5.391913136608125,11.488888888888889,4.817686271448257,1661.2,590.9266451938006,0.5777777777777777,0.8444444444444444,0.7777777777777778,0.044444444444444446,0.13333333333333333,0.044444444444444446,1.4666666666666666,-16101.625620617697,78710.01173193856,-62706.66095434077,-19139.285650740145,223.99548739462625
3766,34,34.705882352941174,5.567924436555717,44.38235294117647,8.304853294025976,11.941176470588236,5.6404447303198735,1234.5882352941176,401.53630106071193,0.3235294117647059,0.5294117647058824,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.11764705882352941,2.1176470588235294,16335.095116379081,112948.20197684917,-26106.86387543365,-1503.067350289115,11721.218213957494
3767,69,38.768115942028984,7.49930374716494,41.78260869565217,4.530516024424848,10.347826086956522,5.215435481666619,1558.391304347826,592.9778593573116,0.36231884057971014,0.5942028985507246,0.30434782608695654,0.37681159420289856,0.15942028985507245,0.15942028985507245,2.2753623188405796,-7602.472463487946,67288.87097208563,-28831.45585024258,-7040.7859654850035,9841.650837724184
3900,32,36.21875,5.762696361499425,45.1875,8.208718810882063,13.59375,4.521342756591303,1343.96875,460.9867036340846,0.3125,0.5625,0.03125,0.78125,0.125,0.0625,2.75,-5668.431256005719,16714.322565045983,-19118.899393673462,14.213106691575376,5017.205304783514
4702,38,34.526315789473685,7.318014950551871,42.973684210526315,5.252988040824123,12.026315789473685,4.97825999182751,1244.2105263157894,543.53602818972,0.34210526315789475,0.5789473684210527,0.15789473684210525,0.631578947368421,0.05263157894736842,0.15789473684210525,2.5789473684210527,-8683.913968484665,30005.390382395723,-16085.923309252794,-1322.4244130892475,8774.665751839108
5301,55,38.8,7.001058121085328,44.6,9.721301543708213,11.418181818181818,5.321831030940904,1553.5636363636363,536.366919866683,0.41818181818181815,0.8,0.34545454545454546,0.4,0.09090909090909091,0.16363636363636364,2.0545454545454547,-15291.660653603984,28273.540598382402,-32146.061756112744,-11394.47937134601,6273.561840808237
5302,112,36.25892857142857,6.997741637906334,46.6875,9.30177862484297,11.991071428571429,5.338109689573179,1363.2410714285713,527.8999913056102,0.4732142857142857,0.4732142857142857,0.0625,0.6607142857142857,0.07142857142857142,0.20535714285714285,3.080357142857143,-2725.3332551776352,23203.173341933325,-18804.15579207988,-3938.502430916531,11483.134677548565
5303,45,36.68888888888889,7.449289844805288,46.24444444444445,8.615935435827234,11.933333333333334,5.894527508244791,1400.3333333333333,581.7864728575253,0.28888888888888886,0.6666666666666666,0.022222222222222223,0.6,0.13333333333333333,0.24444444444444444,3.2,-3794.7544775931424,17794.824863399645,-15894.295502865338,-2057.7826708920184,9386.461633870174
5500,38,38.44736842105263,8.189305380638471,44.26315789473684,12.057708559428908,11.842105263157896,4.857573166685324,1543.5,633.4535009279195,0.34210526315789475,0.7105263157894737,0.2894736842105263,0.2631578947368421,0.2894736842105263,0.15789473684210525,2.1315789473684212,-3259.960331600456,34036.22642215512,-25888.117157464585,-778.2224877744302,14321.620489482622
5903,46,38.02173913043478,8.83802172543854,43.95652173913044,8.988774534543083,7.173913043478261,5.313732096396142,1522.0652173913043,700.7527825980005,0.2826086956521739,0.8043478260869565,0.8260869565217391,,0.08695652173913043,0.08695652173913043,1.5217391304347827,-15241.702457047519,85674.84510204029,-53811.6414219045,-23585.534827015945,1006.3950942961237
5904,112,39.5625,7.750363257978986,43.830357142857146,8.840822994645421,7.491071428571429,5.470635017102447,1624.7232142857142,613.1025987331639,0.35714285714285715,0.7767857142857143,0.8392857142857143,0.03571428571428571,0.08928571428571429,0.03571428571428571,1.5357142857142858,-11511.592778698792,49100.399707149816,-43080.57873652308,-16756.790853205923,18673.023352200995
