summary,spearman_rho,p_value,subsample
english_mean,-0.13300583843666675,0.08855353990055832,14
entry_recency_mean,-0.21425002457789347,0.005721449397552791,14
entry_recency_sd,0.21429116142771162,0.005711933015283119,14
hours_mean,-0.15322271030131004,0.04943313665544453,14
hours_sd,-0.1544555116644503,0.04760953824340471,14
prop_educ_<HS,,,14
prop_educ_BAplus,,,14
prop_educ_HS,,,14
prop_educ_SomeCollege,,,14
prop_female,0.02756821699239117,0.7252171306064833,14
prop_married,-0.036332563585968015,0.643145577865986,14
age_mean,-0.09229464059965418,0.23837760783717973,15
age_sd,-0.09176005010127755,0.24111946652559033,15
age_sq_mean,-0.09719251655698881,0.21426910500805268,15
age_sq_sd,-0.10432312980689809,0.18236481272138083,15
english_mean,-0.11840512007607099,0.12984530283573784,15
entry_recency_mean,-0.20087559777762995,0.009678663140967884,15
entry_recency_sd,0.11195217247054697,0.15225153960957163,15
hours_mean,-0.12703558253326316,0.10395162966730187,15
hours_sd,-0.12155385625252599,0.1198769516470218,15
prop_educ_<HS,,,15
prop_educ_BAplus,,,15
prop_educ_HS,,,15
prop_educ_SomeCollege,,,15
prop_female,0.10001122592976931,0.20121134735658347,15
prop_married,0.0036260783684701663,0.963131815447563,15
age_mean,-0.0686850498738433,0.38070180500035866,16
age_sd,0.008637701828867039,0.912320677495666,16
age_sq_mean,-0.060191354229279036,0.4424926854632992,16
age_sq_sd,0.006809956105450162,0.9308213781379416,16
english_mean,-0.13073837795626994,0.0941719199098004,16
entry_recency_mean,-0.228453947809565,0.0031637100008701144,16
entry_recency_sd,0.04484790986691105,0.5673286109048119,16
hours_mean,-0.0996163198926769,0.20300529190631736,16
hours_sd,-0.10065581538930048,0.19830782413387985,16
prop_educ_<HS,,,16
prop_educ_BAplus,,,16
prop_educ_HS,,,16
prop_educ_SomeCollege,,,16
prop_female,0.1110616280635743,0.1555598527126421,16
prop_married,0.05675706387165523,0.4690048677026011,16
age_mean,-0.17406902769621124,0.02534798857095957,17
age_sd,-0.14485762978975245,0.06339829364424139,17
age_sq_mean,-0.18506326271026455,0.0173266580220788,17
age_sq_sd,-0.16912793870208243,0.02988275923167855,17
english_mean,-0.1342392303373231,0.08561172966278095,17
entry_recency_mean,-0.20311502401061596,0.008882130158430897,17
entry_recency_sd,0.08292755876328645,0.28962218740027357,17
hours_mean,-0.0675747009458652,0.3884673532677261,17
hours_sd,-0.04477120536311682,0.5679922326050139,17
prop_educ_<HS,,,17
prop_educ_BAplus,,,17
prop_educ_HS,,,17
prop_educ_SomeCollege,,,17
prop_female,0.06405507126340046,0.41370732548082667,17
prop_married,0.04771115032894682,0.5428238277232174,17
age_mean,-0.11886309346717193,0.1283570568685383,18
age_sd,-0.14297968464287797,0.06694107705218034,18
age_sq_mean,-0.13261194743789181,0.08950984756956487,18
age_sq_sd,-0.14205245106681708,0.06874896509801372,18
english_mean,-0.14421059946356338,0.06460118412833533,18
entry_recency_mean,-0.2083684672769846,0.00723696903226698,18
entry_recency_sd,0.11656504003068008,0.13595897043673083,18
hours_mean,-0.09563204579663384,0.22175314191880646,18
hours_sd,-0.11665054871675158,0.1356700737302859,18
prop_educ_<HS,,,18
prop_educ_BAplus,,,18
prop_educ_HS,,,18
prop_educ_SomeCollege,,,18
prop_female,-0.001730093011573602,0.9824044703888019,18
prop_married,0.007232672905038772,0.9265389192928094,18
age_mean,-0.14404860131867495,0.06490525713054106,19
age_sd,-0.04500092010056721,0.5660059177542179,19
age_sq_mean,-0.14311596392927312,0.06667866292516234,19
age_sq_sd,-0.05720122635719791,0.4655277412451517,19
english_mean,-0.11557058278080556,0.13935346119157102,19
entry_recency_mean,-0.22457448192895776,0.0037326246361933033,19
entry_recency_sd,0.1446551182226768,0.063772794381894,19
hours_mean,-0.12807443504396737,0.1011304668899297,19
hours_sd,-0.14525931355031577,0.06266079463716186,19
prop_educ_<HS,,,19
prop_educ_BAplus,,,19
prop_educ_HS,,,19
prop_educ_SomeCollege,,,19
prop_female,0.0804646815683099,0.30423362292326805,19
prop_married,-0.02848443061254696,0.7164694920695384,19
age_mean,-0.13599060669339572,0.08156947953772534,20
age_sd,-0.07532637144774862,0.33625264645272723,20
age_sq_mean,-0.1357648988925482,0.08208164516511945,20
age_sq_sd,-0.10058613800251431,0.19862021123376694,20
english_mean,-0.13564271753810844,0.08235996948416813,20
entry_recency_mean,-0.23486081892089744,0.0023934535890859183,20
entry_recency_sd,0.15367781389553364,0.04875328588119239,20
hours_mean,-0.123881024656054,0.11289911710276634,20
hours_sd,-0.13736636399078828,0.07850298355296581,20
prop_educ_<HS,,,20
prop_educ_BAplus,,,20
prop_educ_HS,,,20
prop_educ_SomeCollege,,,20
prop_female,0.05130718608400073,0.5128066843016166,20
prop_married,-0.0376623075368432,0.6310327817489443,20
age_mean,-0.10516034845699686,0.17886100084672651,21
age_sd,-0.08317384257116103,0.28818726122748217,21
age_sq_mean,-0.10455961445093667,0.18137003897500775,21
age_sq_sd,-0.08932439187482363,0.25388985789321356,21
english_mean,-0.1579485881497375,0.04274438545121756,21
entry_recency_mean,-0.19163976890951417,0.013669153315119816,21
entry_recency_sd,0.21186647476717807,0.0062976282066962135,21
hours_mean,-0.15695842867808285,0.044079212375484726,21
hours_sd,-0.14445318577350041,0.06414802480411932,21
prop_educ_<HS,,,21
prop_educ_BAplus,,,21
prop_educ_HS,,,21
prop_educ_SomeCollege,,,21
prop_female,-0.006909820827333742,0.9298094850763686,21
prop_married,-0.0087574867492907,0.9111097306875623,21
