source_file,config,format,method,o_observed,coverage_mean,coverage_std,coverage_n,width_mean,width_std,width_n,infinite_rate_mean,infinite_rate_std,infinite_n
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,donor_hcp_randomized,0,0.8822,0.04746746254014428,50,1.8395407590904531,0.2409744023004751,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,donor_hcp_randomized,5,0.862,0.054405882034941774,50,1.7184505041154738,0.2374182488294251,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,donor_hcp_randomized,10,0.8417999999999999,0.057573952443791813,50,1.6346557501743504,0.23217457128158556,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,donor_hcp_randomized,15,0.8325999999999999,0.051567819422581755,50,1.5846075705460594,0.21226440607996988,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,donor_hcp_randomized,20,0.8222,0.048838099881137874,50,1.5253257585368964,0.1729127838017573,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,donor_hcp_randomized,25,0.8595999999999999,0.06446580488910379,50,1.6201922503666812,0.2906571309379286,48,0.04,0.19595917942265428,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,donor_hcp_randomized,30,0.8447999999999999,0.07988091136185166,50,1.5109545291523785,0.222626023294363,45,0.1,0.3,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,donor_hcp_randomized,35,0.8506,0.03133113467463315,50,1.5937579482065471,0.0704333234633084,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,donor_hcp_randomized,40,0.8176000000000001,0.038343708740809085,50,1.4694782176069152,0.05917537165081611,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,hcp,0,0.8822,0.04746746254014428,50,1.8395407590904531,0.2409744023004751,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,hcp,5,0.8822,0.04746746254014428,50,1.8395407590904531,0.2409744023004751,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,hcp,10,0.8822,0.04746746254014428,50,1.8395407590904531,0.2409744023004751,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,hcp,15,0.8822,0.04746746254014428,50,1.8395407590904531,0.2409744023004751,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,hcp,20,0.8822,0.04746746254014428,50,1.8395407590904531,0.2409744023004751,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,hcp,25,0.8822,0.04746746254014428,50,1.8395407590904531,0.2409744023004751,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,hcp,30,0.8822,0.04746746254014428,50,1.8395407590904531,0.2409744023004751,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,hcp,35,0.8822,0.04746746254014428,50,1.8395407590904531,0.2409744023004751,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,hcp,40,0.8822,0.04746746254014428,50,1.8395407590904531,0.2409744023004751,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,pool,0,0.7943999999999999,0.058588736118813836,50,1.45637783054414,0.19948712994300188,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,pool,5,0.7943999999999999,0.058588736118813836,50,1.45637783054414,0.19948712994300188,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,pool,10,0.7943999999999999,0.058588736118813836,50,1.45637783054414,0.19948712994300188,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,pool,15,0.7943999999999999,0.058588736118813836,50,1.45637783054414,0.19948712994300188,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,pool,20,0.7943999999999999,0.058588736118813836,50,1.45637783054414,0.19948712994300188,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,pool,25,0.7943999999999999,0.058588736118813836,50,1.45637783054414,0.19948712994300188,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,pool,30,0.7943999999999999,0.058588736118813836,50,1.45637783054414,0.19948712994300188,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,pool,35,0.7943999999999999,0.058588736118813836,50,1.45637783054414,0.19948712994300188,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,pool,40,0.7943999999999999,0.058588736118813836,50,1.45637783054414,0.19948712994300188,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,rep,0,0.8876,0.06243588711630515,50,1.916091503770286,0.3391262346884113,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,rep,5,0.8876,0.06243588711630515,50,1.916091503770286,0.3391262346884113,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,rep,10,0.8876,0.06243588711630515,50,1.916091503770286,0.3391262346884113,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,rep,15,0.8876,0.06243588711630515,50,1.916091503770286,0.3391262346884113,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,rep,20,0.8876,0.06243588711630515,50,1.916091503770286,0.3391262346884113,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,rep,25,0.8876,0.06243588711630515,50,1.916091503770286,0.3391262346884113,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,rep,30,0.8876,0.06243588711630515,50,1.916091503770286,0.3391262346884113,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,rep,35,0.8876,0.06243588711630515,50,1.916091503770286,0.3391262346884113,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,rep,40,0.8876,0.06243588711630515,50,1.916091503770286,0.3391262346884113,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_derandomized,0,0.9884,0.012224565431948912,50,3.3534116110950363,0.427558856930203,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_derandomized,5,0.9131999999999999,0.038389581920099086,50,2.0097572682258216,0.27150573536691724,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_derandomized,10,0.9066,0.039980495244556435,50,1.984036481124947,0.2436182620154796,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_derandomized,15,0.9072,0.04331466264442099,50,2.0432907443538215,0.3207299644319998,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_derandomized,20,0.907,0.030999999999999996,50,1.9876600119786878,0.21324075578393215,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_derandomized,25,0.9142,0.043270775357046695,50,1.8771649343325132,0.22955720448456585,47,0.06,0.23748684174075835,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_derandomized,30,0.9705999999999999,0.04473969155012135,50,1.8204209267379992,0.22124901042178155,17,0.66,0.4737087712930805,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_derandomized,35,0.99,0.034985711369071804,50,1.6081965615153009,0.20476007035024346,4,0.92,0.2712931993250107,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_derandomized,40,1.0,0.0,50,,,0,1.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_randomized,0,0.8156000000000002,0.051153103522660275,50,1.6158927812105852,0.24863786797097603,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_randomized,5,0.8175999999999999,0.06005197748617442,50,1.5583041273624167,0.21575304842378767,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_randomized,10,0.7981999999999999,0.05609598916143649,50,1.4914361255512518,0.2083201539097879,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_randomized,15,0.7994,0.055151065266230356,50,1.5376820532419564,0.23211641201331096,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_randomized,20,0.8044,0.05103567379784458,50,1.503501367194306,0.17593927668389844,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_randomized,25,0.82,0.05720139858430036,50,1.4463747411231471,0.18389858473727547,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_randomized,30,0.8185999999999999,0.03847128799507497,50,1.4638828036557388,0.11413342366508233,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_randomized,35,0.8426000000000002,0.042699414515892375,50,1.5691146024150908,0.12712782574046605,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sample_hcp_randomized,40,0.8176000000000001,0.038343708740809085,50,1.4694782176069152,0.05917537165081611,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,stdcp,0,1.0,0.0,50,,,0,1.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,stdcp,5,0.7432,0.039316154440636755,50,1.9157124398098424,0.12691813103099137,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,stdcp,10,0.8367999999999999,0.032768277342576306,50,4.921384873847376,0.5165317157126914,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,stdcp,15,0.8894,0.03239814809522298,50,2.995172964783956,0.17911916878844822,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,stdcp,20,0.8166,0.043571091333589516,50,1.9495095706859207,0.095171234955784,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,stdcp,25,0.8578,0.038225122628972694,50,2.028411151100682,0.11521261786480973,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,stdcp,30,0.8116,0.04016764867402621,50,1.6917355072366673,0.0817043700695923,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,stdcp,35,0.8468000000000001,0.03596887543418614,50,1.7670679877609945,0.08628577825824614,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,stdcp,40,0.8228,0.03498799794215152,50,1.5894160947402074,0.07057541193848693,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sub,0,0.8604,0.11392910076007796,50,2.0087984312648883,0.7640226530744062,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sub,5,0.8604,0.11392910076007796,50,2.0087984312648883,0.7640226530744062,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sub,10,0.8604,0.11392910076007796,50,2.0087984312648883,0.7640226530744062,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sub,15,0.8604,0.11392910076007796,50,2.0087984312648883,0.7640226530744062,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sub,20,0.8604,0.11392910076007796,50,2.0087984312648883,0.7640226530744062,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sub,25,0.8604,0.11392910076007796,50,2.0087984312648883,0.7640226530744062,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sub,30,0.8604,0.11392910076007796,50,2.0087984312648883,0.7640226530744062,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sub,35,0.8604,0.11392910076007796,50,2.0087984312648883,0.7640226530744062,50,0.0,0.0,50
DGP/results/files/poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal/results_effect_of_o_joint_xy_marginal.csv,poissonNmean21_K20_d5_u01_rho05_joint_xy_marginal,wide,sub,40,0.8604,0.11392910076007796,50,2.0087984312648883,0.7640226530744062,50,0.0,0.0,50
