tau_B,alpha,o,dataset_id,mean_width,sd_upper,sd_width,relative_instability,n_finite,randomization_varied_only
5.0,0.1,5,1,28.3368753223156,1.6122246158401632,2.3491001788548176,0.05689493275112513,100,True
5.0,0.1,5,3,24.869665816348657,0.7093806934792075,2.222002918711619,0.028523933482567324,100,True
5.0,0.1,5,5,37.250613063592944,1.5747796116230488,3.8052630712129947,0.04227526695828174,100,True
5.0,0.1,5,6,23.461374723253346,2.617461896949584,6.970676531512405,0.11156472831727676,100,True
5.0,0.1,5,7,15.67666278549816,0.30417075122761666,0.9517224983917489,0.019402774390796528,100,True
5.0,0.1,5,9,38.45724353410743,3.856896998647494,4.763197352328031,0.1002905212181118,100,True
5.0,0.1,5,8,25.145314523288178,1.6618793994989436,2.428273743255447,0.06609101659713996,100,True
5.0,0.1,5,10,34.044638353403435,1.6356547519163447,4.3793354481491225,0.04804441553871958,100,True
5.0,0.1,5,11,26.99010419497389,1.8075920551294526,4.5192149378696485,0.06697240003490107,100,True
5.0,0.1,5,12,24.83382350527921,2.2548810036156466,2.354691528197728,0.09079878509792505,100,True
5.0,0.1,5,13,38.747887983805576,6.152632257880507,4.2462797059212525,0.15878626108478375,100,True
5.0,0.1,5,16,31.36417097654643,2.5276757655984157,2.1335557738077715,0.08059118691479417,100,True
5.0,0.1,5,15,23.046974438003275,4.930240201632725,4.490409501364205,0.2139213637302002,100,True
5.0,0.1,5,14,22.5764779704018,3.2537352750314765,2.413556607527326,0.1441205877771186,100,True
5.0,0.1,5,17,28.232578732080224,6.9603981174727,6.937438843580397,0.24653780951166573,100,True
5.0,0.1,5,18,41.44626506253586,1.7610692400572192,5.425082525083813,0.04249042072669381,100,True
5.0,0.1,5,21,27.14627538380796,2.1521354337930556,3.2460717489088546,0.07927921614899508,100,True
5.0,0.1,5,19,38.732598908091035,6.85834063860252,3.973440498989582,0.17706895049507895,100,True
5.0,0.1,5,20,32.38194082463485,2.029530029831989,4.273111151200249,0.06267474951001102,100,True
5.0,0.1,5,22,28.31777786592515,2.3074240755678,4.024644169154656,0.0814832324235557,100,True
5.0,0.1,5,23,38.157608653080665,2.0642183129557408,7.401687623254619,0.054097161374107375,100,True
5.0,0.1,5,24,37.26644942264203,9.748050872678663,13.742983431700068,0.26157712966226465,100,True
5.0,0.1,5,27,34.25517567545085,3.6124231235458404,4.821571443463541,0.10545627200314439,100,True
5.0,0.1,5,26,23.027966612197897,2.249969090866279,4.266676517918331,0.09770593855535956,100,True
5.0,0.1,5,25,24.723252834022365,2.6551091467765224,3.2381582332902505,0.10739319638080762,100,True
5.0,0.1,5,29,22.798658693426436,1.1853559701447955,1.264669654856925,0.051992355606716924,100,True
5.0,0.1,5,28,38.727489996664524,2.6154706749312804,5.868044585687874,0.06753524886731731,100,True
5.0,0.1,5,30,44.581340573689076,2.250201525030073,1.936482759674014,0.050474065967367795,100,True
5.0,0.1,5,31,29.408606426669476,7.529252525408497,5.919242352978666,0.25602207789691533,100,True
5.0,0.1,5,33,31.150630017574734,0.6854528636736787,2.4226990483884823,0.022004462294565347,100,True
5.0,0.1,5,32,31.022375010082712,3.10930942506893,2.484985098792023,0.10022796204540627,100,True
5.0,0.1,5,34,40.89915317572411,3.2630174732768022,5.344460502887173,0.07978203018671746,100,True
5.0,0.1,5,35,29.79571829311164,0.8049908429077633,3.1844930635925106,0.027016997374883427,100,True
5.0,0.1,5,36,23.596116950956528,2.360851190593892,1.3549305315139097,0.1000525296387035,100,True
5.0,0.1,5,39,23.852622703556435,3.0850246460828163,1.503174350732655,0.12933691545889578,100,True
5.0,0.1,5,37,43.816749535009514,5.2859733362529004,7.529405644316001,0.12063818955875347,100,True
5.0,0.1,5,38,20.951007984989783,2.0103870068945713,1.0414318003107785,0.0959565768069441,100,True
5.0,0.1,5,40,19.663013895195228,3.6261768099346363,2.968109793088728,0.18441612406227886,100,True
5.0,0.1,5,41,28.10005743022482,2.9497036299003865,2.346549001971081,0.10497144488849491,100,True
5.0,0.1,5,42,36.506831981340156,2.408514960063148,2.619726324576063,0.06597436231372307,100,True
5.0,0.1,5,43,23.150492733187612,1.3632134934715878,1.9438279434259922,0.05888485870183402,100,True
5.0,0.1,5,44,34.326408487598826,2.2962467992000413,4.3791447629515075,0.06689446698245786,100,True
