tau_B,alpha,experiment,o,method,coverage_mean,width_mean,width_median,width_std,n_infinite,base_seed
5.0,0.05,31,25,Repeated,1.0,,,,100,12345
5.0,0.05,31,25,S-HCP-within,0.93,7.816378564895603,7.44891097853055,1.3578164133995116,0,12345
5.0,0.05,31,25,Std-CP,0.91,6.79641639375701,6.26115369984851,2.8413581998100668,0,12345
5.0,0.05,31,25,Subsampling,1.0,,,,100,12345
5.0,0.05,31,30,Donor-HCP-no-within,0.97,17.12030403050968,15.209866270405769,7.3245688636802315,0,12345
5.0,0.05,31,30,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,31,30,HCP,1.0,,,,100,12345
5.0,0.05,31,30,Pooling,0.92,24.1184716359358,24.1184716359358,4.558651715451829e-15,0,12345
5.0,0.05,31,30,Repeated,1.0,,,,100,12345
5.0,0.05,31,30,S-HCP-within,1.0,,,,100,12345
5.0,0.05,31,30,Std-CP,0.99,6.517703987717058,6.385591502485114,2.243620343139896,0,12345
5.0,0.05,31,30,Subsampling,1.0,,,,100,12345
5.0,0.05,31,35,Donor-HCP-no-within,0.97,17.212876441252877,15.209866270405769,7.342395547483124,0,12345
5.0,0.05,31,35,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,31,35,HCP,1.0,,,,100,12345
5.0,0.05,31,35,Pooling,0.92,24.1184716359358,24.1184716359358,4.558651715451829e-15,0,12345
5.0,0.05,31,35,Repeated,1.0,,,,100,12345
5.0,0.05,31,35,S-HCP-within,1.0,,,,100,12345
5.0,0.05,31,35,Std-CP,0.96,6.6296843615609475,6.613704478958469,2.1549665838780516,0,12345
5.0,0.05,31,35,Subsampling,1.0,,,,100,12345
5.0,0.05,32,0,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,32,0,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,32,0,HCP,1.0,,,,100,12345
5.0,0.05,32,0,Pooling,0.9,35.35088633789473,35.35088633789473,8.716973800827836e-15,0,12345
5.0,0.05,32,0,Repeated,1.0,,,,100,12345
5.0,0.05,32,0,S-HCP-within,1.0,,,,100,12345
5.0,0.05,32,0,Std-CP,1.0,,,,100,12345
5.0,0.05,32,0,Subsampling,1.0,,,,100,12345
5.0,0.05,32,5,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,32,5,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,32,5,HCP,1.0,,,,100,12345
5.0,0.05,32,5,Pooling,0.9,35.35088633789473,35.35088633789473,8.716973800827836e-15,0,12345
5.0,0.05,32,5,Repeated,1.0,,,,100,12345
5.0,0.05,32,5,S-HCP-within,0.93,14.605721867012333,14.778291737509964,1.710499641251169,0,12345
5.0,0.05,32,5,Std-CP,0.85,6.870287075165457,5.748334326016172,5.618895261739155,0,12345
5.0,0.05,32,5,Subsampling,1.0,,,,100,12345
5.0,0.05,32,10,Donor-HCP-no-within,0.98,26.622749501048535,26.039370865700825,3.3431076862481257,9,12345
5.0,0.05,32,10,Donor-HCP-within,1.0,16.084918812392893,15.826668728482705,0.5016866390713353,83,12345
5.0,0.05,32,10,HCP,1.0,,,,100,12345
5.0,0.05,32,10,Pooling,0.9,35.35088633789473,35.35088633789473,8.716973800827836e-15,0,12345
5.0,0.05,32,10,Repeated,1.0,,,,100,12345
5.0,0.05,32,10,S-HCP-within,0.96,10.480509886592095,10.326726457968386,1.1439279776509066,0,12345
5.0,0.05,32,10,Std-CP,0.82,79.6676992903593,11.50378526034217,562.9667491482837,0,12345
5.0,0.05,32,10,Subsampling,1.0,,,,100,12345
5.0,0.05,32,15,Donor-HCP-no-within,0.93,27.310837369935292,26.397006952602446,4.873826765937815,0,12345
5.0,0.05,32,15,Donor-HCP-within,0.94,19.471580621710107,18.090966419444403,4.393315103897,0,12345
5.0,0.05,32,15,HCP,1.0,,,,100,12345
5.0,0.05,32,15,Pooling,0.9,35.35088633789473,35.35088633789473,8.716973800827836e-15,0,12345
5.0,0.05,32,15,Repeated,1.0,,,,100,12345
5.0,0.05,32,15,S-HCP-within,0.95,9.838601216379319,9.86207306610911,0.7734696066412741,0,12345
5.0,0.05,32,15,Std-CP,0.93,9.144182358803112,7.837781912528109,5.336223500765276,0,12345
5.0,0.05,32,15,Subsampling,1.0,,,,100,12345
5.0,0.05,32,20,Donor-HCP-no-within,0.99,30.969290202708965,32.553368905885335,3.2536576503367662,0,12345
5.0,0.05,32,20,Donor-HCP-within,1.0,18.0217324347533,18.00396146152532,1.6099797770926232,0,12345
5.0,0.05,32,20,HCP,1.0,,,,100,12345
5.0,0.05,32,20,Pooling,0.9,35.35088633789473,35.35088633789473,8.716973800827836e-15,0,12345
5.0,0.05,32,20,Repeated,1.0,,,,100,12345
5.0,0.05,32,20,S-HCP-within,0.98,8.965437698033318,9.008909992766842,0.6945821796599452,0,12345
5.0,0.05,32,20,Std-CP,0.89,6.85906170190806,6.051206110673572,3.1020025167896055,0,12345
5.0,0.05,32,20,Subsampling,1.0,,,,100,12345
5.0,0.05,32,25,Donor-HCP-no-within,0.97,17.124598521420594,15.345761744895348,6.245087130867554,0,12345
5.0,0.05,32,25,Donor-HCP-within,0.98,7.044713477007271,6.438514536546975,0.9406497132773887,47,12345
5.0,0.05,32,25,HCP,1.0,,,,100,12345
5.0,0.05,32,25,Pooling,0.9,35.35088633789473,35.35088633789473,8.716973800827836e-15,0,12345
5.0,0.05,32,25,Repeated,1.0,,,,100,12345
5.0,0.05,32,25,S-HCP-within,0.93,7.04517702675001,6.70518557079396,1.480833293396638,0,12345
5.0,0.05,32,25,Std-CP,0.88,6.388043151185258,6.034328093102004,2.216278383457828,0,12345
5.0,0.05,32,25,Subsampling,1.0,,,,100,12345
5.0,0.05,32,30,Donor-HCP-no-within,0.93,16.819962935325663,16.434264529446338,7.476204620903317,0,12345
5.0,0.05,32,30,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,32,30,HCP,1.0,,,,100,12345
5.0,0.05,32,30,Pooling,0.9,35.35088633789473,35.35088633789473,8.716973800827836e-15,0,12345
5.0,0.05,32,30,Repeated,1.0,,,,100,12345
5.0,0.05,32,30,S-HCP-within,1.0,,,,100,12345
5.0,0.05,32,30,Std-CP,0.92,6.533881093928999,6.243421005401811,2.3207191079371134,0,12345
5.0,0.05,32,30,Subsampling,1.0,,,,100,12345
5.0,0.05,32,35,Donor-HCP-no-within,0.97,17.18746479736744,16.62763300891722,7.301438821426071,0,12345
5.0,0.05,32,35,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,32,35,HCP,1.0,,,,100,12345
5.0,0.05,32,35,Pooling,0.9,35.35088633789473,35.35088633789473,8.716973800827836e-15,0,12345
5.0,0.05,32,35,Repeated,1.0,,,,100,12345
5.0,0.05,32,35,S-HCP-within,1.0,,,,100,12345
5.0,0.05,32,35,Std-CP,0.92,6.383261996853559,6.061573166489907,1.8923814743097356,0,12345
5.0,0.05,32,35,Subsampling,1.0,,,,100,12345
5.0,0.05,33,0,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,33,0,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,33,0,HCP,1.0,,,,100,12345
5.0,0.05,33,0,Pooling,0.97,34.15605550977375,34.15605550977375,0.0,0,12345
5.0,0.05,33,0,Repeated,1.0,,,,100,12345
5.0,0.05,33,0,S-HCP-within,1.0,,,,100,12345
5.0,0.05,33,0,Std-CP,1.0,,,,100,12345
5.0,0.05,33,0,Subsampling,1.0,,,,100,12345
5.0,0.05,33,5,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,33,5,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,33,5,HCP,1.0,,,,100,12345
5.0,0.05,33,5,Pooling,0.97,34.15605550977375,34.15605550977375,0.0,0,12345
5.0,0.05,33,5,Repeated,1.0,,,,100,12345
5.0,0.05,33,5,S-HCP-within,1.0,25.459161085276424,25.364242369642394,1.3578404604529237,0,12345
5.0,0.05,33,5,Std-CP,0.81,6.962579590323637,5.744224681415991,4.936174964263423,0,12345
5.0,0.05,33,5,Subsampling,1.0,,,,100,12345
5.0,0.05,33,10,Donor-HCP-no-within,0.99,41.64340045233385,42.06520512590056,7.800671688591785,18,12345
5.0,0.05,33,10,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,33,10,HCP,1.0,,,,100,12345
5.0,0.05,33,10,Pooling,0.97,34.15605550977375,34.15605550977375,0.0,0,12345
5.0,0.05,33,10,Repeated,1.0,,,,100,12345
5.0,0.05,33,10,S-HCP-within,1.0,16.55902437101769,16.53024557479472,1.200398764757268,0,12345
5.0,0.05,33,10,Std-CP,0.86,63.184666322723885,13.206474735379434,298.9524399018163,0,12345
5.0,0.05,33,10,Subsampling,1.0,,,,100,12345
5.0,0.05,33,15,Donor-HCP-no-within,0.98,39.63558037828943,40.210618260703214,3.1717155272040727,0,12345
5.0,0.05,33,15,Donor-HCP-within,0.99,25.50295392794594,25.762888524523028,1.6063324233028762,0,12345
5.0,0.05,33,15,HCP,1.0,,,,100,12345
5.0,0.05,33,15,Pooling,0.97,34.15605550977375,34.15605550977375,0.0,0,12345
5.0,0.05,33,15,Repeated,1.0,,,,100,12345
5.0,0.05,33,15,S-HCP-within,1.0,13.737998575640768,13.928955836619117,0.9061980485035599,0,12345
5.0,0.05,33,15,Std-CP,0.95,9.36129675982438,7.437307766143199,5.846018138637075,0,12345
5.0,0.05,33,15,Subsampling,1.0,,,,100,12345
5.0,0.05,33,20,Donor-HCP-no-within,0.98,34.81505198815789,34.645602750373754,3.0347010810087305,0,12345
5.0,0.05,33,20,Donor-HCP-within,0.99,18.982856949494376,17.918588159845193,3.1733131862262254,0,12345
5.0,0.05,33,20,HCP,1.0,,,,100,12345
5.0,0.05,33,20,Pooling,0.97,34.15605550977375,34.15605550977375,0.0,0,12345
5.0,0.05,33,20,Repeated,1.0,,,,100,12345
5.0,0.05,33,20,S-HCP-within,0.96,9.050876576817213,9.012090363119324,0.8934407635271706,0,12345
5.0,0.05,33,20,Std-CP,0.92,7.169887591806539,6.44606814136178,2.892843948437698,0,12345
5.0,0.05,33,20,Subsampling,1.0,,,,100,12345
5.0,0.05,33,25,Donor-HCP-no-within,0.99,27.200818573723996,28.923469012917394,4.5353348351071965,0,12345
5.0,0.05,33,25,Donor-HCP-within,1.0,10.438475543627224,10.462771177882269,1.5009845594452427,51,12345
5.0,0.05,33,25,HCP,1.0,,,,100,12345
5.0,0.05,33,25,Pooling,0.97,34.15605550977375,34.15605550977375,0.0,0,12345
5.0,0.05,33,25,Repeated,1.0,,,,100,12345
5.0,0.05,33,25,S-HCP-within,0.97,8.668580968489529,8.638789871452293,0.8350306083565793,0,12345
5.0,0.05,33,25,Std-CP,0.94,7.032886069534928,6.7842645316106385,2.491444687148996,0,12345
5.0,0.05,33,25,Subsampling,1.0,,,,100,12345
5.0,0.05,33,30,Donor-HCP-no-within,0.95,16.206968287161313,15.079679399012974,7.1378256019989355,0,12345
5.0,0.05,33,30,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,33,30,HCP,1.0,,,,100,12345
5.0,0.05,33,30,Pooling,0.97,34.15605550977375,34.15605550977375,0.0,0,12345
5.0,0.05,33,30,Repeated,1.0,,,,100,12345
5.0,0.05,33,30,S-HCP-within,0.95,8.69344839082453,8.96169026241518,2.234564986163096,0,12345
5.0,0.05,33,30,Std-CP,0.93,6.643912249732572,6.570496326609941,2.1768980954124175,0,12345
5.0,0.05,33,30,Subsampling,1.0,,,,100,12345
5.0,0.05,33,35,Donor-HCP-no-within,0.96,16.38841291876014,15.253481509440306,7.144787475022667,0,12345
5.0,0.05,33,35,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,33,35,HCP,1.0,,,,100,12345
5.0,0.05,33,35,Pooling,0.97,34.15605550977375,34.15605550977375,0.0,0,12345
5.0,0.05,33,35,Repeated,1.0,,,,100,12345
5.0,0.05,33,35,S-HCP-within,1.0,,,,100,12345
5.0,0.05,33,35,Std-CP,0.98,6.621862088559655,6.1353450100599245,2.0190154674303593,0,12345
5.0,0.05,33,35,Subsampling,1.0,,,,100,12345
5.0,0.05,34,0,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,34,0,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,34,0,HCP,1.0,,,,100,12345
5.0,0.05,34,0,Pooling,0.75,15.816632644723178,15.816632644723178,1.0859591207064624e-15,0,12345
5.0,0.05,34,0,Repeated,1.0,,,,100,12345
5.0,0.05,34,0,S-HCP-within,1.0,,,,100,12345
5.0,0.05,34,0,Std-CP,1.0,,,,100,12345
5.0,0.05,34,0,Subsampling,1.0,,,,100,12345
5.0,0.05,34,5,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,34,5,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,34,5,HCP,1.0,,,,100,12345
5.0,0.05,34,5,Pooling,0.75,15.816632644723178,15.816632644723178,1.0859591207064624e-15,0,12345
5.0,0.05,34,5,Repeated,1.0,,,,100,12345
5.0,0.05,34,5,S-HCP-within,0.98,19.564144235339715,19.528141093870516,1.4833293127617373,0,12345
5.0,0.05,34,5,Std-CP,0.74,7.410797977488854,5.543999125339841,9.3141311906764,0,12345
5.0,0.05,34,5,Subsampling,1.0,,,,100,12345
5.0,0.05,34,10,Donor-HCP-no-within,0.99,36.8834182780132,39.24486619070056,5.738368419638684,0,12345
5.0,0.05,34,10,Donor-HCP-within,1.0,28.382484188104375,28.252708277294133,1.277882112429209,69,12345
5.0,0.05,34,10,HCP,1.0,,,,100,12345
5.0,0.05,34,10,Pooling,0.75,15.816632644723178,15.816632644723178,1.0859591207064624e-15,0,12345
5.0,0.05,34,10,Repeated,1.0,,,,100,12345
5.0,0.05,34,10,S-HCP-within,0.98,12.73435380536304,13.036448027393387,1.4005135772333537,0,12345
5.0,0.05,34,10,Std-CP,0.86,47.45115826527671,12.88738497874583,158.93515473912012,0,12345
5.0,0.05,34,10,Subsampling,1.0,,,,100,12345
5.0,0.05,34,15,Donor-HCP-no-within,0.93,35.39621117258018,33.551705036450116,3.619364328562425,0,12345
5.0,0.05,34,15,Donor-HCP-within,0.98,23.41169496199343,22.455261462541614,2.679626769621016,0,12345
5.0,0.05,34,15,HCP,1.0,,,,100,12345
5.0,0.05,34,15,Pooling,0.75,15.816632644723178,15.816632644723178,1.0859591207064624e-15,0,12345
5.0,0.05,34,15,Repeated,1.0,,,,100,12345
5.0,0.05,34,15,S-HCP-within,0.94,12.198555559602951,12.145922142989127,0.8177821639101786,0,12345
5.0,0.05,34,15,Std-CP,0.94,10.316503147831025,7.861529924512704,8.19368389780603,0,12345
5.0,0.05,34,15,Subsampling,1.0,,,,100,12345
5.0,0.05,34,20,Donor-HCP-no-within,0.99,29.67408019362248,29.472170412027864,4.804985088282333,0,12345
5.0,0.05,34,20,Donor-HCP-within,0.99,16.569200622636625,16.681154879789183,2.218083613184297,0,12345
5.0,0.05,34,20,HCP,1.0,,,,100,12345
5.0,0.05,34,20,Pooling,0.75,15.816632644723178,15.816632644723178,1.0859591207064624e-15,0,12345
5.0,0.05,34,20,Repeated,1.0,,,,100,12345
5.0,0.05,34,20,S-HCP-within,0.97,8.757832381653103,8.751401278360778,0.6537073362652529,0,12345
5.0,0.05,34,20,Std-CP,0.91,7.727921131920146,7.080084061541931,3.7895416121335606,0,12345
5.0,0.05,34,20,Subsampling,1.0,,,,100,12345
5.0,0.05,34,25,Donor-HCP-no-within,0.99,16.51496098147571,14.404725154007377,5.966199478427092,55,12345
5.0,0.05,34,25,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,34,25,HCP,1.0,,,,100,12345
5.0,0.05,34,25,Pooling,0.75,15.816632644723178,15.816632644723178,1.0859591207064624e-15,0,12345
5.0,0.05,34,25,Repeated,1.0,,,,100,12345
5.0,0.05,34,25,S-HCP-within,0.96,7.707225449328597,7.801900052392917,1.6613772789480667,0,12345
5.0,0.05,34,25,Std-CP,0.93,7.232888761691875,6.929053920675686,2.5946567227096677,0,12345
5.0,0.05,34,25,Subsampling,1.0,,,,100,12345
5.0,0.05,34,30,Donor-HCP-no-within,0.98,16.52657546700017,14.270802281102387,7.362400691318602,0,12345
5.0,0.05,34,30,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,34,30,HCP,1.0,,,,100,12345
5.0,0.05,34,30,Pooling,0.75,15.816632644723178,15.816632644723178,1.0859591207064624e-15,0,12345
5.0,0.05,34,30,Repeated,1.0,,,,100,12345
5.0,0.05,34,30,S-HCP-within,1.0,,,,100,12345
5.0,0.05,34,30,Std-CP,0.98,6.873848021722267,6.5243212162008675,2.2738537140097437,0,12345
5.0,0.05,34,30,Subsampling,1.0,,,,100,12345
5.0,0.05,34,35,Donor-HCP-no-within,0.98,16.73571055754087,14.676284083029707,7.340264729938057,0,12345
5.0,0.05,34,35,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,34,35,HCP,1.0,,,,100,12345
5.0,0.05,34,35,Pooling,0.75,15.816632644723178,15.816632644723178,1.0859591207064624e-15,0,12345
5.0,0.05,34,35,Repeated,1.0,,,,100,12345
5.0,0.05,34,35,S-HCP-within,1.0,,,,100,12345
5.0,0.05,34,35,Std-CP,0.99,6.671198995033957,6.369493686959649,2.2258027881583113,0,12345
5.0,0.05,34,35,Subsampling,1.0,,,,100,12345
5.0,0.05,35,0,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,35,0,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,35,0,HCP,1.0,,,,100,12345
5.0,0.05,35,0,Pooling,0.91,26.723825229575382,26.72382522957538,3.67616963487708e-15,0,12345
5.0,0.05,35,0,Repeated,1.0,,,,100,12345
5.0,0.05,35,0,S-HCP-within,1.0,,,,100,12345
5.0,0.05,35,0,Std-CP,1.0,,,,100,12345
5.0,0.05,35,0,Subsampling,1.0,,,,100,12345
5.0,0.05,35,5,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,35,5,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,35,5,HCP,1.0,,,,100,12345
5.0,0.05,35,5,Pooling,0.91,26.723825229575382,26.72382522957538,3.67616963487708e-15,0,12345
5.0,0.05,35,5,Repeated,1.0,,,,100,12345
5.0,0.05,35,5,S-HCP-within,0.99,16.191168691297847,16.359822152440177,1.3507796600059874,0,12345
5.0,0.05,35,5,Std-CP,0.75,5.492755075974915,4.636014533060008,3.299755971728481,0,12345
5.0,0.05,35,5,Subsampling,1.0,,,,100,12345
5.0,0.05,35,10,Donor-HCP-no-within,1.0,27.4590741932441,26.733471176785997,2.218998872495596,19,12345
5.0,0.05,35,10,Donor-HCP-within,1.0,18.726805615544286,18.343666636102647,0.5398292060967632,74,12345
5.0,0.05,35,10,HCP,1.0,,,,100,12345
5.0,0.05,35,10,Pooling,0.91,26.723825229575382,26.72382522957538,3.67616963487708e-15,0,12345
5.0,0.05,35,10,Repeated,1.0,,,,100,12345
5.0,0.05,35,10,S-HCP-within,0.98,11.693196163852917,11.578003664607625,0.7877527828294182,0,12345
5.0,0.05,35,10,Std-CP,0.8,34.86728707378477,12.093915136445542,86.45144288536324,0,12345
5.0,0.05,35,10,Subsampling,1.0,,,,100,12345
5.0,0.05,35,15,Donor-HCP-no-within,1.0,35.08265832812311,35.33755969965919,9.301194080584938,0,12345
5.0,0.05,35,15,Donor-HCP-within,1.0,23.08489329076998,20.342480655263515,6.289478044678198,0,12345
5.0,0.05,35,15,HCP,1.0,,,,100,12345
5.0,0.05,35,15,Pooling,0.91,26.723825229575382,26.72382522957538,3.67616963487708e-15,0,12345
5.0,0.05,35,15,Repeated,1.0,,,,100,12345
5.0,0.05,35,15,S-HCP-within,0.97,10.446628236228126,10.310604744674158,0.9136716405493737,0,12345
5.0,0.05,35,15,Std-CP,0.9,8.600440724733003,7.85767942685992,5.171476723301924,0,12345
5.0,0.05,35,15,Subsampling,1.0,,,,100,12345
5.0,0.05,35,20,Donor-HCP-no-within,0.95,40.41540507074271,44.57193837671896,12.066306994826551,0,12345
5.0,0.05,35,20,Donor-HCP-within,0.99,22.221528634379162,23.458476518088297,6.766739045413193,0,12345
5.0,0.05,35,20,HCP,1.0,,,,100,12345
5.0,0.05,35,20,Pooling,0.91,26.723825229575382,26.72382522957538,3.67616963487708e-15,0,12345
5.0,0.05,35,20,Repeated,1.0,,,,100,12345
5.0,0.05,35,20,S-HCP-within,0.91,6.636265441363296,6.509117098509016,0.5777259908492559,0,12345
5.0,0.05,35,20,Std-CP,0.89,6.356094703208487,5.993474818196334,2.256898853710049,0,12345
5.0,0.05,35,20,Subsampling,1.0,,,,100,12345
5.0,0.05,35,25,Donor-HCP-no-within,0.99,20.012318479671123,18.167122136635697,4.740315332939746,33,12345
5.0,0.05,35,25,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,35,25,HCP,1.0,,,,100,12345
5.0,0.05,35,25,Pooling,0.91,26.723825229575382,26.72382522957538,3.67616963487708e-15,0,12345
5.0,0.05,35,25,Repeated,1.0,,,,100,12345
5.0,0.05,35,25,S-HCP-within,0.97,8.247485853126362,8.318413445585614,1.0891083604319358,0,12345
5.0,0.05,35,25,Std-CP,0.93,6.2891527481670355,6.17456313830937,1.913542931301397,0,12345
5.0,0.05,35,25,Subsampling,1.0,,,,100,12345
5.0,0.05,35,30,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,35,30,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,35,30,HCP,1.0,,,,100,12345
5.0,0.05,35,30,Pooling,0.91,26.723825229575382,26.72382522957538,3.67616963487708e-15,0,12345
5.0,0.05,35,30,Repeated,1.0,,,,100,12345
5.0,0.05,35,30,S-HCP-within,0.95,8.178731159376747,8.355157946485313,1.4172647677735977,0,12345
5.0,0.05,35,30,Std-CP,0.93,6.243011413193229,6.0812333608930755,1.9609344006857183,0,12345
5.0,0.05,35,30,Subsampling,1.0,,,,100,12345
5.0,0.05,35,35,Donor-HCP-no-within,0.98,15.912114973901751,14.582527738349839,6.7542463326716975,0,12345
5.0,0.05,35,35,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,35,35,HCP,1.0,,,,100,12345
5.0,0.05,35,35,Pooling,0.91,26.723825229575382,26.72382522957538,3.67616963487708e-15,0,12345
5.0,0.05,35,35,Repeated,1.0,,,,100,12345
5.0,0.05,35,35,S-HCP-within,1.0,,,,100,12345
5.0,0.05,35,35,Std-CP,0.96,6.4420919976185935,6.164813983055682,1.9262726756698845,0,12345
5.0,0.05,35,35,Subsampling,1.0,,,,100,12345
5.0,0.05,36,0,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,36,0,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,36,0,HCP,1.0,,,,100,12345
5.0,0.05,36,0,Pooling,1.0,43.406646932502326,43.406646932502326,0.0,0,12345
5.0,0.05,36,0,Repeated,1.0,,,,100,12345
5.0,0.05,36,0,S-HCP-within,1.0,,,,100,12345
5.0,0.05,36,0,Std-CP,1.0,,,,100,12345
5.0,0.05,36,0,Subsampling,1.0,,,,100,12345
5.0,0.05,36,5,Donor-HCP-no-within,1.0,,,,100,12345
5.0,0.05,36,5,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,36,5,HCP,1.0,,,,100,12345
5.0,0.05,36,5,Pooling,1.0,43.406646932502326,43.406646932502326,0.0,0,12345
5.0,0.05,36,5,Repeated,1.0,,,,100,12345
5.0,0.05,36,5,S-HCP-within,1.0,27.138073935451917,27.250047472490586,0.9921555098327627,0,12345
5.0,0.05,36,5,Std-CP,0.76,6.435585803667099,5.599733970705748,4.705627442421666,0,12345
5.0,0.05,36,5,Subsampling,1.0,,,,100,12345
5.0,0.05,36,10,Donor-HCP-no-within,0.99,47.66922187965429,47.11672975862598,5.258924135665094,0,12345
5.0,0.05,36,10,Donor-HCP-within,1.0,34.49360182927516,34.426760106109356,0.07827701101621579,84,12345
5.0,0.05,36,10,HCP,1.0,,,,100,12345
5.0,0.05,36,10,Pooling,1.0,43.406646932502326,43.406646932502326,0.0,0,12345
5.0,0.05,36,10,Repeated,1.0,,,,100,12345
5.0,0.05,36,10,S-HCP-within,0.99,17.226243977412413,17.271351830184248,0.920283834966363,0,12345
5.0,0.05,36,10,Std-CP,0.82,74.72500541121899,11.45884911869872,448.52449858760866,0,12345
5.0,0.05,36,10,Subsampling,1.0,,,,100,12345
5.0,0.05,36,15,Donor-HCP-no-within,0.99,42.39633075373022,45.472845261602544,7.11489269780971,0,12345
5.0,0.05,36,15,Donor-HCP-within,1.0,27.413187101780572,28.022192439537786,2.8608574755219656,0,12345
5.0,0.05,36,15,HCP,1.0,,,,100,12345
5.0,0.05,36,15,Pooling,1.0,43.406646932502326,43.406646932502326,0.0,0,12345
5.0,0.05,36,15,Repeated,1.0,,,,100,12345
5.0,0.05,36,15,S-HCP-within,0.99,14.77091207378586,14.913064955040493,0.8497302277725933,0,12345
5.0,0.05,36,15,Std-CP,0.91,9.357316753657987,7.676620698235716,6.965778999014185,0,12345
5.0,0.05,36,15,Subsampling,1.0,,,,100,12345
5.0,0.05,36,20,Donor-HCP-no-within,1.0,49.313538522954644,48.6022646165426,13.983947413219138,0,12345
5.0,0.05,36,20,Donor-HCP-within,0.99,28.82066525095454,27.996099780839646,7.368462346126831,9,12345
5.0,0.05,36,20,HCP,1.0,,,,100,12345
5.0,0.05,36,20,Pooling,1.0,43.406646932502326,43.406646932502326,0.0,0,12345
5.0,0.05,36,20,Repeated,1.0,,,,100,12345
5.0,0.05,36,20,S-HCP-within,0.99,13.067183173119783,13.126119138219238,1.0367840497477787,0,12345
5.0,0.05,36,20,Std-CP,0.94,7.006301958552567,6.566253874492608,3.0820735167005955,0,12345
5.0,0.05,36,20,Subsampling,1.0,,,,100,12345
5.0,0.05,36,25,Donor-HCP-no-within,1.0,31.300570606969192,31.0696148648803,7.232606767022059,0,12345
5.0,0.05,36,25,Donor-HCP-within,0.99,11.096343292503494,12.577717191498794,1.7146214812557552,53,12345
5.0,0.05,36,25,HCP,1.0,,,,100,12345
5.0,0.05,36,25,Pooling,1.0,43.406646932502326,43.406646932502326,0.0,0,12345
5.0,0.05,36,25,Repeated,1.0,,,,100,12345
5.0,0.05,36,25,S-HCP-within,1.0,10.938013247406737,10.853280357489687,0.8679426042259367,0,12345
5.0,0.05,36,25,Std-CP,0.96,6.668078559354772,6.316311139324332,2.4612398329312866,0,12345
5.0,0.05,36,25,Subsampling,1.0,,,,100,12345
5.0,0.05,36,30,Donor-HCP-no-within,0.96,15.879093816532306,14.90764037673128,6.96922352058215,0,12345
5.0,0.05,36,30,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,36,30,HCP,1.0,,,,100,12345
5.0,0.05,36,30,Pooling,1.0,43.406646932502326,43.406646932502326,0.0,0,12345
5.0,0.05,36,30,Repeated,1.0,,,,100,12345
5.0,0.05,36,30,S-HCP-within,1.0,9.806343656526643,10.234134192747279,1.508850938608633,0,12345
5.0,0.05,36,30,Std-CP,0.96,6.3253322820120035,5.929404911870103,2.2245188282824264,0,12345
5.0,0.05,36,30,Subsampling,1.0,,,,100,12345
5.0,0.05,36,35,Donor-HCP-no-within,0.96,16.07737720185341,14.90764037673128,6.959321321399122,0,12345
5.0,0.05,36,35,Donor-HCP-within,1.0,,,,100,12345
5.0,0.05,36,35,HCP,1.0,,,,100,12345
5.0,0.05,36,35,Pooling,1.0,43.406646932502326,43.406646932502326,0.0,0,12345
5.0,0.05,36,35,Repeated,1.0,,,,100,12345
5.0,0.05,36,35,S-HCP-within,1.0,,,,100,12345
5.0,0.05,36,35,Std-CP,0.98,6.610848659558502,5.991053969569855,2.2472123986950354,0,12345
5.0,0.05,36,35,Subsampling,1.0,,,,100,12345
