tau_B,alpha,o,dataset_id,rerun_id,lower,upper,width,finite
5.0,0.1,0,0,38,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,39,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,40,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,41,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,42,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,43,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,44,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,45,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,46,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,47,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,48,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,49,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,50,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,51,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,52,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,53,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,54,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,55,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,56,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,57,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,58,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,59,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,60,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,61,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,62,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,63,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,64,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,65,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,66,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,67,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,68,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,69,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,70,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,71,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,72,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,73,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,74,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,75,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,76,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,77,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,78,-5.5324436977685565,40.4587377539211,45.991181451689656,1
5.0,0.1,0,0,79,-5.5324436977685565,40.4587377539211,45.991181451689656,1
