tau_B,alpha,o,dataset_id,mean_width,sd_upper,sd_width,relative_instability,n_finite,randomization_varied_only
5.0,0.1,15,11,25.415627690163078,2.774619364536236,4.9416463686480085,0.10916981466525538,100,True
5.0,0.1,15,12,15.926926555365894,0.8766324806156556,1.7253365111648364,0.05504090682959242,100,True
5.0,0.1,15,13,21.536807229485635,0.5642494723449618,2.4836517387657424,0.026199309225949634,100,True
5.0,0.1,15,15,13.793717020162926,2.011070047772885,0.6878550373511542,0.1457960928757063,100,True
5.0,0.1,15,14,15.582320911715675,1.5914207655182557,1.5170884133688958,0.10212989287890581,100,True
5.0,0.1,15,17,15.938610380738155,1.3385080586686566,1.2019208415694076,0.08397896847307633,100,True
5.0,0.1,15,16,38.98490146087198,3.5129306795353386,5.020769102644047,0.09011003100934256,100,True
5.0,0.1,15,20,22.087687105328015,2.545393706397943,0.6140896547665952,0.11524039136646139,100,True
5.0,0.1,15,18,17.05418999215575,1.6014693386973669,2.1773905048367754,0.09390474361045463,100,True
5.0,0.1,15,19,18.634876887877294,0.9166020954227145,1.7947903841240653,0.04918745108635515,100,True
5.0,0.1,15,21,25.72257745931659,4.592974149961712,5.074450022671432,0.17855808412769147,100,True
5.0,0.1,15,22,15.908163905557023,1.314855506035207,1.7116816370137362,0.08265287646275149,100,True
5.0,0.1,15,23,28.019037653178344,6.149809422434496,9.812581955072947,0.21948681816118304,100,True
5.0,0.1,15,24,19.55058505408421,4.6829042133909,3.1788337786673546,0.23952757426114057,100,True
5.0,0.1,15,25,18.688834837550534,0.9877938507138057,4.098206155427447,0.05285475843197465,100,True
5.0,0.1,15,26,14.479898279166392,1.7087507289369728,0.9867354762339525,0.11800847602607231,100,True
5.0,0.1,15,27,20.94015439531591,5.0510875417139305,4.069677760859331,0.24121539155622485,100,True
5.0,0.1,15,28,19.52498304755683,2.107805271138634,3.043568887968535,0.10795426894889851,100,True
5.0,0.1,15,29,15.263477756963983,1.1471000040581498,1.3269992814283105,0.07515325290363685,100,True
