alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
0.15,HCP,5,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,HCP,10,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,HCP,15,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,HCP,20,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,Pooled-Income-Quantile,0,0.85,0.834,0.37226681638655706,0.011766222843376714,1000.0,151975.0000000004,5.823678659000281e-11,1.8416088923355933e-12,151975.00000000035,151975.00000000035,151975.00000000035,151975.00000000035,151975.00000000035,1000.0,1000.0,0.0,1.0,0.0
0.15,Pooled-Income-Quantile,5,0.85,0.834,0.37226681638655706,0.011766222843376714,1000.0,151975.0000000004,5.823678659000281e-11,1.8416088923355933e-12,151975.00000000035,151975.00000000035,151975.00000000035,151975.00000000035,151975.00000000035,1000.0,1000.0,0.0,1.0,0.0
0.15,Pooled-Income-Quantile,10,0.85,0.834,0.37226681638655706,0.011766222843376714,1000.0,151975.0000000004,5.823678659000281e-11,1.8416088923355933e-12,151975.00000000035,151975.00000000035,151975.00000000035,151975.00000000035,151975.00000000035,1000.0,1000.0,0.0,1.0,0.0
0.15,Pooled-Income-Quantile,15,0.85,0.834,0.37226681638655706,0.011766222843376714,1000.0,151975.0000000004,5.823678659000281e-11,1.8416088923355933e-12,151975.00000000035,151975.00000000035,151975.00000000035,151975.00000000035,151975.00000000035,1000.0,1000.0,0.0,1.0,0.0
0.15,Pooled-Income-Quantile,20,0.85,0.834,0.37226681638655706,0.011766222843376714,1000.0,151975.0000000004,5.823678659000281e-11,1.8416088923355933e-12,151975.00000000035,151975.00000000035,151975.00000000035,151975.00000000035,151975.00000000035,1000.0,1000.0,0.0,1.0,0.0
0.15,Pooling,0,0.85,0.83,0.3758207567993568,0.0118785521003193,1000.0,174813.6570032074,81444.85453006746,2575.512440160958,172434.97778221557,106917.8265603001,239057.92050625314,17014.650944286575,453842.1845144733,1000.0,1000.0,0.0,1.0,0.0
0.15,Pooling,5,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,Pooling,10,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,Pooling,15,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,Pooling,20,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,Repeated,0,0.85,0.924,0.2651307117146075,0.008379976133617564,1000.0,275235.4119558588,130296.2338290722,4120.328694417504,268977.9144563585,166164.7877708901,367124.5891808496,25291.96561822088,712734.7929839754,1000.0,1000.0,0.0,1.0,0.0
0.15,Repeated,5,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,Repeated,10,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,Repeated,15,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,Repeated,20,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,S-HCP,0,0.85,0.9,0.3001501125938321,0.009486832980505136,1000.0,293734.47449602984,220107.5369447565,6960.411469150897,234367.6600293492,141160.86756582727,387302.92287554784,19949.63278027533,1712777.0049225877,1000.0,1000.0,0.0,1.0,0.0
0.15,S-HCP,5,0.85,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
0.15,S-HCP,10,0.85,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
0.15,S-HCP,15,0.85,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
0.15,S-HCP,20,0.85,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
0.15,Std-CP,0,0.85,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
0.15,Std-CP,5,0.85,0.775,0.41779127509983927,0.013205112646244256,1000.0,206019.61600041582,199997.0661148094,6324.462542740801,143962.1087971392,84791.07832323166,245402.99667006588,8237.767322928787,1932429.3861427037,1000.0,1000.0,0.0,1.0,0.0
0.15,Std-CP,10,0.85,0.791,0.40679784228100874,0.012857643641040918,1000.0,186373.4665312916,139453.72218214226,4409.91390283916,145677.50178585213,96044.61457299827,228636.19342650933,11159.79788553411,866757.1376692767,1000.0,1000.0,0.0,1.0,0.0
0.15,Std-CP,15,0.85,0.802,0.3986915536538929,0.012601428490452976,1000.0,179260.48622427863,128315.47886392105,4057.691722651854,144517.88678443074,97510.04459022771,216716.23695046332,21680.11845606268,597138.1285922555,1000.0,1000.0,0.0,1.0,0.0
0.15,Std-CP,20,0.85,0.853,0.3542831022170216,0.011197812286335219,1000.0,218724.29082613855,154941.18234937315,4899.670395834979,169361.64653097614,110701.81615542757,279001.49188480596,32615.830333096783,927203.1441645093,1000.0,1000.0,0.0,1.0,0.0
0.15,Subsampling,0,0.85,0.894,0.30799165387857325,0.009734680272099335,1000.0,290525.2208841067,205279.91867193324,6491.521008974362,238525.1107064892,141545.1617535818,382747.38362755557,21264.133671890733,1687793.1489445465,1000.0,1000.0,0.0,1.0,0.0
0.15,Subsampling,5,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,Subsampling,10,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,Subsampling,15,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.15,Subsampling,20,0.85,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,D-HCP,0,0.825,0.893,0.3092679204939411,0.009775019181566856,1000.0,235497.04988508302,111448.84993544314,3524.3220840230997,232265.47106155322,144548.32880001623,315874.0934707081,21599.39625115345,724430.875689614,1000.0,1000.0,0.0,1.0,0.0
0.175,D-HCP,5,0.825,0.872,0.33425697857745273,0.010564847372300274,1000.0,198511.69878221367,93343.66959462113,2951.786010772088,188634.07221677518,124494.73414551036,260383.5278758721,30912.11942020055,597163.0415963792,1000.0,1000.0,0.0,1.0,0.0
0.175,D-HCP,10,0.825,0.868,0.33866014039253384,0.010704017937204702,1000.0,181380.64112589526,84256.2417105681,2664.416308910767,171298.9851158143,115839.26498846665,232915.5612879402,37229.71656284849,584655.882793906,1000.0,1000.0,0.0,1.0,0.0
0.175,D-HCP,15,0.825,0.849,0.3582280381646966,0.01132249972400088,1000.0,171104.6762861793,79334.14341575949,2508.765894122506,160341.36160235738,107484.31095337583,221563.62700784183,38891.8452012766,485141.9987530634,1000.0,1000.0,0.0,1.0,0.0
0.175,D-HCP,20,0.825,0.831,0.3749394345485409,0.011850696182081458,1000.0,158954.63801259096,73134.91031844357,2312.72893078432,149461.50109431165,101787.97416690983,204954.90380857774,37698.67036692166,429423.34060368733,1000.0,1000.0,0.0,1.0,0.0
0.175,HCP,0,0.825,0.887,0.31675121362250747,0.010011543337567888,1000.0,225867.59476162682,106862.64234487082,3379.293465937485,223355.6821964334,137028.1403608863,305099.65600569686,22042.170344134625,567039.7919838962,1000.0,1000.0,0.0,1.0,0.0
0.175,HCP,5,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,HCP,10,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,HCP,15,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,HCP,20,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,Pooled-Income-Quantile,0,0.825,0.804,0.39716714584887525,0.01255324659201754,1000.0,144000.0,0.0,0.0,144000.0,144000.0,144000.0,144000.0,144000.0,1000.0,1000.0,0.0,1.0,0.0
0.175,Pooled-Income-Quantile,5,0.825,0.804,0.39716714584887525,0.01255324659201754,1000.0,144000.0,0.0,0.0,144000.0,144000.0,144000.0,144000.0,144000.0,1000.0,1000.0,0.0,1.0,0.0
0.175,Pooled-Income-Quantile,10,0.825,0.804,0.39716714584887525,0.01255324659201754,1000.0,144000.0,0.0,0.0,144000.0,144000.0,144000.0,144000.0,144000.0,1000.0,1000.0,0.0,1.0,0.0
0.175,Pooled-Income-Quantile,15,0.825,0.804,0.39716714584887525,0.01255324659201754,1000.0,144000.0,0.0,0.0,144000.0,144000.0,144000.0,144000.0,144000.0,1000.0,1000.0,0.0,1.0,0.0
0.175,Pooled-Income-Quantile,20,0.825,0.804,0.39716714584887525,0.01255324659201754,1000.0,144000.0,0.0,0.0,144000.0,144000.0,144000.0,144000.0,144000.0,1000.0,1000.0,0.0,1.0,0.0
0.175,Pooling,0,0.825,0.813,0.39010663052963246,0.012330085157856779,1000.0,158124.95898582283,73345.14048348404,2319.37699232833,156103.36561568576,96414.36418364427,216577.77612052264,15717.936848512678,441466.10974796274,1000.0,1000.0,0.0,1.0,0.0
0.175,Pooling,5,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,Pooling,10,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,Pooling,15,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,Pooling,20,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,Repeated,0,0.825,0.916,0.2775266131761439,0.008771772910877251,1000.0,275885.5683556302,131104.31195556215,4145.882368488204,271444.8084614425,167093.3861758754,374546.07837696443,24060.86950367478,711740.8871493327,1000.0,1000.0,0.0,1.0,0.0
0.175,Repeated,5,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,Repeated,10,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,Repeated,15,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,Repeated,20,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,S-HCP,0,0.825,0.903,0.296105857217784,0.009359006357514668,1000.0,300596.816708609,218703.49743232192,6916.011841309241,241340.7527585735,148768.28996529125,398402.51536621567,24150.530536675666,1421811.8262793736,1000.0,1000.0,0.0,1.0,0.0
0.175,S-HCP,5,0.825,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
0.175,S-HCP,10,0.825,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
0.175,S-HCP,15,0.825,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
0.175,S-HCP,20,0.825,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
0.175,Std-CP,0,0.825,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
0.175,Std-CP,5,0.825,0.775,0.41779127509983927,0.013205112646244256,1000.0,206019.61600041582,199997.0661148094,6324.462542740801,143962.1087971392,84791.07832323166,245402.99667006588,8237.767322928787,1932429.3861427037,1000.0,1000.0,0.0,1.0,0.0
0.175,Std-CP,10,0.825,0.791,0.40679784228100874,0.012857643641040918,1000.0,186373.4665312916,139453.72218214226,4409.91390283916,145677.50178585213,96044.61457299827,228636.19342650933,11159.79788553411,866757.1376692767,1000.0,1000.0,0.0,1.0,0.0
0.175,Std-CP,15,0.825,0.802,0.3986915536538929,0.012601428490452976,1000.0,179260.48622427863,128315.47886392105,4057.691722651854,144517.88678443074,97510.04459022771,216716.23695046332,21680.11845606268,597138.1285922555,1000.0,1000.0,0.0,1.0,0.0
0.175,Std-CP,20,0.825,0.808,0.3940701603665156,0.01245536029185828,1000.0,177331.36977883065,127817.47682495418,4041.9435154264215,141163.27021753252,97813.20783212985,211853.1379375399,27351.042107368652,552007.0391445971,1000.0,1000.0,0.0,1.0,0.0
0.175,Subsampling,0,0.825,0.9,0.3001501125938321,0.009486832980505136,1000.0,301013.2822550895,217672.20666152702,6883.399563653016,253270.98156873047,149458.42226704286,384579.7292376364,9661.76970610171,1901261.758836381,1000.0,1000.0,0.0,1.0,0.0
0.175,Subsampling,5,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,Subsampling,10,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,Subsampling,15,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.175,Subsampling,20,0.825,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,D-HCP,0,0.8,0.8955555555555554,0.06294649554249705,0.009671390927324565,1000.0,225422.56194444376,40666.214146839775,1285.9786052017473,221140.4832806639,194575.2065194287,251549.07859604264,141422.33575213025,396058.4272722012,1000.0,1000.0,0.0,1.0,0.0
0.2,D-HCP,5,0.8,0.869074074074074,0.07087961390461095,0.010666973696712904,1000.0,184808.17116324388,24342.178195690114,769.7672630806868,183898.6451257859,166868.99535730883,200117.69963671,121938.67442261882,271051.60602830123,1000.0,1000.0,0.0,1.0,0.0
0.2,D-HCP,10,0.8,0.8532962962962963,0.0733988335091411,0.01118846401537403,1000.0,170636.7783568712,18819.331819422667,595.1195259185624,168922.8657535527,157651.58732366315,181429.27027804434,117701.12458229317,266763.0092497746,1000.0,1000.0,0.0,1.0,0.0
0.2,D-HCP,15,0.8,0.8324074074074074,0.07881062804689018,0.011811236831961584,1000.0,158007.46473085278,16261.0187190582,514.2185622685759,157164.47265612154,146890.05728732687,167697.77116596157,107119.8235588806,227013.6927495245,1000.0,1000.0,0.0,1.0,0.0
0.2,D-HCP,20,0.8,0.8053333333333332,0.08456844110767488,0.01252084484192483,1000.0,145483.78476100086,15629.098103374592,494.2354778088146,144818.7617499588,133520.35763598047,155165.84584679356,101128.08768699404,228733.39144193503,1000.0,1000.0,0.0,1.0,0.0
0.2,HCP,0,0.8,0.8848518518518519,0.06489613088698275,0.010094010705670974,1000.0,214162.37856821687,38039.14725805477,1202.9034558600188,209904.95168844805,185643.07009117125,238756.85576259965,128136.4959537544,377430.829298529,1000.0,1000.0,0.0,1.0,0.0
0.2,HCP,5,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,HCP,10,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,HCP,15,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,HCP,20,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,Pooled-Income-Quantile,0,0.8,0.999,0.0316227766016838,0.0009994998749374613,1000.0,132000.0,0.0,0.0,132000.0,132000.0,132000.0,132000.0,132000.0,1000.0,1000.0,0.0,1.0,0.0
0.2,Pooled-Income-Quantile,5,0.8,0.999,0.0316227766016838,0.0009994998749374613,1000.0,132000.0,0.0,0.0,132000.0,132000.0,132000.0,132000.0,132000.0,1000.0,1000.0,0.0,1.0,0.0
0.2,Pooled-Income-Quantile,10,0.8,0.999,0.0316227766016838,0.0009994998749374613,1000.0,132000.0,0.0,0.0,132000.0,132000.0,132000.0,132000.0,132000.0,1000.0,1000.0,0.0,1.0,0.0
0.2,Pooled-Income-Quantile,15,0.8,0.999,0.0316227766016838,0.0009994998749374613,1000.0,132000.0,0.0,0.0,132000.0,132000.0,132000.0,132000.0,132000.0,1000.0,1000.0,0.0,1.0,0.0
0.2,Pooled-Income-Quantile,20,0.8,0.999,0.0316227766016838,0.0009994998749374613,1000.0,132000.0,0.0,0.0,132000.0,132000.0,132000.0,132000.0,132000.0,1000.0,1000.0,0.0,1.0,0.0
0.2,Pooling,0,0.8,0.7934074074074073,0.08299054548873058,0.012802815833966514,1000.0,142428.11568509915,20866.457435025095,659.8553219363424,139182.03386042392,127612.01157607335,155233.93940560333,94495.87477393188,229295.07495527828,1000.0,1000.0,0.0,1.0,0.0
0.2,Pooling,5,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,Pooling,10,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,Pooling,15,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,Pooling,20,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,Repeated,0,0.8,0.9093703703703703,0.05810983230012601,0.009078320321668864,1000.0,247412.06924806756,43629.67892434548,1379.6915898277687,243481.48764774937,216645.6966280707,273515.0748230134,147937.74227897782,421918.6299995435,1000.0,1000.0,0.0,1.0,0.0
0.2,Repeated,5,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,Repeated,10,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,Repeated,15,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,Repeated,20,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,S-HCP,0,0.8,0.8797777777777778,0.06368260245309944,0.010284397867944085,1000.0,270461.43883843126,53299.56256300287,1685.4801598973088,263130.1291912074,232027.26511901146,303158.2225179053,158373.23441756683,465661.7946754254,1000.0,1000.0,0.0,1.0,0.0
0.2,S-HCP,5,0.8,0.7944814814814816,0.0813840109558963,0.012778131986502246,1000.0,144559.81343343513,14223.946308635679,449.80067651233094,143187.18388305698,133988.0395281561,153138.60480940226,104819.68133925328,196996.0279663053,1000.0,1000.0,0.0,1.0,0.0
0.2,S-HCP,10,0.8,0.8044814814814816,0.07996759306599957,0.012541571968251914,1000.0,146454.59362041877,11207.467042410039,354.4112265528664,146613.84984115028,138689.74013988,153625.91409879457,113633.110038725,189692.7424794757,1000.0,1000.0,0.0,1.0,0.0
0.2,S-HCP,15,0.8,0.796,0.08532390671990374,0.012742998077375669,1000.0,141028.6725842712,9522.022458707585,301.1127890079258,140725.31262832106,134601.52889978385,147448.73364118673,107866.303852681,174616.4562727791,1000.0,1000.0,0.0,1.0,0.0
0.2,S-HCP,20,0.8,0.8018148148148148,0.08237511431970723,0.012605864411388022,1000.0,142542.05408508278,9217.18197687972,291.4728865519336,142279.24573679152,136034.61954243755,148900.5483274916,114756.16165270952,178043.3087728318,1000.0,1000.0,0.0,1.0,0.0
0.2,Std-CP,0,0.8,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
0.2,Std-CP,5,0.8,0.7484074074074074,0.0810505434267206,0.013722017342400144,1000.0,1.9032942076747795e+56,6.017154204293883e+57,1.9027912318026786e+56,98997027900597.84,92806262594.25114,5.184792310160988e+18,2718246.2732598577,1.902791668483129e+59,1000.0,1000.0,0.0,1.0,0.0
0.2,Std-CP,10,0.8,0.8366666666666668,0.07173770669554766,0.011689976713216988,1000.0,4.537395645898937e+249,inf,inf,8857324544.837559,140080290.98328084,237287831870007.22,1026748.4561151116,4.466403587795501e+252,1000.0,998.0,2.0,0.998,0.002
0.2,Std-CP,15,0.8,0.8881481481481481,0.05951544372179519,0.009966996292221806,1000.0,7.533664114135542e+289,inf,inf,1.6300556386966062e+23,31966045360099.305,4.426131096003771e+46,6493133.769557805,7.254331709819653e+292,1000.0,963.0,37.0,0.963,0.037
0.2,Std-CP,20,0.8,0.8187407407407407,0.07605662626721532,0.012182132005196954,1000.0,5.803928890306992e+282,inf,inf,2.957463142029707e+23,1333845184983071.0,1.2457798678333346e+45,4237130.774389055,5.571642410363132e+285,1000.0,973.0,27.0,0.973,0.027
0.2,Subsampling,0,0.8,0.8783333333333333,0.11833308979852632,0.010337499160284798,1000.0,273963.71022085263,156818.2073323973,4959.027137548931,238209.9662437674,158211.4944542579,353253.23601382715,33461.30049555855,1253562.1012324598,1000.0,1000.0,0.0,1.0,0.0
0.2,Subsampling,5,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,Subsampling,10,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,Subsampling,15,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
0.2,Subsampling,20,0.8,,,,0.0,,,,,,,,,0.0,0.0,0.0,,
