summary,spearman_rho,p_value,subsample
resid_q75,0.29595809509985443,0.053985358978799754,16
resid_sd,-0.038537393299008925,0.8061845634331809,16
resid_mean,0.2777872220315594,0.07129745724220135,17
resid_median,0.3106462174967262,0.04261281238291582,17
resid_q25,0.39688215260000936,0.008412670847385288,17
resid_q75,0.26521903482598874,0.08564311828490571,17
resid_sd,0.09600277937749178,0.5402738110258118,17
resid_mean,0.3128418646591452,0.04109422435968059,18
resid_median,0.273774487562311,0.07565506661223763,18
resid_q25,0.34206668551065295,0.02475579547249719,18
resid_q75,0.28672123462347116,0.06230685624839899,18
resid_sd,0.09781986668432129,0.532597620290523,18
resid_mean,0.3417638376261813,0.024891953646051797,19
resid_median,0.39423223361088305,0.008900150838021606,19
resid_q25,0.4647957906927619,0.001688601920044606,19
resid_q75,0.3160217674460968,0.03897341236081031,19
resid_sd,0.004467006295955848,0.9773199319414594,19
resid_mean,0.3643260050193142,0.01631276039656551,20
resid_median,0.4446564063754016,0.002813367227064323,20
resid_q25,0.4882665017393095,0.0008947196307913587,20
resid_q75,0.3869638843835651,0.010363760321468834,20
resid_sd,0.04626001435303429,0.768325318291086,20
resid_mean,0.35062213824697513,0.021158179518157627,21
resid_median,0.4205799995599108,0.004981873686050259,21
resid_q25,0.41225168273694224,0.0060143494775911355,21
resid_q75,0.26908034535300146,0.08101523833178922,21
resid_sd,0.031647603927280415,0.8403370639568787,21
resid_mean,0.3414609897417098,0.02502873554558213,22
resid_median,0.39196087447734623,0.00933713002586975,22
resid_q25,0.4461706457977595,0.0027102948743086813,22
resid_q75,0.24916809694899483,0.10711732207166284,22
resid_sd,0.03838596935677314,0.8069315994734065,22
resid_mean,0.31094906538119776,0.04240067569030295,23
resid_median,0.31685459912839364,0.03843300751704736,23
resid_q25,0.3438080608463645,0.02398488261212881,23
resid_q75,0.2384927090213716,0.12352698395179297,23
resid_sd,0.08373744005639269,0.5934371477348096,23
resid_mean,0.22834730489157354,0.1408082501834622,24
resid_median,0.3133718484569704,0.04073436089760736,24
resid_q25,0.32571289974918743,0.03305550816391716,24
resid_q75,0.20321093048043215,0.19122541336021173,24
resid_sd,0.17428895751339596,0.26365535477648394,24
resid_mean,0.2716545523710099,0.07804020631331011,25
resid_median,0.2850555712588774,0.06391076208291825,25
resid_q25,0.4027876863472053,0.007408292465492374,25
resid_q75,0.36977726693980273,0.014665417699891964,25
resid_sd,0.2484866892089338,0.10811230074558287,25
resid_mean,0.12272910518210899,0.43301395867690845,26
resid_median,0.2736987755911931,0.07573925212429446,26
resid_q25,0.21449201417699862,0.16721479491137897,26
resid_q75,0.20737508889191641,0.18209347517161098,26
resid_sd,0.16921625544849694,0.2780217536837462,26
resid_mean,0.2705945847753593,0.07925467448281079,27
resid_median,0.37651563236929547,0.01282616368829723,27
resid_q25,0.3291199384494928,0.03115974110197969,27
resid_q75,0.37008011482427433,0.014578197214399029,27
resid_sd,0.36152466208795214,0.017218485917984486,27
resid_mean,0.19382264606181307,0.21299276728320832,28
resid_median,0.30617921120077035,0.0458434250123072,28
resid_q25,0.3073148907675388,0.04500383697147047,28
resid_q75,0.2634776594902771,0.08779634779613531,28
resid_sd,0.2990622859156881,0.051398381856879644,28
resid_mean,0.2513637441114138,0.10395875501101481,29
resid_median,0.28490414731664165,0.06405818443023492,29
resid_q25,0.34365663690412873,0.024051112992536847,29
resid_q75,0.30580065134518086,0.046126094014880825,29
resid_sd,0.10364968846039926,0.5083343779518034,29
resid_mean,0.32874137859390334,0.031365841383367975,30
resid_median,0.37749988799382816,0.012574704742016232,30
resid_q25,0.4089203560077549,0.006476573751231231,30
resid_q75,0.30973767384331147,0.043254411770624696,30
resid_sd,0.060266729009845005,0.7010530113445308,30
resid_mean,0.3677330437196196,0.015265815832423011,31
resid_median,0.40695184475868956,0.006763914833852883,31
resid_q25,0.5072702064899014,0.0005170596775798732,31
resid_q75,0.3388110707525834,0.026252513331289907,31
resid_sd,0.1601308189143495,0.3050122279578568,31
resid_mean,0.2993651338001597,0.05115143722780713,32
resid_median,0.26693263185927324,0.08356457262155763,32
resid_q25,0.36493170078825743,0.016122319681096873,32
resid_q75,0.3008793732225176,0.049931021643027776,32
resid_sd,0.27756008611820576,0.07153870384703159,32
resid_mean,0.2880083381324754,0.06108956587396241,33
resid_median,0.3333598088320949,0.02892689986259886,33
