puma,N_j,age_mean,age_sd,hours_mean,hours_sd,entry_recency_mean,entry_recency_sd,age_sq_mean,age_sq_sd,prop_female,prop_married,prop_educ_BAplus,prop_educ_SomeCollege,english_mean,resid_mean,resid_sd,resid_q25,resid_median,resid_q75,prop_educ_<HS,prop_educ_HS
7311,22,36.36363636363637,7.0814677960989245,42.59090909090909,6.83589330149595,2.6363636363636362,1.5597757636597747,1370.1818181818182,527.7923145260144,0.3181818181818182,0.5909090909090909,0.6818181818181818,0.13636363636363635,1.8181818181818181,-0.1847810757199273,0.5771595872442288,-0.5418180715095677,-0.15424798907898563,0.28549854675617325,0.09090909090909091,0.09090909090909091
7312,35,34.57142857142857,7.550947405636531,44.6,10.903857924930001,3.2,1.9822743918806704,1250.5714285714287,564.4751485028469,0.34285714285714286,0.6,0.8857142857142857,0.08571428571428572,1.3142857142857143,-0.2210280789098015,0.5825598551980854,-0.6673850600534479,-0.12734466418559975,0.1034091377492734,,0.02857142857142857
7503,22,33.54545454545455,6.871107713616576,43.40909090909091,7.774556125189589,2.5454545454545454,1.792239161529848,1170.3636363636363,503.6974285889293,0.2727272727272727,0.45454545454545453,0.6363636363636364,0.18181818181818182,1.5909090909090908,0.1386492585116705,0.5879147726834997,-0.1947557110216489,0.1895219094476932,0.58662752984297,0.09090909090909091,0.09090909090909091
7703,21,40.38095238095238,8.61670581182966,43.142857142857146,5.738342219541409,3.2857142857142856,1.820517979665599,1701.3333333333333,689.4488620146772,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.14285714285714285,1.9047619047619047,-0.2361990816342012,0.8115272825506779,-0.8015843457304346,-0.03777532740453182,0.11116535048860321,0.09523809523809523,0.09523809523809523
8103,29,34.51724137931034,7.813087416339936,43.44827586206897,5.741989494047659,3.0689655172413794,1.8503095201065805,1250.3793103448277,612.0357373898722,0.5517241379310345,0.4827586206896552,0.7586206896551724,0.20689655172413793,1.5862068965517242,0.17394176619145868,0.7725217847380896,-0.19481361469796532,0.11461718699614742,0.6535390712308633,,0.034482758620689655
8104,37,33.62162162162162,6.201932276634755,43.432432432432435,7.661376945216618,2.7567567567567566,1.5528719880954165,1167.837837837838,446.2183392760839,0.40540540540540543,0.7027027027027027,0.8378378378378378,0.08108108108108109,1.3513513513513513,0.17833797024495013,0.6221288093181692,-0.05055119748242376,0.22261768235432022,0.4751691994167011,,0.08108108108108109
8105,28,33.285714285714285,6.011452914027203,43.464285714285715,6.18530003378466,3.0357142857142856,1.9528164438810074,1142.7857142857142,419.14855115639847,0.32142857142857145,0.6785714285714286,0.8571428571428571,0.10714285714285714,1.2857142857142858,0.28419651659182854,0.9205355501848409,-0.048199553949625606,0.39570809685091035,0.8298675244535536,0.03571428571428571,
8501,92,34.58695652173913,6.763106402968173,43.97826086956522,7.713237174586234,2.347826086956522,1.9240227010192126,1241.5,488.3988079473532,0.32608695652173914,0.6413043478260869,0.9456521739130435,0.03260869565217391,1.391304347826087,0.14159119482193,0.6937553848654214,-0.3057676300073595,0.2718657275677261,0.5506978085297667,0.010869565217391304,0.010869565217391304
8502,126,32.04761904761905,5.23657467107214,41.32539682539682,4.069062526094904,3.1746031746031744,1.906113805959613,1054.2539682539682,363.24387260369167,0.2619047619047619,0.6428571428571429,0.9206349206349206,0.047619047619047616,1.3650793650793651,0.2134474316663741,0.6449815906162221,-0.07695446941220441,0.294639083302914,0.5553858087008225,0.015873015873015872,0.015873015873015872
8503,110,31.145454545454545,4.734872315758767,41.63636363636363,5.310068802967015,3.2545454545454544,1.969661469708533,992.2545454545455,331.66337627575876,0.34545454545454546,0.7,0.990909090909091,0.00909090909090909,1.2727272727272727,0.028534939833114236,0.8153542933889371,-0.1622493470725237,0.23065630471860388,0.5005946299374382,,
8504,65,32.41538461538462,5.364502270983266,41.89230769230769,4.0969618199156015,3.3846153846153846,2.0209241983272443,1079.0923076923077,377.05104607487016,0.4461538461538462,0.6461538461538462,0.8615384615384616,0.03076923076923077,1.4461538461538461,0.17363971865127634,0.5491561864300996,-0.05991408732345782,0.2679730670625169,0.5253597866432713,0.03076923076923077,0.07692307692307693
8507,32,37.875,6.272057850292785,42.34375,5.385819942368377,3.5625,1.8128128206134921,1472.625,493.4132436733514,0.25,0.90625,1.0,,1.25,0.38399773128610054,0.7926441890928484,0.13600430369963945,0.3481391157682614,0.7577756428224087,,
8508,37,37.945945945945944,6.3506165315133245,42.810810810810814,6.063725650849381,3.72972972972973,1.8203883689514755,1479.1351351351352,485.1952735275288,0.32432432432432434,0.8918918918918919,0.9459459459459459,0.02702702702702703,1.4594594594594594,0.34553137396945116,0.7561604569963798,0.14287704784377553,0.37713541277912377,0.8152496587973843,,0.02702702702702703
8509,33,31.545454545454547,5.2206974455700665,43.63636363636363,7.317864194123608,2.696969696969697,1.8789100644530674,1021.5454545454545,355.9183623835924,0.21212121212121213,0.48484848484848486,0.8484848484848485,,1.303030303030303,-0.10118348600707404,0.6103304343876784,-0.5254544917423836,-0.07431237670731683,0.40373362676888647,0.06060606060606061,0.09090909090909091
8510,31,34.0,7.136759301905405,42.903225806451616,5.7408178204252245,3.129032258064516,1.8572728301440795,1205.2903225806451,547.5861085131352,0.41935483870967744,0.7419354838709677,0.6451612903225806,0.03225806451612903,2.0,0.12240766064063395,0.5665191827617813,-0.11163317987447297,0.2037513954266572,0.5206129483281794,0.1935483870967742,0.12903225806451613
8511,22,36.5,7.5007936088059886,43.13636363636363,6.0733253976122,3.909090909090909,1.508991808147505,1385.9545454545455,578.6219653520585,0.3181818181818182,0.9090909090909091,0.8181818181818182,0.18181818181818182,1.4090909090909092,0.019882144970036254,0.7700658208700416,-0.4198572586933378,-0.029460942096011244,0.3549040173384448,,
8512,21,37.19047619047619,6.120613103432103,40.95238095238095,2.011869540407391,3.238095238095238,1.813966976126134,1418.8095238095239,470.7197275500166,0.23809523809523808,0.8571428571428571,0.9047619047619048,,1.380952380952381,0.4342632254188941,0.432063400605354,0.19591310947886775,0.40582108138146467,0.6358600924947986,0.047619047619047616,0.047619047619047616
