summary,spearman_rho,p_value,subsample
resid_median,0.2705879227324838,0.08706060407630345,49
resid_q25,0.11445598281548393,0.47611910188156076,49
resid_q75,0.32274839734381494,0.039577881834191184,49
resid_sd,0.24568719364667235,0.12153678061158563,49
resid_mean,0.2276887719214894,0.1522250101324193,50
resid_median,0.3318349791856549,0.03404487904247591,50
resid_q25,0.2791502786988329,0.0771477685348894,50
resid_q75,0.21633054461918946,0.17430388163323574,50
resid_sd,0.28264511786877133,0.07336527267921225,50
resid_mean,0.31934092915312495,0.041833070170319286,51
resid_median,0.3500081428693348,0.02487595358630692,51
resid_q25,0.32868962393271034,0.0358833653306031,51
resid_q75,0.4024307304184114,0.00909549019499716,51
resid_sd,0.20706922081885257,0.19393764501854757,51
resid_mean,0.13166806572743076,0.41187657570025016,52
resid_median,0.22524238450253248,0.15679815947675887,52
resid_q25,0.10659259468312242,0.5071307280919485,52
resid_q75,0.26220030872463146,0.09770199175959976,52
resid_sd,0.1978952679977642,0.21487522582225496,52
resid_mean,0.36258956388111313,0.01981597655321397,53
resid_median,0.43563170253282657,0.004415325251779259,53
resid_q25,0.2983718941334943,0.05811316291093736,53
resid_q75,0.3605800313583986,0.020560765875783153,53
resid_sd,0.16058785985867136,0.31586410327641457,53
resid_mean,0.24970625869210156,0.11536919243355023,54
resid_median,0.22917407856871325,0.14949649037618032,54
resid_q25,0.29409071615031973,0.0619889881219968,54
resid_q75,0.2172042544116741,0.17252815845550998,54
resid_sd,0.1051072880358986,0.5131007539672209,54
resid_mean,0.3345434795423572,0.032524392088930446,55
resid_median,0.23852277334829855,0.13314081238516734,55
resid_q25,0.2953139098597982,0.060861217911506366,55
resid_q75,0.3424942386539671,0.028380653879818887,55
resid_sd,0.15945203712844133,0.31934415876871874,55
resid_mean,0.2791502786988329,0.0771477685348894,56
resid_median,0.30457523366013506,0.05284302770505365,56
resid_q25,0.10807790133034625,0.5011959713844774,56
resid_q75,0.3033520399506567,0.05385062937361277,56
resid_sd,0.22366970687606016,0.15979040922897825,56
resid_mean,0.281247182200796,0.07486038749567611,57
resid_median,0.33987310927651326,0.02969548292845551,57
resid_q25,0.1456474224071845,0.3635529236875162,57
resid_q75,0.32108834873809416,0.0406638527617037,57
resid_sd,0.24166812860124318,0.12794888760993323,57
resid_mean,0.3791900499383208,0.014485326145867184,58
resid_median,0.2788007947818391,0.0775342623022057,58
resid_q25,0.2129230764284995,0.18135448778818336,58
resid_q75,0.3145355252944596,0.045189968842781106,58
resid_sd,0.24682301637690235,0.11976919635573657,58
resid_mean,0.31934092915312495,0.041833070170319286,59
resid_median,0.2965371035692767,0.059749840491891915,59
resid_q25,0.20698184983960413,0.1941300009814894,59
resid_q75,0.28517887626697674,0.07071528279524349,59
resid_sd,0.19946794562423648,0.21117911637703302,59
resid_mean,0.23249417578015474,0.14352739511457738,60
resid_median,0.2121367376152633,0.18301002710258743,60
resid_q25,0.20173959108469647,0.20591865007209673,60
resid_q75,0.2725974552551983,0.08464985572646672,60
resid_sd,0.11113588560404239,0.48908963774050934,60
resid_mean,0.21047668900954256,0.18654033616140792,61
resid_median,0.3076332179338312,0.05039015225393304,61
resid_q25,0.05932747891540826,0.7125316843561674,61
resid_q75,0.238610144327547,0.13299450867780999,61
resid_sd,0.19973005856198187,0.21056741989981495,61
resid_mean,0.23651324082558392,0.13653892366672607,62
resid_median,0.12275622584408771,0.444501440080171,62
resid_q25,0.05469423300953659,0.7341292554227865,62
resid_q75,0.26316138949636453,0.09643431603307372,62
resid_sd,0.29391597419182286,0.06215144562146663,62
resid_mean,0.298109781195749,0.05834475804528141,63
