alpha,o,method,coverage_mean,coverage_std,width_mean,width_median,width_std,n_infinite_total,n_total,proportion_infinite
0.2,0,dhcp_with,0.8403999999999999,0.1057328169086049,28.53630759404692,25.49053795249698,12.375227787157456,0,50,0.0
0.2,0,dhcp_without,0.8403999999999999,0.1057328169086049,28.53630759404692,25.49053795249698,12.375227787157456,0,50,0.0
0.2,0,hcp,0.8403999999999999,0.1057328169086049,28.53630759404692,25.49053795249698,12.375227787157456,0,50,0.0
0.2,0,pool,0.7756000000000001,0.11789237568603815,24.463019586223005,21.869894830837236,11.106181560762883,0,50,0.0
0.2,0,rep,0.8096,0.11000853399177905,26.681592357535546,23.362253523105373,12.187301460484724,0,50,0.0
0.2,0,stdcp,1.0,0.0,inf,inf,,50,50,1.0
0.2,0,sub,0.8146,0.10881945354295688,26.96699461393114,23.81125658603375,12.0616817935398,0,50,0.0
0.2,5,dhcp_with,0.8358,0.10575462550794897,27.791919097047572,24.92518500775421,12.256483489265456,0,50,0.0
0.2,5,dhcp_without,0.8358,0.10575462550794897,27.791919097047572,24.92518500775421,12.256483489265456,0,50,0.0
0.2,5,hcp,0.8403999999999999,0.1057328169086049,28.53630759404692,25.49053795249698,12.375227787157456,0,50,0.0
0.2,5,pool,0.7756000000000001,0.11789237568603815,24.463019586223005,21.869894830837236,11.106181560762883,0,50,0.0
0.2,5,rep,0.8096,0.11000853399177905,26.681592357535546,23.362253523105373,12.187301460484724,0,50,0.0
0.2,5,stdcp,0.7582000000000001,0.045341785926674864,4.7861644588420695,4.838728742205138,0.43932613811426746,0,50,0.0
0.2,5,sub,0.8146,0.10881945354295688,26.96699461393114,23.81125658603375,12.0616817935398,0,50,0.0
0.2,10,dhcp_with,0.8258,0.10963929728981338,26.86671117812958,24.23862925656257,12.139416458836573,0,50,0.0
0.2,10,dhcp_without,0.8258,0.10963929728981338,26.86671117812958,24.23862925656257,12.139416458836573,0,50,0.0
0.2,10,hcp,0.8403999999999999,0.1057328169086049,28.53630759404692,25.49053795249698,12.375227787157456,0,50,0.0
0.2,10,pool,0.7756000000000001,0.11789237568603815,24.463019586223005,21.869894830837236,11.106181560762883,0,50,0.0
0.2,10,rep,0.8096,0.11000853399177905,26.681592357535546,23.362253523105373,12.187301460484724,0,50,0.0
0.2,10,stdcp,0.8428,0.040357585332593315,10.742996136937796,10.743660944237977,1.3336828332708714,0,50,0.0
0.2,10,sub,0.8146,0.10881945354295688,26.96699461393114,23.81125658603375,12.0616817935398,0,50,0.0
0.2,15,dhcp_with,0.816,0.11139193536924524,25.838464262651595,23.175056920229828,12.104831627985757,0,50,0.0
0.2,15,dhcp_without,0.816,0.11139193536924524,25.838464262651595,23.175056920229828,12.104831627985757,0,50,0.0
0.2,15,hcp,0.8403999999999999,0.1057328169086049,28.53630759404692,25.49053795249698,12.375227787157456,0,50,0.0
0.2,15,pool,0.7756000000000001,0.11789237568603815,24.463019586223005,21.869894830837236,11.106181560762883,0,50,0.0
0.2,15,rep,0.8096,0.11000853399177905,26.681592357535546,23.362253523105373,12.187301460484724,0,50,0.0
0.2,15,stdcp,0.8882000000000001,0.03408812109811863,6.63147181058871,6.689403849947986,0.4230526977049911,0,50,0.0
0.2,15,sub,0.8146,0.10881945354295688,26.96699461393114,23.81125658603375,12.0616817935398,0,50,0.0
0.2,20,dhcp_with,0.7974,0.10937316762313493,22.978222672412986,21.403768288370706,8.531766403963632,0,50,0.0
0.2,20,dhcp_without,0.7974,0.10937316762313493,22.978222672412986,21.403768288370706,8.531766403963632,0,50,0.0
0.2,20,hcp,0.8403999999999999,0.1057328169086049,28.53630759404692,25.49053795249698,12.375227787157456,0,50,0.0
0.2,20,pool,0.7756000000000001,0.11789237568603815,24.463019586223005,21.869894830837236,11.106181560762883,0,50,0.0
0.2,20,rep,0.8096,0.11000853399177905,26.681592357535546,23.362253523105373,12.187301460484724,0,50,0.0
0.2,20,stdcp,0.8122,0.03845431957371693,4.248175290824754,4.226435038243119,0.26319261977322356,0,50,0.0
0.2,20,sub,0.8146,0.10881945354295688,26.96699461393114,23.81125658603375,12.0616817935398,0,50,0.0
0.2,25,dhcp_with,0.86,0.03499271061118825,13.467972343823982,13.61958593355505,1.8614837147827485,0,50,0.0
0.2,25,dhcp_without,0.86,0.03499271061118825,13.467972343823982,13.61958593355505,1.8614837147827485,0,50,0.0
0.2,25,hcp,0.8403999999999999,0.1057328169086049,28.53630759404692,25.49053795249698,12.375227787157456,0,50,0.0
0.2,25,pool,0.7756000000000001,0.11789237568603815,24.463019586223005,21.869894830837236,11.106181560762883,0,50,0.0
0.2,25,rep,0.8096,0.11000853399177905,26.681592357535546,23.362253523105373,12.187301460484724,0,50,0.0
0.2,25,stdcp,0.8528,0.03380858482934866,4.410151513038944,4.378040487585599,0.20021898294717672,0,50,0.0
0.2,25,sub,0.8146,0.10881945354295688,26.96699461393114,23.81125658603375,12.0616817935398,0,50,0.0
0.2,30,dhcp_with,0.8104,0.03641932655800728,12.716430143924304,12.539214068312623,1.736637128920353,0,50,0.0
0.2,30,dhcp_without,0.8104,0.03641932655800728,12.716430143924304,12.539214068312623,1.736637128920353,0,50,0.0
0.2,30,hcp,0.8403999999999999,0.1057328169086049,28.53630759404692,25.49053795249698,12.375227787157456,0,50,0.0
0.2,30,pool,0.7756000000000001,0.11789237568603815,24.463019586223005,21.869894830837236,11.106181560762883,0,50,0.0
0.2,30,rep,0.8096,0.11000853399177905,26.681592357535546,23.362253523105373,12.187301460484724,0,50,0.0
