summary,spearman_rho,p_value,subsample,test
resid_q25,0.1484430469954203,0.030728636080670675,47,residual_summaries
resid_q75,0.12336289611088287,0.0730650786321138,47,residual_summaries
resid_sd,0.05013123433900166,0.4678001706576817,47,residual_summaries
resid_mean,0.16254953530131697,0.017858538454613274,48,residual_summaries
resid_median,0.21745139369966776,0.0014444058821889822,48,residual_summaries
resid_q25,0.14545805340926005,0.0342895655822861,48,residual_summaries
resid_q75,0.11213489544219185,0.10348355919766045,48,residual_summaries
resid_sd,0.020052493735600658,0.7716083835844854,48,residual_summaries
resid_mean,0.21181910952503083,0.0019276136598230305,49,residual_summaries
resid_median,0.23353830885860055,0.000608520478176541,49,residual_summaries
resid_q25,0.2214435002864323,0.0011720648901796828,49,residual_summaries
resid_q75,0.09251391371347636,0.1796158994058765,49,residual_summaries
resid_sd,0.014849150013091643,0.8298137376901169,49,residual_summaries
resid_mean,0.12421321859307474,0.07109422284055691,50,residual_summaries
resid_median,0.1802353548778266,0.008530279950286953,50,residual_summaries
resid_q25,0.11786544090800395,0.08690168212206947,50,residual_summaries
resid_q75,0.12473935517498701,0.06989657844414854,50,residual_summaries
resid_sd,0.0290507952027068,0.6740662285913801,50,residual_summaries
resid_mean,0.1563894213192157,0.022748375026374425,51,residual_summaries
resid_median,0.1856795665539469,0.006704661284125583,51,residual_summaries
resid_q25,0.13089805425523607,0.05706254126693789,51,residual_summaries
resid_q75,0.08710170861865887,0.20654464059185512,51,residual_summaries
resid_sd,0.0022757149097476187,0.9737231934921154,51,residual_summaries
resid_mean,0.17673039483025632,0.009927423237956102,52,residual_summaries
resid_median,0.18342438012440898,0.0074137189399363194,52,residual_summaries
resid_q25,0.15737962416281334,0.021891952042027592,52,residual_summaries
resid_q75,0.08910938705417239,0.1962346467721324,52,residual_summaries
resid_sd,0.05391485445050288,0.4348382998887823,52,residual_summaries
resid_mean,0.13280210553171812,0.05351321319957906,53,residual_summaries
resid_median,0.18002440554539537,0.008609147413839696,53,residual_summaries
resid_q25,0.1166573160031682,0.09020761530317435,53,residual_summaries
resid_q75,0.14943945223143407,0.029612419388008494,53,residual_summaries
resid_sd,-0.028609257380472344,0.6787429685523791,53,residual_summaries
resid_mean,0.1335894411633773,0.05210002643768381,54,residual_summaries
resid_median,0.27847935318083206,3.9158003707058864e-05,54,residual_summaries
resid_q25,0.18746876707054877,0.006185851275788007,54,residual_summaries
resid_q75,0.12306500705663868,0.07376592760816074,54,residual_summaries
resid_sd,-0.012273617694808218,0.858992593848638,54,residual_summaries
resid_mean,0.2500653550370112,0.00023498832574915863,55,residual_summaries
resid_median,0.30301156713384153,7.059556138355551e-06,55,residual_summaries
resid_q25,0.23509149105986477,0.000558009953404622,55,residual_summaries
resid_q75,0.13064587411092868,0.05754688648535906,55,residual_summaries
resid_sd,0.045382655677338964,0.5110436850526495,55,residual_summaries
resid_mean,0.21211451785402935,0.0018989967397815746,56,residual_summaries
resid_median,0.24937249968115113,0.0002448733764149434,56,residual_summaries
resid_q25,0.24818267807458785,0.0002627573393264113,56,residual_summaries
resid_q75,0.1868221480226107,0.006369055738815705,56,residual_summaries
resid_sd,-0.05835353780754453,0.39792235438436474,56,residual_summaries
resid_mean,0.15197215349135523,0.02692988035135644,57,residual_summaries
resid_median,0.2665975136963375,8.489814301375355e-05,57,residual_summaries
resid_q25,0.20322619242977288,0.0029528252686545557,57,residual_summaries
resid_q75,0.1303783715232186,0.05806436450406805,57,residual_summaries
resid_sd,-0.014759708685335163,0.8308233871031212,57,residual_summaries
resid_mean,0.1280037672581346,0.06282834479812084,58,residual_summaries
resid_median,0.20857402698558447,0.002268888936656144,58,residual_summaries
resid_q25,0.14880958372610673,0.03031392423593372,58,residual_summaries
resid_q75,0.053185185279317274,0.44108933277950507,58,residual_summaries
resid_sd,-0.044572644779488024,0.5186217439936027,58,residual_summaries
resid_mean,0.13954799722377378,0.042379000334888735,59,residual_summaries
resid_median,0.15980393848659513,0.019911849789876993,59,residual_summaries
resid_q25,0.1449314833388064,0.03495274542882757,59,residual_summaries
resid_q75,0.0811566673059096,0.23934940128024973,59,residual_summaries
resid_sd,-0.006281678603629394,0.9275539619018939,59,residual_summaries
resid_mean,0.1882147872878894,0.0059803480785328616,60,residual_summaries
resid_median,0.24277210761382612,0.0003604920462902792,60,residual_summaries
resid_q25,0.18219456148053145,0.00782788461034258,60,residual_summaries
resid_q75,0.15098074046396998,0.027954054422659247,60,residual_summaries
resid_sd,0.02786538267568078,0.6866498083198355,60,residual_summaries
resid_mean,0.2138491757177008,0.001738630811546556,61,residual_summaries
resid_median,0.3075022160565177,5.070562893295365e-06,61,residual_summaries
resid_q25,0.1097722233714352,0.1110082060673339,61,residual_summaries
resid_q75,0.1801745158173861,0.008552959726623972,61,residual_summaries
resid_sd,0.044636261498526085,0.518024498539899,61,residual_summaries
resid_mean,0.19041554784550305,0.0054092273939206235,62,residual_summaries
resid_median,0.18003411182701026,0.008605504379438083,62,residual_summaries
resid_q25,0.13451003633631978,0.050487096030240035,62,residual_summaries
resid_q75,0.18839467406491495,0.005931718532090547,62,residual_summaries
resid_sd,0.03565937556060107,0.605642878628182,62,residual_summaries
resid_mean,0.16647928490605413,0.015240967313208603,63,residual_summaries
resid_median,0.25815034717139274,0.0001440353692336351,63,residual_summaries
resid_q25,0.19089172843553054,0.005292283905842227,63,residual_summaries
resid_q75,0.12404890103033403,0.0714716633731695,63,residual_summaries
resid_sd,-0.008355205723166942,0.9037413388389315,63,residual_summaries
resid_mean,0.1362802394181356,0.04750226905661915,64,residual_summaries
resid_median,0.23579103427720652,0.0005365515944295763,64,residual_summaries
resid_q25,0.20165781935768318,0.00318617334725158,64,residual_summaries
resid_q75,0.047999774430388706,0.48695749881592976,64,residual_summaries
resid_sd,-0.026465814856843465,0.7016182461154018,64,residual_summaries
resid_mean,0.18183044011789168,0.007954396269754855,65,residual_summaries
resid_median,0.23081594364570288,0.0007073646724834938,65,residual_summaries
resid_q25,0.1633872604134023,0.017269880930053865,65,residual_summaries
resid_q75,0.15548623883964,0.02355458499402097,65,residual_summaries
resid_sd,0.01880031514700994,0.7855125542362197,65,residual_summaries
resid_mean,0.1999095558263018,0.0034658522459035356,66,residual_summaries
resid_median,0.2802815332938236,3.4712233134386134e-05,66,residual_summaries
resid_q25,0.16737375088363554,0.014694327888944463,66,residual_summaries
resid_q75,0.13974833941022902,0.04208061218911153,66,residual_summaries
resid_sd,0.02504987045686764,0.7168796992920048,66,residual_summaries
resid_mean,0.18297491119207138,0.007562767521854073,67,residual_summaries
resid_median,0.29315632646217427,1.4320099527960374e-05,67,residual_summaries
resid_q25,0.21269161134291512,0.0018442070539418434,67,residual_summaries
resid_q75,0.1409769427053317,0.04028909140183316,67,residual_summaries
resid_sd,0.012262280061712327,0.8591214950267367,67,residual_summaries
resid_mean,0.1726872688945602,0.011787328666576629,68,residual_summaries
resid_median,0.21480720571430362,0.0016554586736988997,68,residual_summaries
resid_q25,0.22480769875730122,0.000980053354220827,68,residual_summaries
resid_q75,0.043807067197828904,0.525836730525341,68,residual_summaries
resid_sd,-0.05370510823822888,0.4366299633893229,68,residual_summaries
resid_mean,0.19949384261278577,0.0035355388326223664,69,residual_summaries
resid_median,0.252882126992835,0.0001985054524449128,69,residual_summaries
resid_q25,0.24707725884773837,0.00028045510886074576,69,residual_summaries
resid_q75,0.14578153678814518,0.03388747723429223,69,residual_summaries
resid_sd,-0.012970252261700238,0.8510796199715769,69,residual_summaries
resid_mean,0.13434717297528606,0.05076937796305588,70,residual_summaries
resid_median,0.23019440839096392,0.0007319166254180828,70,residual_summaries
resid_q25,0.17586941995847324,0.010300163060020923,70,residual_summaries
resid_q75,0.10353057401597443,0.13295354259063377,70,residual_summaries
resid_sd,-0.0090965609539372,0.8952472294713385,70,residual_summaries
resid_mean,0.18397703198404716,0.0072340430680683096,71,residual_summaries
resid_median,0.27752928392460574,4.171251375103927e-05,71,residual_summaries
resid_q25,0.19925424038455294,0.003576276268591688,71,residual_summaries
resid_q75,0.2189920520636984,0.001333089304375186,71,residual_summaries
resid_sd,0.006245146230320409,0.9279741450579757,71,residual_summaries
resid_mean,0.16238891883245848,0.01797337390731871,72,residual_summaries
resid_median,0.208480806446796,0.0022794583867256704,72,residual_summaries
resid_q25,0.22325475746845094,0.0010647767467748938,72,residual_summaries
resid_q75,0.13348173364896634,0.052291501104547174,72,residual_summaries
resid_sd,-0.04641123094653848,0.5015042789680402,72,residual_summaries
resid_mean,0.19187747264636779,0.005057375888510264,73,residual_summaries
resid_median,0.2851370632821419,2.4983972201639852e-05,73,residual_summaries
resid_q25,0.24237473690211317,0.00036886052447378167,73,residual_summaries
resid_q75,0.15251069106341006,0.02638715088750588,73,residual_summaries
resid_sd,0.002543409024511731,0.9706335454476055,73,residual_summaries
resid_mean,0.2104630026330611,0.0020640950226848234,74,residual_summaries
resid_median,0.26616353429616696,8.727312799854929e-05,74,residual_summaries
resid_q25,0.16691903823647686,0.014970036272781857,74,residual_summaries
resid_q75,0.1744716863701525,0.010931650875962194,74,residual_summaries
resid_sd,0.0752692863866151,0.27527011628678527,74,residual_summaries
resid_mean,0.1430897478292293,0.03735844198725684,75,residual_summaries
resid_median,0.2271545895471029,0.0008637156891726436,75,residual_summaries
resid_q25,0.1869602069594802,0.006329537872026942,75,residual_summaries
resid_q75,0.0915117055334908,0.18439634956035184,75,residual_summaries
resid_sd,0.038818795983322926,0.5740612160850329,75,residual_summaries
resid_mean,0.21858326740374096,0.0013618325867726729,76,residual_summaries
resid_median,0.2820889034703316,3.0734734127001784e-05,76,residual_summaries
resid_q25,0.18313993674046714,0.007507736253939044,76,residual_summaries
resid_q75,0.17612236769766748,0.010189392658572449,76,residual_summaries
resid_sd,0.044326366193905044,0.5209371789661116,76,residual_summaries
resid_mean,0.14515319705268162,0.03467219827850127,77,residual_summaries
resid_median,0.18518517808546392,0.006854704279453307,77,residual_summaries
resid_q25,0.165097353405366,0.016120466273450366,77,residual_summaries
resid_q75,0.0592788706362859,0.39046968458879516,77,residual_summaries
resid_sd,-0.031035510862993193,0.6532005020731878,77,residual_summaries
resid_mean,0.21021609417897277,0.0020898714289840745,78,residual_summaries
resid_median,0.300284235647035,8.608169715617344e-06,78,residual_summaries
resid_q25,0.18411345648620264,0.007190290796380104,78,residual_summaries
resid_q75,0.18878607802222128,0.005827129125085237,78,residual_summaries
resid_sd,0.06245587138274138,0.3655297468592416,78,residual_summaries
resid_mean,0.13847596102770668,0.04400603688026252,79,residual_summaries
resid_median,0.20242657411048862,0.00306978726904545,79,residual_summaries
resid_q25,0.16136286303728029,0.018722235953309133,79,residual_summaries
resid_q75,0.11432089077379921,0.09688563657727717,79,residual_summaries
resid_sd,-0.006142477663952055,0.9291551110120194,79,residual_summaries
resid_mean,0.21448030396003875,0.001683421336594977,80,residual_summaries
resid_median,0.19706758913026493,0.003968106279467472,80,residual_summaries
resid_q25,0.19929102495407036,0.003569994696820248,80,residual_summaries
resid_q75,0.1328821406717351,0.053368122362829964,80,residual_summaries
resid_sd,0.015462012068775129,0.8229030941494744,80,residual_summaries
resid_mean,0.09215669088294598,0.1813092205525192,81,residual_summaries
resid_median,0.19733477764389115,0.003918236886592522,81,residual_summaries
resid_q25,0.15978802777438686,0.019924321416755257,81,residual_summaries
resid_q75,0.06942192397589347,0.3143979427364522,81,residual_summaries
resid_sd,-0.04484978692183204,0.5160224677152516,81,residual_summaries
resid_mean,0.1755204174315225,0.010454744086945994,82,residual_summaries
resid_median,0.2260132674560882,0.0009186042007723903,82,residual_summaries
resid_q25,0.17129588936629217,0.012494914952123274,82,residual_summaries
resid_q75,0.16268437838495772,0.017762623468712494,82,residual_summaries
resid_sd,-0.04575805730651404,0.5075511931386946,82,residual_summaries
resid_mean,0.22539781476287726,0.0009495172437270953,83,residual_summaries
resid_median,0.29738170702570504,1.0607827462121092e-05,83,residual_summaries
resid_q25,0.2377369387822395,0.0004808105578247443,83,residual_summaries
resid_q75,0.15430770590910894,0.02464350963741389,83,residual_summaries
resid_sd,0.03362490028839382,0.6263794695497955,83,residual_summaries
resid_mean,0.17924168056099632,0.008907469279391721,84,residual_summaries
resid_median,0.2476989390624965,0.0002703700720890245,84,residual_summaries
resid_q25,0.189405238762958,0.00566504755929515,84,residual_summaries
resid_q75,0.1476787013235404,0.03160902101069334,84,residual_summaries
resid_sd,-0.017654584335819536,0.7982946489720173,84,residual_summaries
resid_mean,0.16731826975515013,0.014727728298189913,85,residual_summaries
resid_median,0.2361274585131064,0.00052650600989297,85,residual_summaries
resid_q25,0.12889759125244216,0.060998789586867455,85,residual_summaries
resid_q75,0.10335455825598384,0.13361756188181437,85,residual_summaries
resid_sd,0.014519728784805454,0.8335337418956942,85,residual_summaries
resid_mean,0.14250963893582283,0.038144581256310095,86,residual_summaries
resid_median,0.2674590273039907,8.036200277620653e-05,86,residual_summaries
resid_q25,0.1729933849881493,0.011636474227768536,86,residual_summaries
resid_q75,0.16503042829616182,0.016164161340340478,86,residual_summaries
resid_sd,0.01358626365991036,0.8440947883931949,86,residual_summaries
resid_mean,0.1395076856394328,0.04243925434711443,87,residual_summaries
resid_median,0.2525373535011619,0.0002026684819722842,87,residual_summaries
resid_q25,0.14483452919220668,0.03507603048153059,87,residual_summaries
resid_q75,0.1009610246394323,0.14290192849511646,87,residual_summaries
resid_sd,-0.04341872567772837,0.5295159323822409,87,residual_summaries
resid_mean,0.15543013158560223,0.023605470298697088,88,residual_summaries
resid_median,0.2533387816591973,0.00019311422202920184,88,residual_summaries
resid_q25,0.13236560665752634,0.05431028237848678,88,residual_summaries
resid_q75,0.09665521174799371,0.16082985337958325,88,residual_summaries
resid_sd,-0.006326399267507633,0.9270396270782019,88,residual_summaries
resid_mean,0.1646828999288606,0.0163927265190811,89,residual_summaries
resid_median,0.243532665618857,0.00034496441124025107,89,residual_summaries
resid_q25,0.18469041621874646,0.007007852099752968,89,residual_summaries
resid_q75,0.1105601888715997,0.10845244089732932,89,residual_summaries
resid_sd,0.024382839709726007,0.7241086695820281,89,residual_summaries
resid_mean,0.23692692788438857,0.0005033279793275162,90,residual_summaries
resid_median,0.31892383977640487,2.131666907003844e-06,90,residual_summaries
resid_q25,0.20812279173195172,0.0023204680416156437,90,residual_summaries
resid_q75,0.22069063146353177,0.001219509872357315,90,residual_summaries
resid_sd,0.04055912266354232,0.5570022545011988,90,residual_summaries
resid_mean,0.1540374923203235,0.024899192740561606,91,residual_summaries
resid_median,0.2215825258287267,0.0011634911289674524,91,residual_summaries
resid_q25,0.13501357385392238,0.049622589984408466,91,residual_summaries
resid_q75,0.12996017975550053,0.058881035031527786,91,residual_summaries
resid_sd,-0.048703952305929936,0.48058227704793566,91,residual_summaries
resid_mean,0.16671674533256256,0.015094140821786164,92,residual_summaries
resid_median,0.2136681557988906,0.0017547682503238546,92,residual_summaries
resid_q25,0.17765163345545232,0.009541852699659013,92,residual_summaries
resid_q75,0.15301206639365064,0.025890333985522162,92,residual_summaries
resid_sd,-0.00155766481367447,0.9820125261786802,92,residual_summaries
resid_mean,0.1989880582030079,0.0036220295353044333,93,residual_summaries
resid_median,0.27343410645316024,5.462903340072879e-05,93,residual_summaries
resid_q25,0.2556369373918259,0.00016799552652001844,93,residual_summaries
resid_q75,0.12478517848630814,0.06979305389082495,93,residual_summaries
resid_sd,-0.028471946046310984,0.68019987891815,93,residual_summaries
resid_mean,0.12202757487958894,0.07624941774437065,94,residual_summaries
resid_median,0.21598065073972844,0.0015585434308613003,94,residual_summaries
resid_q25,0.13137986244668903,0.05614652573898654,94,residual_summaries
resid_q75,0.07478680711153439,0.27836782703316193,94,residual_summaries
resid_sd,0.017435390095965633,0.8007462852159112,94,residual_summaries
resid_mean,0.11352120071514345,0.09925946302400358,95,residual_summaries
resid_median,0.18051092243567368,0.00842822017337021,95,residual_summaries
resid_q25,0.16732871527132456,0.0147214348808353,95,residual_summaries
resid_q75,0.039002414933093386,0.5722498158383302,95,residual_summaries
resid_sd,-0.024748163442815854,0.7201463866289128,95,residual_summaries
resid_mean,0.107037334321304,0.12024646952451944,96,residual_summaries
resid_median,0.16275298282853767,0.01771399681208343,96,residual_summaries
