dataset,method,o,alpha,nominal_coverage,width_mean,width_se,width_std,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,D-HCP,35,0.2,0.8,5.261304834752004,0.05193386977910339,1.6422931620855237,5.026137753457586,4.081478503045835,6.192533417030942,1.877894801805578,13.762093467831695,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,35,0.175,0.825,5.261304834752004,0.05193386977910339,1.6422931620855237,5.026137753457586,4.081478503045835,6.192533417030942,1.877894801805578,13.762093467831695,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,35,0.15,0.85,6.014353244576888,0.057256442508937556,1.8106076904672839,5.719206272616827,4.709114829781381,7.0646938367144365,2.342624086289016,15.13356204957854,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,35,0.125,0.875,6.014353244576888,0.057256442508937556,1.8106076904672839,5.719206272616827,4.709114829781381,7.0646938367144365,2.342624086289016,15.13356204957854,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,35,0.1,0.9,7.261306644975805,0.06868378034641952,2.1719718420539444,7.026591167027837,5.654340060487744,8.583836972428387,2.148302174470196,17.26160085498902,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,35,0.075,0.925,7.2486865567192496,0.06902805586982853,2.1828587900201355,6.916803377557152,5.6636553638788545,8.50978742232951,2.780612088452571,17.26160085498902,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,35,0.05,0.95,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,D-HCP no within,0,0.25,0.75,23.867104337533878,0.303501956853894,9.597574579764562,21.926880044446005,17.83789556187132,27.54372787357663,7.943340098187351,113.095653140838,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.225,0.775,25.185057074226656,0.3118986014246404,9.863099795229017,23.244471756792528,18.92770534400534,29.170531179927572,8.231139460000723,115.05259782454296,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.2,0.8,26.43053300628761,0.318322800011688,10.066250791992077,24.518010323540945,20.053972117327554,30.345251764269257,8.529862470075624,115.83050799260164,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.175,0.825,29.552761901793282,0.38537770414215133,12.186713045357042,26.801845991178915,21.849949192596238,34.09172398306781,9.011780286379448,148.42096044250408,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.15,0.85,31.55875572653967,0.40383121421747725,12.770264271985996,28.81178299027211,23.3614794873072,36.52984437578216,9.90677643480586,154.47006139423405,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.125,0.875,33.53131982079942,0.4132980768474167,13.0696327540514,30.816034517171907,24.865475441487565,38.69355226594356,10.568398101574868,156.36585919527118,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.1,0.9,36.18092421753743,0.4022347497254424,12.719779632001856,33.308128206655766,27.16946781446409,42.68731047347106,13.145330755907626,124.22033036443102,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.075,0.925,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,D-HCP no within,0,0.05,0.95,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,D-HCP no within,5,0.25,0.75,22.866017303184236,0.2917170781675626,9.224903993788761,21.06304714073616,17.08658529409596,26.364978045351968,7.516770022358312,111.24072249969814,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.225,0.775,24.232720142466697,0.30444113667682277,9.62727405349385,22.353801849199005,18.14085545152016,28.028608128724073,8.075303906756107,113.57353161235248,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.2,0.8,25.36193098049388,0.31095493281803593,9.833258373696342,23.470804417430934,19.1480873710295,29.241704430921363,8.450491909168544,115.05259782454296,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.175,0.825,26.96440074603098,0.3203696142344127,10.130976740902447,24.945655025555837,20.50369097222513,31.102197505791352,8.730112732238563,116.1894345485462,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.15,0.85,30.066652934838505,0.3882727838732378,12.278263504937254,27.322280689093045,22.24043787634857,34.61218138391445,9.668710247563318,148.74348973787838,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.125,0.875,31.992046121976834,0.4047710389334416,12.799984139023676,29.33898170583182,23.68645132783607,37.00729961516834,10.27229710800748,154.71349534712584,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.1,0.9,33.73258064426083,0.3923368425340188,12.406780324063268,30.981740661003485,25.024254308616356,39.463589160946,11.62698902559174,120.45452945202727,1000.0,1000.0,0.0,1.0,0.0
