dataset,method,o,alpha,nominal_coverage,coverage_mean,coverage_se,coverage_std,coverage_n
poissonNmean21,D-HCP,30,0.05,0.95,1.0,0.0,0.0,1000.0
poissonNmean21,D-HCP,35,0.25,0.75,0.809,0.012430567163247216,0.3932857404911519,1000.0
poissonNmean21,D-HCP,35,0.225,0.775,0.809,0.012430567163247216,0.3932857404911519,1000.0
poissonNmean21,D-HCP,35,0.2,0.8,0.867,0.010738295954200556,0.33974464885620553,1000.0
poissonNmean21,D-HCP,35,0.175,0.825,0.868,0.010704017937204702,0.33866014039253384,1000.0
poissonNmean21,D-HCP,35,0.15,0.85,0.909,0.009094998625618366,0.28775302222878874,1000.0
poissonNmean21,D-HCP,35,0.125,0.875,0.909,0.009094998625618366,0.28775302222878874,1000.0
poissonNmean21,D-HCP,35,0.1,0.9,0.954,0.006624499981130654,0.20958990416508122,1000.0
poissonNmean21,D-HCP,35,0.075,0.925,0.954,0.006624499981130654,0.20958990416508122,1000.0
poissonNmean21,D-HCP,35,0.05,0.95,1.0,0.0,0.0,1000.0
poissonNmean21,D-HCP no within,0,0.25,0.75,0.799,0.01267276607532862,0.40094857495663927,1000.0
poissonNmean21,D-HCP no within,0,0.225,0.775,0.821,0.012122664723566351,0.3835441384066586,1000.0
poissonNmean21,D-HCP no within,0,0.2,0.8,0.841,0.011563693181678596,0.3658590614606298,1000.0
poissonNmean21,D-HCP no within,0,0.175,0.825,0.887,0.010011543337567888,0.3167512136225074,1000.0
poissonNmean21,D-HCP no within,0,0.15,0.85,0.901,0.009444522221901962,0.29881145943268017,1000.0
poissonNmean21,D-HCP no within,0,0.125,0.875,0.926,0.008277922444671728,0.2619018758859749,1000.0
poissonNmean21,D-HCP no within,0,0.1,0.9,0.968,0.005565608681896351,0.17608806605504818,1000.0
poissonNmean21,D-HCP no within,0,0.075,0.925,1.0,0.0,0.0,1000.0
poissonNmean21,D-HCP no within,0,0.05,0.95,1.0,0.0,0.0,1000.0
poissonNmean21,D-HCP no within,5,0.25,0.75,0.784,0.013013224043256921,0.4117201883725324,1000.0
poissonNmean21,D-HCP no within,5,0.225,0.775,0.81,0.012405643876881197,0.39249720260666066,1000.0
poissonNmean21,D-HCP no within,5,0.2,0.8,0.829,0.011906258858264422,0.3766973598273564,1000.0
poissonNmean21,D-HCP no within,5,0.175,0.825,0.855,0.011134406135937382,0.3522770203960217,1000.0
poissonNmean21,D-HCP no within,5,0.15,0.85,0.895,0.009694070352540258,0.30670681288336105,1000.0
poissonNmean21,D-HCP no within,5,0.125,0.875,0.906,0.009228434320078352,0.29197474077263813,1000.0
poissonNmean21,D-HCP no within,5,0.1,0.9,0.941,0.007451107300260817,0.2357426023750789,1000.0
poissonNmean21,D-HCP no within,5,0.075,0.925,0.976,0.004839834707921338,0.15312559370479986,1000.0
poissonNmean21,D-HCP no within,5,0.05,0.95,1.0,0.0,0.0,1000.0
poissonNmean21,D-HCP no within,10,0.25,0.75,0.778,0.013142145943490354,0.4157990967870047,1000.0
poissonNmean21,D-HCP no within,10,0.225,0.775,0.799,0.01267276607532862,0.40094857495663927,1000.0
poissonNmean21,D-HCP no within,10,0.2,0.8,0.815,0.012279047194306243,0.3884918608232687,1000.0
poissonNmean21,D-HCP no within,10,0.175,0.825,0.839,0.011622349160131098,0.3677148544921924,1000.0
poissonNmean21,D-HCP no within,10,0.15,0.85,0.868,0.010704017937204702,0.3386601403925338,1000.0
poissonNmean21,D-HCP no within,10,0.125,0.875,0.897,0.009612023720320294,0.304110972316823,1000.0
poissonNmean21,D-HCP no within,10,0.1,0.9,0.919,0.008627803892068941,0.272971634998059,1000.0
poissonNmean21,D-HCP no within,10,0.075,0.925,0.955,0.00655553201502365,0.2074078542823729,1000.0
poissonNmean21,D-HCP no within,10,0.05,0.95,0.983,0.004087909000944127,0.1293357171384909,1000.0
poissonNmean21,D-HCP no within,15,0.25,0.75,0.763,0.013447341744746431,0.4254550646214145,1000.0
