dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,0.1,Std-CP,15,0.9,0.896,0.305413289293831,0.009653186002558947,1000.0,9.200488023551017,7.3457357149829265,0.23229255948991506,7.660374635444876,5.390007738979719,10.743113071983162,2.202015543400381,112.96715592362324,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,20,0.9,0.906,0.29197474077263813,0.009228434320078352,1000.0,6.754247748608624,2.9210078220406834,0.09237037780816347,6.235074474491613,4.758174581820932,7.956202148543776,1.8945314197269916,25.931609449088143,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,25,0.9,0.937,0.24308453280719053,0.007683163410991592,1000.0,6.632256408543384,2.3457039702769866,0.07417767262575187,6.276433532652586,4.929086421085151,8.002064845734527,2.270295207976231,16.81241046657423,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,30,0.9,0.932,0.2518718710762268,0.00796090447122687,1000.0,6.394802414307889,2.1810180278973545,0.068969845860443,6.1551966271230185,4.896424311778526,7.544657753527927,2.522306540346552,26.558533240276915,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,35,0.9,0.941,0.2357426023750789,0.007451107300260817,1000.0,6.418055344557658,2.046681058370978,0.06472173788376318,6.111558976481636,4.935243375601517,7.525677655748214,2.2916967236606887,14.246520015224494,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,0,0.875,0.926,0.2619018758859749,0.008277922444671728,1000.0,33.53131982079942,13.0696327540514,0.4132980768474167,30.816034517171907,24.865475441487565,38.69355226594356,10.568398101574868,156.36585919527118,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,5,0.875,0.926,0.2619018758859749,0.008277922444671728,1000.0,20.25338823801421,7.676714370411118,0.24275902357044646,18.52481824929268,15.314402839786927,22.92925330887566,8.086064615174507,95.53150264693636,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,10,0.875,0.915,0.2790212408632233,0.008819013550278736,1000.0,12.871990478405069,4.504789181313434,0.14245394191835675,11.897619174589689,10.072693698390557,14.51122985590421,5.500181542262368,59.63665022198708,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,15,0.875,0.904,0.2947386484173239,0.009315793041926167,1000.0,10.121013992343418,3.2805270695487954,0.10373937465611795,9.38647134352356,8.129659765456134,11.37796343413901,4.860195635164111,44.49531438784142,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,20,0.875,0.877,0.32860155048170264,0.010386096475577337,1000.0,7.74197053850432,2.1519754907718505,0.06805144019697708,7.302709427320149,6.367505836091098,8.48490651406459,4.2359394469635205,28.736768427153585,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,25,0.875,0.919,0.272971634998059,0.008627803892068941,1000.0,7.391167573988674,2.5422794028746076,0.08039393361616579,7.049663401850697,5.585011970734786,8.812887481083012,1.962552405850306,18.052292988361927,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,30,0.875,0.855,0.35227702039602166,0.011134406135937382,1000.0,5.915389694853054,1.9663112659642163,0.06218022189296046,5.5933535678674104,4.488986620291866,7.012562709644843,1.8994065053531108,16.04096329231961,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,35,0.875,0.882,0.3227695465501356,0.01020176455325254,1000.0,6.014353244576888,1.8106076904672839,0.057256442508937556,5.719206272616827,4.709114829781381,7.0646938367144365,2.342624086289016,15.13356204957854,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,0,0.875,0.926,0.2619018758859749,0.008277922444671728,1000.0,33.53131982079942,13.0696327540514,0.4132980768474167,30.816034517171907,24.865475441487565,38.69355226594356,10.568398101574868,156.36585919527118,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,5,0.875,0.917,0.27602026589942125,0.008724161850859943,1000.0,31.992046121976834,12.799984139023676,0.4047710389334416,29.33898170583182,23.68645132783607,37.00729961516834,10.27229710800748,154.71349534712584,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,10,0.875,0.907,0.290577761426155,0.009184280047995052,1000.0,30.533818851610597,12.413476088231953,0.39254858118850267,27.858905109816842,22.71007950607054,35.28294772506762,10.12059121617753,151.3679613415136,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,15,0.875,0.899,0.3014795016081357,0.009528850927577784,1000.0,27.921613437365266,10.281254348784087,0.32512180945668917,25.803890311779057,21.31470582592428,32.15320456507622,9.90677643480586,117.3435977450428,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,20,0.875,0.884,0.3203851535989873,0.010126401137620413,1000.0,26.609982312377994,10.014555644555855,0.31668805591292126,24.426323310568016,20.14341058542258,30.499142497920623,9.361740730125993,115.67442903006356,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,25,0.875,0.883,0.3215811163834319,0.010164201887015036,1000.0,13.795255198311585,7.2304536202931295,0.22864701956336544,12.297581475500031,8.025290165200252,17.940450762701364,2.351656047575437,47.95060163858011,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,30,0.875,0.903,0.296105857217784,0.009359006357514668,1000.0,14.152504138067313,7.227624742652564,0.22855756259770435,12.657282749429946,8.35160498834033,18.2278067712216,2.6884960322029148,47.95060163858011,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,35,0.875,0.889,0.31428932176861785,0.00993373041711924,1000.0,13.850145784050893,7.204149876822972,0.22781522215982067,12.356567560380991,8.10547382999867,18.13862451005851,2.6884960322029148,47.95060163858011,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,HCP,0,0.875,0.936,0.24487540497968344,0.007739767438366605,1000.0,33.18168466825072,12.911024557306634,0.4082824452745611,30.537513079451944,25.280083917659155,37.7623612529028,12.607220475957654,147.68651614036125,1000.0,1000.0,0.0,1.0,0.0
