dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
poissonNmean21,0.1,D-HCP,15,0.9,0.922,0.26830577330349786,0.008480330182251158,1000.0,5.6350841312800455,0.7379061030827543,0.023334639850804993,5.53653711913493,5.124071447832781,6.049265260037647,3.7604781250778063,9.823534880801038,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP,20,0.9,0.927,0.2602666685127751,0.008226238508577293,1000.0,5.421443739823984,0.7046451587915914,0.02229398622117761,5.3192136552298,4.945526472682241,5.807220785925587,3.846289093395715,9.366102441906406,1000.0,999.0,1.0,0.999,0.001
poissonNmean21,0.1,D-HCP,25,0.9,0.945,0.22809433799861636,0.007209368904418752,1000.0,5.6977217868604075,1.2125094676953996,0.04278852992292569,5.541959301493392,4.878233771310269,6.3436570583762375,2.276325336191889,10.854882101802716,1000.0,803.0,197.0,0.803,0.197
poissonNmean21,0.1,D-HCP,30,0.9,0.942,0.23386040855752113,0.007391616873188169,1000.0,5.831292895581121,1.617957062580026,0.05706094603691385,5.693697767922155,4.626049411513422,6.832392418093436,2.3563044499871424,14.045996530661398,1000.0,804.0,196.0,0.804,0.196
poissonNmean21,0.1,D-HCP no within,0,0.9,0.987,0.11333068359382573,0.0035820385257559714,1000.0,12.128682576235537,3.0426506568691947,0.12655758307375947,11.581442721475264,10.16729715959986,13.41198135034304,6.469282094975867,33.11581664244905,1000.0,578.0,422.0,0.578,0.422
poissonNmean21,0.1,D-HCP no within,5,0.9,0.95,0.21805400144814485,0.006892024376045114,1000.0,9.991338685279066,2.54871564387969,0.08059746542762411,9.447695625787317,8.351173130074905,11.026159442392474,5.290604583282793,26.90148735401667,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP no within,10,0.9,0.925,0.26352313834736496,0.00832916562447884,1000.0,8.987272248896465,2.3779573335886672,0.07519761352841009,8.537345811975518,7.490388758747926,9.975030326787694,4.85725050460535,25.44704005260665,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP no within,15,0.9,0.906,0.29197474077263813,0.009228434320078352,1000.0,8.357029651982375,2.2582820908655745,0.07141315006302544,7.952550126229031,6.865289621670915,9.26650677697019,4.485022479687714,25.56014114737309,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP no within,20,0.9,0.929,0.2569533518462544,0.008121514637061239,1000.0,8.048687919182022,2.031974175172952,0.06425666540188496,7.653205169433667,6.688888313156193,8.850604588212006,4.483351758408416,21.662860378792693,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,D-HCP no within,25,0.9,0.934,0.2484063318550993,0.007851369307324675,1000.0,7.156203438390618,1.8006514319853755,0.059430353037924995,6.908894748236109,5.905039372621777,8.17363794287563,3.330776435217521,15.64127719936872,1000.0,918.0,82.0,0.918,0.082
poissonNmean21,0.1,D-HCP no within,30,0.9,0.924,0.2651307117146075,0.008379976133617564,1000.0,6.425099762956054,2.007202263799718,0.06550257031273486,6.111218025658605,4.975335028171216,7.464769569822309,2.847042550035589,16.036200280366206,1000.0,939.0,61.0,0.939,0.061
poissonNmean21,0.1,HCP,0,0.9,0.976,0.1531255937047999,0.004839834707921338,1000.0,12.017246397540385,2.9214220236462918,0.09238347601300567,11.443871272779628,9.988964387324067,13.372450043772902,6.05395175185901,28.81780995590528,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,5,0.9,0.976,0.1531255937047999,0.004839834707921338,1000.0,12.017246397540385,2.9214220236462918,0.09238347601300567,11.443871272779628,9.988964387324067,13.372450043772902,6.05395175185901,28.81780995590528,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,10,0.9,0.976,0.1531255937047999,0.004839834707921338,1000.0,12.017246397540385,2.9214220236462918,0.09238347601300567,11.443871272779628,9.988964387324067,13.372450043772902,6.05395175185901,28.81780995590528,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,15,0.9,0.976,0.1531255937047999,0.004839834707921338,1000.0,12.017246397540385,2.9214220236462918,0.09238347601300567,11.443871272779628,9.988964387324067,13.372450043772902,6.05395175185901,28.81780995590528,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,20,0.9,0.976,0.1531255937047999,0.004839834707921338,1000.0,12.017246397540385,2.9214220236462918,0.09238347601300567,11.443871272779628,9.988964387324067,13.372450043772902,6.05395175185901,28.81780995590528,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,25,0.9,0.976,0.1531255937047999,0.004839834707921338,1000.0,12.017246397540385,2.9214220236462918,0.09238347601300567,11.443871272779628,9.988964387324067,13.372450043772902,6.05395175185901,28.81780995590528,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,HCP,30,0.9,0.976,0.1531255937047999,0.004839834707921338,1000.0,12.017246397540385,2.9214220236462918,0.09238347601300567,11.443871272779628,9.988964387324067,13.372450043772902,6.05395175185901,28.81780995590528,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,0,0.9,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
poissonNmean21,0.1,Std-CP,5,0.9,0.747,0.43494847991478275,0.013747399754135324,1000.0,6.22593103739897,5.7506484644301255,0.18185147170548982,4.931180778626956,3.2900062768660647,7.330581862488673,0.5009544512280106,82.11671659198421,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,10,0.9,0.826,0.3792991798934818,0.011988494484296184,1000.0,47.255743314811795,236.82345530600736,7.4890152211807175,12.347205907875999,6.972580882495329,24.579161056419096,1.558524936693246,4168.36668029625,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,15,0.9,0.886,0.31797028965786267,0.010050074626588601,1000.0,9.11318774539194,5.928478498844612,0.18747495115684887,7.599522925185465,5.625835948819102,10.583811594784699,1.6529598560798782,67.96529163514657,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,20,0.9,0.912,0.28343665312788385,0.008958571314668425,1000.0,6.8713498324399644,2.6992812715570356,0.08535876863555711,6.396137914217858,4.97573397056223,8.348759234614544,2.2558220304967698,26.542701993900017,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,25,0.9,0.921,0.2698737331268677,0.008529888627643386,1000.0,6.771080859614369,2.4649322939350307,0.07794800326938345,6.417309750031476,4.934436672103562,8.215240864622828,2.113861276013191,23.938765234632527,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.1,Std-CP,30,0.9,0.944,0.2300367729666649,0.007270763371201131,1000.0,6.450580291360994,2.1834486568417084,0.06904670909655189,6.117273515457237,4.855379709341161,7.734472914722389,2.3495139936450427,18.598948564978823,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,D-HCP,0,0.875,0.943,0.23195862735583866,0.007331507348424336,1000.0,10.048974749440251,2.5603903397120864,0.08096665172582458,9.52410886288653,8.378583681445381,11.129919387877294,5.333918308171722,26.90148735401667,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,D-HCP,5,0.875,0.933,0.2501471038680511,0.007906389820898028,1000.0,7.238243639432663,1.3332342632352228,0.042160569263997937,7.00934735160968,6.320327275767262,7.852290111207997,4.673126457674365,15.28941707419854,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,D-HCP,10,0.875,0.904,0.2947386484173239,0.009315793041926167,1000.0,5.834015797613963,0.79910382220846,0.025269881651249774,5.731723322761717,5.291322239150126,6.239420368307547,4.0229688418602905,10.05261672863503,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,D-HCP,15,0.875,0.897,0.30411097231682305,0.009612023720320294,1000.0,5.165302921025017,0.6418072430295977,0.020295727067667545,5.076213780349553,4.730170903731972,5.512616014225991,3.431828337270627,9.58663430074019,1000.0,1000.0,0.0,1.0,0.0
poissonNmean21,0.125,D-HCP,20,0.875,0.897,0.30411097231682305,0.009612023720320294,1000.0,4.965085006208437,0.6146879953648443,0.01944786752312057,4.9128962568363495,4.533618988721932,5.315840612951419,3.5908408779677146,8.70812123392473,1000.0,999.0,1.0,0.999,0.001
poissonNmean21,0.125,D-HCP,25,0.875,0.924,0.2651307117146075,0.008379976133617564,1000.0,5.290334286251014,1.1617891435176426,0.03968596114807781,5.114574745628463,4.481888145140406,5.847290852333371,2.276325336191889,10.854882101802716,1000.0,857.0,143.0,0.857,0.143
