dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,0.1,Std-CP,15,0.9,0.885,0.31918157352340515,0.010088359628799917,1000.0,8.840995647566876,5.749274451409878,0.1818080215987027,7.196763526391392,5.343313281589621,10.534834574027638,1.8550163325089013,52.74785830436193,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,20,0.9,0.903,0.296105857217784,0.009359006357514668,1000.0,6.888422602296429,2.8480163062391664,0.09006218341015382,6.415706931852802,4.864481873626027,8.167949937730022,1.5224146158902825,23.544391596449632,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,25,0.9,0.928,0.2586172517116421,0.00817410545564467,1000.0,6.649066485469926,2.394866471961052,0.07573232743368698,6.335203630809428,4.868852267081452,8.007193372282972,1.7561574436491978,17.3323114140137,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,30,0.9,0.938,0.24127621974453717,0.00762600813007697,1000.0,6.378533212730709,2.208472569349519,0.06983803469148646,5.999773989661955,4.784700165262454,7.688805396967273,1.9076629461032315,16.564436564747627,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,0,0.875,0.954,0.20958990416508122,0.006624499981130654,1000.0,10.162128450848595,2.5682899634910266,0.08121645976382336,9.618625660897383,8.420171432861176,11.401129827927495,5.820931516052518,26.867515745128635,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,5,0.875,0.941,0.2357426023750789,0.007451107300260817,1000.0,7.271586028809825,1.3396923006536923,0.042364790338567514,6.989017306136352,6.386410261360296,7.833996834074487,4.9135724308906035,14.49721278023366,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,10,0.875,0.93,0.25527468571161765,0.008068457101577721,1000.0,5.914743895249582,0.7720723212072147,0.024415070533879202,5.801944503044545,5.38958767136856,6.298999573781079,3.8222531739747048,9.94460294076935,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,15,0.875,0.894,0.30799165387857325,0.009734680272099335,1000.0,5.2611456219530535,0.6001894485827111,0.018979656851218853,5.204878657311987,4.84622888076572,5.592453246101762,3.5478660821518195,7.954629022680901,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,20,0.875,0.874,0.3320154126456093,0.010493998284733994,1000.0,4.6354931847700716,0.49265208244994363,0.015579026745668873,4.591666802943111,4.301035130844587,4.93673285334676,3.017983202333319,6.836089447906566,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,25,0.875,0.925,0.26352313834736496,0.00832916562447884,1000.0,5.673477151544219,1.7240702305257976,0.05451988774553078,5.410469954437762,4.482911717167316,6.611757386928902,1.8762993856728445,14.310482894105071,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP,30,0.875,0.874,0.3320154126456093,0.010493998284733994,1000.0,4.600951074999907,1.2628896408201744,0.03993607698423706,4.49811937542988,3.6809128634234196,5.386983146487482,1.8845653993852576,9.684681466317803,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.125,D-HCP no within,0,0.875,0.954,0.20958990416508122,0.006624499981130654,1000.0,10.162128450848595,2.5682899634910266,0.08121645976382336,9.618625660897383,8.420171432861176,11.401129827927495,5.820931516052518,26.867515745128635,1000.0,1000.0,0.0,1.0,0.0
