tau_B,alpha,experiment,o,method,coverage_mean,width_mean,width_median,width_std,n_infinite,base_seed
0.0,0.05,3,20,Pooling,0.89,7.699054309636682,7.699054309636683,1.2009416500893054e-15,0,12345
0.0,0.05,3,20,Repeated,1.0,,,,100,12345
0.0,0.05,3,20,S-HCP-within,0.95,8.400942894470491,8.434837675759908,0.9139391204223289,0,12345
0.0,0.05,3,20,Std-CP,0.86,7.352967378892192,7.102207076781788,3.0737903922579655,0,12345
0.0,0.05,3,20,Subsampling,1.0,,,,100,12345
0.0,0.05,3,25,Donor-HCP-no-within,0.91,7.5489866577164415,7.101632252204232,2.619871714925324,0,12345
0.0,0.05,3,25,Donor-HCP-within,1.0,,,,100,12345
0.0,0.05,3,25,HCP,1.0,,,,100,12345
0.0,0.05,3,25,Pooling,0.89,7.699054309636682,7.699054309636683,1.2009416500893054e-15,0,12345
0.0,0.05,3,25,Repeated,1.0,,,,100,12345
0.0,0.05,3,25,S-HCP-within,0.87,6.886978732804685,6.266211986407264,2.671539376211643,0,12345
0.0,0.05,3,25,Std-CP,0.85,6.833819727412629,6.5898947183439605,2.113359391954873,0,12345
0.0,0.05,3,25,Subsampling,1.0,,,,100,12345
0.0,0.05,3,30,Donor-HCP-no-within,0.94,7.81298274163847,7.4495448999034615,2.543029943070664,0,12345
0.0,0.05,3,30,Donor-HCP-within,1.0,,,,100,12345
0.0,0.05,3,30,HCP,1.0,,,,100,12345
0.0,0.05,3,30,Pooling,0.89,7.699054309636682,7.699054309636683,1.2009416500893054e-15,0,12345
0.0,0.05,3,30,Repeated,1.0,,,,100,12345
0.0,0.05,3,30,S-HCP-within,1.0,,,,100,12345
0.0,0.05,3,30,Std-CP,0.93,6.6155579326349425,6.347067665870966,1.9409612468276873,0,12345
0.0,0.05,3,30,Subsampling,1.0,,,,100,12345
0.0,0.05,3,35,Donor-HCP-no-within,0.94,7.890053710049776,7.538106982291499,2.571425102771287,0,12345
0.0,0.05,3,35,Donor-HCP-within,1.0,,,,100,12345
0.0,0.05,3,35,HCP,1.0,,,,100,12345
0.0,0.05,3,35,Pooling,0.89,7.699054309636682,7.699054309636683,1.2009416500893054e-15,0,12345
0.0,0.05,3,35,Repeated,1.0,,,,100,12345
0.0,0.05,3,35,S-HCP-within,1.0,,,,100,12345
0.0,0.05,3,35,Std-CP,0.88,6.647004695556153,6.571580251544268,1.6338797573575008,0,12345
0.0,0.05,3,35,Subsampling,1.0,,,,100,12345
0.0,0.05,4,0,Donor-HCP-no-within,1.0,,,,100,12345
0.0,0.05,4,0,Donor-HCP-within,1.0,,,,100,12345
0.0,0.05,4,0,HCP,1.0,,,,100,12345
0.0,0.05,4,0,Pooling,0.99,11.071089312146801,11.0710893121468,1.4503892858778862e-15,0,12345
0.0,0.05,4,0,Repeated,1.0,,,,100,12345
0.0,0.05,4,0,S-HCP-within,1.0,,,,100,12345
0.0,0.05,4,0,Std-CP,1.0,,,,100,12345
0.0,0.05,4,0,Subsampling,1.0,,,,100,12345
0.0,0.05,4,5,Donor-HCP-no-within,1.0,11.887046417979588,11.854304609100545,0.1085922950093177,89,12345
0.0,0.05,4,5,Donor-HCP-within,1.0,,,,100,12345
0.0,0.05,4,5,HCP,1.0,,,,100,12345
0.0,0.05,4,5,Pooling,0.99,11.071089312146801,11.0710893121468,1.4503892858778862e-15,0,12345
0.0,0.05,4,5,Repeated,1.0,,,,100,12345
0.0,0.05,4,5,S-HCP-within,0.96,8.96655946835357,9.229815890586725,0.8853032075469598,0,12345
0.0,0.05,4,5,Std-CP,0.75,5.7301212396414005,4.512746994982936,4.250238982455113,0,12345
0.0,0.05,4,5,Subsampling,1.0,,,,100,12345
0.0,0.05,4,10,Donor-HCP-no-within,0.99,12.90247467384635,11.768882652207239,1.6055913089005758,55,12345
0.0,0.05,4,10,Donor-HCP-within,1.0,,,,100,12345
0.0,0.05,4,10,HCP,1.0,,,,100,12345
0.0,0.05,4,10,Pooling,0.99,11.071089312146801,11.0710893121468,1.4503892858778862e-15,0,12345
0.0,0.05,4,10,Repeated,1.0,,,,100,12345
0.0,0.05,4,10,S-HCP-within,0.95,9.448518378007526,9.24952517074744,0.906111111415081,0,12345
0.0,0.05,4,10,Std-CP,0.89,82.88669775448538,13.834091103384722,387.3930704689828,0,12345
0.0,0.05,4,10,Subsampling,1.0,,,,100,12345
0.0,0.05,4,15,Donor-HCP-no-within,0.96,10.161135360314978,10.324112603457575,0.6844571003886044,0,12345
0.0,0.05,4,15,Donor-HCP-within,0.99,8.685722976112014,8.39301187969901,1.1006844718378896,0,12345
0.0,0.05,4,15,HCP,1.0,,,,100,12345
0.0,0.05,4,15,Pooling,0.99,11.071089312146801,11.0710893121468,1.4503892858778862e-15,0,12345
0.0,0.05,4,15,Repeated,1.0,,,,100,12345
0.0,0.05,4,15,S-HCP-within,0.96,9.604229981980268,9.38622877868573,0.8053911736255303,0,12345
0.0,0.05,4,15,Std-CP,0.9,9.599902285831671,7.578577212701141,8.541286220041064,0,12345
0.0,0.05,4,15,Subsampling,1.0,,,,100,12345
0.0,0.05,4,20,Donor-HCP-no-within,1.0,10.936189415353509,9.910370727132076,1.9248964615992132,0,12345
0.0,0.05,4,20,Donor-HCP-within,1.0,8.158307555106513,7.9870095317727845,0.9509181726512862,0,12345
0.0,0.05,4,20,HCP,1.0,,,,100,12345
0.0,0.05,4,20,Pooling,0.99,11.071089312146801,11.0710893121468,1.4503892858778862e-15,0,12345
0.0,0.05,4,20,Repeated,1.0,,,,100,12345
0.0,0.05,4,20,S-HCP-within,0.98,11.711794593550776,11.689245157717203,0.6590562438755776,0,12345
0.0,0.05,4,20,Std-CP,0.89,6.8581465218513324,6.655294777514003,2.7396735709317745,0,12345
0.0,0.05,4,20,Subsampling,1.0,,,,100,12345
0.0,0.05,4,25,Donor-HCP-no-within,1.0,9.790345605127168,9.939126396323108,1.4391637603389154,0,12345
0.0,0.05,4,25,Donor-HCP-within,0.98,7.5830404511485225,8.902873726474489,1.744157959898837,45,12345
0.0,0.05,4,25,HCP,1.0,,,,100,12345
0.0,0.05,4,25,Pooling,0.99,11.071089312146801,11.0710893121468,1.4503892858778862e-15,0,12345
0.0,0.05,4,25,Repeated,1.0,,,,100,12345
0.0,0.05,4,25,S-HCP-within,0.98,9.414100212356246,9.227776084439213,0.8626177930408326,0,12345
0.0,0.05,4,25,Std-CP,0.95,6.435313526271752,6.25163868422201,2.0497234335966197,0,12345
0.0,0.05,4,25,Subsampling,1.0,,,,100,12345
0.0,0.05,4,30,Donor-HCP-no-within,0.96,8.38482438960846,8.26045987503882,2.4430349509469558,0,12345
0.0,0.05,4,30,Donor-HCP-within,1.0,,,,100,12345
0.0,0.05,4,30,HCP,1.0,,,,100,12345
0.0,0.05,4,30,Pooling,0.99,11.071089312146801,11.0710893121468,1.4503892858778862e-15,0,12345
0.0,0.05,4,30,Repeated,1.0,,,,100,12345
0.0,0.05,4,30,S-HCP-within,1.0,,,,100,12345
0.0,0.05,4,30,Std-CP,0.95,6.1592044248015,5.9485408345429835,2.165318198707527,0,12345
0.0,0.05,4,30,Subsampling,1.0,,,,100,12345
0.0,0.05,4,35,Donor-HCP-no-within,0.97,8.475076419689184,8.454988893540072,2.3906029014003707,0,12345
0.0,0.05,4,35,Donor-HCP-within,1.0,,,,100,12345
0.0,0.05,4,35,HCP,1.0,,,,100,12345
0.0,0.05,4,35,Pooling,0.99,11.071089312146801,11.0710893121468,1.4503892858778862e-15,0,12345
0.0,0.05,4,35,Repeated,1.0,,,,100,12345
0.0,0.05,4,35,S-HCP-within,1.0,,,,100,12345
0.0,0.05,4,35,Std-CP,0.94,6.7619274530488385,6.585524983309085,2.2471545825285006,0,12345
0.0,0.05,4,35,Subsampling,1.0,,,,100,12345
0.0,0.05,5,0,Donor-HCP-no-within,1.0,,,,100,12345
0.0,0.05,5,0,Donor-HCP-within,1.0,,,,100,12345
0.0,0.05,5,0,HCP,1.0,,,,100,12345
0.0,0.05,5,0,Pooling,0.93,9.006582435522459,9.00658243552246,1.1842378929335002e-15,0,12345
0.0,0.05,5,0,Repeated,1.0,,,,100,12345
0.0,0.05,5,0,S-HCP-within,1.0,,,,100,12345
0.0,0.05,5,0,Std-CP,1.0,,,,100,12345
0.0,0.05,5,0,Subsampling,1.0,,,,100,12345
0.0,0.05,5,5,Donor-HCP-no-within,1.0,,,,100,12345
0.0,0.05,5,5,Donor-HCP-within,1.0,,,,100,12345
0.0,0.05,5,5,HCP,1.0,,,,100,12345
0.0,0.05,5,5,Pooling,0.93,9.006582435522459,9.00658243552246,1.1842378929335002e-15,0,12345
0.0,0.05,5,5,Repeated,1.0,,,,100,12345
