tau_B,alpha,o,dataset_id,mean_width,sd_upper,sd_width,relative_instability,n_finite,randomization_varied_only
0.0,0.1,0,21,9.08229931247608,1.785305796991587e-15,1.785305796991587e-15,1.9656980413970352e-16,100,True
0.0,0.1,0,22,10.320963649573946,0.0,1.785305796991587e-15,0.0,100,True
0.0,0.1,0,23,9.351519881253434,3.570611593983174e-15,3.570611593983174e-15,3.818215262677264e-16,100,True
0.0,0.1,0,24,12.952926786091295,7.141223187966347e-15,8.926528984957934e-15,5.513212037633465e-16,100,True
0.0,0.1,0,25,11.449359414818858,3.570611593983174e-15,1.785305796991587e-15,3.1186125481935226e-16,100,True
0.0,0.1,0,26,10.778755275074673,7.141223187966347e-15,0.0,6.625276301132901e-16,100,True
0.0,0.1,0,27,15.739957576600288,1.785305796991587e-15,5.355917390974761e-15,1.1342507044909072e-16,100,True
0.0,0.1,0,28,10.72466321934042,8.926528984957934e-16,5.355917390974761e-15,8.323365314502554e-17,100,True
0.0,0.1,0,29,11.511963799751545,3.570611593983174e-15,1.785305796991587e-15,3.1016529030956783e-16,100,True
0.0,0.1,0,30,16.57127352467236,5.355917390974761e-15,3.570611593983174e-15,3.2320493551690713e-16,100,True
0.0,0.1,0,31,13.531626159665139,0.0,1.785305796991587e-15,0.0,100,True
0.0,0.1,0,32,8.202188428655154,7.141223187966347e-15,0.0,8.706485165614802e-16,100,True
0.0,0.1,0,33,9.984725487680317,0.0,1.785305796991587e-15,0.0,100,True
0.0,0.1,0,34,10.932030817786059,8.926528984957934e-16,5.355917390974761e-15,8.165480992273423e-17,100,True
0.0,0.1,0,35,10.861407114988264,0.0,3.570611593983174e-15,0.0,100,True
0.0,0.1,0,36,8.704127703086288,1.785305796991587e-15,1.785305796991587e-15,2.0511024859602618e-16,100,True
0.0,0.1,0,37,12.445135250750395,3.570611593983174e-15,1.785305796991587e-15,2.869082193195031e-16,100,True
0.0,0.1,0,38,8.439513519788264,7.141223187966347e-15,3.570611593983174e-15,8.461652642918583e-16,100,True
0.0,0.1,0,39,12.922548456660234,5.355917390974761e-15,0.0,4.144629373174717e-16,100,True
0.0,0.1,0,40,9.71496770316457,0.0,1.785305796991587e-15,0.0,100,True
0.0,0.1,0,41,11.341896775776029,7.141223187966347e-15,1.785305796991587e-15,6.29632179620832e-16,100,True
0.0,0.1,0,42,11.199400175062442,3.570611593983174e-15,1.785305796991587e-15,3.18821681355204e-16,100,True
0.0,0.1,0,43,8.676759081706132,3.570611593983174e-15,1.785305796991587e-15,4.115144330227359e-16,100,True
0.0,0.1,0,44,11.996280280226756,0.0,0.0,0.0,100,True
0.0,0.1,0,45,8.393242406357597,3.570611593983174e-15,1.785305796991587e-15,4.2541504476012226e-16,100,True
0.0,0.1,0,46,9.973646250665283,1.0711834781949522e-14,0.0,1.0740139075250437e-15,100,True
0.0,0.1,0,47,9.693983565451111,3.570611593983174e-15,0.0,3.6833274678829256e-16,100,True
0.0,0.1,0,48,14.17009972533429,0.0,1.785305796991587e-15,0.0,100,True
0.0,0.1,0,49,10.337326203489413,1.785305796991587e-15,1.785305796991587e-15,1.727047944360069e-16,100,True
0.0,0.1,5,0,9.720346014269094,0.604979173705736,0.7384560869198121,0.062238440156106564,100,True
0.0,0.1,5,1,9.077954836392433,0.31278015131094533,0.7445411040009624,0.03445491379369362,100,True
0.0,0.1,5,2,9.520071128453145,0.8667651360273398,0.8983917783790369,0.09104607773746486,100,True
0.0,0.1,5,3,11.807862819467614,0.9718325345702746,1.3487161509597625,0.08230384697288447,100,True
0.0,0.1,5,4,7.061468449781705,0.24125231256451032,0.2077649482856871,0.034164609568137105,100,True
0.0,0.1,5,5,11.130972589267248,0.7759397577611418,0.9690283237659165,0.0697099693255306,100,True
0.0,0.1,5,6,9.842832258565618,0.8742803115094236,1.330681368980231,0.08882405882195042,100,True
0.0,0.1,5,7,8.472863184527268,0.3000633769396238,0.2729010219649979,0.03541463734332274,100,True
0.0,0.1,5,8,9.038458990839125,0.8091288102165355,1.495896183648962,0.08952065955453502,100,True
0.0,0.1,5,9,8.528826452753165,0.28077033227892717,0.2320784718927189,0.03292016009873111,100,True
0.0,0.1,5,10,10.287349406245376,0.5161903719746562,1.131683010004671,0.05017719838127407,100,True
0.0,0.1,5,11,10.165389139538865,1.4727327183830368,2.9845662782105014,0.14487716093963962,100,True
0.0,0.1,5,12,8.576029156889092,0.9054448100132595,1.0552153158345585,0.1055785601295349,100,True
0.0,0.1,5,13,9.089235154268723,0.29554177888586497,0.34563824774609847,0.032515582870255584,100,True
0.0,0.1,5,14,11.18049898565124,3.276598509103615,3.71588811555802,0.29306370970640183,100,True
0.0,0.1,5,15,9.214315259655303,0.4267380060419409,0.38357637647720505,0.04631250331865731,100,True
0.0,0.1,5,16,11.259489546932292,1.064621733038812,1.6369688086654357,0.09455328579516944,100,True
0.0,0.1,5,17,9.415727309681653,0.5760939369227491,1.0928961451618635,0.06118422061038075,100,True
0.0,0.1,5,18,11.29181634352442,1.1501065307217075,0.7776518562386802,0.10185310278990371,100,True
0.0,0.1,5,19,13.632508448915724,1.5170842183713924,1.396136966656258,0.11128430428312372,100,True
0.0,0.1,5,20,9.921464820448577,0.3053407057870144,0.4738499863031751,0.030775768630222196,100,True
0.0,0.1,5,21,10.243052987702526,0.5706966403344879,0.6698075011061587,0.055715482583136834,100,True
0.0,0.1,5,22,9.025051376951664,1.4152605999808079,0.6194481734268027,0.1568146862404712,100,True
0.0,0.1,5,23,9.504147714796694,0.2372944698092386,0.4265192777936696,0.024967464409228684,100,True
0.0,0.1,5,24,12.913295544082796,0.25893128022992723,0.9541001484112307,0.020051525913427747,100,True
0.0,0.1,5,25,9.587343468290078,0.43968593320298177,0.40553947495986786,0.0458610807735462,100,True
0.0,0.1,5,26,9.308901010992445,0.10119947786253644,0.8243065610030277,0.010871259426116437,100,True
0.0,0.1,5,27,10.316699048184285,0.6715012331884649,2.3885558321683313,0.06508876822443004,100,True
0.0,0.1,5,28,8.887561219048543,1.7303130414276715,0.7374758035616563,0.19468929651017472,100,True
0.0,0.1,5,29,9.885031348445791,0.5065364155870521,0.8195535755816203,0.051242772807867126,100,True
0.0,0.1,5,30,12.381809357921021,0.7926712120332551,1.5656943623406272,0.06401901282110753,100,True
0.0,0.1,5,31,10.847409947301898,0.8261998327395632,1.4050937129057577,0.07616563186542663,100,True
0.0,0.1,5,32,7.13477290333852,0.822249331414972,0.27825150011884275,0.1152453403289435,100,True
0.0,0.1,5,33,8.102211872712907,0.3279396216214069,0.2963367170844057,0.04047532041538691,100,True
0.0,0.1,5,34,9.28836087549864,1.2208148339726712,1.2869724036821062,0.13143490550555645,100,True
0.0,0.1,5,35,8.736020428264947,0.6725505644227406,0.4960628115621778,0.07698591938346867,100,True
0.0,0.1,5,36,9.857088396577257,0.1586675532767924,0.4798941832664372,0.016096797238004643,100,True
0.0,0.1,5,37,9.547959147359977,1.0627887110820264,1.6599607879790743,0.11131056330251358,100,True
0.0,0.1,5,38,7.85707950006793,0.26259372922397906,0.3417726039201548,0.03342128957988891,100,True
0.0,0.1,5,39,10.3345246127371,0.3245122885459849,1.0643587241562826,0.03140079497667748,100,True
0.0,0.1,5,40,8.745174867853889,1.434995609385035,0.7258531813764231,0.1640899845993806,100,True
0.0,0.1,5,41,9.33938648550583,0.23896181943730632,0.43096897863863687,0.025586457933629878,100,True
0.0,0.1,5,42,9.560695206992149,0.9797213863787038,0.959800319887818,0.10247386462672622,100,True
0.0,0.1,5,43,8.50077347059856,0.8964827665601897,0.9256450849571962,0.10545896437081109,100,True
0.0,0.1,5,44,11.504464540843044,0.6948370271687784,1.6475959682824226,0.0603971636143494,100,True
0.0,0.1,5,45,7.570131708165983,0.35719340306466413,0.2660092482130243,0.04718456915080563,100,True
0.0,0.1,5,46,10.125772591551021,0.7752811114532842,1.110386461358004,0.07656513164241723,100,True
0.0,0.1,5,47,7.763482485331134,0.4496391585017288,0.4298356969801156,0.05791719880238133,100,True
0.0,0.1,5,48,11.601399643031252,1.2876888849242056,1.2078426369180746,0.11099427004893299,100,True
0.0,0.1,5,49,8.972917622632485,0.8243359863031436,0.9040848978844754,0.09186933625958098,100,True
0.0,0.1,10,0,448.31215321485416,63.63002917681609,127.28867207744673,0.14193242079324428,100,True
0.0,0.1,10,1,21.813007993333894,1.5739588083353384,3.149196660636228,0.07215688954115562,100,True
0.0,0.1,10,2,10.55780231999056,0.8799525350820513,1.1786888437550784,0.08334618402694606,100,True
0.0,0.1,10,3,36.23363608258362,2.473437943912239,5.013703713900885,0.06826358630623724,100,True
0.0,0.1,10,4,17.31828529836804,0.6553915149881754,1.1992908078871984,0.03784390334821053,100,True
0.0,0.1,10,5,133.69107940444357,15.491237923932573,31.01582313830503,0.115873385067588,100,True
0.0,0.1,10,6,74.62604597526756,9.020870266545263,18.479989399008133,0.12088098932020255,100,True
0.0,0.1,10,7,48.07285659870996,3.3761448731820427,7.0602246381277185,0.07022975358765432,100,True
0.0,0.1,10,8,56.438334214858834,7.94155748800156,15.827715041583682,0.1407121170119642,100,True
0.0,0.1,10,9,53.53245416189062,1.5898510044157992,2.8402772953535664,0.029698825307127485,100,True
0.0,0.1,10,10,13.847803810575995,0.9390965920060083,1.7343539604375329,0.06781556157582123,100,True
0.0,0.1,10,11,52.75760561680226,3.231504985037006,6.454508938394191,0.061251926565974314,100,True
0.0,0.1,10,12,38.73832245916606,2.907857384425453,5.665581418655968,0.07506410189782008,100,True
0.0,0.1,10,13,18.206680436106613,1.7375353069343473,3.157360531956454,0.09543394321836675,100,True
0.0,0.1,10,14,11.585460296372819,1.9792647151410665,1.7645041899581477,0.17084040379135695,100,True
0.0,0.1,10,15,8.108134539212815,0.342106374531593,0.453897198349001,0.04219298198335109,100,True
0.0,0.1,10,16,10.14545169371898,0.34063878716599605,0.33050612095133475,0.03357551713314889,100,True
0.0,0.1,10,17,13.04969930436544,0.6725988906877124,1.3128139156675498,0.05154133248593029,100,True
0.0,0.1,10,18,32.53607140943789,2.8286628996512473,5.4680601635018755,0.08693928852242204,100,True
0.0,0.1,10,19,56.522544770789594,1.6951165995815407,3.8629157514574164,0.029990096986177515,100,True
0.0,0.1,10,20,9601.626248453262,1606.4640343706103,3212.9980858943395,0.16731166083760005,100,True
0.0,0.1,10,21,28.336641809659394,1.809921940179012,3.966247702209033,0.06387213955473178,100,True
0.0,0.1,10,22,260.5070052266662,33.235675109068055,66.15876739956454,0.12758073465298875,100,True
0.0,0.1,10,23,512.9914912883539,66.39758512007013,132.95372851462352,0.12943213727252226,100,True
0.0,0.1,10,24,33.05146919073491,3.271569329859849,6.505999936697123,0.0989840817961867,100,True
0.0,0.1,10,25,24.299099530165467,1.759238178753145,3.259678081727385,0.0723993157264608,100,True
0.0,0.1,10,26,129.9354775177831,19.57816241702186,39.088926066429515,0.15067603391338885,100,True
0.0,0.1,10,27,11.341954517139955,0.3850445205599599,0.8983502069711244,0.033948691998198444,100,True
0.0,0.1,10,28,17.23190126272236,2.3250932753200173,2.9768920245710557,0.1349295843720898,100,True
0.0,0.1,10,29,28.39638476396005,1.8209391821039058,3.628473138059028,0.06412573985175023,100,True
0.0,0.1,10,30,22.66696389906441,1.4684374301590981,3.0844861198133735,0.06478315475764748,100,True
0.0,0.1,10,31,24.492458906161026,1.1105760035987253,1.8858449008852969,0.04534358954540747,100,True
0.0,0.1,10,32,27.61038373673455,2.153378666602725,4.277385595218587,0.07799162398955498,100,True
0.0,0.1,10,33,14.923892633114546,0.9945676657309217,1.845605575104604,0.06664264412651166,100,True
0.0,0.1,10,34,88.76973885721452,16.241161272046487,32.632835202141756,0.18295830855343934,100,True
0.0,0.1,10,35,25.557788951533695,1.6940681028923683,3.7166527907947895,0.06628382862480399,100,True
0.0,0.1,10,36,232.5671233012035,19.3390221285713,38.77403616453439,0.08315458287509042,100,True
0.0,0.1,10,37,29.1510185277347,3.882844280535298,7.474016774866395,0.13319755111956394,100,True
0.0,0.1,10,38,12.223542460017386,0.7711071796446978,1.5996165551282084,0.06308377315061914,100,True
0.0,0.1,10,39,10.733672693168552,0.19685925144222677,0.810123889065185,0.018340344173855598,100,True
0.0,0.1,10,40,26.720727534781126,1.5505620084777736,2.4345313349522764,0.05802843528341357,100,True
0.0,0.1,10,41,12.475110706316155,0.42022873815486284,0.5018985454972962,0.03368537146063969,100,True
0.0,0.1,10,42,17.095076354453113,0.8384809530493793,0.9725729143773165,0.04904809640297176,100,True
0.0,0.1,10,43,10.73222662569165,1.0083827689022515,0.4767302555737452,0.09395839317148832,100,True
0.0,0.1,10,44,12.192301622372828,0.9174817457975878,0.5043637942090414,0.07525090620412575,100,True
0.0,0.1,10,45,11.449931851875093,0.28550987259955707,0.4520945601692777,0.0249355084635548,100,True
0.0,0.1,10,46,18.014690779748243,1.0676834039060092,1.9361709447366966,0.059267373332118345,100,True
0.0,0.1,10,47,32.54796613773988,2.259842982843543,4.359734340822057,0.06943115810309325,100,True
0.0,0.1,10,48,93.79885967395144,8.447754571280335,16.576351368949815,0.09006244426259621,100,True
0.0,0.1,10,49,10.080256704804748,0.7629183325147362,0.9612144597504081,0.07568441507556961,100,True
0.0,0.1,15,0,7.406628894260638,0.560558175628721,0.7438372326735113,0.07568330797066056,100,True
0.0,0.1,15,1,6.899700742521512,0.17287068348637613,0.48158600409344815,0.02505480888772578,100,True
0.0,0.1,15,2,7.330251231283045,0.3012946246310835,0.21759889528759124,0.04110290563374683,100,True
0.0,0.1,15,3,10.364394904133688,0.6598668066688753,0.9526094805101997,0.06366669861312377,100,True
0.0,0.1,15,4,7.66732196555073,0.32220884088735346,0.359284264429684,0.042023648196206895,100,True
0.0,0.1,15,5,7.6174229166335365,0.33112132088968904,0.38653932709132716,0.0434689427794073,100,True
0.0,0.1,15,6,6.588481150678249,0.424071933858924,0.38726862838846443,0.06436565942292603,100,True
0.0,0.1,15,7,6.873984457715859,0.22485631086649238,0.09222840314169614,0.03271120443312864,100,True
0.0,0.1,15,8,7.509521295505868,0.44454987667331114,0.8000917348347113,0.05919816446080997,100,True
0.0,0.1,15,9,8.135015666134477,0.2668468163850335,0.2114488098600532,0.0328022498464138,100,True
0.0,0.1,15,10,7.704829165459617,0.3026584852407208,0.5500788689939231,0.03928166072747264,100,True
0.0,0.1,15,11,7.455713859512527,0.6129502205860762,1.2652221713673872,0.08221214388532776,100,True
0.0,0.1,15,12,7.168072630496704,0.44933142577121127,0.4018099809292903,0.06268511061948814,100,True
0.0,0.1,15,13,7.9492127129440595,0.44757398505220075,0.5479832087717763,0.05630419026570971,100,True
0.0,0.1,15,14,7.464885118210305,1.7752785087594964,1.4995271828677672,0.23781725782072272,100,True
0.0,0.1,15,15,6.935502362682343,0.41549973293496817,0.3891157975176584,0.05990910408604798,100,True
0.0,0.1,15,16,7.788110318513212,0.36122780218888817,0.4364355192944621,0.046381957550114455,100,True
0.0,0.1,15,17,6.892436518034211,0.2965400059258031,0.5352012865068826,0.04302397347438742,100,True
0.0,0.1,15,18,8.990934669030468,0.7255740978956986,0.5840981231814202,0.08070063064688474,100,True
0.0,0.1,15,19,8.681480444572053,0.9323990985855828,0.7891905860118391,0.10740093288680382,100,True
0.0,0.1,15,20,7.394927042275012,0.24298968928397863,0.2917614121482528,0.03285897046649213,100,True
0.0,0.1,15,21,8.715197174938092,0.6301904673882676,0.35818946347560876,0.0723093757649544,100,True
0.0,0.1,15,22,7.824446427570802,1.011196632554762,0.42772125822629914,0.12923554936635956,100,True
0.0,0.1,15,23,6.979751976014515,0.22211269650661866,0.268264624273508,0.03182243398761091,100,True
0.0,0.1,15,24,7.468794494921298,0.24800605845211607,0.6140049360297826,0.03320563427213824,100,True
0.0,0.1,15,25,7.287987263881016,0.3232416891059222,0.382422787709682,0.044352669317617444,100,True
0.0,0.1,15,26,7.017466060133987,0.20500417402664586,0.3561332728273612,0.029213418671344686,100,True
0.0,0.1,15,27,7.473363838689973,0.19548047645351946,0.8607799508396795,0.02615695966005394,100,True
0.0,0.1,15,28,6.571435489572565,1.2583758321516094,0.46977007519270164,0.1914917728627752,100,True
0.0,0.1,15,29,7.802511264976148,0.5580457244045856,0.4847308231814259,0.07152129685599262,100,True
0.0,0.1,15,30,9.049857651639067,0.4244305084724028,0.928941253294801,0.046899136407469566,100,True
0.0,0.1,15,31,8.622924200348816,0.4784434155599903,0.9046975317615253,0.0554850540772046,100,True
0.0,0.1,15,32,6.172690049493804,0.5792080841156926,0.15799138799297172,0.09383398153341442,100,True
0.0,0.1,15,33,7.211793443834908,0.2966392728079551,0.3410510847618279,0.0411325248176015,100,True
0.0,0.1,15,34,8.095258153063476,0.7289227737050658,0.5547279708448443,0.09004317835487688,100,True
0.0,0.1,15,35,6.16577194067164,0.5383180307909842,0.2988561020552666,0.08730748330797733,100,True
0.0,0.1,15,36,7.944687124429497,0.2051256998784034,0.2974898102549071,0.02581922946312796,100,True
0.0,0.1,15,37,8.306535259568236,0.5432980560701833,0.7167357190166215,0.06540609761986653,100,True
0.0,0.1,15,38,7.384370925249064,0.14247564651221867,0.1942350542801904,0.019294215845124706,100,True
0.0,0.1,15,39,8.129592299311481,0.22845325451465642,0.7987300828874204,0.028101440527836162,100,True
0.0,0.1,15,40,6.737098963845702,0.8844404283195894,0.3176002071819877,0.13127912074112222,100,True
0.0,0.1,15,41,6.685528647833747,0.24555970850089864,0.12614523357018034,0.03673003608779168,100,True
0.0,0.1,15,42,7.684074850122414,0.4208496344717298,0.33857750723048863,0.05476907014577367,100,True
0.0,0.1,15,43,7.060379961241611,0.9013611120832568,0.4359313806718501,0.12766467485196745,100,True
0.0,0.1,15,44,7.02829804432651,0.8407688520137419,1.0918253301783263,0.11962623763407987,100,True
0.0,0.1,15,45,5.946609701053712,0.19626141340952769,0.12762997786026828,0.0330039170680314,100,True
0.0,0.1,15,46,8.314990531764002,0.5948544364597317,0.8525640168854661,0.0715400016617379,100,True
0.0,0.1,15,47,5.926335031253297,0.3293747001512327,0.1844235561560196,0.05557814372866746,100,True
0.0,0.1,15,48,7.7473800080583555,1.0720033219595921,1.1389987160645203,0.13836978705634154,100,True
0.0,0.1,15,49,6.768884761460152,0.4767518689860414,0.5403892797511877,0.0704328535330536,100,True
0.0,0.1,20,0,6.23804511214846,0.392366535867444,0.4611892806008948,0.06289895773650603,100,True
0.0,0.1,20,1,5.924221610035743,0.12358237431736431,0.4581169261029446,0.020860525222083766,100,True
0.0,0.1,20,2,5.80315968453605,0.3992702937202421,0.3295734012263647,0.06880222420627098,100,True
0.0,0.1,20,3,7.786283869203412,0.5704045427374077,0.7465281290128881,0.07325760944749164,100,True
0.0,0.1,20,4,4.935381656970996,0.15112285894506802,0.08587716004053952,0.030620298377859803,100,True
0.0,0.1,20,5,5.499063655342031,0.31216366071032514,0.25631433003158016,0.05676669343644999,100,True
0.0,0.1,20,6,5.392974286766908,0.4238908608307828,0.4278130257892222,0.07860057146404563,100,True
0.0,0.1,20,7,5.320043639240007,0.3070815205241771,0.4986423337262702,0.05772161684148236,100,True
0.0,0.1,20,8,6.313228111698879,0.3653093548608731,0.5027133250755167,0.057864114585678895,100,True
0.0,0.1,20,9,6.667454282752542,0.19892888169759146,0.14781663770662623,0.029835807380364544,100,True
0.0,0.1,20,10,5.709944580546056,0.2702135663087037,0.3209310922313708,0.04732332555894308,100,True
0.0,0.1,20,11,5.850145785405881,0.48249252050332825,0.9973607146035287,0.08247529859973449,100,True
0.0,0.1,20,12,5.5947640524386975,0.4279890891064598,0.39237151643855916,0.07649814810687217,100,True
0.0,0.1,20,13,5.485704679366628,0.266883355172078,0.306904428496078,0.04865069681492442,100,True
0.0,0.1,20,14,6.147963078328192,1.546119799876945,1.3470446586600835,0.25148488697452936,100,True
0.0,0.1,20,15,6.790397556114928,0.4145112217305195,0.4292736187579577,0.06104373393531892,100,True
0.0,0.1,20,16,6.507763387968218,0.4068262758501092,0.47472688965719795,0.06251399314890027,100,True
0.0,0.1,20,17,5.765529985384299,0.3142211599895109,0.585835467493474,0.05449996111130564,100,True
0.0,0.1,20,18,6.632127366484359,0.7332524896455125,0.5094250678230078,0.11056067670699818,100,True
0.0,0.1,20,19,7.472559904426905,0.7451839112065166,0.4867433698178697,0.09972270824688252,100,True
0.0,0.1,20,20,4.6695390328064015,0.29902337625298403,0.40598566072180503,0.06403702253095214,100,True
0.0,0.1,20,21,6.500047305020285,0.4718112469411645,0.27711361059974166,0.07258581742578443,100,True
0.0,0.1,20,22,6.950667517831053,0.9866063766785516,0.5832762483297026,0.14194411891340486,100,True
0.0,0.1,20,23,5.758733171957231,0.152058344301638,0.16045839337824086,0.02640482546440985,100,True
0.0,0.1,20,24,5.717718471215053,0.25487645308913526,0.4359826923979983,0.044576600679496606,100,True
0.0,0.1,20,25,6.585042218287574,0.3281783343066321,0.39948104638684434,0.049836937019968594,100,True
0.0,0.1,20,26,5.379835808062644,0.2671120299085356,0.26158418142965556,0.0496505914749704,100,True
0.0,0.1,20,27,5.864998868618309,0.19235933662241084,0.9374900486911494,0.03279784718317044,100,True
0.0,0.1,20,28,5.140092057264132,1.0144501063119953,0.30122871073493956,0.19736029919509787,100,True
0.0,0.1,20,29,6.567655808453699,0.30498568259904696,0.585180430102941,0.0464375252744637,100,True
0.0,0.1,20,30,7.758162596685684,0.3509040057343632,0.7341369749351531,0.04523029794248843,100,True
0.0,0.1,20,31,6.344861580635797,0.3062080936883741,0.4336076030526946,0.04826079967180151,100,True
0.0,0.1,20,32,5.308830381762606,0.4090763737188591,0.16782720894136285,0.07705583797217495,100,True
0.0,0.1,20,33,5.488537324378155,0.2398566594717381,0.29713491061049263,0.04370138076794688,100,True
0.0,0.1,20,34,4.881227921505078,0.5400028699988615,0.3298658282617329,0.11062848911844236,100,True
0.0,0.1,20,35,5.45773341225315,0.4140841022069075,0.2128172134745094,0.07587107521178074,100,True
0.0,0.1,20,36,5.982913090276102,0.1365753566290511,0.23970870589944115,0.022827568204362526,100,True
0.0,0.1,20,37,5.798753832564035,0.47763575572665407,0.6700724572014513,0.08236868981131724,100,True
0.0,0.1,20,38,5.334888570458087,0.10260267132771986,0.19243752545050885,0.019232392574398183,100,True
0.0,0.1,20,39,7.007846940235833,0.18464070234679383,0.6649464911590657,0.026347707637087773,100,True
0.0,0.1,20,40,5.622524790626787,0.7108336785399123,0.24479981695073286,0.12642606391437006,100,True
0.0,0.1,20,41,5.503094117503939,0.20100969958197804,0.20116323097862784,0.036526669413597244,100,True
0.0,0.1,20,42,6.137637024618297,0.48971421306607976,0.3351656708075795,0.07978872179990724,100,True
0.0,0.1,20,43,5.772707022292482,0.5075358066311104,0.4948790632882931,0.0879198969688151,100,True
0.0,0.1,20,44,6.214525871857607,0.7405502397119053,0.9405913866302775,0.11916439885872496,100,True
0.0,0.1,20,45,5.431376714594737,0.2062397804977615,0.13548882984665822,0.03797191602334844,100,True
0.0,0.1,20,46,6.924714464256141,0.48974758412214603,0.7199990282190508,0.07072458895599462,100,True
0.0,0.1,20,47,5.058850593357537,0.27282575149436966,0.1508642187315684,0.053930383287579244,100,True
0.0,0.1,20,48,6.355987765974493,0.8129230457207933,0.7672700858322964,0.12789877445526468,100,True
0.0,0.1,20,49,5.496270446295584,0.41391011333129946,0.39833978728863173,0.07530745027480765,100,True
0.0,0.1,25,0,5.17627202355463,0.0,8.926528984957934e-16,0.0,100,True
0.0,0.1,25,1,7.4731601750627075,3.570611593983174e-15,0.0,4.777913908359675e-16,100,True
0.0,0.1,25,2,6.503442571287062,7.141223187966347e-15,1.785305796991587e-15,1.0980681553943615e-15,100,True
0.0,0.1,25,3,5.8188027192433545,0.0,2.6779586954873804e-15,0.0,100,True
0.0,0.1,25,4,7.43956362394556,1.785305796991587e-15,0.0,2.399745317380259e-16,100,True
0.0,0.1,25,5,4.57960296033535,4.463264492478967e-16,1.785305796991587e-15,9.745963855679174e-17,100,True
0.0,0.1,25,6,10.403411667208877,3.570611593983174e-15,1.785305796991587e-15,3.4321544779753296e-16,100,True
0.0,0.1,25,7,6.707405100928198,1.785305796991587e-15,0.0,2.6616937103508615e-16,100,True
0.0,0.1,25,8,8.450315315088359,0.0,1.785305796991587e-15,0.0,100,True
0.0,0.1,25,9,10.772941701661384,7.141223187966347e-15,3.570611593983174e-15,6.628851604074902e-16,100,True
0.0,0.1,25,10,4.996401089579992,8.926528984957934e-16,8.926528984957934e-16,1.786591753727345e-16,100,True
0.0,0.1,25,11,5.9578546267887305,3.570611593983174e-15,0.0,5.993116344142362e-16,100,True
0.0,0.1,25,12,5.477729002599505,8.926528984957934e-16,0.0,1.6296039801753192e-16,100,True
0.0,0.1,25,13,7.185095315617219,7.141223187966347e-15,8.926528984957934e-16,9.93894008955523e-16,100,True
0.0,0.1,25,14,6.317208055393105,7.141223187966347e-15,8.926528984957934e-16,1.130439764742237e-15,100,True
0.0,0.1,25,15,7.75998668954388,7.141223187966347e-15,8.926528984957934e-16,9.202622985924344e-16,100,True
0.0,0.1,25,16,7.610654104272721,7.141223187966347e-15,2.6779586954873804e-15,9.383192417005486e-16,100,True
0.0,0.1,25,17,4.86479041317264,1.3389793477436902e-15,8.926528984957934e-16,2.7523885594702453e-16,100,True
0.0,0.1,25,18,7.118418288913144,7.141223187966347e-15,3.570611593983174e-15,1.0032036469518406e-15,100,True
0.0,0.1,25,19,8.3542396922513,1.785305796991587e-15,1.785305796991587e-15,2.1370057153704705e-16,100,True
0.0,0.1,25,20,6.9426155835813805,2.6779586954873804e-15,1.785305796991587e-15,3.8572763582366504e-16,100,True
0.0,0.1,25,21,10.881803536396605,0.0,5.355917390974761e-15,0.0,100,True
