tau_B,alpha,o,method,coverage_mean,coverage_std,width_mean,width_median,width_std
5.0,0.1,0,Donor-HCP-no-within,0.9392,0.2389869932791143,33.9300824788325,31.75319472781841,10.009759825684815
5.0,0.1,0,Donor-HCP-within,0.9392,0.2389869932791143,33.9300824788325,31.75319472781841,10.009759825684815
5.0,0.1,0,HCP,0.9392,0.2389869932791143,33.9300824788325,31.75319472781841,10.009759825684815
5.0,0.1,0,Pooling,0.8696,0.33677666739954054,26.8467280195452,24.41283494318779,9.014965819837276
5.0,0.1,0,Repeated,0.9044,0.29407131037746165,29.930436017907237,27.312150438654633,9.688834930510106
5.0,0.1,0,S-HCP-within,0.9204,0.27070001052667086,34.527049299146725,32.459580852096416,12.777843908394534
5.0,0.1,0,Std-CP,1.0,0.0,,,
5.0,0.1,0,Subsampling,0.8976,0.30320393553729613,29.98113485817552,27.548512693039477,10.340327969631554
5.0,0.1,5,Donor-HCP-no-within,0.937,0.24298726008108393,34.05846797600401,31.321873608967643,11.984103209174863
5.0,0.1,5,Donor-HCP-within,0.9532,0.21123135121649753,29.67384137839555,27.37800983547342,9.930981103126092
5.0,0.1,5,HCP,0.9392,0.2389869932791143,33.9300824788325,31.75319472781841,10.009759825684815
5.0,0.1,5,Pooling,0.8696,0.33677666739954054,26.8467280195452,24.41283494318779,9.014965819837276
5.0,0.1,5,Repeated,0.9044,0.29407131037746165,29.930436017907237,27.312150438654633,9.688834930510106
5.0,0.1,5,S-HCP-within,0.9202,0.27101042291739635,32.629325342545364,30.19790942582324,12.025653090640615
5.0,0.1,5,Std-CP,0.7498,0.43317142968748507,6.2628874690117495,5.147816328156631,4.871604917269007
5.0,0.1,5,Subsampling,0.8976,0.30320393553729613,29.98113485817552,27.548512693039477,10.340327969631554
5.0,0.1,10,Donor-HCP-no-within,0.93,0.2551725349729491,31.950870833400188,29.21824789031411,11.59714503979491
5.0,0.1,10,Donor-HCP-within,0.9392,0.23898699327911402,22.77104778687943,20.916532186884393,7.777209860260892
5.0,0.1,10,HCP,0.9392,0.2389869932791143,33.9300824788325,31.75319472781841,10.009759825684815
5.0,0.1,10,Pooling,0.8696,0.33677666739954054,26.8467280195452,24.41283494318779,9.014965819837276
5.0,0.1,10,Repeated,0.9044,0.29407131037746165,29.930436017907237,27.312150438654633,9.688834930510106
5.0,0.1,10,S-HCP-within,0.923,0.2666181108691012,32.93086066919026,30.151707734598602,12.687363937564383
5.0,0.1,10,Std-CP,0.8268,0.37845793171925507,66.61370391025288,12.267953458230402,634.1020818506245
5.0,0.1,10,Subsampling,0.8976,0.30320393553729613,29.98113485817552,27.548512693039477,10.340327969631554
5.0,0.1,15,Donor-HCP-no-within,0.9074,0.2899000662464254,29.462452492180066,26.786906182623888,12.31488142285276
5.0,0.1,15,Donor-HCP-within,0.9136,0.28098190362732156,18.394669774017203,16.87617459840179,7.450074564343159
5.0,0.1,15,HCP,0.9392,0.2389869932791143,33.9300824788325,31.75319472781841,10.009759825684815
5.0,0.1,15,Pooling,0.8696,0.33677666739954054,26.8467280195452,24.41283494318779,9.014965819837276
5.0,0.1,15,Repeated,0.9044,0.29407131037746165,29.930436017907237,27.312150438654633,9.688834930510106
5.0,0.1,15,S-HCP-within,0.8982,0.3024153617298595,30.862534148075163,27.629315392199032,13.901275527017656
5.0,0.1,15,Std-CP,0.8818,0.32287708175400853,9.14045111417562,7.5869024930653834,6.115818774167737
5.0,0.1,15,Subsampling,0.8976,0.30320393553729613,29.98113485817552,27.548512693039477,10.340327969631554
5.0,0.1,20,Donor-HCP-no-within,0.909,0.2876378749563792,26.61655116792675,24.98170978991418,8.843066083829669
5.0,0.1,20,Donor-HCP-within,0.918,0.27439216135240163,14.090531032890658,13.428970233841945,4.309030259837209
5.0,0.1,20,HCP,0.9392,0.2389869932791143,33.9300824788325,31.75319472781841,10.009759825684815
5.0,0.1,20,Pooling,0.8696,0.33677666739954054,26.8467280195452,24.41283494318779,9.014965819837276
5.0,0.1,20,Repeated,0.9044,0.29407131037746165,29.930436017907237,27.312150438654633,9.688834930510106
5.0,0.1,20,S-HCP-within,0.8986,0.30188783886312903,26.55566255172162,24.46478834957278,8.202625238702865
5.0,0.1,20,Std-CP,0.9092,0.2873532223151063,6.929652209849631,6.371948114509964,2.9351621055477124
5.0,0.1,20,Subsampling,0.8976,0.30320393553729613,29.98113485817552,27.548512693039477,10.340327969631554
5.0,0.1,25,Donor-HCP-no-within,0.921,0.26976574043221696,20.03215945474539,19.492498957247292,7.941776297199184
5.0,0.1,25,Donor-HCP-within,0.941,0.23564826759644156,7.600662939197533,7.1000405411133105,2.4222274090813154
5.0,0.1,25,HCP,0.9392,0.2389869932791143,33.9300824788325,31.75319472781841,10.009759825684815
5.0,0.1,25,Pooling,0.8696,0.33677666739954054,26.8467280195452,24.41283494318779,9.014965819837276
5.0,0.1,25,Repeated,0.9044,0.29407131037746165,29.930436017907237,27.312150438654633,9.688834930510106
5.0,0.1,25,S-HCP-within,0.9172,0.27560724204994025,21.58496447785966,21.970704688401085,7.692393739424733
5.0,0.1,25,Std-CP,0.9278,0.2588446640593982,6.76883995029289,6.41449126640712,2.41291897229955
5.0,0.1,25,Subsampling,0.8976,0.30320393553729613,29.98113485817552,27.548512693039477,10.340327969631554
5.0,0.1,30,Donor-HCP-no-within,0.9128,0.282156131275723,14.757797978805371,13.23182603266606,7.5700552635011045
5.0,0.1,30,Donor-HCP-within,0.9462,0.22564517089587746,6.021891388466244,5.831942001072532,1.67482994040357
5.0,0.1,30,HCP,0.9392,0.2389869932791143,33.9300824788325,31.75319472781841,10.009759825684815
5.0,0.1,30,Pooling,0.8696,0.33677666739954054,26.8467280195452,24.41283494318779,9.014965819837276
5.0,0.1,30,Repeated,0.9044,0.29407131037746165,29.930436017907237,27.312150438654633,9.688834930510106
5.0,0.1,30,S-HCP-within,0.9244,0.26438347097340426,15.950235971262076,14.324754911279497,7.512673236537435
5.0,0.1,30,Std-CP,0.9382,0.240816026193637,6.476085390712842,6.137907828678034,2.133165961903475
5.0,0.1,30,Subsampling,0.8976,0.30320393553729613,29.98113485817552,27.548512693039477,10.340327969631554
5.0,0.1,35,Donor-HCP-no-within,0.9206,0.2703890938118816,14.739523384242275,13.266196831788825,7.522571886582479
5.0,0.1,35,Donor-HCP-within,0.948,0.22204923141554556,6.206847203669387,5.992053999434253,1.6714460213756481
5.0,0.1,35,HCP,0.9392,0.2389869932791143,33.9300824788325,31.75319472781841,10.009759825684815
5.0,0.1,35,Pooling,0.8696,0.33677666739954054,26.8467280195452,24.41283494318779,9.014965819837276
5.0,0.1,35,Repeated,0.9044,0.29407131037746165,29.930436017907237,27.312150438654633,9.688834930510106
5.0,0.1,35,S-HCP-within,0.945,0.22800306375006416,15.921606011240526,14.52707576711078,7.720799574623924
5.0,0.1,35,Std-CP,0.9464,0.22524916745126394,6.494990210190774,6.204116374456399,1.9929640167673546
5.0,0.1,35,Subsampling,0.8976,0.30320393553729613,29.98113485817552,27.548512693039477,10.340327969631554
