tau_B,alpha,o,Donor-HCP-no-within,Donor-HCP-within,HCP,Pooling,Repeated,S-HCP-within,Std-CP,Subsampling
5.0,0.1,0,33.9300824788325,33.9300824788325,33.9300824788325,26.8467280195452,29.930436017907237,34.527049299146725,,29.98113485817552
5.0,0.1,5,34.05846797600401,29.67384137839555,33.9300824788325,26.8467280195452,29.930436017907237,32.629325342545364,6.2628874690117495,29.98113485817552
5.0,0.1,10,31.950870833400188,22.77104778687943,33.9300824788325,26.8467280195452,29.930436017907237,32.93086066919026,66.61370391025288,29.98113485817552
5.0,0.1,15,29.462452492180066,18.394669774017203,33.9300824788325,26.8467280195452,29.930436017907237,30.862534148075163,9.14045111417562,29.98113485817552
5.0,0.1,20,26.61655116792675,14.090531032890658,33.9300824788325,26.8467280195452,29.930436017907237,26.55566255172162,6.929652209849631,29.98113485817552
5.0,0.1,25,20.03215945474539,7.600662939197533,33.9300824788325,26.8467280195452,29.930436017907237,21.58496447785966,6.76883995029289,29.98113485817552
5.0,0.1,30,14.757797978805371,6.021891388466244,33.9300824788325,26.8467280195452,29.930436017907237,15.950235971262076,6.476085390712842,29.98113485817552
5.0,0.1,35,14.739523384242275,6.206847203669387,33.9300824788325,26.8467280195452,29.930436017907237,15.921606011240526,6.494990210190774,29.98113485817552
