alpha,o,Donor-HCP-derandomized,Donor-HCP-within,HCP,Pooling,Repeated,S-HCP-derandomized,S-HCP-within,Std-CP,Subsampling
0.1,0.0,inf,11.783754500611037,11.783754500611037,8.189662664053618,9.372622596748817,inf,9.253855718584575,inf,9.423376604659326
0.1,5.0,inf,10.856986337943075,11.783754500611037,8.189662664053618,9.372622596748817,10.03916068869038,8.55719000310113,6.017196525193624,9.423376604659326
0.1,10.0,14.2254251249764,10.001907727746215,11.783754500611037,8.189662664053618,9.372622596748817,9.852251981332747,8.462509005523694,67.61832499658831,9.423376604659326
0.1,15.0,11.166437801004234,9.115119481323518,11.783754500611037,8.189662664053618,9.372622596748817,9.699130661435614,8.418005205801714,8.989980086139497,9.423376604659326
0.1,20.0,10.179887786561244,8.239157319121034,11.783754500611037,8.189662664053618,9.372622596748817,9.678414217930692,8.186946582510268,6.950181463450318,9.423376604659326
