replicate,o,tau,alpha,width,q_method,q,q_lower,q_upper,knot_value,mass_knot_test_frac,mass_knot_cal_frac,q_upper_is_test_value,q_upper_is_cal_only,q_upper_shared_cal_test,q_equals_max_test_finite,q_cal_only,q_over_q_cal_only,q_no_test_finite,q_changes_without_test_finite,max_test_finite,p90_cal_scores,median_cal_scores,mass_weight_test,mass_weight_cal,mass_weight_inf,mass_below_q_test,mass_below_q_cal,n_cal_scores,n_test_finite,n_test_inf
105,10,5,0.1,7.478209154291257,3.7391045771456284,3.7391045771456284,3.7391045771456284,3.7391045771456284,3.7391045771456284,0.0,1.0,False,True,False,False,4.276928795748948,0.8742499012053018,4.276928795748948,True,2.6757773430059224,3.185138862542573,1.2920784759667985,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
105,15,7,0.1,6.607546439325894,3.303773219662947,3.303773219662947,3.303773219662947,3.303773219662947,3.303773219662947,0.0,1.0,False,True,False,False,4.051008265565866,0.8155434408133598,4.051008265565866,True,2.5305988983580576,3.081884004596926,1.1694527617315886,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
105,20,10,0.1,5.706324841589755,2.8531624207948774,2.8531624207948774,2.8531624207948774,2.8531624207948774,2.8531624207948774,0.0,1.0,False,True,False,False,3.744155540173381,0.7620309546923245,3.744155540173381,True,2.602957833958939,2.8610448497233056,1.1958944756607197,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
105,25,12,0.1,6.850898796584062,3.425449398292031,3.425449398292031,3.425449398292031,3.425449398292031,3.425449398292031,1.0,0.0,True,False,False,True,inf,,inf,False,3.425449398292031,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
105,30,15,0.1,7.334992246224445,3.6674961231122225,3.6674961231122225,3.6674961231122225,3.6674961231122225,3.6674961231122225,1.0,0.0,True,False,False,True,inf,,inf,False,3.6674961231122225,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
105,35,17,0.1,7.552856397445815,3.7764281987229076,3.7764281987229076,3.7764281987229076,3.7764281987229076,3.7764281987229076,1.0,0.0,True,False,False,True,inf,,inf,False,3.7764281987229076,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
106,0,0,0.1,7.908864568049843,3.9544322840249215,3.9544322840249215,3.9544322840249215,3.9544322840249215,3.9544322840249215,0.0,1.0,False,True,False,False,3.9544322840249215,1.0,3.9544322840249215,False,,2.7920395431573164,1.3691662904456168,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
106,5,2,0.1,6.387309091854917,3.1936545459274583,3.1936545459274583,3.1936545459274583,3.1936545459274583,3.1936545459274583,0.0,1.0,False,True,False,False,3.5784318234240104,0.8924732127135011,3.5784318234240104,True,0.867844995903468,2.5697576095593058,0.9397222352576978,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
106,10,5,0.1,5.849441997892505,2.9247209989462526,2.9247209989462526,2.9247209989462526,2.9247209989462526,2.9247209989462526,0.0,1.0,False,True,False,False,3.4151155900349544,0.8564046872909263,3.4151155900349544,True,2.7421940729955683,2.3353362504644504,0.9282242072064211,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
106,15,7,0.1,5.568792259034339,2.78439612951717,2.78439612951717,2.78439612951717,2.78439612951717,2.78439612951717,0.0,1.0,False,True,False,False,3.3662717817076775,0.8271453733021736,3.3662717817076775,True,3.3799921508863555,2.0791031625134693,0.8650812115076373,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.03896103896103897,0.8636363636363638,140,8,6
106,20,10,0.1,4.149371789353836,2.074685894676918,2.074685894676918,2.074685894676918,2.074685894676918,2.074685894676918,0.0,1.0,False,True,False,False,3.6347572787441997,0.5707907669129745,3.6347572787441997,True,3.0268567068902996,1.9573713448871046,0.83025310223691,0.08264462809917356,0.909090909090909,0.008264462809917356,0.05785123966942149,0.8429752066115701,110,10,1
106,25,12,0.1,5.661505548746678,2.830752774373339,2.830752774373339,2.830752774373339,2.830752774373339,2.830752774373339,1.0,0.0,True,False,False,True,inf,,inf,False,2.830752774373339,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
106,30,15,0.1,6.00011648694314,3.0000582434715692,3.0000582434715692,3.0000582434715692,3.0000582434715692,3.0000582434715692,1.0,0.0,True,False,False,True,inf,,inf,False,3.0000582434715692,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
106,35,17,0.1,7.317050261123661,3.6585251305618307,3.6585251305618307,3.6585251305618307,3.6585251305618307,3.6585251305618307,1.0,0.0,True,False,False,True,inf,,inf,False,3.6585251305618307,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
107,0,0,0.1,16.16025289474831,8.080126447374155,8.080126447374155,8.080126447374155,8.080126447374155,8.080126447374155,0.0,1.0,False,True,False,False,8.080126447374155,1.0,8.080126447374155,False,,5.05290309897205,1.8287143710726035,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
107,5,2,0.1,10.401910552958359,5.2009552764791795,5.2009552764791795,5.2009552764791795,5.2009552764791795,5.2009552764791795,0.0,1.0,False,True,False,False,6.0642567541583965,0.8576410081767676,6.0642567541583965,True,3.5014872495232936,3.560168172222791,1.4392363188285915,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
107,10,5,0.1,6.541925277765721,3.2709626388828603,3.2709626388828603,3.2709626388828603,3.2709626388828603,3.2709626388828603,0.0,1.0,False,True,False,False,4.135723087912485,0.7909046542412214,4.135723087912485,True,1.4102966984874294,2.8221460833738434,1.2051557865712634,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
107,15,7,0.1,5.674130058913406,2.837065029456703,2.837065029456703,2.837065029456703,2.837065029456703,2.837065029456703,0.0,1.0,False,True,False,False,4.246873736285169,0.668036114475667,4.246873736285169,True,2.4093733509023014,2.5666938843835956,1.1102710923591061,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
107,20,10,0.1,4.632169008048702,2.316084504024351,2.316084504024351,2.316084504024351,2.316084504024351,2.316084504024351,0.0,1.0,False,True,False,False,3.834521253754936,0.6040087799112698,3.834521253754936,True,2.6490541133441194,2.257776905435971,0.9246961820090402,0.08264462809917356,0.909090909090909,0.008264462809917356,0.0743801652892562,0.8264462809917354,110,10,1
107,25,12,0.1,5.768818104533906,2.8844090522669528,2.8844090522669528,2.8844090522669528,2.8844090522669528,2.8844090522669528,1.0,0.0,True,False,False,True,inf,,inf,False,2.8844090522669528,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
107,30,15,0.1,5.911608893350522,2.9558044466752604,2.9558044466752604,2.9558044466752604,2.9558044466752604,2.9558044466752604,1.0,0.0,True,False,False,True,inf,,inf,False,2.9558044466752604,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
107,35,17,0.1,5.779370093701701,2.889685046850851,2.889685046850851,2.889685046850851,2.889685046850851,2.889685046850851,1.0,0.0,True,False,False,True,inf,,inf,False,2.889685046850851,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
108,0,0,0.1,13.242843585977916,6.621421792988959,6.621421792988959,6.621421792988959,6.621421792988959,6.621421792988959,0.0,1.0,False,True,False,False,6.621421792988959,1.0,6.621421792988959,False,,3.5844261221622906,1.272702929935795,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
108,5,2,0.1,8.957542306798658,4.478771153399329,4.478771153399329,4.478771153399329,4.478771153399329,4.478771153399329,0.0,1.0,False,True,False,False,4.835990032787619,0.9261332473875308,4.835990032787619,True,5.045363760943669,2.751622892298474,1.1496770819875257,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.009569377990430623,0.8947368421052632,190,3,16
108,10,5,0.1,6.028463461780767,3.0142317308903825,3.0142317308903825,3.0142317308903825,3.0142317308903825,3.0142317308903825,0.0,1.0,False,True,False,False,3.2894244998948263,0.9163401473378573,3.2894244998948263,True,4.475550262910637,2.345249552954328,1.015221480329755,0.028409090909090905,0.9090909090909092,0.0625,0.017045454545454544,0.8863636363636365,160,5,11
108,15,7,0.1,4.947489608738728,2.473744804369364,2.473744804369364,2.473744804369364,2.473744804369364,2.473744804369364,0.0,1.0,False,True,False,False,3.162081606226092,0.7823152949305916,3.162081606226092,True,3.2136947754538205,2.288041274015688,1.0165220329567268,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.04545454545454546,0.8571428571428573,140,8,6
108,20,10,0.1,4.4465933303971426,2.2232966651985713,2.2232966651985713,2.2232966651985713,2.2232966651985713,2.2232966651985713,0.0,1.0,False,True,False,False,3.3717426625163505,0.65939097011019,3.3717426625163505,True,2.605348404715052,2.0996057312610024,0.9015420159958036,0.08264462809917356,0.909090909090909,0.008264462809917356,0.06611570247933884,0.8347107438016528,110,10,1
108,25,12,0.1,5.667157629772987,2.8335788148864935,2.8335788148864935,2.8335788148864935,2.8335788148864935,2.8335788148864935,1.0,0.0,True,False,False,True,inf,,inf,False,2.8335788148864935,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
108,30,15,0.1,7.81203607346562,3.90601803673281,3.90601803673281,3.90601803673281,3.90601803673281,3.90601803673281,1.0,0.0,True,False,False,True,inf,,inf,False,3.90601803673281,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
108,35,17,0.1,8.342677544455363,4.171338772227681,4.171338772227681,4.171338772227681,4.171338772227681,4.171338772227681,1.0,0.0,True,False,False,True,inf,,inf,False,4.171338772227681,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
109,0,0,0.1,10.978047231887327,5.489023615943664,5.489023615943664,5.489023615943664,5.489023615943664,5.489023615943664,0.0,1.0,False,True,False,False,5.489023615943664,1.0,5.489023615943664,False,,3.106796001677868,1.1828210005887587,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
109,5,2,0.1,7.897681379495554,3.9488406897477764,3.9488406897477764,3.9488406897477764,3.9488406897477764,3.9488406897477764,0.0,1.0,False,True,False,False,4.890326913658718,0.8074799005192548,4.890326913658718,True,0.8138923771799851,2.693854970244677,1.092515407729296,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
109,10,5,0.1,5.7529131147080115,2.8764565573540057,2.8764565573540057,2.8764565573540057,2.8764565573540057,2.8764565573540057,0.0,1.0,False,True,False,False,3.538768082301439,0.8128412177503593,3.538768082301439,True,1.8210113536889718,2.34534040702721,0.9143176042840251,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
109,15,7,0.1,5.291659233502093,2.6458296167510467,2.6458296167510467,2.6458296167510467,2.6458296167510467,2.6458296167510467,0.0,1.0,False,True,False,False,3.388471815318597,0.7808327059973718,3.388471815318597,True,2.3392280456470713,2.3705665884146954,0.8821337561741386,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
109,20,10,0.1,4.904411219369459,2.4522056096847296,2.4522056096847296,2.4522056096847296,2.4522056096847296,2.4522056096847296,0.0,1.0,False,True,False,False,3.2861790091110925,0.7462179031896525,3.2861790091110925,True,2.259230052811426,2.4580645639340584,0.8708423769159609,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
109,25,12,0.1,4.2164975143785925,2.1082487571892967,2.1082487571892967,2.1082487571892967,2.1082487571892967,2.1082487571892967,1.0,0.0,True,False,False,True,inf,,inf,False,2.1082487571892967,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
109,30,15,0.1,4.5028006662001685,2.251400333100084,2.251400333100084,2.251400333100084,2.251400333100084,2.251400333100084,1.0,0.0,True,False,False,True,inf,,inf,False,2.251400333100084,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
109,35,17,0.1,4.5105563482787785,2.2552781741393897,2.2552781741393897,2.2552781741393897,2.2552781741393897,2.2552781741393897,1.0,0.0,True,False,False,True,inf,,inf,False,2.2552781741393897,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
110,0,0,0.1,10.7401218196268,5.3700609098134,5.3700609098134,5.3700609098134,5.3700609098134,5.3700609098134,0.0,1.0,False,True,False,False,5.3700609098134,1.0,5.3700609098134,False,,3.9422663485524376,1.457029252729643,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
110,5,2,0.1,8.305488621198588,4.152744310599294,4.152744310599294,4.152744310599294,4.152744310599294,4.152744310599294,0.0,1.0,False,True,False,False,4.719957510067655,0.8798266301638317,4.719957510067655,True,1.3672228828133823,3.002730190080352,0.9885198510316375,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
110,10,5,0.1,6.681698519599756,3.340849259799878,3.340849259799878,3.340849259799878,3.340849259799878,3.340849259799878,0.0,1.0,False,True,False,False,4.074492402004708,0.8199424444026777,4.074492402004708,True,1.7653012284816914,2.435694520285098,0.8278418522886906,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
110,15,7,0.1,5.418133440054664,2.709066720027332,2.709066720027332,2.709066720027332,2.709066720027332,2.709066720027332,0.0,1.0,False,True,False,False,3.9180077809825375,0.6914398519514849,3.9180077809825375,True,1.097818972699363,2.42079366245002,0.8325444035923029,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
110,20,10,0.1,4.735067436497381,2.3675337182486906,2.3675337182486906,2.3675337182486906,2.3675337182486906,2.3675337182486906,0.0,1.0,False,True,False,False,3.55047964513962,0.6668208115175912,3.55047964513962,True,2.598657594706386,2.3156254667522136,0.8405833736406685,0.08264462809917356,0.909090909090909,0.008264462809917356,0.0743801652892562,0.8264462809917354,110,10,1
110,25,12,0.1,5.721700932720848,2.8608504663604237,2.8608504663604237,2.8608504663604237,2.8608504663604237,2.8608504663604237,1.0,0.0,True,False,False,True,inf,,inf,False,2.8608504663604237,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
110,30,15,0.1,5.959176077271396,2.9795880386356983,2.9795880386356983,2.9795880386356983,2.9795880386356983,2.9795880386356983,1.0,0.0,True,False,False,True,inf,,inf,False,2.9795880386356983,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
110,35,17,0.1,5.651246905208861,2.825623452604431,2.825623452604431,2.825623452604431,2.825623452604431,2.825623452604431,1.0,0.0,True,False,False,True,inf,,inf,False,2.825623452604431,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
111,0,0,0.1,11.268421444986362,5.634210722493181,5.634210722493181,5.634210722493181,5.634210722493181,5.634210722493181,0.0,1.0,False,True,False,False,5.634210722493181,1.0,5.634210722493181,False,,3.2965538098974267,1.315397101844586,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
111,5,2,0.1,7.550059199837655,3.7750295999188275,3.7750295999188275,3.7750295999188275,3.7750295999188275,3.7750295999188275,0.0,1.0,False,True,False,False,4.941691845137015,0.7639144079033847,4.941691845137015,True,2.015549396994099,2.907513358844209,1.177032376882095,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
111,10,5,0.1,5.633296185406856,2.816648092703428,2.816648092703428,2.816648092703428,2.816648092703428,2.816648092703428,0.0,1.0,False,True,False,False,4.321679562065945,0.6517484816382247,4.321679562065945,True,1.0447163902796095,2.4504203922102605,1.0268079128455356,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
111,15,7,0.1,5.098066481102514,2.549033240551257,2.549033240551257,2.549033240551257,2.549033240551257,2.549033240551257,0.0,1.0,False,True,False,False,4.099250797994965,0.6218290527132533,4.099250797994965,True,2.6461778828046603,2.276174465286468,1.0241263469156072,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.04545454545454546,0.8571428571428573,140,8,6
111,20,10,0.1,4.691973645409366,2.345986822704683,2.345986822704683,2.345986822704683,2.345986822704683,2.345986822704683,0.0,1.0,False,True,False,False,3.4025110749248775,0.6894869027741457,3.4025110749248775,True,2.850822879723085,2.2653672334404185,0.9136822051177091,0.08264462809917356,0.909090909090909,0.008264462809917356,0.06611570247933884,0.8347107438016528,110,10,1
111,25,12,0.1,5.866501413348081,2.9332507066740403,2.9332507066740403,2.9332507066740403,2.9332507066740403,2.9332507066740403,1.0,0.0,True,False,False,True,inf,,inf,False,2.9332507066740403,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
111,30,15,0.1,5.5027245527238575,2.7513622763619288,2.7513622763619288,2.7513622763619288,2.7513622763619288,2.7513622763619288,1.0,0.0,True,False,False,True,inf,,inf,False,2.7513622763619288,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
111,35,17,0.1,5.495708915443302,2.747854457721651,2.747854457721651,2.747854457721651,2.747854457721651,2.747854457721651,1.0,0.0,True,False,False,True,inf,,inf,False,2.747854457721651,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
112,0,0,0.1,10.41610168397045,5.208050841985225,5.208050841985225,5.208050841985225,5.208050841985225,5.208050841985225,0.0,1.0,False,True,False,False,5.208050841985225,1.0,5.208050841985225,False,,3.140230230504543,1.4683077522532526,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
112,5,2,0.1,7.618348867019726,3.809174433509863,3.809174433509863,3.809174433509863,3.809174433509863,3.809174433509863,0.0,1.0,False,True,False,False,4.156991385894347,0.9163296432211264,4.156991385894347,True,1.2085471271261197,2.7906441561832254,1.1664811240601867,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
112,10,5,0.1,6.545050343862925,3.2725251719314628,3.2725251719314628,3.2725251719314628,3.2725251719314628,3.2725251719314628,0.0,1.0,False,True,False,False,4.245748350745021,0.7707769989140354,4.245748350745021,True,3.9223053783114903,2.35841171352303,0.9534387566739324,0.028409090909090905,0.9090909090909092,0.0625,0.022727272727272724,0.8806818181818182,160,5,11
112,15,7,0.1,5.6002548188867465,2.8001274094433732,2.8001274094433732,2.8001274094433732,2.8001274094433732,2.8001274094433732,0.0,1.0,False,True,False,False,4.3461707888126995,0.6442745914751133,4.3461707888126995,True,4.076623009847534,2.2468951887183346,1.0678115924612523,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.04545454545454546,0.8571428571428573,140,8,6
112,20,10,0.1,4.795766030520941,2.3978830152604704,2.3978830152604704,2.3978830152604704,2.3978830152604704,2.3978830152604704,0.0,1.0,False,True,False,False,4.578617558533864,0.5237133227672995,4.578617558533864,True,2.794942867833001,2.371432239584843,1.0476319987900737,0.08264462809917356,0.909090909090909,0.008264462809917356,0.0743801652892562,0.8264462809917354,110,10,1
112,25,12,0.1,4.840016523052011,2.4200082615260055,2.4200082615260055,2.4200082615260055,2.4200082615260055,2.4200082615260055,1.0,0.0,True,False,False,True,inf,,inf,False,2.4200082615260055,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
112,30,15,0.1,4.979831537870449,2.4899157689352247,2.4899157689352247,2.4899157689352247,2.4899157689352247,2.4899157689352247,1.0,0.0,True,False,False,True,inf,,inf,False,2.4899157689352247,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
112,35,17,0.1,4.9072161129637415,2.4536080564818707,2.4536080564818707,2.4536080564818707,2.4536080564818707,2.4536080564818707,1.0,0.0,True,False,False,True,inf,,inf,False,2.4536080564818707,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
113,0,0,0.1,9.720957590587112,4.860478795293556,4.860478795293556,4.860478795293556,4.860478795293556,4.860478795293556,0.0,1.0,False,True,False,False,4.860478795293556,1.0,4.860478795293556,False,,3.4617587565083765,1.6662774894560328,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
113,5,2,0.1,8.438920333271021,4.2194601666355105,4.2194601666355105,4.2194601666355105,4.2194601666355105,4.2194601666355105,0.0,1.0,False,True,False,False,4.955158002767032,0.8515288845036431,4.955158002767032,True,1.273764770908973,2.960410577808145,1.3174385497239371,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
113,10,5,0.1,6.969180511802609,3.4845902559013044,3.4845902559013044,3.4845902559013044,3.4845902559013044,3.4845902559013044,0.0,1.0,False,True,False,False,4.614975937375643,0.7550614137942515,4.614975937375643,True,1.6215395346296742,2.6227310822706644,1.1705651242803787,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
113,15,7,0.1,6.024229466518733,3.0121147332593665,3.0121147332593665,3.0121147332593665,3.0121147332593665,3.0121147332593665,0.0,1.0,False,True,False,False,4.4384294993373175,0.6786442667860539,4.4384294993373175,True,2.407036362294863,2.6027443759769358,1.0777898062836853,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
113,20,10,0.1,5.326952941243846,2.663476470621923,2.663476470621923,2.663476470621923,2.663476470621923,2.663476470621923,0.0,1.0,False,True,False,False,3.98811432267156,0.6678535907259829,3.98811432267156,True,2.2128038616440966,2.6796132449919328,0.8825474668614226,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
113,25,12,0.1,4.563060391733506,2.2815301958667535,2.2815301958667535,2.2815301958667535,2.2815301958667535,2.2815301958667535,1.0,0.0,True,False,False,True,inf,,inf,False,2.2815301958667535,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
113,30,15,0.1,3.910154790035728,1.955077395017864,1.955077395017864,1.955077395017864,1.955077395017864,1.955077395017864,1.0,0.0,True,False,False,True,inf,,inf,False,1.955077395017864,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
113,35,17,0.1,5.513385567364912,2.756692783682456,2.756692783682456,2.756692783682456,2.756692783682456,2.756692783682456,1.0,0.0,True,False,False,True,inf,,inf,False,2.756692783682456,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
114,0,0,0.1,16.44550193769983,8.222750968849915,8.222750968849915,8.222750968849915,8.222750968849915,8.222750968849915,0.0,1.0,False,True,False,False,8.222750968849915,1.0,8.222750968849915,False,,6.288755473210343,2.9095862734523887,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
114,5,2,0.1,12.290643443299402,6.145321721649701,6.145321721649701,6.145321721649701,6.145321721649701,6.145321721649701,0.0,1.0,False,True,False,False,6.5755636894491545,0.9345695687671918,6.5755636894491545,True,2.285688256132481,4.49283667494061,1.792416166515311,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
114,10,5,0.1,8.27926348304618,4.13963174152309,4.13963174152309,4.13963174152309,4.13963174152309,4.13963174152309,0.0,1.0,False,True,False,False,5.281342785917623,0.7838218251163632,5.281342785917623,True,2.5181561314328036,3.250301040378274,1.2816581550265145,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
114,15,7,0.1,6.532463088519805,3.2662315442599015,3.2662315442599015,3.2662315442599015,3.2662315442599015,3.2662315442599015,0.0,1.0,False,True,False,False,4.1716825522638885,0.7829530419296605,4.1716825522638885,True,2.264527096890472,2.7976879397400745,1.1538599778105252,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
114,20,10,0.1,5.054239914335625,2.5271199571678125,2.5271199571678125,2.5271199571678125,2.5271199571678125,2.5271199571678125,0.0,1.0,False,True,False,False,3.7751808783435337,0.6694036759045721,3.7751808783435337,True,2.072801758405621,2.537257246368285,1.038584295289823,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
114,25,12,0.1,4.846577480205603,2.4232887401028016,2.4232887401028016,2.4232887401028016,2.4232887401028016,2.4232887401028016,1.0,0.0,True,False,False,True,inf,,inf,False,2.4232887401028016,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
114,30,15,0.1,3.8160261401591384,1.9080130700795692,1.9080130700795692,1.9080130700795692,1.9080130700795692,1.9080130700795692,1.0,0.0,True,False,False,True,inf,,inf,False,1.9080130700795692,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
114,35,17,0.1,7.178982286866287,3.5894911434331433,3.5894911434331433,3.5894911434331433,3.5894911434331433,3.5894911434331433,1.0,0.0,True,False,False,True,inf,,inf,False,3.5894911434331433,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
115,0,0,0.1,11.07352422683147,5.536762113415734,5.536762113415734,5.536762113415734,5.536762113415734,5.536762113415734,0.0,1.0,False,True,False,False,5.536762113415734,1.0,5.536762113415734,False,,4.528288652431976,1.819320951272573,0.0,0.9090909090909091,0.09090909090909095,0.0,0.9004329004329004,210,0,21
115,5,2,0.1,8.303883973267997,4.1519419866339975,4.1519419866339975,4.1519419866339975,4.1519419866339975,4.1519419866339975,0.0,1.0,False,True,False,False,4.380103948882952,0.9479094640420253,4.380103948882952,True,1.3965663821809304,3.115834612406351,1.5593652209174047,0.014354066985645935,0.9090909090909092,0.07655502392344499,0.014354066985645935,0.8899521531100478,190,3,16
115,10,5,0.1,6.727758302478598,3.3638791512392996,3.3638791512392996,3.3638791512392996,3.3638791512392996,3.3638791512392996,0.0,1.0,False,True,False,False,4.0576753493838105,0.8290163361024264,4.0576753493838105,True,1.7895566532773621,2.3599704225328453,1.1455977004549376,0.028409090909090905,0.9090909090909092,0.0625,0.028409090909090905,0.875,160,5,11
115,15,7,0.1,5.345715307473142,2.672857653736571,2.672857653736571,2.672857653736571,2.672857653736571,2.672857653736571,0.0,1.0,False,True,False,False,3.782719948985722,0.7065967583598824,3.782719948985722,True,1.756429659221121,2.2853630561392384,1.1164582579135758,0.05194805194805195,0.9090909090909093,0.03896103896103897,0.05194805194805195,0.8506493506493509,140,8,6
115,20,10,0.1,4.296664965926569,2.1483324829632835,2.1483324829632835,2.1483324829632835,2.1483324829632835,2.1483324829632835,0.0,1.0,False,True,False,False,2.9636254494933993,0.7249001331563402,2.9636254494933993,True,1.1802738921043954,2.1559466288881075,1.020895808555287,0.08264462809917356,0.909090909090909,0.008264462809917356,0.08264462809917356,0.8181818181818181,110,10,1
115,25,12,0.1,4.863608009362181,2.4318040046810907,2.4318040046810907,2.4318040046810907,2.4318040046810907,2.4318040046810907,1.0,0.0,True,False,False,True,inf,,inf,False,2.4318040046810907,,,0.9285714285714285,0.0,0.07142857142857144,0.9285714285714285,0.0,0,13,1
115,30,15,0.1,4.802494734584348,2.401247367292175,2.401247367292175,2.401247367292175,2.401247367292175,2.401247367292175,1.0,0.0,True,False,False,True,inf,,inf,False,2.401247367292175,,,0.9375,0.0,0.0625,0.9375,0.0,0,15,1
115,35,17,0.1,6.612838848460694,3.306419424230347,3.306419424230347,3.306419424230347,3.306419424230347,3.306419424230347,1.0,0.0,True,False,False,True,inf,,inf,False,3.306419424230347,,,0.9473684210526319,0.0,0.05263157894736843,0.9473684210526319,0.0,0,18,1
