dataset,alpha,method,o,nominal_coverage,coverage_mean,coverage_std,coverage_se,coverage_n,width_mean,width_std,width_se,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,0.1,Std-CP,10,0.9,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,0.1,Std-CP,15,0.9,1.0,0.0,0.0,1000.0,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,0.1,Std-CP,20,0.9,0.9,0.3001501125938321,0.009486832980505136,1000.0,5.460019005799715,1.8134830646576037,0.05734736982460429,5.1850613498333376,4.127219995626852,6.490182388987832,1.4939932365329347,12.673026246673334,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,25,0.9,0.915,0.2790212408632233,0.008819013550278736,1000.0,5.686066412926854,1.7311660293380626,0.05474427660618153,5.494091939504846,4.3768123871617854,6.708645236033573,1.9016922320259575,12.125973861318748,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,30,0.9,0.94,0.23760567429347407,0.007509993342207438,1000.0,5.783653799360895,1.6749340838875706,0.052966066357322546,5.549876940096716,4.63791818884629,6.706262104567099,2.081158443600831,12.464932173600973,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.1,Std-CP,35,0.9,0.947,0.22414558046332572,0.007084560677981384,1000.0,5.881838686721262,1.6384339851796348,0.05181183188994209,5.733420819853415,4.690515084121471,6.883147351495803,2.0722974935108915,12.60295774506369,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP,0,0.85,0.893,0.3092679204939411,0.009775019181566856,1000.0,30.240645031935962,8.07261159003076,0.25527839290370613,29.246479148985507,24.557975432000397,34.93028160116576,11.647792861925502,57.90598539682449,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP,5,0.85,0.886,0.31797028965786267,0.010050074626588601,1000.0,23.973807890260534,6.237549108377059,0.19724862199623966,23.1666398501102,19.63523079780476,27.668592450726948,9.149622838253984,46.694989445957184,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP,10,0.85,0.882,0.3227695465501357,0.01020176455325254,1000.0,18.218518408667784,4.448059568671318,0.14065999405107507,17.642854587198435,15.117625490288253,20.854229552493823,7.407695396743346,35.246806468225195,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP,15,0.85,0.873,0.3331395833310445,0.010529529904036551,1000.0,14.84195411225442,3.4065046527348057,0.1077231356260292,14.534170371851484,12.570317454906359,16.704464839421377,6.539431426905793,27.898357771427104,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP,20,0.85,0.862,0.3450725649411657,0.01090669519148674,1000.0,11.956560271769533,2.6825296978147253,0.0848290373613774,11.740154104630621,10.090822174220222,13.491027986694053,5.717614939182667,22.61206995568819,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP,25,0.85,0.926,0.2619018758859749,0.008277922444671728,1000.0,11.985220683556962,5.7472255646543395,0.18174323011055019,10.915603024344552,7.538904808340171,15.450734117024307,2.6458055278325254,37.84794085589196,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP,30,0.85,0.931,0.2535809600567505,0.008014923580421711,1000.0,11.548822586640446,5.303825614128807,0.16772169252988361,10.428029250287423,7.531476487422415,14.671666037497294,2.5573001337737216,32.88341868275124,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP,35,0.85,0.944,0.2300367729666649,0.007270763371201131,1000.0,11.379502864187605,5.06559883752517,0.16018830039280757,10.264318714305372,7.575174430612712,14.17262993413473,3.105916981061611,31.906253431668276,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP no within,0,0.85,0.893,0.3092679204939411,0.009775019181566856,1000.0,30.240645031935962,8.07261159003076,0.25527839290370613,29.246479148985507,24.557975432000397,34.93028160116576,11.647792861925502,57.90598539682449,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP no within,5,0.85,0.881,0.32395052700056526,0.010239091756596383,1000.0,28.851079724325732,7.662654605077213,0.24231441475222026,27.869587440886917,23.43957301199653,33.396066574423564,11.236380516903203,55.38427084924649,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP no within,10,0.85,0.872,0.33425697857745273,0.010564847372300274,1000.0,26.03228223958114,6.3286197728987945,0.20012852927537741,25.251955260669195,21.727410290862174,29.73962609315965,10.955278141704682,50.2569446640899,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP no within,15,0.85,0.862,0.3450725649411658,0.01090669519148674,1000.0,24.91362076860857,6.161686926643656,0.1948496491707679,24.303701138727895,20.70700853946382,28.297286667058493,10.955278141704682,49.14024067441015,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP no within,20,0.85,0.853,0.3542831022170216,0.011197812286335219,1000.0,24.066894468621175,6.052896530987743,0.19140939479253222,23.375518805779187,19.941505608439613,27.40447407896317,10.181943349533192,47.662867173739265,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP no within,25,0.85,0.919,0.272971634998059,0.008627803892068941,1000.0,15.893197130130446,8.941415930092875,0.2827523984600637,14.008005173323197,8.95564495598871,21.1350880485578,3.079162693987744,51.22085966767517,1000.0,1000.0,0.0,1.0,0.0
fixedN21,0.15,GHCP no within,30,0.85,0.904,0.2947386484173239,0.009315793041926167,1000.0,15.453274009945227,8.89853450382464,0.2813963686968218,13.420396598583046,8.529323560267601,20.560997049514,2.899260775554999,50.979742340328485,1000.0,1000.0,0.0,1.0,0.0
