dataset,method,o,alpha,nominal_coverage,width_mean,width_se,width_std,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
poissonNmean25,GHCP,0,0.2,0.8,25.039051092290094,0.19684705111019749,6.224850321958007,24.361683931319153,20.885530751375867,28.669223129590318,11.581134201919411,47.29898616974455,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,0,0.15,0.85,30.056372291381216,0.24430746077900564,7.72568025433912,29.084148582064657,24.56247195769594,35.03372024192164,12.417069432447567,59.362458692804914,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,0,0.1,0.9,34.289083268828236,0.25625660933747174,8.103545509783826,33.26766757382991,28.536003963290337,39.73586028874599,16.205384075065773,61.940322253416355,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,0,0.05,0.95,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
poissonNmean25,GHCP,5,0.2,0.8,20.159400772402076,0.15630896423754007,4.94292345692431,19.560789875987933,16.86456898673142,23.112889489705708,9.20250983683168,38.41440359009947,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,5,0.15,0.85,23.91409384071707,0.18964809159482426,5.997199233438794,23.087502794098143,19.593757095234594,27.72148735793359,10.221829741814382,47.53553529503216,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,5,0.1,0.9,27.23021968253058,0.20409138721989803,6.453936344382578,26.50235893864664,22.48602833075438,31.423135602653943,12.914947960447597,50.05236435295636,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,5,0.05,0.95,40.29214638520352,,,40.29214638520352,40.29214638520352,40.29214638520352,40.29214638520352,40.29214638520352,1000.0,1.0,999.0,0.001,0.999
poissonNmean25,GHCP,10,0.2,0.8,15.676276590704274,0.11825985495688553,3.739704974249119,15.154018115372716,13.13998833001954,17.84802457865221,6.322405015540944,28.894004353416847,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,10,0.15,0.85,18.153098401412166,0.1343331181793348,4.247986186392692,17.726862980720234,15.193074542055358,20.803136692938946,8.115872924364519,36.01121230598734,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,10,0.1,0.9,21.022037999127484,0.15462595866588832,4.889702147712579,20.51004456737494,17.451775026769972,23.891499544342444,10.003070166881948,38.19671533042293,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,10,0.05,0.95,24.44746919020381,0.7533500656429826,5.786591653370132,22.89690288088466,20.77283289184103,28.62911343665745,13.098826654108056,42.48842772842954,1000.0,59.0,941.0,0.059,0.941
poissonNmean25,GHCP,15,0.2,0.8,13.311958365604747,0.09677219733971829,3.0602055777279698,12.915894810744579,11.13390145758354,15.213828404377129,5.472356491777468,23.556170355615293,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,15,0.15,0.85,15.075316266706963,0.10681098758666781,3.377659999058417,14.661602048553117,12.715174451479097,17.233915024285878,7.025746520829351,28.8086315550826,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,15,0.1,0.9,17.600206800451883,0.1280420847343878,4.049046241169412,17.163469469260257,14.72610774772447,20.126254508817112,8.661107482662004,34.86916290629779,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,15,0.05,0.95,21.495774394424515,0.17334246621235747,4.828762348660768,20.93315351802256,18.018626557956285,24.72840968263343,10.856965387802832,38.713181489111136,1000.0,776.0,224.0,0.776,0.224
poissonNmean25,GHCP,20,0.2,0.8,11.085523134036174,0.07765863343896079,2.455781616432308,10.902761124573352,9.25258969939995,12.625226069998694,5.4544274323407365,23.026112058179095,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,20,0.15,0.85,12.474449409840224,0.08565382572830808,2.708611796085842,12.322978703119716,10.47273657257066,14.15251102076303,6.228136593021205,25.286570645944487,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,20,0.1,0.9,14.519109409164393,0.10148234294161262,3.209153459858078,14.155167185287493,12.321693195247109,16.466602641533584,6.591975574609087,28.387086961952782,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,20,0.05,0.95,17.441265125397482,0.12204204645325342,3.8535150602003063,17.159553175213283,14.821522020942412,19.902601708117412,7.77273600758642,31.178085533518065,1000.0,997.0,3.0,0.997,0.003
poissonNmean25,GHCP,25,0.2,0.8,10.81902998173593,0.09080872433037514,2.8716240029833404,10.438111332006718,8.823615357442197,12.365833343206571,4.831546687610778,24.263998383807845,1000.0,1000.0,0.0,1.0,0.0
poissonNmean25,GHCP,25,0.15,0.85,12.1708872135042,0.10106910026818076,3.1944871366137253,11.651177510102492,9.96811089379176,13.924843525136946,5.542436410702962,25.92298726054772,1000.0,999.0,1.0,0.999,0.001
poissonNmean25,GHCP,25,0.1,0.9,13.946809407242053,0.11311948614968874,3.568198152574458,13.423839047286478,11.423938362411743,16.078566638619463,6.3674799439109435,31.960925687267064,1000.0,995.0,5.0,0.995,0.005
poissonNmean25,GHCP,25,0.05,0.95,16.391828022766948,0.1302793729528037,3.9257133409628824,15.941944279484964,13.497115498841543,18.97191374857198,8.155218263574511,33.165168146895994,1000.0,908.0,92.0,0.908,0.092
poissonNmean25,GHCP,30,0.2,0.8,10.930234865841772,0.1349863674809044,4.020237594079089,10.432856741016067,8.027284952856528,13.186328688843204,2.908663943408005,25.536454482135547,1000.0,887.0,113.0,0.887,0.113
poissonNmean25,GHCP,30,0.15,0.85,11.994653450146979,0.1448079892561532,4.199431688428443,11.437561679925622,9.040286707433168,14.435931736750252,3.0139405582256575,27.770823764839648,1000.0,841.0,159.0,0.841,0.159
poissonNmean25,GHCP,30,0.1,0.9,13.19104632908077,0.16104175138256152,4.336181860123373,12.748835979440436,10.213847805112357,15.960808087026091,4.051730258171247,29.235582159253205,1000.0,725.0,275.0,0.725,0.275
poissonNmean25,GHCP,30,0.05,0.95,14.980787378818079,0.2118226313364832,4.2628482255712825,14.3370949183975,11.91076544561146,17.70391234845545,6.506133107924889,31.88551420990084,1000.0,405.0,595.0,0.405,0.595
poissonNmean25,GHCP,35,0.2,0.8,9.60887294758554,0.2556445893191122,4.60160260774402,8.81085568155202,6.1258288165200305,12.31362419534198,2.140019038725317,25.854238338516428,1000.0,324.0,676.0,0.324,0.676
poissonNmean25,GHCP,35,0.15,0.85,10.348484793728845,0.2797724679762011,4.73138175140449,9.330957685378362,6.52441236422923,13.107556605524099,2.8839141067144514,26.78070709392583,1000.0,286.0,714.0,0.286,0.714
poissonNmean25,GHCP,35,0.1,0.9,11.553363338857324,0.3132061447754213,4.892436381448413,10.865871892599984,7.904982275303967,13.901172135690075,3.729104380745347,28.44515688940345,1000.0,244.0,756.0,0.244,0.756
poissonNmean25,GHCP,35,0.05,0.95,14.317810644888722,0.7397966021938248,4.851170739373509,13.548724613386597,10.551688661376993,19.139199857305034,5.838047633215011,26.362650946305216,1000.0,43.0,957.0,0.043,0.957
poissonNmean25,GHCP no within,0,0.2,0.8,25.039051092290094,0.19684705111019749,6.224850321958007,24.361683931319153,20.885530751375867,28.669223129590318,11.581134201919411,47.29898616974455,1000.0,1000.0,0.0,1.0,0.0
